uma_id,uma_name,story_num,num_participants,chara_id_1,chara_id_2,chara_id_3,chara_name_1,chara_name_2,chara_name_3,pos_id,location,story_id,asset_name,lines
1035,Winning Ticket,5,2,1048,1035,,Tosen Jordan,Winning Ticket,,420,middle right (advertisements),1035002,home/data/00000/02/hometimeline_00000_02_1035002,"Tosen Jordan: Yo, Tickezo. Was that, like, <i>for real</i> for real?|Tosen Jordan: You know, your math test. Way to leave your garbage on the floor, by the way.|Winning Ticket: Aaaah! You saw my score?!|Tosen Jordan: Well, yeah, it was on the floor. Seriously though, twenty-two percent?! No cap?|Winning Ticket: Yeah, I know, right? But for real! Our scores...|The Two: Totally matched!|Tosen Jordan: That's mad funny. ♪ Twinsies! ☆|Winning Ticket: Yaaay!"
1035,Winning Ticket,6,3,1035,1050,1023,Winning Ticket,Narita Taishin,Biwa Hayahide,530,front left (campus map),6,home/data/00000/03/hometimeline_00000_03_0000006,"Winning Ticket: Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, Taaaiiishhhiiin!|Narita Taishin: Shut up... I can't hear the sound.|Biwa Hayahide: Taishin. It appears Ticket is overflowing with energy. What will you do?|Narita Taishin: Ignore her. This game's just getting good.|Winning Ticket: Game? Game... A gaaaaame!|Winning Ticket: I know, I know, I knooow! I have a game we can all play!|Biwa Hayahide: Oh? And what would that be?|Winning Ticket: It's called the Tickezo game! First I shout  something REALLY LOUD, and then—|The Two: Nope. No.|Winning Ticket: Awwwww! At least let me finish!"
1036,Air Shakur,1,1,1036,,,Air Shakur,,,310,middle left (table),1036001,home/data/00000/01/hometimeline_00000_01_1036001,"Air Shakur: Hey. You know your whole workflow? Yeah, I restructured it. Just sent it over, so take a look.|Air Shakur: You have no idea how much time you've been wasting. At least <i>try</i> to be efficient.|Air Shakur: Tch... Too much drive can blind you, you know that?"
1036,Air Shakur,2,1,1036,,,Air Shakur,,,410,middle right (advertisements),1036002,home/data/00000/01/hometimeline_00000_01_1036002,"Air Shakur: What? I'm hungry, so I'm eating. Duh.|Air Shakur: I'm guessing you want me to eat a ""real meal"" or whatever, but supplements and cereal just get the job done more efficiently.|Air Shakur: As long as I get my nutrients, it doesn't matter what I eat. I mean, if it tastes good then cool, but that's not what matters most to—|Air Shakur: ...Forget it. I yapped too much... Tch."
1036,Air Shakur,3,1,1036,,,Air Shakur,,,510,front left (campus map),1036003,home/data/00000/01/hometimeline_00000_01_1036003,"Air Shakur: I asked Cafe to record my race, and she caught this <i>thing</i> on camera...|Air Shakur: This just makes no logical sense. I'm gonna delete the video.|Air Shakur: ...There's no denying what's in the picture, though. Is deleting it just running from the issue?|Air Shakur: Tch! Do I delete it, or keep it? ...Keep it?!"
1036,Air Shakur,4,2,1036,1058,,Air Shakur,Meisho Doto,,220,back left (campus map),1036001,home/data/00000/02/hometimeline_00000_02_1036001,"Air Shakur: You're looking pretty miserable. Did you goof something up again?|Meisho Doto: Yeah... I've been trying so hard not to, but it never seems to work...|Air Shakur: I've wanted to say this for a while, but can't you think through your problems logically?|Air Shakur: If we identify the nature of your blunders and then run the numbers, we should be able to come up with a fix.|Meisho Doto: O-oh, really? Well... let's see what goof-ups I did recently...|Meisho Doto: I fumbled with the seasonings when I was cooking and spilled <i>all</i> of them into the pot...|Air Shakur: An insufficient static friction coefficient—put a non-slip pad under everything.|Meisho Doto: I slipped on a banana peel, and then as soon as I got up, I slipped on the same peel again...|Air Shakur: Hm, a continuity problem. Find the pattern and you'll be fine.|Meisho Doto: And one time during class, I was trying to pick up a pen I dropped, but I fell down and took the whole desk with me... Even the chair fell over on my head...|Air Shakur: Uhhh... I don't think my calculations can account for <i>that</i> one. I'll have to reevaluate the magnitude of the goof-up factor..."
1036,Air Shakur,5,2,1036,1022,,Air Shakur,Fine Motion,,420,middle right (advertisements),1036002,home/data/00000/02/hometimeline_00000_02_1036002,"Air Shakur: Three, two, one... There—gotcha! You can't beat me charging in blindly like that!|Fine Motion: Oooh, Shakur! Nice play! That's what I call expert positioning!|Air Shakur: Come on, where'd all that bravado go, huh? The second you stop thinking, it's game over for you!|Fine Motion: Ahh, that's another win! Wow! ♪|Air Shakur: ...Hey, how long do you plan on sticking around? You're making it hard to focus.|Fine Motion: Hehe, I can't help it! You're simply so amazing even when you're playing games. ♪|Fine Motion: Even if there's no path forward, you use your own strength to make one. You have the defiant spirit of a real hero!|Air Shakur: Heh, a hero? That's not my style. Never has been...|Air Shakur: I just can't resist the urge to prove my theories are unbeatable, even when it's only a game. I'm more like a self-serving villain.|Fine Motion: Hehe, that's <i>exactly</i> what the hero would say. ♪"
1036,Air Shakur,6,3,1007,1052,1036,Gold Ship,Haru Urara,Air Shakur,430,middle right (advertisements),24,home/data/00000/03/hometimeline_00000_03_0000024,"Gold Ship: Ready up, Urara! I'm about to tell you how to make my special Shining Mud Dumplings!|Haru Urara: Really? YAY! I can't wait! ♪|Air Shakur: Golshi... I came here because you promised with a big, smug grin that you had ""extremely valuable data"" to share. You'd better not tell me you were  referring to meaningless mud dumplings.|Gold Ship: Par-<i>don?</i> What the flip else would I mean? I'm talkin' about how to create a national treasure here.|Air Shakur: Mud balls aren't a national treasure! Tch... I'm such an idiot to fall for your nonsense.|Haru Urara: H-hey! No fighting! Bad! Be nice and get along with each other!|Air Shakur: It's not a fight... Hm? Wait, there's something odd about that pillar over there. Is there... a hole in it?|Gold Ship: Ohhh, the hole, yeah. I chucked a mud dumpling and—pop!—put a hole right through it.|Air Shakur: Wha—?! Th-that's impossible! Just how dense are these dumplings of yours?!|Air Shakur: Come on, Golshi. Tell me how they're formed. I'm not leaving until you spit it out!|Gold Ship: Ah, <i>now</i> I've piqued your curiosity, eh? That's the end of that, then. It's too late for you. You've finally fallen down the endless rabbit hole that is... mud dumplings.|Haru Urara: Ehehe, now we're getting along great! ♪"
1037,Eishin Flash,1,1,1037,,,Eishin Flash,,,310,middle left (table),1037001,home/data/00000/01/hometimeline_00000_01_1037001,"Eishin Flash: I received a taiyaki from Falcon earlier.|Eishin Flash: But I can't eat it until my break, which is still a whole eighty-three seconds away...|Eishin Flash: A moderate amount of sugar after practice works wonders for the fatigue we feel after exerting ourselves.|Eishin Flash: ...Is it just me, or is time moving slower today?"
1037,Eishin Flash,2,1,1037,,,Eishin Flash,,,110,right (jukebox),1037002,home/data/00000/01/hometimeline_00000_01_1037002,"Eishin Flash: Trainer?|Eishin Flash: I don't believe we have a meeting scheduled for this time slot, do we?|Eishin Flash: A chat? No, I don't mind. It's just...|Eishin Flash: I am unaccustomed to conversation outside of scheduled time. Apologies. I'll be sure to account for chats in my schedule going forward."
1037,Eishin Flash,3,1,1037,,,Eishin Flash,,,210,back left (campus map),1037003,home/data/00000/01/hometimeline_00000_01_1037003,"Eishin Flash: Of all the sweets from my home country, I believe stollen is the most well-known around here.|Eishin Flash: It's a spiced fruitcake sprinkled with powdered sugar. During the holiday season, we cut off slices of it to eat, just like bread.|Eishin Flash: Every year, my father would use the same recipe to bake the perfect stollen.|Eishin Flash: He always made the same exact amount in the same exact time. And every year, the joy I felt was the same."
1037,Eishin Flash,4,2,1046,1037,,Smart Falcon,Eishin Flash,,420,middle right (advertisements),1037001,home/data/00000/02/hometimeline_00000_02_1037001,"Smart Falcon: Wow, Flash, you made an Umatter account?!|Eishin Flash: Thanks to your recommendation, yes. You said it was vital to my life as an Umamusume, and a service I owe to my fans, correct?|Smart Falcon: Exactly. Our fans are always cheering us on, so we should give them a little cheer through our posts too. ☆|Smart Falcon: So what're you posting about anyway? Let me see...|Smart Falcon: 05:00 Wake up. Status: On schedule.|Smart Falcon: 12:30 Beginning lunch. Status: On schedule. 14:40 Beginning independent training.  Status: On schedule.|Eishin Flash: I've also discovered that Umatter posts are an excellent way to maintain my schedule.|Eishin Flash: Although it does annoy me when the post's timestamp is a few seconds off from the moment I intended.|Smart Falcon: Y-your Umatter looks like an itinerary..."
1037,Eishin Flash,5,2,1028,1037,,Hishi Akebono,Eishin Flash,,420,middle right (advertisements),1037002,home/data/00000/02/hometimeline_00000_02_1037002,"Hishi Akebono: And... after a few finishing touches, your  extra-large buono cake is all finished! ♪|Eishin Flash: Thank you for teaching me such a precious recipe, Akebono.|Eishin Flash: By the way, the recipe says three eggs, but how many grams would that be?|Eishin Flash: I am assuming you mean chicken eggs, but they can vary in size by up to six grams...|Hishi Akebono: Wow, really?! Unfortunately, this recipe wasn't written using grams, so...|Eishin Flash: Understood. I will experiment with different sized eggs on my own.|Hishi Akebono: Oh, oh! But the most important part of this recipe is to add lots and looots of love! ♪|Eishin Flash: Love? I see...|Eishin Flash: How many grams of love should I add?"
1037,Eishin Flash,6,3,1037,1038,1046,Eishin Flash,Curren Chan,Smart Falcon,530,front left (campus map),14,home/data/00000/03/hometimeline_00000_03_0000014,"Eishin Flash: You want to hear... ghost stories? I suppose there are a few German castles that are said to be haunted.|Eishin Flash: Perhaps the most famous ones are the tale of the female knight who still protects her castle, or the pale woman who wanders the halls of her abode...|Curren Chan: Wooow! So if I went to one of those castles, I bet I could get a selfie with the ghosts. ♪|Smart Falcon: Wh-why would you do that?! Aren't you scared of ghosts?|Curren Chan: Hmmm, well, a ghost should still be able to see how cute I am, so... Nope! I think I'll be safe. ♪|Smart Falcon: The power of cuteness... Ah, now that you mention it...|Smart Falcon: Isn't it super common for idols to be sent to haunted locations for shoots? What am I gonna dooo?!|Eishin Flash: Don't worry, ghosts are not real. We need not fear ghosts that have no corporeal form...|Eishin Flash: But zombies... Zombies are a different story. Far worse than any ghost.|Smart Falcon: Both of them sound scary to meee!"
1038,Curren Chan,1,1,1038,,,Curren Chan,,,310,middle left (table),1038001,home/data/00000/01/hometimeline_00000_01_1038001,"Curren Chan: You know, I heard there's a shop that sells <i>really</i> cute cakes!|Curren Chan: If I ate one of those cakes, it'd be like a cute meets cute! Cuteness squared! ♪|Curren Chan: And you know, I'd love to show you the cutest Curren possible...|Curren Chan: And you know, I'd love to show you the cutest Curren possible...|Curren Chan: If <i>you</i> got me one of those cakes, I just know my cuteness would skyrocket!|Curren Chan: If <i>you</i> got me one of those cakes, I just know my cuteness would skyrocket!"
1038,Curren Chan,2,1,1038,,,Curren Chan,,,110,right (jukebox),1038002,home/data/00000/01/hometimeline_00000_01_1038002,"Curren Chan: Hm? Did I just hear a camera go off?|Curren Chan: Ah, you! In the shadows by the pillar. Yes, you! Why don't you come closer?|Curren Chan: You want to stay there? Are you sure? We could take a super cute selfie together...|Curren Chan: Well, I'll just give you some super cute poses instead! ♪ Doo-de-doo! ☆"
1038,Curren Chan,3,1,1038,,,Curren Chan,,,210,back left (campus map),1038003,home/data/00000/01/hometimeline_00000_01_1038003,"Curren Chan: #NewPen #LoveAtFirstSight #TestPrep  #SuperMotivated #DoingMyBest♪|Curren Chan: Oh, this? My followers love it when I upload pics of my favorite stuff.|Curren Chan: Some seek them out and buy them to match me... And some people discover me from posts like these.|Curren Chan: Hehe. It's funny how a single post can lead to so many new connections. ☆"
1038,Curren Chan,4,2,1046,1038,,Smart Falcon,Curren Chan,,120,right (jukebox),1038002,home/data/00000/02/hometimeline_00000_02_1038002,"Smart Falcon: Curren, what kind of fan service do you do during winning concerts?|Curren Chan: Hmmm, I don't really have a set routine. Maybe I should come up with one.|Smart Falcon: Then let's make one right now! I'll even give you some professional advice! ☆|Curren Chan: Wow, really? Thank you so much!|Curren Chan: In that case, I'll start off with what I normally do.|Curren Chan: Keep your eyes on me and ooonly me! Okay? ♪|Curren Chan: Well, that's all I've got... I bet it's a little boring, huh?|Smart Falcon: N-no... it's perfect just the way it is! Everything from your tone to your pose was flawless! ☆|Curren Chan: Aw, thank you! I'm glad I got your seal of approval. ♪|Smart Falcon: That was her normal routine? Curren... Just who are you?!"
1038,Curren Chan,5,2,1038,1033,,Curren Chan,Admire Vega,,420,middle right (advertisements),1038001,home/data/00000/02/hometimeline_00000_02_1038001,"Curren Chan: Ayabe... Have you seen a small elephant plushie anywhere around here?|Admire Vega: ...The one you had on your tote bag?|Admire Vega: If that's the one, I found it in the corridor, so I put it on your desk.|Curren Chan: Oh, really? Thanks so much, Ayabe!|Curren Chan: Hehe, you knew it was mine? I didn't know you paid such close attention to my plushies. ♪|Admire Vega: N-no... It's just so ugly that it's hard to forget.|Curren Chan: Aw... but that's what makes it cute, right?|Curren Chan: Oh, let me get you one as thanks!|Admire Vega: Huh? No, please don—|Curren Chan: Then we can be plushie pals! Okay? ♪"
1039,Kawakami Princess,1,1,1039,,,Kawakami Princess,,,310,middle left (table),1039001,home/data/00000/01/hometimeline_00000_01_1039001,"Kawakami Princess: Trainer, do you have a minute? Thing is, I have a test tomorrow.|Kawakami Princess: But today, I realized that I messed up, and the material I've been studying won't be on the test.|Kawakami Princess: So you know what I have to do now, right?|Kawakami Princess: Yep! Go right into the test with no preparation! Problem solved!"
1039,Kawakami Princess,2,1,1039,,,Kawakami Princess,,,410,middle right (advertisements),1039002,home/data/00000/01/hometimeline_00000_01_1039002,"Kawakami Princess: Dance is all about keeping with the rhythm. If you want it to look polished and beautiful...|Kawakami Princess: Step, one, two... <i>huff.</i> Step... <i>puff,</i> one, two.|Kawakami Princess: Step, <i>huff,</i> one-two. Step, <i>huff!</i> ONE-TWO!|Kawakami Princess: Teehee! ♪ You see, dancing comes naturally to a princess!"
1039,Kawakami Princess,3,1,1039,,,Kawakami Princess,,,510,front left (campus map),1039003,home/data/00000/01/hometimeline_00000_01_1039003,"Kawakami Princess: Trainer, about tomorrow's training. I'd like to do something to clear my mind.|Kawakami Princess: So, could you bring some clay tiles tomorrow?|Kawakami Princess: I thought long and hard about the best way to do it, and I settled on smashing some tiles with my bare fists, followed by a refreshing run.|Kawakami Princess: Good idea, right?! I'd even call it <i>great!</i> Starting tomorrow, I'm gonna smash through that new routine!"
1039,Kawakami Princess,4,2,1039,1061,,Kawakami Princess,King Halo,,120,right (jukebox),1039001,home/data/00000/02/hometimeline_00000_02_1039001,"Kawakami Princess: Greetings, King! What is up? Laying eyes on thine splendid visage today hath verily lifted my vibes!|King Halo: Um, Kawakami? You sound different today...|Kawakami Princess: Oh! I'm absolutely delighted you noticed!|Kawakami Princess: In my quest to become more refined, I have gained new knowledge from the internet!|Kawakami Princess: I wanted thee to be the first to witness my linguistic glow-up! Hehe! ♪|King Halo: ...|King Halo: Right. How about I give you some lessons? First, we'll learn how to choose the right diction.|Kawakami Princess: Yes, please! That would be indubitably fire!"
1039,Kawakami Princess,5,2,1039,1028,,Kawakami Princess,Hishi Akebono,,520,front left (campus map),1039002,home/data/00000/02/hometimeline_00000_02_1039002,"Kawakami Princess: Oh no, now I've done it...|Hishi Akebono: My, my! What's wrong? Feeling down? Maybe you need a little treat?|Kawakami Princess: No, it's not that. I was doing some dance practice on my own just now...|Kawakami Princess: But I got too into it and ended up tearing a hole through the dance studio wall!|Hishi Akebono: You did?! Wow! What happened? Did you punch it?|Kawakami Princess: No... You know that dance with the kicking moves? I was doing that, then bam! Leg went right through!|Kawakami Princess: I've apologized, but as a princess, this is most disgraceful!|Kawakami Princess: Ahhh, the legs I worked so hard to train have betrayed me!|Hishi Akebono: Don't worry about it! The wall took some damage, but it's not a bad thing to be strong! ☆ Let's eat looots of food and cheer you up!|Kawakami Princess: Akebono... you're so sweet!"
1039,Kawakami Princess,6,3,1039,1009,1044,Kawakami Princess,Daiwa Scarlet,Sweep Tosho,530,front left (campus map),25,home/data/00000/03/hometimeline_00000_03_0000025,"Kawakami Princess: This is so hard! Have either of you had to make an apron in your home ec class?|Daiwa Scarlet: I haven't yet. We've only done cooking practice so far.|Sweep Tosho: Hmph! An apron? Us wielders of magic have our own clothes that are so much better. Who needs an apron?|Kawakami Princess: Ah, how unfortunate. I was hoping one of you could help me decide on a design.|Kawakami Princess: Even if it's only an apron, any garb for a princess to wear must have a truly elegant design... Ohhh, what to do?!|Daiwa Scarlet: Oh, then how about adding some lace to it? That'd be so cute. And some frills on the hem, maybe!|Kawakami Princess: That sounds great! But, you know, it probably shouldn't be too puffy or anything. It'll be used for cooking, after all.|Kawakami Princess: Oh—I know! I should add some sparkly weights that look like jewels! They will add elegance <i>and</i> help me train—two birds, one stone!|Daiwa Scarlet: What? But wouldn't that ruin the frills?|Kawakami Princess: Perhaps I should add holsters for some knives and a pot lid, too. You never know what might happen in the kitchen!|Sweep Tosho: What're you imagining?!"
1040,Gold City,1,1,1040,,,Gold City,,,410,middle right (advertisements),1040001,home/data/00000/01/hometimeline_00000_01_1040001,"Gold City: <i>Yaaawn...</i> So tired... That photoshoot went way too late last night...|Gold City: No—get a hold of yourself, Gold City. You can handle both racing and modeling.|Gold City: That's what I told my manager, anyway... I can do this.|Gold City: ...That's it. Tonight I'm going straight to bed after a nice, warm bath."
1040,Gold City,2,1,1040,,,Gold City,,,110,right (jukebox),1040002,home/data/00000/01/hometimeline_00000_01_1040002,"Gold City: Hey, Trainer. Lemme see what your shirt looks like untucked.|Gold City: Hmmm, nice. It looks good that way.|Gold City: Ah, no need to thank me. I just brought it up 'cause I noticed.|Gold City: Besides, you do the same for me during practice, right? You know, giving advice."
1040,Gold City,3,1,1040,,,Gold City,,,210,back left (campus map),1040003,home/data/00000/01/hometimeline_00000_01_1040003,"Gold City: Hm? Ah... It's just you. I thought you were another fan.|Gold City: There's a surprising number of my fans here. Or I guess, fans of my modeling.|Gold City: Gotta say, though... Having to smile through those conversations is high-key tiring.|Gold City: Well, I don't have to do all that in front of you... I can be the <i>real</i> me."
1040,Gold City,4,2,1040,1029,,Gold City,Yukino Bijin,,420,middle right (advertisements),1040001,home/data/00000/02/hometimeline_00000_02_1040001,"Gold City: Huh? Is that lipstick—|Yukino Bijin: Y-yeppers! It's the one I bought with you!|Yukino Bijin: I just put an itsy-bitsy teenie bit on! I'd hate t'see it waste 'way in my bag...|Gold City: I gotcha. But you know, you're not going to get used to it unless you wear it.|Yukino Bijin: I-I know, but... that lipstick's chock full of mem'ries from our shopp'n trip... I want it t'last...|Gold City: ...!|Gold City: <i>Ahem...</i> W-well, personally, I'm hoping you use it up sooner rather than later.|Gold City: Cause then we'll be able to go shopping again, won't we? Only if you... want to, of course.|Yukino Bijin: Wow... 'Course I wanna go! I-I'll apply 'nother coat—no, thirty coats!|Gold City: Ahaha, your lips are gonna hate you if you do that."
1040,Gold City,5,2,1048,1040,,Tosen Jordan,Gold City,,120,right (jukebox),1040002,home/data/00000/02/hometimeline_00000_02_1040002,"Tosen Jordan: Hey, is it true? Did you really score a ninety on the last test?!|Tosen Jordan: Are you a machine?! You work as a model too—when did you study?!|Gold City: I found time? Not like I'm doing anything in my trailer otherwise.|Tosen Jordan: I getcha... This super trailer is making you a genius, right? C'mon, bestie, let me take it for a spin. ☆|Gold City: Uh... it's just a trailer. Besides, trespassing would get you in more trouble than any test.|Tosen Jordan: Omigosh, facts!|Gold City: <i>Sigh...</i> You've got a make-up test, right? What parts didn't you understand?|Tosen Jordan: Whoa, how'd you know?!|Tosen Jordan: Wait, you're seriously gonna help me?! No way! Ahaha!|Gold City: Hehe, why not. I'm not going to leave my ""bestie""  hanging."
1040,Gold City,6,3,1053,1040,1041,Bamboo Memory,Gold City,Sakura Bakushin O,430,middle right (advertisements),7,home/data/00000/03/hometimeline_00000_03_0000007,"Bamboo Memory: You could try hanging your alarm clock around your neck before bed. That way you'll never oversleep!|Gold City: Huh? Not a chance. It'll look like a cowbell.|Sakura Bakushin O: She has a point, Bamboo! I think what she really needs is a big grandfather clock!|Gold City: Yeah, no. I really don't need any of these.|Gold City: I know I suck at mornings 'cause of work, and I let it affect practice... but that's a me problem.|Bamboo Memory: Nonsense! What kind of disciplinary committee chair and roommate would I be if I didn't try to help!|Sakura Bakushin O: And I cannot overlook this as class rep!|Both: And aren't we all friends?|Gold City: Ah... Geez. <i>Sigh</i>...|Gold City: I'll just turn the alarm volume all the way up, 'kay?"
1041,Sakura Bakushin O,1,1,1041,,,Sakura Bakushin O,,,310,middle left (table),1041001,home/data/00000/01/hometimeline_00000_01_1041001,"Sakura Bakushin O: Hehe... Once again, my teacher is gracing me with their time and love in the form of... supplementary lessons!|Sakura Bakushin O: That makes two months in a row! For them to devote so much time to me, I must truly be a genius!|Sakura Bakushin O: Their expectations for me must reach the  ceiling—No! They must reach far beyond the atmosphere itself!|Sakura Bakushin O: Therefore, I must give today my all! Bakushin, Bakushiiin!"
1041,Sakura Bakushin O,2,1,1041,,,Sakura Bakushin O,,,510,front left (campus map),1041002,home/data/00000/01/hometimeline_00000_01_1041002,"Sakura Bakushin O: Trainer, are you good at art?|Sakura Bakushin O: Me? Well... Let me tell you what happened while we were drawing our friends during art class!|Sakura Bakushin O: My friend took one look at my work and asked, ""Is this an alien or something?"" Can you imagine?|Sakura Bakushin O: Surely you know... what this means?|Sakura Bakushin O: My artistic prowess extends beyond the very stars themselves! All hail Superstar Artist Bakushin!"
1041,Sakura Bakushin O,3,1,1041,,,Sakura Bakushin O,,,410,middle right (advertisements),1041003,home/data/00000/01/hometimeline_00000_01_1041003,"Sakura Bakushin O: Question! Why is it that my bangs come together so flawlessly?!|Sakura Bakushin O: A. Because I'm a genius! B. To show off my beautiful face! C. A blessing from above!|Sakura Bakushin O: The correct answer is... ALL OF THE ABOVE! As a consolation prize, I bless you with a smile from ME!|Sakura Bakushin O: Go ahead! Take it all in! BASK in the joy my face brings!"
1041,Sakura Bakushin O,4,2,1041,1053,,Sakura Bakushin O,Bamboo Memory,,120,right (jukebox),1041001,home/data/00000/02/hometimeline_00000_02_1041001,"Sakura Bakushin O: Grrrr... Absolutely unacceptable!|Bamboo Memory: That's quite the scary face. Is something wrong?|Sakura Bakushin O: It is! I've just heard tell of a student who is violating multiple school rules on a regular basis!|Bamboo Memory: Multiple school rules?! Are you saying there is a <i>delinquent</i> among our ranks?!|Sakura Bakushin O: Yes! Firsthand reports mention an incredibly pale student walking around the school IN THE MIDDLE OF THE NIGHT!|Bamboo Memory: Nooo! Leaving one's dorm after curfew is  STRICTLY prohibited!|Sakura Bakushin O: That's not all! This student has also been sneaking into other students' rooms and climbing onto their ceilings! INVADING THEIR PRIVACY!|Bamboo Memory: This cannot go on! We must see to it that the culprit is punished AT ONCE!|Sakura Bakushin O: Yes, by these hands, we will guide this delinquent down the path to redemption and righteousness! Charge! Bakushiiin!"
1041,Sakura Bakushin O,5,2,1041,1054,,Sakura Bakushin O,Biko Pegasus,,520,front left (campus map),1041002,home/data/00000/02/hometimeline_00000_02_1041002,"Sakura Bakushin O: Ahhh! The perfect drink after a perfect patrol! Excellent choice, me!|Biko Pegasus: Ahhh! Nothing beats a sports drink after sweating a bunch!|Biko Pegasus: You know, I didn't know your Bakushin Patrols were so long! You just kept going and going! It was so cool!|Sakura Bakushin O: For my patrol to truly protect the student body, it must last twenty-four seven, three hundred sixty-five days a year!|Sakura Bakushin O: Why me, you might ask? Because it is my duty as a genius to protect the peace!|Biko Pegasus: Does that mean... you're the school's hero?!|Sakura Bakushin O: Class representative by day, school hero by night... The Masked Representative!|Sakura Bakushin O: I LIKE IT! The perfect title for one such as I!|Sakura Bakushin O: I am the Masked Representative—Bakushin Red! And in order to eradicate evil... I shall do another patrol! BAKUSHIIIN!|Biko Pegasus: Whoooaaa! Lemme help, Bakushin Red! Special Move: Super Patrol Daaash!"
1044,Sweep Tosho,1,1,1044,,,Sweep Tosho,,,310,middle left (table),1044001,home/data/00000/01/hometimeline_00000_01_1044001,"Sweep Tosho: ...Papa? Hello, Papa? Papa!|Sweep Tosho: Ugh, why aren't you picking up?! Here I am taking the time to call you back!|Sweep Tosho: Hmph! Guess I'll just have to get my revenge with a voicemail.|Sweep Tosho: Blue flowers, forget-me-nots. ☆ Shoo, Papa, I'll forget-you-lots! ♪|Sweep Tosho: Aaand done. Oh, I can't even imagine the face Papa will make when he hears this! Teehee. ♪"
1044,Sweep Tosho,2,1,1044,,,Sweep Tosho,,,210,back left (campus map),1044002,home/data/00000/01/hometimeline_00000_01_1044002,"Sweep Tosho: Hey, listen. You're not busy, are you?|Sweep Tosho: Tomorrow, lunchtime, I want you at the cafeteria! Pumpkin pie's on the menu, and we're gonna get some.|Sweep Tosho: Get ready to wait in a looong line, and make sure you have a clean plate and fork with you!|Sweep Tosho: Once you get me a slice... Well, I wouldn't mind letting you eat half."
1044,Sweep Tosho,3,1,1044,,,Sweep Tosho,,,110,right (jukebox),1044003,home/data/00000/01/hometimeline_00000_01_1044003,"Sweep Tosho: We have Mia the black cat, Emma the bear cub, Nicole the squirrel, and Lola the elephant...|Sweep Tosho: Hehe. ♪ What should come next?|Sweep Tosho: Hey, what do you think would be a good name?|Sweep Tosho: ""For what?"" My new stuffed animal's name, that's what! It has to sound like a bunny name, be cute, and easy to say. ♪ Got it?"
1044,Sweep Tosho,4,2,1044,1038,,Sweep Tosho,Curren Chan,,520,front left (campus map),1044001,home/data/00000/02/hometimeline_00000_02_1044001,"Sweep Tosho: You've been staring at me for a while now. There something you need from the great Sweepy?|Curren Chan: Um, well, I was wondering if you'd let me borrow your magical girl clothes and stuff. ♪|Curren Chan: I want to be a cute magical girl. That'd be <i>so</i> grammable!|Sweep Tosho: It'd be nice to have another magical girl around, but why now of all times? Couldn't you have said something earlier?|Curren Chan: Well, I would have asked sooner... but I just couldn't work up the courage...|Curren Chan: I mean, you're the one and only Sweepy... I've admired your magicalness for so long!|Sweep Tosho: You admire me?|Curren Chan: Yep! Oh, you don't... mind, do you? Sniffy-sniff...|Sweep Tosho: W-well, I guess it's fine! Look, I'll lend you some clothes already, okay?|Curren Chan: Yaaay! ""#Curren'sMagicalGirlDebut  #CutenessIsMaxMagic♪  #UltimateMagicalGirlCurren"" ...There! ♪|Sweep Tosho: You're <i>already</i> posting about it?!"
1044,Sweep Tosho,5,2,1044,1022,,Sweep Tosho,Fine Motion,,220,back left (campus map),1044002,home/data/00000/02/hometimeline_00000_02_1044002,"Sweep Tosho: Oh, hey, Fine! That reference book on fairies you lent me was sooo fun to read!|Fine Motion: I'm glad you enjoyed it! I brought it from home. It's a personal favorite of mine. ♪|Fine Motion: I hope it wasn't too difficult translating it into Japanese so you could understand...|Sweep Tosho: Not at all! It was easy-peasy! It felt like figuring out the spells in a grimoire—really fun! ♪|Sweep Tosho: Having some dictionaries on hand certainly helped, though!|Fine Motion: (But so much of the text was in archaic  language... It's astounding she could decipher it using only a few dictionaries.)|Fine Motion: Hehe, it's like the saying, ""What one likes, one will do well."" Right? ♪|Fine Motion: That reminds me. I happen to have some other books from home that you might enjoy, like fairy tale anthologies and picture books about witches. Would you like to read them?|Sweep Tosho: You bet I would! I'll read anything you've got if it's about magic! Are you sure you don't mind?!|Fine Motion: Hehe, it's no trouble at all, little Miss Witch. ♪|Sweep Tosho: Heehee! ♪ My witch training's coming along great thanks to you!"
