id,rarity,group_id,group_rate,filter_switch,grade_value,skill_category,tag_id,unique_skill_id_1,unique_skill_id_2,exp_type,potential_per_default,activate_lot,priority,precondition_1,condition_1,float_ability_time_1,ability_time_usage_1,float_cooldown_time_1,ability_type_1_1,ability_value_usage_1_1,additional_activate_type_1_1,ability_value_level_usage_1_1,float_ability_value_1_1,target_type_1_1,target_value_1_1,ability_type_1_2,ability_value_usage_1_2,additional_activate_type_1_2,ability_value_level_usage_1_2,float_ability_value_1_2,target_type_1_2,target_value_1_2,ability_type_1_3,ability_value_usage_1_3,additional_activate_type_1_3,ability_value_level_usage_1_3,float_ability_value_1_3,target_type_1_3,target_value_1_3,precondition_2,condition_2,float_ability_time_2,ability_time_usage_2,float_cooldown_time_2,ability_type_2_1,ability_value_usage_2_1,additional_activate_type_2_1,ability_value_level_usage_2_1,float_ability_value_2_1,target_type_2_1,target_value_2_1,ability_type_2_2,ability_value_usage_2_2,additional_activate_type_2_2,ability_value_level_usage_2_2,float_ability_value_2_2,target_type_2_2,target_value_2_2,ability_type_2_3,ability_value_usage_2_3,additional_activate_type_2_3,ability_value_level_usage_2_3,float_ability_value_2_3,target_type_2_3,target_value_2_3,popularity_add_param_1,popularity_add_value_1,popularity_add_param_2,popularity_add_value_2,disp_order,icon_id,plate_type,disable_singlemode,disable_count_condition,is_general_skill,start_date,end_date
200062,1,20006,1,0,129,0,402/604,0,0,0,10,0,0,,track_id==10008,-1,1,0,2,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,0,0,1160,10021,0,0,0,1,1483228800,2524608000
200063,1,20006,-1,0,-129,0,402,0,0,0,10,0,0,,track_id==10008,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1170,10024,0,1,0,1,1483228800,2524608000
200064,2,20006,3,0,461,0,401/402/405/604,0,0,0,10,0,0,,track_id==10008,-1,1,0,2,1,0,1,600000,1,0,5,1,0,1,600000,1,0,1,1,0,1,600000,1,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,5,30,1145,10022,0,1,0,1,1483228800,2524608000
200071,1,20007,2,0,174,0,402/604,0,0,0,10,0,0,,track_id==10007,-1,1,0,2,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,45,0,0,1180,10021,0,1,0,1,1483228800,2524608000
200072,1,20007,1,0,129,0,402/604,0,0,0,10,0,0,,track_id==10007,-1,1,0,2,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,0,0,1190,10021,0,0,0,1,1483228800,2524608000
200073,1,20007,-1,0,-129,0,402,0,0,0,10,0,0,,track_id==10007,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1200,10024,0,1,0,1,1483228800,2524608000
200081,1,20008,2,0,174,0,402/604,0,0,0,10,0,0,,track_id==10001,-1,1,0,2,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,45,0,0,1210,10021,0,1,0,1,1483228800,2524608000
200082,1,20008,1,0,129,0,402/604,0,0,0,10,0,0,,track_id==10001,-1,1,0,2,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,0,0,1220,10021,0,0,0,1,1483228800,2524608000
200083,1,20008,-1,0,-129,0,402,0,0,0,10,0,0,,track_id==10001,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1230,10024,0,1,0,1,1483228800,2524608000
200091,1,20009,2,0,174,0,402/604,0,0,0,10,0,0,,track_id==10002,-1,1,0,2,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,45,0,0,1240,10021,0,1,0,1,1483228800,2524608000
200092,1,20009,1,0,129,0,402/604,0,0,0,10,0,0,,track_id==10002,-1,1,0,2,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,0,0,1250,10021,0,0,0,1,1483228800,2524608000
200093,1,20009,-1,0,-129,0,402,0,0,0,10,0,0,,track_id==10002,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1260,10024,0,1,0,1,1483228800,2524608000
200101,1,20010,2,0,174,0,402/604,0,0,0,10,0,0,,track_id==10004,-1,1,0,2,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,45,0,0,1270,10021,0,1,0,1,1483228800,2524608000
200102,1,20010,1,0,129,0,402/604,0,0,0,10,0,0,,track_id==10004,-1,1,0,2,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,0,0,1280,10021,0,0,0,1,1483228800,2524608000
200103,1,20010,-1,0,-129,0,402,0,0,0,10,0,0,,track_id==10004,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1290,10024,0,1,0,1,1483228800,2524608000
200111,1,20011,2,0,174,0,402/604,0,0,0,10,0,0,,track_id==10003,-1,1,0,2,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,45,0,0,1300,10021,0,1,0,1,1483228800,2524608000
200112,1,20011,1,0,129,0,402/604,0,0,0,10,0,0,,track_id==10003,-1,1,0,2,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,0,0,1310,10021,0,0,0,1,1483228800,2524608000
200113,1,20011,-1,0,-129,0,402,0,0,0,10,0,0,,track_id==10003,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1320,10024,0,1,0,1,1483228800,2524608000
200121,1,20012,2,0,174,0,402/604,0,0,0,10,0,0,,track_id==10010,-1,1,0,2,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,45,0,0,1330,10021,0,1,0,1,1483228800,2524608000
200122,1,20012,1,0,129,0,402/604,0,0,0,10,0,0,,track_id==10010,-1,1,0,2,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,0,0,1340,10021,0,0,0,1,1483228800,2524608000
200123,1,20012,-1,0,-129,0,402,0,0,0,10,0,0,,track_id==10010,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1350,10024,0,1,0,1,1483228800,2524608000
200131,1,20013,2,0,174,0,402/607,0,0,0,10,0,0,,is_basis_distance==1,-1,1,0,2,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,45,0,0,1390,10021,0,1,0,1,1483228800,2524608000
200132,1,20013,1,0,129,0,402/607,0,0,0,10,0,0,,is_basis_distance==1,-1,1,0,2,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,0,0,1400,10021,0,0,0,1,1483228800,2524608000
200133,1,20013,-1,0,-129,0,402,0,0,0,10,0,0,,is_basis_distance==1,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1410,10024,0,1,0,1,1483228800,2524608000
200141,1,20014,2,0,174,0,402/607,0,0,0,10,0,0,,is_basis_distance==0,-1,1,0,2,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,45,0,0,1420,10021,0,1,0,1,1483228800,2524608000
200142,1,20014,1,0,129,0,402/607,0,0,0,10,0,0,,is_basis_distance==0,-1,1,0,2,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,30,0,0,1430,10021,0,0,0,1,1483228800,2524608000
200143,1,20014,-1,0,-129,0,402,0,0,0,10,0,0,,is_basis_distance==0,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1440,10024,0,1,0,1,1483228800,2524608000
200151,1,20015,2,0,174,0,403/601,0,0,0,10,0,0,,ground_condition==1,-1,1,0,3,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,45,0,0,1450,10031,0,1,0,1,1483228800,2524608000
200152,1,20015,1,0,129,0,403/601,0,0,0,10,0,0,,ground_condition==1,-1,1,0,3,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,30,0,0,1460,10031,0,0,0,1,1483228800,2524608000
200153,1,20015,-1,0,-129,0,403,0,0,0,10,0,0,,ground_condition==1,-1,1,0,3,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,-30,0,0,1470,10034,0,1,0,1,1483228800,2524608000
200154,2,20015,3,0,461,0,401/403/601,0,0,0,10,0,0,,ground_condition==1,-1,1,0,3,1,0,1,600000,1,0,1,1,0,1,600000,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,3,30,1445,10032,0,1,0,1,1483228800,2524608000
200161,1,20016,2,0,174,0,403/601,0,0,0,10,0,0,,ground_condition==2@ground_condition==3@ground_condition==4,-1,1,0,3,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,45,0,0,1480,10031,0,1,0,1,1483228800,2524608000
200162,1,20016,1,0,129,0,403/601,0,0,0,10,0,0,,ground_condition==2@ground_condition==3@ground_condition==4,-1,1,0,3,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,30,0,0,1490,10031,0,0,0,1,1483228800,2524608000
200163,1,20016,-1,0,-129,0,403,0,0,0,10,0,0,,ground_condition==2@ground_condition==3@ground_condition==4,-1,1,0,3,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,-30,0,0,1500,10034,0,1,0,1,1483228800,2524608000
200171,1,20017,2,0,174,0,401/603,0,0,0,10,0,0,,season==1@season==5,-1,1,0,1,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,45,0,0,1510,10011,0,1,0,1,1483228800,2524608000
200172,1,20017,1,0,129,0,401/603,0,0,0,10,0,0,,season==1@season==5,-1,1,0,1,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,0,0,1520,10011,0,0,0,1,1483228800,2524608000
200173,1,20017,-1,0,-129,0,401,0,0,0,10,0,0,,season==1@season==5,-1,1,0,1,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,1530,10014,0,1,0,1,1483228800,2524608000
200174,2,20017,3,0,461,0,401/403/603,0,0,0,10,0,0,,season==1@season==5,-1,1,0,1,1,0,1,600000,1,0,3,1,0,1,600000,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,3,30,1505,10012,0,1,0,1,1483228800,2524608000
200181,1,20018,2,0,174,0,401/603,0,0,0,10,0,0,,season==2,-1,1,0,1,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,45,0,0,1540,10011,0,1,0,1,1483228800,2524608000
200182,1,20018,1,0,129,0,401/603,0,0,0,10,0,0,,season==2,-1,1,0,1,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,0,0,1550,10011,0,0,0,1,1483228800,2524608000
200183,1,20018,-1,0,-129,0,401,0,0,0,10,0,0,,season==2,-1,1,0,1,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,1560,10014,0,1,0,1,1483228800,2524608000
200191,1,20019,2,0,174,0,401/603,0,0,0,10,0,0,,season==3,-1,1,0,1,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,45,0,0,1570,10011,0,1,0,1,1483228800,2524608000
200192,1,20019,1,0,129,0,401/603,0,0,0,10,0,0,,season==3,-1,1,0,1,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,0,0,1580,10011,0,0,0,1,1483228800,2524608000
200193,1,20019,-1,0,-129,0,401,0,0,0,10,0,0,,season==3,-1,1,0,1,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,1590,10014,0,1,0,1,1483228800,2524608000
200194,2,20019,3,0,461,0,401/403/603,0,0,0,10,0,0,,season==3,-1,1,0,1,1,0,1,600000,1,0,3,1,0,1,600000,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,3,30,1565,10012,0,1,0,1,1483228800,2524608000
200201,1,20020,2,0,174,0,401/603,0,0,0,10,0,0,,season==4,-1,1,0,1,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,45,0,0,1600,10011,0,1,0,1,1483228800,2524608000
200202,1,20020,1,0,129,0,401/603,0,0,0,10,0,0,,season==4,-1,1,0,1,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,0,0,1610,10011,0,0,0,1,1483228800,2524608000
200203,1,20020,-1,0,-129,0,401,0,0,0,10,0,0,,season==4,-1,1,0,1,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,1620,10014,0,1,0,1,1483228800,2524608000
200211,1,20021,2,0,174,0,404/602,0,0,0,10,0,0,,weather==1,-1,1,0,4,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,45,0,0,1630,10041,0,1,0,1,1483228800,2524608000
200212,1,20021,1,0,129,0,404/602,0,0,0,10,0,0,,weather==1,-1,1,0,4,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,30,0,0,1640,10041,0,0,0,1,1483228800,2524608000
200221,1,20022,2,0,174,0,404/602,0,0,0,10,0,0,,weather==2,-1,1,0,4,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,45,0,0,1650,10041,0,1,0,1,1483228800,2524608000
200222,1,20022,1,0,129,0,404/602,0,0,0,10,0,0,,weather==2,-1,1,0,4,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,30,0,0,1660,10041,0,0,0,1,1483228800,2524608000
200231,1,20023,2,0,174,0,404/602,0,0,0,10,0,0,,weather==3,-1,1,0,4,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,45,0,0,1670,10041,0,1,0,1,1483228800,2524608000
200232,1,20023,1,0,129,0,404/602,0,0,0,10,0,0,,weather==3,-1,1,0,4,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,30,0,0,1680,10041,0,0,0,1,1483228800,2524608000
200233,1,20023,-1,0,-129,0,404,0,0,0,10,0,0,,weather==3,-1,1,0,4,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,-30,0,0,1690,10044,0,1,0,1,1483228800,2524608000
200241,1,20024,2,0,174,0,404/602,0,0,0,10,0,0,,weather==4,-1,1,0,4,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,45,0,0,1700,10041,0,1,0,1,1483228800,2524608000
200242,1,20024,1,0,129,0,404/602,0,0,0,10,0,0,,weather==4,-1,1,0,4,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,30,0,0,1710,10041,0,0,0,1,1483228800,2524608000
200251,1,20025,2,0,174,0,405/609,0,0,0,10,0,0,,post_number<=3,-1,1,0,5,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5,45,0,0,1720,10051,0,1,0,1,1483228800,2524608000
200252,1,20025,1,0,129,0,405/609,0,0,0,10,0,0,,post_number<=3,-1,1,0,5,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5,30,0,0,1730,10051,0,0,0,1,1483228800,2524608000
200253,1,20025,-1,0,-129,0,405,0,0,0,10,0,0,,post_number<=3,-1,1,0,5,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5,-30,0,0,1740,10054,0,1,0,1,1483228800,2524608000
200261,1,20026,2,0,174,0,401/609,0,0,0,10,0,0,,post_number>=6,-1,1,0,1,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,45,0,0,1750,10011,0,1,0,1,1483228800,2524608000
200262,1,20026,1,0,129,0,401/609,0,0,0,10,0,0,,post_number>=6,-1,1,0,1,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,0,0,1760,10011,0,0,0,1,1483228800,2524608000
200263,1,20026,-1,0,-129,0,401,0,0,0,10,0,0,,post_number>=6,-1,1,0,1,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,1770,10014,0,1,0,1,1483228800,2524608000
200271,1,20027,2,0,174,0,401/613,0,0,0,10,0,0,,running_style_count_same<=1,-1,1,0,1,1,0,1,800000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,45,0,0,1780,10011,0,1,0,1,1483228800,2524608000
200272,1,20027,1,0,129,0,401/613,0,0,0,10,0,0,,running_style_count_same<=1,-1,1,0,1,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,0,0,1790,10011,0,0,0,1,1483228800,2524608000
200281,1,20028,2,0,174,0,403/613,0,0,0,10,0,0,,running_style_count_same_rate>=40,-1,1,0,3,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,45,0,0,1800,10031,0,1,0,1,1483228800,2524608000
200282,1,20028,1,0,129,0,403/613,0,0,0,10,0,0,,running_style_count_same_rate>=40,-1,1,0,3,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,30,0,0,1810,10031,0,0,0,1,1483228800,2524608000
200283,1,20028,-1,0,-129,0,403,0,0,0,10,0,0,,running_style_count_same_rate>=40,-1,1,0,3,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,-30,0,0,1820,10034,0,1,0,1,1483228800,2524608000
200291,1,20029,2,0,174,0,404/611,0,0,0,10,0,0,,running_style_equal_popularity_one==1,-1,1,0,4,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,45,0,0,1830,10041,0,1,0,1,1483228800,2524608000
200292,1,20029,1,0,129,0,404/611,0,0,0,10,0,0,,running_style_equal_popularity_one==1,-1,1,0,4,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,30,0,0,1840,10041,0,0,0,1,1483228800,2524608000
200301,1,20030,2,0,174,0,401/611,0,0,0,10,0,0,,popularity>=4,-1,1,0,1,1,0,1,600000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,45,0,0,1850,10011,0,1,0,1,1483228800,2524608000
200302,1,20030,1,0,129,0,401/611,0,0,0,10,0,0,,popularity>=4,-1,1,0,1,1,0,1,400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30,0,0,1860,10011,0,0,0,1,1483228800,2524608000
200311,1,20031,-1,0,-129,0,401,0,0,0,10,0,0,,grade==100,-1,1,0,1,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,1870,10014,0,1,0,1,1483228800,2524608000
200321,1,20032,-1,0,-129,0,402,0,0,0,10,0,0,,popularity==1,-1,1,0,2,1,0,1,-400000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1880,10024,0,1,0,1,1483228800,2524608000
200331,2,20033,2,0,508,4,401,0,0,0,10,1,0,,all_corner_random==1,24000,1,300000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,1890,20012,0,1,0,1,1483228800,2524608000
200332,1,20033,1,0,217,4,401,0,0,0,10,1,0,,all_corner_random==1,24000,1,300000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,1900,20011,0,0,0,1,1483228800,2524608000
