id,group,grade,course_set,thumbnail_id,ff_cue_name,ff_cuesheet_name,real_ff_cue_name,real_ff_cuesheet_name,ff_anim,ff_camera,ff_camera_sub,ff_sub,start_gate,start_gate_panel,goal_gate,goal_flower,result_podium,audience_group_id,paddock_bg_id,audience,entry_num,change_full_gate,is_dirtgrade,start_date
4124,1,400,10814,4123,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4123,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4501,1,700,10502,4501,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4501,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4502,1,700,10502,4502,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4502,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4503,1,700,10803,4503,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4503,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4504,1,700,10807,4504,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4504,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4505,1,700,10611,4505,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4505,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4506,1,700,10813,4506,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4506,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4507,1,700,10604,4507,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4507,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4508,1,700,10402,4508,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4508,312,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4509,1,700,10610,4509,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4509,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4510,1,700,10807,4510,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4510,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4511,1,700,10814,4511,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4511,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4512,1,700,10602,4512,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4512,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4513,1,700,10803,4513,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4513,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4514,1,700,10611,4514,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4514,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4515,1,700,10602,4515,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4515,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4516,1,700,10805,4516,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4516,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4517,1,700,10504,4517,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4517,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4518,1,700,10703,4518,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4518,311,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4519,1,700,10902,4519,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4519,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4520,1,700,10501,4520,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4520,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4521,1,700,10905,4521,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4521,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4522,1,700,10702,4522,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4522,311,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4523,1,700,10502,4523,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4523,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4524,1,700,10901,4524,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4524,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4525,1,700,10707,4525,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4525,311,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4526,1,700,10903,4526,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4526,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4900,61,100,10611,1001,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1001,101,1,0,0,0,1,1,-1,0,0,0,16,0,0,1498870800
4901,61,100,10701,1002,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1002,102,0,0,0,0,1,1,-1,0,0,0,18,0,0,1498870800
4902,61,100,10905,1003,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1003,102,0,0,0,0,1,1,-1,0,0,0,16,0,0,1498870800
4903,61,100,10903,1004,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1004,102,0,0,0,0,2,2,-1,0,0,0,18,0,0,1498870800
4904,61,100,10504,1005,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1005,101,0,0,0,0,1,1,-1,0,0,0,18,0,0,1498870800
4905,61,100,10811,1006,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1006,102,0,0,0,0,1,1,-1,0,0,0,18,0,0,1498870800
4906,61,100,10602,1007,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1007,101,0,0,0,0,2,2,-1,0,0,0,18,0,0,1498870800
4907,61,100,10602,1008,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1008,101,0,0,0,0,3,3,-1,0,0,0,18,0,0,1498870800
4908,61,100,10606,1009,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1009,101,0,0,0,0,4,4,-1,0,0,0,18,0,0,1498870800
4909,61,100,10606,1010,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1010,101,0,0,0,0,5,5,-1,0,0,0,18,0,0,1498870800
4910,61,100,10602,1011,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1011,101,0,0,0,0,6,6,-1,0,0,0,18,0,0,1498870800
4911,61,100,10906,1012,snd_mfx_1003_CL,snd_mfx_1003_CL,,,1012,103,0,0,0,0,3,3,-1,0,0,0,18,0,0,1498870800
4912,61,100,10501,1013,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1013,101,0,0,0,0,2,2,-1,0,0,0,16,0,0,1498870800
4913,61,100,10807,1014,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1014,102,0,0,0,0,2,2,-1,0,0,0,18,0,0,1498870800
4914,61,100,10810,1015,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1015,102,0,0,0,0,3,3,-1,0,0,0,18,0,0,1498870800
4915,61,100,10604,1016,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1016,101,0,0,0,0,7,7,-1,0,0,0,18,0,0,1498870800
4916,61,100,10808,1017,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1017,102,0,0,0,0,4,4,-1,0,0,0,18,0,0,1498870800
4917,61,100,10805,1018,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1018,102,0,0,0,0,5,5,-1,0,0,0,18,0,0,1498870800
4918,61,100,10606,1019,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1019,101,0,0,0,0,8,8,-1,0,0,0,18,0,0,1498870800
4919,61,100,10708,1020,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1020,102,1,0,0,0,2,2,-1,0,0,0,16,0,0,1498870800
4920,61,100,10903,1021,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1021,102,0,0,0,0,4,4,-1,0,0,0,18,0,0,1498870800
4921,61,100,10903,1022,snd_mfx_1002_CL,snd_mfx_1002_CL,,,1022,102,0,0,0,0,5,5,-1,0,0,0,18,0,0,1498870800
4922,61,100,10506,1023,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1023,101,0,0,0,0,3,3,-1,0,0,0,16,0,0,1498870800
4923,61,100,10504,1024,snd_mfx_1001_CL,snd_mfx_1001_CL,,,1024,101,0,0,0,0,4,4,-1,0,0,0,18,0,0,1498870800
4924,61,100,11103,1101,snd_mfx_1015_CL,snd_mfx_1015_CL,,,1101,313,0,0,100,0,1,0,-1,0,0,0,16,0,1,1498870800
4925,61,100,11103,1102,snd_mfx_1015_CL,snd_mfx_1015_CL,,,1102,313,0,0,100,0,2,0,-1,0,0,0,16,0,1,1498870800
4926,61,100,11102,1103,snd_mfx_1015_CL,snd_mfx_1015_CL,,,1103,313,0,0,100,0,3,0,-1,0,0,0,16,0,1,1498870800
4927,61,100,11101,1104,snd_mfx_1015_CL,snd_mfx_1015_CL,,,1104,313,0,0,100,0,4,0,-1,0,0,0,16,0,1,1498870800
4928,61,100,11103,1105,snd_mfx_1015_CL,snd_mfx_1015_CL,,,1105,313,0,0,100,0,5,0,-1,0,0,0,16,0,1,1498870800
4929,61,100,11103,1106,snd_mfx_1014_CL,snd_mfx_1014_CL,,,1106,313,0,0,100,0,6,0,-1,0,0,0,16,0,1,1498870800
5001,6,900,10105,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,14,0,0,1636977600
5002,6,900,10104,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5003,6,900,10103,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,14,0,0,1636977600
5004,6,900,10102,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,14,0,0,1636977600
5005,6,900,10101,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5007,6,900,10107,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,14,0,0,1636977600
5009,6,900,10205,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5010,6,900,10204,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5011,6,900,10203,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5012,6,900,10202,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5013,6,900,10201,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,14,0,0,1636977600
5015,6,900,10207,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,309,0,0,0,0,0,0,-1,0,0,1,14,0,0,1636977600
5017,6,900,10404,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5018,6,900,10403,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5019,6,900,10402,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5020,6,900,10401,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,14,0,0,1636977600
5021,6,900,10406,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,15,0,0,1636977600
5022,6,900,10405,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5023,6,900,10309,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5024,6,900,10308,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5025,6,900,10307,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5026,6,900,10306,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5027,6,900,10305,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5029,6,900,10304,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5030,6,900,10303,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5031,6,900,10302,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5032,6,900,10301,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5033,6,900,10311,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,15,0,0,1636977600
5034,6,900,10310,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,312,0,0,0,0,0,0,-1,0,0,1,15,0,0,1636977600
5036,6,900,10608,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5037,6,900,10607,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5038,6,900,10606,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5039,6,900,10605,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5040,6,900,10604,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5041,6,900,10603,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5042,6,900,10602,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5043,6,900,10601,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5044,6,900,10612,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5047,6,900,10611,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5048,6,900,10610,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5049,6,900,10609,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5050,6,900,10507,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5051,6,900,10506,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5052,6,900,10505,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5053,6,900,10504,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5055,6,900,10503,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5056,6,900,10502,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5057,6,900,10501,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5058,6,900,10509,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5059,6,900,10508,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,310,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5061,6,900,10705,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5062,6,900,10704,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5063,6,900,10703,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5064,6,900,10702,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5065,6,900,10701,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5067,6,900,10708,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5068,6,900,10707,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5070,6,900,10811,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5071,6,900,10810,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5072,6,900,10809,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5073,6,900,10808,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5074,6,900,10807,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5075,6,900,10806,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5076,6,900,10805,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5077,6,900,10804,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5078,6,900,10803,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5079,6,900,10802,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5080,6,900,10801,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5081,6,900,10815,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5082,6,900,10814,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5083,6,900,10813,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5084,6,900,10812,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5085,6,900,10914,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5086,6,900,10909,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5087,6,900,10908,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5088,6,900,10907,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5089,6,900,10906,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5090,6,900,10905,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5091,6,900,10904,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5092,6,900,10903,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5093,6,900,10902,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5094,6,900,10901,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5095,6,900,10913,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5096,6,900,10912,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5097,6,900,10911,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,313,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5098,6,900,11004,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5099,6,900,11003,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5100,6,900,11002,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5101,6,900,11001,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,18,0,0,1636977600
5103,6,900,11006,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,311,0,0,0,0,0,0,-1,0,0,1,16,0,0,1636977600
5105,6,900,11103,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,315,0,0,100,0,0,0,-1,0,0,1,16,0,1,1636977600
5106,6,900,11102,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,315,0,0,100,0,0,0,-1,0,0,1,16,0,1,1636977600
5107,6,900,11101,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,5002,315,0,0,100,0,0,0,-1,0,0,1,16,0,1,1636977600
5108,6,100,10611,1001,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1001,310,0,0,0,0,1,1,-1,0,0,1,16,0,0,1636977600
5109,6,100,10701,1002,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1002,311,0,0,0,0,1,1,-1,0,0,1,18,0,0,1636977600
5110,6,100,10905,1003,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1003,313,0,0,0,0,1,1,-1,0,0,1,16,0,0,1636977600
5111,6,100,10903,1004,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1004,313,0,0,0,0,2,2,-1,0,0,1,18,0,0,1636977600
5112,6,100,10504,1005,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1005,310,0,0,0,0,1,1,-1,0,0,1,18,0,0,1636977600
5113,6,100,10811,1006,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1006,313,0,0,0,0,1,1,-1,0,0,1,18,0,0,1636977600
5114,6,100,10602,1007,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1007,310,0,0,0,0,2,2,-1,0,0,1,18,0,0,1636977600
5115,6,100,10602,1008,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1008,310,0,0,0,0,3,3,-1,0,0,1,18,0,0,1636977600
5116,6,100,10606,1009,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1009,310,0,0,0,0,4,4,-1,0,0,1,18,0,0,1636977600
5117,6,100,10606,1010,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1010,310,0,0,0,0,5,5,-1,0,0,1,18,0,0,1636977600
5118,6,100,10602,1011,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1011,310,0,0,0,0,6,6,-1,0,0,1,18,0,0,1636977600
5119,6,100,10906,1012,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1012,313,0,0,0,0,3,3,-1,0,0,1,18,0,0,1636977600
5120,6,100,10501,1013,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1013,310,0,0,0,0,2,2,-1,0,0,1,16,0,0,1636977600
5121,6,100,10807,1014,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1014,313,0,0,0,0,2,2,-1,0,0,1,18,0,0,1636977600
5122,6,100,10810,1015,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1015,313,0,0,0,0,3,3,-1,0,0,1,18,0,0,1636977600
5123,6,100,10604,1016,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1016,310,0,0,0,0,7,7,-1,0,0,1,18,0,0,1636977600
5124,6,100,10808,1017,snd_mfx_2009_CL,snd_mfx_2009_CL,,,1017,313,0,0,0,0,4,4,-1,0,0,1,18,0,0,1636977600
