id,story_id,short_story_id,card_id,card_chara_id,support_card_id,support_chara_id,show_progress_1,show_progress_2,show_progress_3,show_clear,show_succession,event_title_style,event_title_dress_icon,event_title_chara_icon,se_change,ending_type,race_event_flag,mini_game_result,gallery_main_scenario,gallery_flag,gallery_list_id,available_gallery_key,past_race_id,force_use_race_dress,event_category
4814,501058712,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82005,1,0,0,3
4815,501058713,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82006,1,0,0,3
4816,501058714,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82007,1,0,0,3
4817,501058717,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82008,1,0,0,3
4818,501058715,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82009,1,0,0,3
4819,501058716,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82010,1,0,0,3
4820,501058516,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82011,1,0,0,3
4821,501058720,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82012,1,0,0,3
4822,501058719,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82013,1,0,0,3
4823,501058722,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82014,1,0,0,3
4824,501058513,0,105801,1058,0,0,0,0,0,0,0,4,105801,0,0,0,0,0,0,1,1,1,0,0,3
4825,501058514,0,105801,1058,0,0,0,0,0,0,0,4,105801,0,0,0,0,0,0,1,2,1,0,0,3
4826,501058515,0,105801,1058,0,0,0,0,0,0,0,4,105801,0,0,0,0,0,0,1,3,1,0,0,3
4827,501058600,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40001,1,0,0,3
4828,501058601,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40002,1,0,0,3
4829,501058726,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,41001,1,0,0,3
4830,501058727,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41002,1,0,0,3
4831,501058728,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41003,1,0,0,3
4832,501058729,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,41004,1,0,0,3
4833,501058713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4834,501058730,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41005,1,0,0,3
4835,501058731,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41006,1,0,0,3
4836,501058732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4837,501058733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4838,501058732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4839,501058733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4840,501058508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4841,501058113,501058401,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0,0,2
4842,501058114,501058402,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0,0,2
4843,501058115,501058403,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0,0,2
4844,501058116,501058404,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0,0,2
4845,501058117,501058405,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0,0,2
4846,501058200,501058408,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0,0,2
4847,501058201,501058409,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0,0,2
4848,501058202,501058410,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0,0,2
4849,501058203,501058411,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0,0,2
4850,501058204,501058412,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0,0,2
4851,501058205,501058413,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0,0,2
4852,501058206,501058414,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0,0,2
4853,501058207,501058415,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5021,1,0,0,2
4854,501058208,501058416,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0,0,2
4855,501058209,501058417,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5027,1,0,0,2
4856,501058303,501058418,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0,0,2
4857,501058304,501058419,0,1058,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5004,1,0,0,2
4858,501058305,501058420,0,1058,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5005,1,0,0,2
4859,501058306,501058421,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0,0,2
4860,501058307,501058422,0,1058,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5008,1,0,0,2
4861,501058308,501058423,0,1058,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5009,1,0,0,2
4862,501058309,501058424,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0,0,2
4863,501058310,501058425,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0,0,2
4864,501058311,501058426,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0,0,2
4865,501058312,501058427,0,1058,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5016,1,0,0,2
4866,501058313,501058428,0,1058,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5017,1,0,0,2
4867,501058314,501058429,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0,0,2
4868,501058315,501058430,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5020,1,0,0,2
4869,501058316,501058431,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0,0,2
4870,501058317,501058432,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0,0,2
4871,501058318,501058433,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5025,1,0,0,2
4872,501058319,501058434,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5026,1,0,0,2
4873,501058320,501058435,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5028,1,0,0,2
4874,501058321,501058436,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15001,1,0,0,2
4875,501058524,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0,0,3
4876,501058525,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0,0,3
4877,501058526,0,0,1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52003,1,0,0,3
4878,830061001,0,0,0,30061,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4879,830061002,0,0,0,30061,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4880,830061003,0,0,0,30061,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4881,501037100,501037400,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2
4882,501037101,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,2
4883,501037102,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,2
4884,501037103,501037409,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,2
4885,501037104,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,2
4886,501037105,501037410,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,2
4887,501037107,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,0,0,2
4888,501037108,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0,0,2
4889,501037109,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,0,2
4890,501037300,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,2
4891,501037301,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,1,0,0,2
4892,501037302,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,2
4893,501037110,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30001,1,0,0,2
4894,501037111,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,30002,0,0,0,2
4895,501037112,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,30003,0,0,0,2
4896,501037500,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42001,1,0,0,3
4897,501037506,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42002,1,0,0,3
4898,501037507,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42003,1,0,0,3
4899,501037517,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42004,1,0,0,3
4900,501037518,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42005,1,0,0,3
4901,501037519,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42006,1,0,0,3
4902,501037510,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42007,1,0,0,3
4903,501037511,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42008,1,0,0,3
4904,501037520,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42009,1,0,0,3
4905,501037702,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43001,1,0,0,3
4906,501037703,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43002,1,0,0,3
4907,501037704,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43003,1,0,0,3
4908,501037705,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43004,1,0,0,3
4909,501037706,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43005,1,0,0,3
4910,501037523,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80001,1,0,0,3
4911,501037521,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80002,1,0,0,3
4912,501037522,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80003,1,0,0,3
4913,501037508,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81001,1,0,0,3
4914,501037509,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81002,1,0,0,3
4915,501037708,0,0,1037,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81003,1,0,0,3
4916,501037709,0,0,1037,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81004,1,0,0,3
4917,501037710,0,0,1037,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81005,1,0,0,3
4918,501037711,0,0,1037,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81006,1,0,0,3
4919,501037700,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82001,1,0,0,3
4920,501037718,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82002,1,0,0,3
4921,501037701,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82003,1,0,0,3
4922,501037707,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82004,1,0,0,3
4923,501037712,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82005,1,0,0,3
4924,501037713,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82006,1,0,0,3
4925,501037714,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82007,1,0,0,3
4926,501037717,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82008,1,0,0,3
4927,501037715,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82009,1,0,0,3
4928,501037716,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82010,1,0,0,3
4929,501037516,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82011,1,0,0,3
4930,501037720,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82012,1,0,0,3
4931,501037719,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82013,1,0,0,3
4932,501037722,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82014,1,0,0,3
4933,501037513,0,103701,1037,0,0,0,0,0,0,0,4,103701,0,0,0,0,0,0,1,1,1,0,0,3
4934,501037514,0,103701,1037,0,0,0,0,0,0,0,4,103701,0,0,0,0,0,0,1,2,1,0,0,3
4935,501037515,0,103701,1037,0,0,0,0,0,0,0,4,103701,0,0,0,0,0,0,1,3,1,0,0,3
4936,501037600,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40001,1,0,0,3
4937,501037601,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40002,1,0,0,3
4938,501037726,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,41001,1,0,0,3
4939,501037727,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41002,1,0,0,3
4940,501037728,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41003,1,0,0,3
4941,501037729,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,41004,1,0,0,3
4942,501037713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4943,501037730,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41005,1,0,0,3
4944,501037731,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41006,1,0,0,3
4945,501037732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4946,501037733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4947,501037732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4948,501037733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4949,501037508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4950,501037113,501037401,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0,0,2
4951,501037114,501037402,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0,0,2
4952,501037115,501037403,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0,0,2
4953,501037116,501037404,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5010,1,0,0,2
4954,501037117,501037405,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0,0,2
4955,501037118,501037406,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10006,1,0,0,2
4956,501037119,501037407,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10007,1,0,0,2
4957,501037120,501037408,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10008,1,0,0,2
4958,501037200,501037411,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0,0,2
4959,501037201,501037412,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0,0,2
4960,501037202,501037413,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0,0,2
4961,501037203,501037414,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0,0,2
4962,501037204,501037415,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0,0,2
4963,501037205,501037416,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0,0,2
4964,501037206,501037417,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0,0,2
4965,501037207,501037418,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5020,1,0,0,2
4966,501037208,501037419,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0,0,2
4967,501037209,501037420,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5025,1,0,0,2
4968,501037303,501037421,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0,0,2
4969,501037304,501037422,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0,0,2
4970,501037305,501037423,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0,0,2
4971,501037306,501037424,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0,0,2
4972,501037307,501037425,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0,0,2
4973,501037308,501037426,0,1037,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5011,1,0,0,2
4974,501037309,501037427,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0,0,2
4975,501037310,501037428,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0,0,2
4976,501037311,501037429,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0,0,2
4977,501037312,501037430,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0,0,2
4978,501037313,501037431,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0,0,2
4979,501037314,501037432,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5021,1,0,0,2
4980,501037315,501037433,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0,0,2
4981,501037316,501037434,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0,0,2
4982,501037317,501037435,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5026,1,0,0,2
4983,501037524,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0,0,3
4984,501037525,0,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0,0,3
4985,501037318,501037436,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15001,1,0,0,2
4986,501037319,501037437,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15002,1,0,0,2
4987,501037320,501037438,0,1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15003,1,0,0,2
4988,801048001,0,0,0,0,1048,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4989,801048002,0,0,0,0,1048,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4990,801048003,0,0,0,0,1048,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4
4991,820035001,0,0,0,20035,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4992,820035002,0,0,0,20035,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4993,830054001,0,0,0,30054,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4994,830054002,0,0,0,30054,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4995,830054003,0,0,0,30054,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4996,830062001,0,0,0,30062,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4997,830062002,0,0,0,30062,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4998,830062003,0,0,0,30062,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
4999,501056800,0,105602,1056,0,0,0,0,0,0,0,4,105623,0,0,0,0,0,0,1,1,1,0,0,3
5000,501056801,0,105602,1056,0,0,0,0,0,0,0,4,105623,0,0,0,0,0,0,1,2,1,0,0,3
5001,501056802,0,105602,1056,0,0,0,0,0,0,0,4,105623,0,0,0,0,0,0,1,3,1,0,0,3
5002,501028100,501028400,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2
5003,501028101,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,2
5004,501028102,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,2
5005,501028103,501028406,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,2
5006,501028104,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,2
5007,501028105,501028407,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,2
5008,501028107,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,0,0,2
5009,501028108,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0,0,2
5010,501028109,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,0,2
5011,501028300,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,2
5012,501028301,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,1,0,0,2
5013,501028302,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,2
5014,501028110,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30001,1,0,0,2
5015,501028111,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,30002,0,0,0,2
5016,501028112,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,30003,0,0,0,2
5017,501028500,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42001,1,0,0,3
5018,501028506,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42002,1,0,0,3
5019,501028507,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42003,1,0,0,3
5020,501028517,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42004,1,0,0,3
5021,501028518,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42005,1,0,0,3
5022,501028519,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42006,1,0,0,3
5023,501028510,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42007,1,0,0,3
5024,501028511,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42008,1,0,0,3
5025,501028520,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42009,1,0,0,3
5026,501028702,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43001,1,0,0,3
5027,501028703,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43002,1,0,0,3
5028,501028704,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43003,1,0,0,3
5029,501028705,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43004,1,0,0,3
5030,501028706,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43005,1,0,0,3
5031,501028523,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80001,1,0,0,3
5032,501028521,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80002,1,0,0,3
5033,501028522,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80003,1,0,0,3
5034,501028508,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81001,1,0,0,3
5035,501028509,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81002,1,0,0,3
5036,501028708,0,0,1028,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81003,1,0,0,3
5037,501028709,0,0,1028,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81004,1,0,0,3
5038,501028710,0,0,1028,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81005,1,0,0,3
5039,501028711,0,0,1028,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81006,1,0,0,3
5040,501028700,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82001,1,0,0,3
5041,501028718,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82002,1,0,0,3
5042,501028701,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82003,1,0,0,3
5043,501028707,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82004,1,0,0,3
5044,501028712,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82005,1,0,0,3
5045,501028713,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82006,1,0,0,3
5046,501028714,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82007,1,0,0,3
5047,501028717,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82008,1,0,0,3
5048,501028715,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82009,1,0,0,3
5049,501028716,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82010,1,0,0,3
5050,501028516,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82011,1,0,0,3
5051,501028720,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82012,1,0,0,3
5052,501028719,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82013,1,0,0,3
5053,501028722,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82014,1,0,0,3
