id,chara_id,target_scene,target_cut,target_type,value
2003293,2003,1013,8,0,1
2003294,2003,1013,9,0,0
2003295,2003,1013,10,0,1
2003401,2003,1014,1,0,1
2003402,2003,1014,2,0,1
2003403,2003,1014,3,0,1
2003404,2003,1014,4,0,1
2003405,2003,1014,5,0,1
2003406,2003,1014,6,0,1
2003407,2003,1014,6,1,1
2003408,2003,1014,6,2,1
2003409,2003,1014,7,0,1
2003410,2003,1014,7,1,1
2003411,2003,1014,7,2,1
2003412,2003,1014,8,0,1
2003413,2003,1014,8,1,1
2003414,2003,1014,8,2,1
2003415,2003,1014,9,0,1
2003416,2003,1014,10,0,1
2003300,2003,5,0,0,6
2003301,2003,5,1,6,2
2003302,2003,5,1,7,5
2003303,2003,5,2,1,2
2003304,2003,5,0,1,2
2003305,2003,5,0,2,2
2003306,2003,5,0,3,1
2003307,2003,5,0,4,5
2003308,2003,0,2,0,1
2003309,2003,0,3,0,5
2003310,2003,0,4,0,2
2003311,2003,0,5,0,5
2003312,2003,0,6,0,0
2003313,2003,5,0,5,1
2003400,2003,5,1,8,1
1070001,1070,0,0,0,1
1070002,1070,1,0,0,5
1070003,1070,1,1,0,2
1070004,1070,1,2,0,2
1070005,1070,1,3,0,4
1070006,1070,1,4,0,2
1070007,1070,1,5,0,5
1070008,1070,4,0,0,1
1070009,1070,7,0,0,1
1070010,1070,8,0,0,1
1070011,1070,3,1,0,2
1070012,1070,6,0,1,6
1070100,1070,2,103010,0,5
1070101,1070,2,103020,0,7
1070102,1070,2,103030,0,5
1070103,1070,2,103050,0,3
1070104,1070,2,103040,0,4
1070105,1070,2,105010,0,1
1070106,1070,2,105020,0,2
1070107,1070,2,105030,0,3
1070200,1070,2,101045,1,2
1070201,1070,2,102040,1,2
1070202,1070,2,101014,0,3
1070203,1070,2,101042,0,2
1070204,1070,2,101012,0,2
1070205,1070,2,101031,0,1
1070206,1070,2,101031,1,1
1070207,1070,2,101032,0,1
1070208,1070,2,101032,1,1
1070209,1070,2,101033,0,1
1070210,1070,2,101033,1,1
1070211,1070,2,101034,0,1
1070212,1070,2,101034,1,1
1070213,1070,2,102030,0,1
1070214,1070,2,102030,1,1
1070215,1070,2,104015,0,2
1070216,1070,2,104045,0,2
1070217,1070,2,106010,0,2
1070218,1070,2,106020,0,2
1070219,1070,2,106020,1,2
1070220,1070,2,106030,0,2
1070221,1070,2,106050,0,2
1070222,1070,2,106050,1,2
1070223,1070,2,106110,0,2
1070224,1070,2,106120,0,2
1070225,1070,2,106120,1,2
1070226,1070,2,106130,0,2
1070227,1070,2,106140,0,2
1070228,1070,2,106150,0,2
1070229,1070,2,106210,0,2
1070230,1070,2,106220,0,2
1070231,1070,2,106220,1,1
1070232,1070,2,106230,0,2
1070233,1070,2,106250,0,2
1070234,1070,9,1,0,1
1070235,1070,9,2,0,2
1070236,1070,9,3,0,3
1070237,1070,9,4,0,2
1070238,1070,9,3,4,3
1070239,1070,9,5,0,5
1070240,1070,9,6,0,3
1070241,1070,9,6,1,3
1070242,1070,9,6,2,4
1070243,1070,9,7,0,4
1070244,1070,9,7,1,4
1070245,1070,9,7,2,5
1070246,1070,9,7,3,4
1070247,1070,9,7,4,6
1070248,1070,9,7,5,4
1070249,1070,9,7,6,6
1070250,1070,9,8,0,4
1070251,1070,9,9,0,2
1070252,1070,2,108010,0,3
1070253,1070,2,108020,0,3
1070254,1070,2,108030,0,3
1070255,1070,2,108040,0,3
1070256,1070,2,107011,0,2
1070257,1070,2,107012,0,2
1070258,1070,2,107013,0,2
1070259,1070,2,107021,0,2
1070260,1070,2,107022,0,2
1070261,1070,2,107023,0,2
1070262,1070,2,107031,0,2
1070263,1070,2,107032,0,2
1070264,1070,2,107033,0,2
1070265,1070,2,107041,0,2
1070266,1070,2,107042,0,2
1070267,1070,2,107043,0,2
1070268,1070,2,107051,0,2
1070269,1070,2,107052,0,2
1070270,1070,2,107053,0,2
1070271,1070,10,0,0,2
1070272,1070,2,107030,0,1
1070273,1070,2,107030,1,1
1070274,1070,2,107040,1,2
1070275,1070,10,1,0,3
1070276,1070,5,9,0,3
1070277,1070,11,0,0,2
1070278,1070,11,1,0,2
1070279,1070,11,2,0,3
1070280,1070,2,109010,0,2
1070281,1070,2,109020,0,2
1070282,1070,2,109030,0,4
1070283,1070,5,0,6,2
1070286,1070,1013,1,0,4
1070287,1070,1013,2,0,4
1070288,1070,1013,3,0,3
1070289,1070,1013,4,0,4
1070290,1070,1013,5,0,2
1070291,1070,1013,6,0,3
1070292,1070,1013,7,0,3
1070293,1070,1013,8,0,1
1070294,1070,1013,9,0,4
1070295,1070,1013,10,0,1
1070401,1070,1014,1,0,2
1070402,1070,1014,2,0,1
1070403,1070,1014,3,0,1
1070404,1070,1014,4,0,4
1070405,1070,1014,5,0,3
1070406,1070,1014,6,0,3
1070407,1070,1014,6,1,1
1070408,1070,1014,6,2,1
1070409,1070,1014,7,0,4
1070410,1070,1014,7,1,1
1070411,1070,1014,7,2,1
1070412,1070,1014,8,0,4
1070413,1070,1014,8,1,1
1070414,1070,1014,8,2,1
1070415,1070,1014,9,0,3
1070416,1070,1014,10,0,2
1070300,1070,5,0,0,6
1070301,1070,5,1,6,4
1070302,1070,5,1,7,3
1070303,1070,5,2,1,6
1070304,1070,5,0,1,3
1070305,1070,5,0,2,3
1070306,1070,5,0,3,1
1070307,1070,5,0,4,2
1070308,1070,0,2,0,1
1070309,1070,0,3,0,5
1070310,1070,0,4,0,2
1070311,1070,0,5,0,5
1070312,1070,0,6,0,0
1070313,1070,5,0,5,2
1070400,1070,5,1,8,2
1074001,1074,0,0,0,4
1074002,1074,1,0,0,3
1074003,1074,1,1,0,4
1074004,1074,1,2,0,3
1074005,1074,1,3,0,1
1074006,1074,1,4,0,4
1074007,1074,1,5,0,3
1074008,1074,4,0,0,1
1074009,1074,7,0,0,2
1074010,1074,8,0,0,2
1074011,1074,3,1,0,3
1074012,1074,6,0,1,4
1074100,1074,2,103010,0,3
1074101,1074,2,103020,0,1
1074102,1074,2,103030,0,2
1074103,1074,2,103050,0,2
1074104,1074,2,103040,0,2
1074105,1074,2,105010,0,2
1074106,1074,2,105020,0,2
1074107,1074,2,105030,0,1
1074200,1074,2,101045,1,5
1074201,1074,2,102040,1,5
1074202,1074,2,101014,0,2
1074203,1074,2,101042,0,1
1074204,1074,2,101012,0,2
1074205,1074,2,101031,0,1
1074206,1074,2,101031,1,1
1074207,1074,2,101032,0,1
1074208,1074,2,101032,1,1
1074209,1074,2,101033,0,1
1074210,1074,2,101033,1,1
1074211,1074,2,101034,0,1
1074212,1074,2,101034,1,1
1074213,1074,2,102030,0,1
1074214,1074,2,102030,1,1
1074215,1074,2,104015,0,2
1074216,1074,2,104045,0,1
1074217,1074,2,106010,0,1
1074218,1074,2,106020,0,1
1074219,1074,2,106020,1,1
1074220,1074,2,106030,0,1
1074221,1074,2,106050,0,2
1074222,1074,2,106050,1,2
1074223,1074,2,106110,0,2
1074224,1074,2,106120,0,1
1074225,1074,2,106120,1,2
1074226,1074,2,106130,0,3
1074227,1074,2,106140,0,1
1074228,1074,2,106150,0,1
1074229,1074,2,106210,0,1
1074230,1074,2,106220,0,2
1074231,1074,2,106220,1,2
1074232,1074,2,106230,0,1
1074233,1074,2,106250,0,1
1074234,1074,9,1,0,3
1074235,1074,9,2,0,2
1074236,1074,9,3,0,2
1074237,1074,9,4,0,3
1074238,1074,9,3,4,5
1074239,1074,9,5,0,6
1074240,1074,9,6,0,4
1074241,1074,9,6,1,2
1074242,1074,9,6,2,3
1074243,1074,9,7,0,3
1074244,1074,9,7,1,3
1074245,1074,9,7,2,3
1074246,1074,9,7,3,3
1074247,1074,9,7,4,3
1074248,1074,9,7,5,6
1074249,1074,9,7,6,1
1074250,1074,9,8,0,3
1074251,1074,9,9,0,1
1074252,1074,2,108010,0,2
1074253,1074,2,108020,0,2
1074254,1074,2,108030,0,2
1074255,1074,2,108040,0,2
1074256,1074,2,107011,0,2
1074257,1074,2,107012,0,2
1074258,1074,2,107013,0,2
1074259,1074,2,107021,0,2
1074260,1074,2,107022,0,2
1074261,1074,2,107023,0,2
1074262,1074,2,107031,0,2
1074263,1074,2,107032,0,2
1074264,1074,2,107033,0,2
1074265,1074,2,107041,0,2
1074266,1074,2,107042,0,2
1074267,1074,2,107043,0,2
1074268,1074,2,107051,0,2
1074269,1074,2,107052,0,2
1074270,1074,2,107053,0,2
1074271,1074,10,0,0,1
1074272,1074,2,107030,0,1
1074273,1074,2,107030,1,1
1074274,1074,2,107040,1,5
1074275,1074,10,1,0,2
1074276,1074,5,9,0,2
1074277,1074,11,0,0,1
1074278,1074,11,1,0,1
1074279,1074,11,2,0,2
1074280,1074,2,109010,0,1
1074281,1074,2,109020,0,1
1074282,1074,2,109030,0,2
1074283,1074,5,0,6,3
1074286,1074,1013,1,0,3
1074287,1074,1013,2,0,5
1074288,1074,1013,3,0,2
1074289,1074,1013,4,0,3
1074290,1074,1013,5,0,3
1074291,1074,1013,6,0,2
1074292,1074,1013,7,0,2
1074293,1074,1013,8,0,1
1074294,1074,1013,9,0,2
1074295,1074,1013,10,0,1
1074401,1074,1014,1,0,8
1074402,1074,1014,2,0,2
1074403,1074,1014,3,0,1
1074404,1074,1014,4,0,1
1074405,1074,1014,5,0,4
1074406,1074,1014,6,0,2
1074407,1074,1014,6,1,1
1074408,1074,1014,6,2,1
1074409,1074,1014,7,0,2
1074410,1074,1014,7,1,1
1074411,1074,1014,7,2,1
1074412,1074,1014,8,0,2
1074413,1074,1014,8,1,1
1074414,1074,1014,8,2,1
1074415,1074,1014,9,0,2
1074416,1074,1014,10,0,3
1074300,1074,5,0,0,2
1074301,1074,5,1,6,5
1074302,1074,5,1,7,6
1074303,1074,5,2,1,7
1074304,1074,5,0,1,2
1074305,1074,5,0,2,2
1074306,1074,5,0,3,1
1074307,1074,5,0,4,3
1074308,1074,0,2,0,4
1074309,1074,0,3,0,3
1074310,1074,0,4,0,3
1074311,1074,0,5,0,3
1074312,1074,0,6,0,0
1074313,1074,5,0,5,4
1074400,1074,5,1,8,1
1077001,1077,0,0,0,1
1077002,1077,1,0,0,2
1077003,1077,1,1,0,2
1077004,1077,1,2,0,2
1077005,1077,1,3,0,2
1077006,1077,1,4,0,2
1077007,1077,1,5,0,2
1077008,1077,4,0,0,1
1077009,1077,7,0,0,2
1077010,1077,8,0,0,1
1077011,1077,3,1,0,3
1077012,1077,6,0,1,4
1077100,1077,2,103010,0,2
1077101,1077,2,103020,0,7
1077102,1077,2,103030,0,3
1077103,1077,2,103050,0,1
1077104,1077,2,103040,0,4
1077105,1077,2,105010,0,2
1077106,1077,2,105020,0,3
1077107,1077,2,105030,0,1
1077200,1077,2,101045,1,1
1077201,1077,2,102040,1,1
1077202,1077,2,101014,0,3
1077203,1077,2,101042,0,2
1077204,1077,2,101012,0,2
1077205,1077,2,101031,0,1
1077206,1077,2,101031,1,1
1077207,1077,2,101032,0,1
1077208,1077,2,101032,1,1
1077209,1077,2,101033,0,1
1077210,1077,2,101033,1,1
1077211,1077,2,101034,0,1
1077212,1077,2,101034,1,1
1077213,1077,2,102030,0,1
1077214,1077,2,102030,1,1
1077215,1077,2,104015,0,1
1077216,1077,2,104045,0,3
1077217,1077,2,106010,0,1
1077218,1077,2,106020,0,1
1077219,1077,2,106020,1,1
1077220,1077,2,106030,0,1
1077221,1077,2,106050,0,2
1077222,1077,2,106050,1,2
1077223,1077,2,106110,0,1
1077224,1077,2,106120,0,1
1077225,1077,2,106120,1,1
1077226,1077,2,106130,0,1
1077227,1077,2,106140,0,1
1077228,1077,2,106150,0,2
1077229,1077,2,106210,0,1
1077230,1077,2,106220,0,1
1077231,1077,2,106220,1,1
1077232,1077,2,106230,0,1
1077233,1077,2,106250,0,1
1077234,1077,9,1,0,1
1077235,1077,9,2,0,1
1077236,1077,9,3,0,1
1077237,1077,9,4,0,2
1077238,1077,9,3,4,1
1077239,1077,9,5,0,3
1077240,1077,9,6,0,1
1077241,1077,9,6,1,1
1077242,1077,9,6,2,2
1077243,1077,9,7,0,4
1077244,1077,9,7,1,1
1077245,1077,9,7,2,5
1077246,1077,9,7,3,2
1077247,1077,9,7,4,4
1077248,1077,9,7,5,4
1077249,1077,9,7,6,4
1077250,1077,9,8,0,2
1077251,1077,9,9,0,1
1077252,1077,2,108010,0,1
1077253,1077,2,108020,0,1
1077254,1077,2,108030,0,2
1077255,1077,2,108040,0,2
1077256,1077,2,107011,0,1
1077257,1077,2,107012,0,1
1077258,1077,2,107013,0,1
1077259,1077,2,107021,0,1
1077260,1077,2,107022,0,1
1077261,1077,2,107023,0,1
1077262,1077,2,107031,0,1
1077263,1077,2,107032,0,1
1077264,1077,2,107033,0,1
1077265,1077,2,107041,0,2
1077266,1077,2,107042,0,2
1077267,1077,2,107043,0,2
1077268,1077,2,107051,0,1
1077269,1077,2,107052,0,1
1077270,1077,2,107053,0,1
1077271,1077,10,0,0,1
1077272,1077,2,107030,0,1
1077273,1077,2,107030,1,1
1077274,1077,2,107040,1,1
1077275,1077,10,1,0,1
1077276,1077,5,9,0,1
1077277,1077,11,0,0,1
1077278,1077,11,1,0,1
1077279,1077,11,2,0,1
1077280,1077,2,109010,0,1
1077281,1077,2,109020,0,2
1077282,1077,2,109030,0,1
1077283,1077,5,0,6,2
1077286,1077,1013,1,0,4
1077287,1077,1013,2,0,1
1077288,1077,1013,3,0,3
1077289,1077,1013,4,0,2
1077290,1077,1013,5,0,1
1077291,1077,1013,6,0,1
1077292,1077,1013,7,0,1
1077293,1077,1013,8,0,1
1077294,1077,1013,9,0,2
1077295,1077,1013,10,0,1
1077401,1077,1014,1,0,1
1077402,1077,1014,2,0,1
1077403,1077,1014,3,0,1
1077404,1077,1014,4,0,1
1077405,1077,1014,5,0,1
1077406,1077,1014,6,0,1
1077407,1077,1014,6,1,1
1077408,1077,1014,6,2,1
1077409,1077,1014,7,0,1
1077410,1077,1014,7,1,1
1077411,1077,1014,7,2,1
1077412,1077,1014,8,0,1
1077413,1077,1014,8,1,1
1077414,1077,1014,8,2,1
1077415,1077,1014,9,0,1
1077416,1077,1014,10,0,1
1077300,1077,5,0,0,2
1077301,1077,5,1,6,1
1077302,1077,5,1,7,2
1077303,1077,5,2,1,5
1077304,1077,5,0,1,3
1077305,1077,5,0,2,3
1077306,1077,5,0,3,1
1077307,1077,5,0,4,2
1077308,1077,0,2,0,1
1077309,1077,0,3,0,2
1077310,1077,0,4,0,2
1077311,1077,0,5,0,2
1077312,1077,0,6,0,1
1077313,1077,5,0,5,2
1077400,1077,5,1,8,2
1073001,1073,0,0,0,1
1073002,1073,1,0,0,2
1073003,1073,1,1,0,2
1073004,1073,1,2,0,2
1073005,1073,1,3,0,2
1073006,1073,1,4,0,2
1073007,1073,1,5,0,4
1073008,1073,4,0,0,1
1073009,1073,7,0,0,2
1073010,1073,8,0,0,1
1073011,1073,3,1,0,3
1073012,1073,6,0,1,3
1073100,1073,2,103010,0,2
1073101,1073,2,103020,0,2
1073102,1073,2,103030,0,4
1073103,1073,2,103050,0,5
1073104,1073,2,103040,0,1
1073105,1073,2,105010,0,3
1073106,1073,2,105020,0,3
1073107,1073,2,105030,0,2
1073200,1073,2,101045,1,4
1073201,1073,2,102040,1,4
1073202,1073,2,101014,0,1
1073203,1073,2,101042,0,2
1073204,1073,2,101012,0,1
1073205,1073,2,101031,0,1
1073206,1073,2,101031,1,1
1073207,1073,2,101032,0,1
1073208,1073,2,101032,1,1
1073209,1073,2,101033,0,1
1073210,1073,2,101033,1,1
1073211,1073,2,101034,0,1
1073212,1073,2,101034,1,1
1073213,1073,2,102030,0,1
1073214,1073,2,102030,1,1
1073215,1073,2,104015,0,1
1073216,1073,2,104045,0,3
1073217,1073,2,106010,0,1
1073218,1073,2,106020,0,1
1073219,1073,2,106020,1,1
1073220,1073,2,106030,0,1
1073221,1073,2,106050,0,1
1073222,1073,2,106050,1,1
1073223,1073,2,106110,0,1
1073224,1073,2,106120,0,1
1073225,1073,2,106120,1,2
1073226,1073,2,106130,0,1
1073227,1073,2,106140,0,1
1073228,1073,2,106150,0,1
1073229,1073,2,106210,0,1
1073230,1073,2,106220,0,1
1073231,1073,2,106220,1,1
1073232,1073,2,106230,0,1
1073233,1073,2,106250,0,1
1073234,1073,9,1,0,1
1073235,1073,9,2,0,1
1073236,1073,9,3,0,1
1073237,1073,9,4,0,1
1073238,1073,9,3,4,4
1073239,1073,9,5,0,3
1073240,1073,9,6,0,6
1073241,1073,9,6,1,1
1073242,1073,9,6,2,6
1073243,1073,9,7,0,2
1073244,1073,9,7,1,2
1073245,1073,9,7,2,1
1073246,1073,9,7,3,2
1073247,1073,9,7,4,2
1073248,1073,9,7,5,2
1073249,1073,9,7,6,2
1073250,1073,9,8,0,2
1073251,1073,9,9,0,1
1073252,1073,2,108010,0,1
1073253,1073,2,108020,0,1
1073254,1073,2,108030,0,1
1073255,1073,2,108040,0,1
1073256,1073,2,107011,0,1
1073257,1073,2,107012,0,1
1073258,1073,2,107013,0,1
1073259,1073,2,107021,0,1
1073260,1073,2,107022,0,1
1073261,1073,2,107023,0,1
1073262,1073,2,107031,0,1
1073263,1073,2,107032,0,1
1073264,1073,2,107033,0,1
1073265,1073,2,107041,0,1
1073266,1073,2,107042,0,1
1073267,1073,2,107043,0,1
1073268,1073,2,107051,0,1
1073269,1073,2,107052,0,1
1073270,1073,2,107053,0,1
1073271,1073,10,0,0,1
1073272,1073,2,107030,0,1
1073273,1073,2,107030,1,1
1073274,1073,2,107040,1,4
1073275,1073,10,1,0,1
1073276,1073,5,9,0,1
1073277,1073,11,0,0,1
1073278,1073,11,1,0,1
1073279,1073,11,2,0,1
1073280,1073,2,109010,0,1
1073281,1073,2,109020,0,1
1073282,1073,2,109030,0,1
1073283,1073,5,0,6,1
1073286,1073,1013,1,0,1
1073287,1073,1013,2,0,6
1073288,1073,1013,3,0,1
1073289,1073,1013,4,0,1
1073290,1073,1013,5,0,1
1073291,1073,1013,6,0,1
1073292,1073,1013,7,0,1
1073293,1073,1013,8,0,1
1073294,1073,1013,9,0,1
1073295,1073,1013,10,0,1
1073401,1073,1014,1,0,1
1073402,1073,1014,2,0,4
1073403,1073,1014,3,0,1
1073404,1073,1014,4,0,1
1073405,1073,1014,5,0,2
1073406,1073,1014,6,0,1
1073407,1073,1014,6,1,1
1073408,1073,1014,6,2,1
1073409,1073,1014,7,0,3
1073410,1073,1014,7,1,1
1073411,1073,1014,7,2,1
1073412,1073,1014,8,0,3
1073413,1073,1014,8,1,1
1073414,1073,1014,8,2,1
1073415,1073,1014,9,0,1
1073416,1073,1014,10,0,1
1073300,1073,5,0,0,6
1073301,1073,5,1,6,2
1073302,1073,5,1,7,2
1073303,1073,5,2,1,3
1073304,1073,5,0,1,1
1073305,1073,5,0,2,1
1073306,1073,5,0,3,1
1073307,1073,5,0,4,2
1073308,1073,0,2,0,5
1073309,1073,0,3,0,2
1073310,1073,0,4,0,2
1073311,1073,0,5,0,2
1073312,1073,0,6,0,1
1073313,1073,5,0,5,2
1073400,1073,5,1,8,1
1078001,1078,0,0,0,2
1078002,1078,1,0,0,3
1078003,1078,1,1,0,2
1078004,1078,1,2,0,3
1078005,1078,1,3,0,4
1078006,1078,1,4,0,3
1078007,1078,1,5,0,3
1078008,1078,4,0,0,1
1078009,1078,7,0,0,1
1078010,1078,8,0,0,1
1078011,1078,3,1,0,2
1078012,1078,6,0,1,6
1078100,1078,2,103010,0,3
1078101,1078,2,103020,0,6
1078102,1078,2,103030,0,2
1078103,1078,2,103050,0,4
1078104,1078,2,103040,0,2
1078105,1078,2,105010,0,2
1078106,1078,2,105020,0,2
1078107,1078,2,105030,0,1
1078200,1078,2,101045,1,3
1078201,1078,2,102040,1,3
1078202,1078,2,101014,0,3
1078203,1078,2,101042,0,3
1078204,1078,2,101012,0,2
1078205,1078,2,101031,0,1
1078206,1078,2,101031,1,1
1078207,1078,2,101032,0,1
1078208,1078,2,101032,1,1
1078209,1078,2,101033,0,1
1078210,1078,2,101033,1,1
1078211,1078,2,101034,0,1
1078212,1078,2,101034,1,1
1078213,1078,2,102030,0,1
1078214,1078,2,102030,1,1
1078215,1078,2,104015,0,2
1078216,1078,2,104045,0,2
1078217,1078,2,106010,0,1
1078218,1078,2,106020,0,2
1078219,1078,2,106020,1,1
1078220,1078,2,106030,0,1
1078221,1078,2,106050,0,2
1078222,1078,2,106050,1,2
1078223,1078,2,106110,0,2
1078224,1078,2,106120,0,1
1078225,1078,2,106120,1,2
1078226,1078,2,106130,0,3
1078227,1078,2,106140,0,2
1078228,1078,2,106150,0,1
1078229,1078,2,106210,0,1
1078230,1078,2,106220,0,2
1078231,1078,2,106220,1,2
1078232,1078,2,106230,0,2
1078233,1078,2,106250,0,1
1078234,1078,9,1,0,3
1078235,1078,9,2,0,2
1078236,1078,9,3,0,2
1078237,1078,9,4,0,3
1078238,1078,9,3,4,5
1078239,1078,9,5,0,6
1078240,1078,9,6,0,2
1078241,1078,9,6,1,2
1078242,1078,9,6,2,5
1078243,1078,9,7,0,5
1078244,1078,9,7,1,5
1078245,1078,9,7,2,4
1078246,1078,9,7,3,3
1078247,1078,9,7,4,5
1078248,1078,9,7,5,5
1078249,1078,9,7,6,3
1078250,1078,9,8,0,3
1078251,1078,9,9,0,2
1078252,1078,2,108010,0,2
1078253,1078,2,108020,0,2
1078254,1078,2,108030,0,2
1078255,1078,2,108040,0,2
1078256,1078,2,107011,0,2
1078257,1078,2,107012,0,2
1078258,1078,2,107013,0,2
1078259,1078,2,107021,0,2
1078260,1078,2,107022,0,2
1078261,1078,2,107023,0,2
1078262,1078,2,107031,0,2
1078263,1078,2,107032,0,2
1078264,1078,2,107033,0,2
1078265,1078,2,107041,0,2
1078266,1078,2,107042,0,2
1078267,1078,2,107043,0,2
1078268,1078,2,107051,0,2
1078269,1078,2,107052,0,2
1078270,1078,2,107053,0,2
1078271,1078,10,0,0,1
1078272,1078,2,107030,0,1
1078273,1078,2,107030,1,1
1078274,1078,2,107040,1,3
1078275,1078,10,1,0,2
1078276,1078,5,9,0,2
1078277,1078,11,0,0,2
1078278,1078,11,1,0,1
1078279,1078,11,2,0,2
1078280,1078,2,109010,0,2
1078281,1078,2,109020,0,3
1078282,1078,2,109030,0,2
1078283,1078,5,0,6,3
1078286,1078,1013,1,0,3
1078287,1078,1013,2,0,5
1078288,1078,1013,3,0,4
1078289,1078,1013,4,0,5
1078290,1078,1013,5,0,3
1078291,1078,1013,6,0,2
1078292,1078,1013,7,0,2
1078293,1078,1013,8,0,1
1078294,1078,1013,9,0,2
1078295,1078,1013,10,0,1
1078401,1078,1014,1,0,7
1078402,1078,1014,2,0,2
1078403,1078,1014,3,0,1
1078404,1078,1014,4,0,1
1078405,1078,1014,5,0,4
1078406,1078,1014,6,0,3
1078407,1078,1014,6,1,1
1078408,1078,1014,6,2,1
1078409,1078,1014,7,0,2
1078410,1078,1014,7,1,1
1078411,1078,1014,7,2,1
1078412,1078,1014,8,0,2
1078413,1078,1014,8,1,1
1078414,1078,1014,8,2,1
1078415,1078,1014,9,0,2
1078416,1078,1014,10,0,3
1078300,1078,5,0,0,6
1078301,1078,5,1,6,2
1078302,1078,5,1,7,7
1078303,1078,5,2,1,4
1078304,1078,5,0,1,2
1078305,1078,5,0,2,2
1078306,1078,5,0,3,1
1078307,1078,5,0,4,3
1078308,1078,0,2,0,2
1078309,1078,0,3,0,3
1078310,1078,0,4,0,3
1078311,1078,0,5,0,3
1078312,1078,0,6,0,0
1078313,1078,5,0,5,2
1078400,1078,5,1,8,2
2004001,2004,0,0,0,2
2004002,2004,1,0,0,5
2004003,2004,1,1,0,2
2004004,2004,1,2,0,5
2004005,2004,1,3,0,4
2004006,2004,1,4,0,3
2004007,2004,1,5,0,5
2004008,2004,4,0,0,1
2004009,2004,7,0,0,1
2004010,2004,8,0,0,1
2004011,2004,3,1,0,2
2004012,2004,6,0,1,6
2004100,2004,2,103010,0,6
2004101,2004,2,103020,0,6
2004102,2004,2,103030,0,2
2004103,2004,2,103050,0,4
2004104,2004,2,103040,0,2
2004105,2004,2,105010,0,1
2004106,2004,2,105020,0,2
2004107,2004,2,105030,0,2
2004200,2004,2,101045,1,6
2004201,2004,2,102040,1,6
2004202,2004,2,101014,0,3
2004203,2004,2,101042,0,3
2004204,2004,2,101012,0,2
2004205,2004,2,101031,0,1
2004206,2004,2,101031,1,1
2004207,2004,2,101032,0,1
2004208,2004,2,101032,1,1
2004209,2004,2,101033,0,1
2004210,2004,2,101033,1,1
2004211,2004,2,101034,0,1
2004212,2004,2,101034,1,1
2004213,2004,2,102030,0,1
2004214,2004,2,102030,1,1
2004215,2004,2,104015,0,2
2004216,2004,2,104045,0,2
2004217,2004,2,106010,0,2
2004218,2004,2,106020,0,2
2004219,2004,2,106020,1,2
2004220,2004,2,106030,0,1
2004221,2004,2,106050,0,2
2004222,2004,2,106050,1,2
2004223,2004,2,106110,0,2
2004224,2004,2,106120,0,2
2004225,2004,2,106120,1,2
2004226,2004,2,106130,0,2
2004227,2004,2,106140,0,2
2004228,2004,2,106150,0,2
2004229,2004,2,106210,0,2
2004230,2004,2,106220,0,2
2004231,2004,2,106220,1,2
2004232,2004,2,106230,0,2
2004233,2004,2,106250,0,2
2004234,2004,9,1,0,1
2004235,2004,9,2,0,1
2004236,2004,9,3,0,1
2004237,2004,9,4,0,1
2004238,2004,9,3,4,1
2004239,2004,9,5,0,1
2004240,2004,9,6,0,1
2004241,2004,9,6,1,1
2004242,2004,9,6,2,1
2004243,2004,9,7,0,1
2004244,2004,9,7,1,1
2004245,2004,9,7,2,1
2004246,2004,9,7,3,1
2004247,2004,9,7,4,1
2004248,2004,9,7,5,1
2004249,2004,9,7,6,1
2004250,2004,9,8,0,1
2004251,2004,9,9,0,1
2004252,2004,2,108010,0,1
2004253,2004,2,108020,0,1
2004254,2004,2,108030,0,1
2004255,2004,2,108040,0,1
2004256,2004,2,107011,0,2
2004257,2004,2,107012,0,2
2004258,2004,2,107013,0,2
2004259,2004,2,107021,0,2
2004260,2004,2,107022,0,2
2004261,2004,2,107023,0,2
2004262,2004,2,107031,0,2
2004263,2004,2,107032,0,2
2004264,2004,2,107033,0,2
2004265,2004,2,107041,0,2
2004266,2004,2,107042,0,2
2004267,2004,2,107043,0,2
2004268,2004,2,107051,0,2
2004269,2004,2,107052,0,2
2004270,2004,2,107053,0,2
2004271,2004,10,0,0,1
2004272,2004,2,107030,0,1
2004273,2004,2,107030,1,1
2004274,2004,2,107040,1,6
2004275,2004,10,1,0,2
2004276,2004,5,9,0,2
2004277,2004,11,0,0,1
2004278,2004,11,1,0,2
2004279,2004,11,2,0,2
2004280,2004,2,109010,0,2
2004281,2004,2,109020,0,2
2004282,2004,2,109030,0,4
2004283,2004,5,0,6,2
2004286,2004,1013,1,0,1
2004287,2004,1013,2,0,1
2004288,2004,1013,3,0,1
2004289,2004,1013,4,0,0
2004290,2004,1013,5,0,0
2004291,2004,1013,6,0,0
2004292,2004,1013,7,0,2
2004293,2004,1013,8,0,1
2004294,2004,1013,9,0,0
2004295,2004,1013,10,0,1
2004401,2004,1014,1,0,1
2004402,2004,1014,2,0,1
2004403,2004,1014,3,0,1
2004404,2004,1014,4,0,1
2004405,2004,1014,5,0,1
2004406,2004,1014,6,0,1
2004407,2004,1014,6,1,1
2004408,2004,1014,6,2,1
2004409,2004,1014,7,0,1
2004410,2004,1014,7,1,1
2004411,2004,1014,7,2,1
2004412,2004,1014,8,0,1
2004413,2004,1014,8,1,1
2004414,2004,1014,8,2,1
2004415,2004,1014,9,0,1
2004416,2004,1014,10,0,1
2004300,2004,5,0,0,6
2004301,2004,5,1,6,2
2004302,2004,5,1,7,5
2004303,2004,5,2,1,2
