id,chara_id,rarity,exchange_item_id,exchange_item_num,effect_table_id,unique_effect_id,command_type,command_id,support_card_type,skill_set_id,detail_pos_x,detail_pos_y,detail_scale,detail_rot_z,start_date,disp_order,outing_max,effect_id
30290,1139,3,50,10,30290,30290,0,0,2,9081139,0,-1930000,10000,0,1771902000,1019008,5,0
30291,1143,3,50,10,30291,30291,1,101,1,9081143,0,1090000,10000,0,1771902000,1019009,0,0
30292,1140,3,50,10,30292,30292,1,101,1,9081140,-550000,-1290000,10800,0,1773198000,1019103,0,0
30293,1075,3,50,10,30293,30293,1,103,1,9081075,120000,-400000,10000,0,1774839600,1019301,0,0
30294,1112,3,50,10,30294,30294,1,103,1,9081112,0,-1930000,10000,0,1774839600,1019302,0,0
30295,1134,3,50,10,30295,30295,1,102,1,9081134,0,-1100000,10000,0,1774839600,1019303,0,0
30296,1087,3,50,10,30296,30296,1,103,1,9081087,250000,220000,10500,0,1775790000,1019402,0,0
30297,1019,3,50,10,30297,30297,1,102,1,9081019,0,-830000,10000,0,1777518000,1019601,0,0
30298,1107,3,50,10,30298,30298,1,101,1,9081107,2450000,-1080000,15000,0,1777518000,1019602,0,0
30299,1032,3,50,10,30299,30299,1,103,1,9081032,0,-1380000,10000,0,1777518000,1019603,0,0
30300,1069,3,50,10,30300,30300,1,105,1,9081069,1130000,-490000,12000,0,1778468400,1019702,0,0
30301,1131,3,50,10,30301,30301,1,102,1,9081131,1070000,-2050000,12500,0,1780023600,1019901,0,0
30302,1067,3,50,10,30302,30302,1,101,1,9081067,0,-1910000,10000,0,1780023600,1019902,0,0
30303,1128,3,50,10,30303,30303,1,105,1,9081128,0,-1030000,10000,0,1780023600,1019903,0,0
30304,1058,3,50,10,30304,30304,1,105,1,9081058,3870000,240000,18000,0,1782702000,1020101,0,0
30305,9001,3,50,10,30305,30305,0,0,2,9089001,0,-1290000,10000,0,1782702000,1020102,5,0
