id,item_category,group_id,effect_type_1,effect_target_1,effect_value_1,effect_type_2,effect_target_2,effect_value_2,add_value_1,add_value_2,add_value_3,limit_num,possession_limit_num,disp_limit_num,sort,rare,enable_request,request_reward,item_place_id,sell_item_id,sell_price,start_date,end_date
10071,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1200702,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10072,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1200802,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10073,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1200902,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10074,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1201002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10075,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1201303,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10076,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1201602,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10077,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1201902,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10078,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10079,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202102,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10080,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202202,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10081,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202702,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10082,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10083,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10084,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203102,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10085,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10086,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203402,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10087,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203502,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10088,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203601,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10089,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203802,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10090,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10091,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204301,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10092,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10093,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204602,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10094,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10095,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10096,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10097,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10098,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205301,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10099,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205802,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10100,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205902,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206102,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10103,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10104,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10105,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206501,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10106,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10107,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206702,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10108,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10109,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206802,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10110,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10111,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10112,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10113,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10114,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10115,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10116,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210001,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
10117,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1200202,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10118,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1200303,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10119,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1200703,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10120,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1201202,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10121,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202502,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10122,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202902,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10123,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203202,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10124,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203602,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10125,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203902,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10126,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204102,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10127,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204802,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10128,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205102,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10129,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205302,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10130,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205401,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10131,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205501,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10132,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205701,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10133,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206003,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10134,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206202,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10135,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206402,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10136,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206601,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10137,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206703,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10138,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206803,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10139,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206902,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10140,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207001,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10141,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207102,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10142,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207402,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10143,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207601,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10144,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207701,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10145,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208301,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10146,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208302,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10147,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208401,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10148,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208501,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10149,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208601,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10150,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208801,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10151,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208901,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10152,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209101,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10153,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209301,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10154,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210401,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10155,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210501,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10156,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210601,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10157,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210701,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
10158,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210801,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10159,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206301,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10160,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208001,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10161,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210901,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10162,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208502,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10163,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206502,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10164,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203503,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10165,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204503,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10166,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207202,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10167,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210201,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10168,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203203,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10169,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208201,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10170,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206103,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10171,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204402,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10172,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209401,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10173,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211901,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10174,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203003,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10175,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1212001,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10176,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203703,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10177,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209902,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10178,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211601,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10179,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210502,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10180,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204702,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10181,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211001,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10182,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1212101,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10183,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204202,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10184,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202403,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10185,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1212401,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10186,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202303,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10187,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205003,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10188,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211101,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10189,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207702,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10190,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203302,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10191,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211701,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10192,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207901,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10193,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207301,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10194,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1201103,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10195,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210402,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10196,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205702,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10197,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1200403,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10198,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208702,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10199,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207802,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
10200,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211501,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1213101,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209601,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10203,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210702,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10204,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208402,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10205,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207002,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10206,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1212701,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10207,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209802,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10208,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204603,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10209,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209001,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10210,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1213201,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10211,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208602,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10212,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211002,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10213,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1213301,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10214,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204003,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10215,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1203103,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10216,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211301,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10217,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210902,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10218,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208802,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10219,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208902,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10220,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209102,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10221,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209701,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10222,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209302,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10223,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210602,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10224,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208101,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10225,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209501,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10226,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1202802,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10227,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1205502,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10228,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204803,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10229,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1209201,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10230,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1208002,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10231,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210002,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10232,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211401,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10233,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1204902,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10234,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1211902,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10235,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1200603,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10236,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1213501,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10237,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1206302,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10238,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1207602,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10239,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1212402,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10240,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1213701,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10241,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1201003,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10242,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210202,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
10243,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1210301,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1000101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300102,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000103,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300103,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300202,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1000301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300301,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000302,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300302,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000303,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300303,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1000401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300402,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000403,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300403,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
