id,mode,sub_mode,sub_mode_jump,situation,sub_situation,situation_end,disable_reentry_situation,trigger0,trigger1,trigger2,trigger3,trigger4,trigger5,trigger6,trigger7,trigger8,trigger9,message_group,comment_group,priority,per,immediate,discard,tension,camera_id,camera_horse1,camera_horse2,is_force_play_event_camera,disable_reuse
8037,11,0,-1,0,0,0,0,2305,1102,0,0,0,0,0,0,0,0,170023,0,1200,100,0,0,3,0,0,0,0,0
8038,1,0,-1,0,0,0,0,2327,0,0,0,0,0,0,0,0,0,100212,0,1100,100,0,0,1,0,0,0,0,0
8039,1,0,-1,0,0,0,0,2328,0,0,0,0,0,0,0,0,0,100210,0,1100,100,0,0,1,0,0,0,0,0
8040,1,0,-1,0,0,0,0,2329,0,0,0,0,0,0,0,0,0,100218,0,1100,100,0,0,1,0,0,0,0,0
8041,1,0,-1,0,0,0,0,2330,0,0,0,0,0,0,0,0,0,100205,0,1100,100,0,0,1,0,0,0,0,0
8042,1,0,-1,0,0,0,0,2331,0,0,0,0,0,0,0,0,0,100219,0,1100,100,0,0,1,0,0,0,0,0
8043,10,1,-1,74,0,0,1,2327,0,0,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8044,10,1,-1,70,0,0,1,2328,0,0,0,0,0,0,0,0,0,109110,0,1200,100,0,0,3,0,0,0,0,0
8045,10,1,-1,65,0,0,1,2329,0,0,0,0,0,0,0,0,0,109118,0,1200,100,0,0,3,0,0,0,0,0
8046,10,1,-1,69,0,0,1,2330,0,0,0,0,0,0,0,0,0,109105,0,1200,100,0,0,3,0,0,0,0,0
8047,10,1,-1,76,0,0,1,2331,0,0,0,0,0,0,0,0,0,109119,0,1200,100,0,0,3,0,0,0,0,0
8048,11,0,-1,74,0,0,1,2327,1098,1096,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8049,11,0,-1,70,0,0,1,2328,1098,1096,0,0,0,0,0,0,0,109110,0,1200,100,0,0,3,0,0,0,0,0
8050,11,0,-1,65,0,0,1,2329,1098,1096,0,0,0,0,0,0,0,109118,0,1200,100,0,0,3,0,0,0,0,0
8051,11,0,-1,69,0,0,1,2330,1098,1096,0,0,0,0,0,0,0,109105,0,1200,100,0,0,3,0,0,0,0,0
8052,11,0,-1,76,0,0,1,2331,1098,1096,0,0,0,0,0,0,0,109119,0,1200,100,0,0,3,0,0,0,0,0
8053,11,0,-1,74,0,0,1,2327,1102,0,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8054,11,0,-1,70,0,0,1,2328,1102,0,0,0,0,0,0,0,0,109110,0,1200,100,0,0,3,0,0,0,0,0
8055,11,0,-1,65,0,0,1,2329,1102,0,0,0,0,0,0,0,0,109118,0,1200,100,0,0,3,0,0,0,0,0
8056,11,0,-1,69,0,0,1,2330,1102,0,0,0,0,0,0,0,0,109105,0,1200,100,0,0,3,0,0,0,0,0
8057,11,0,-1,76,0,0,1,2331,1102,0,0,0,0,0,0,0,0,109119,0,1200,100,0,0,3,0,0,0,0,0
8058,1,0,-1,0,0,0,0,2354,0,0,0,0,0,0,0,0,0,100212,0,1100,100,0,0,1,0,0,0,0,0
8059,1,0,-1,0,0,0,0,2355,0,0,0,0,0,0,0,0,0,100217,0,1100,100,0,0,1,0,0,0,0,0
8060,1,0,-1,0,0,0,0,2356,0,0,0,0,0,0,0,0,0,100209,0,1100,100,0,0,1,0,0,0,0,0
8061,1,0,-1,0,0,0,0,2357,0,0,0,0,0,0,0,0,0,100222,0,1100,100,0,0,1,0,0,0,0,0
8062,1,0,-1,0,0,0,0,2358,0,0,0,0,0,0,0,0,0,121006,0,1100,100,0,0,1,0,0,0,0,0
8063,10,1,-1,74,0,0,1,2354,0,0,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8064,10,1,-1,71,0,0,1,2355,0,0,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0,0
8065,10,1,-1,77,0,0,1,2356,0,0,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0,0
8066,10,1,-1,66,0,0,1,2357,0,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8067,10,1,-1,0,0,0,0,2358,0,0,0,0,0,0,0,0,0,123003,0,1200,100,0,0,3,0,0,0,0,0
8068,11,0,-1,74,0,0,1,2354,1098,1096,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8069,11,0,-1,71,0,0,1,2355,1098,1096,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0,0
8070,11,0,-1,77,0,0,1,2356,1098,1096,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0,0
8071,11,0,-1,66,0,0,1,2357,1098,1096,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8072,11,0,-1,0,0,0,0,2358,1098,1096,0,0,0,0,0,0,0,123003,0,1200,100,0,0,3,0,0,0,0,0
8073,11,0,-1,74,0,0,1,2354,1102,0,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8074,11,0,-1,71,0,0,1,2355,1102,0,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0,0
8075,11,0,-1,77,0,0,1,2356,1102,0,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0,0
8076,11,0,-1,66,0,0,1,2357,1102,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8077,11,0,-1,0,0,0,0,2358,1102,0,0,0,0,0,0,0,0,123003,0,1200,100,0,0,3,0,0,0,0,0
8078,10,1,-1,77,0,0,1,2359,2356,0,0,0,0,0,0,0,0,161033,0,10000,100,0,0,3,0,0,0,0,0
8079,11,0,-1,77,0,0,1,2359,2356,1098,1098,0,0,0,0,0,0,161033,0,11000,100,0,0,3,0,0,0,0,0
8080,7,1,-1,77,0,0,1,2360,2357,1609,1609,1599,2361,160,0,0,0,161119,0,10000,100,0,0,3,0,0,0,0,0
8081,1,0,-1,0,0,0,0,2364,0,0,0,0,0,0,0,0,0,380001,0,1100,100,0,0,1,0,0,0,0,0
8082,10,1,-1,75,0,0,1,2364,0,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8083,11,0,-1,75,0,0,1,2364,1098,1096,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8084,11,0,-1,75,0,0,1,2364,1102,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8085,1,0,-1,0,0,0,0,2490,0,0,0,0,0,0,0,0,0,360001,0,1100,100,0,0,1,0,0,0,0,0
8086,10,1,-1,75,0,0,1,2490,0,0,0,0,0,0,0,0,0,360002,0,1300,100,0,0,3,0,0,0,0,0
8087,11,0,-1,75,0,0,1,2490,1098,1096,0,0,0,0,0,0,0,360002,0,1300,100,0,0,3,0,0,0,0,0
8088,11,0,-1,75,0,0,1,2490,1102,0,0,0,0,0,0,0,0,360002,0,1300,100,0,0,3,0,0,0,0,0
8089,1,0,-1,0,0,0,0,2497,0,0,0,0,0,0,0,0,0,100210,0,1100,100,0,0,1,0,0,0,0,0
8090,10,1,-1,70,0,0,1,2497,0,0,0,0,0,0,0,0,0,109110,0,1200,100,0,0,3,0,0,0,0,0
8091,11,0,-1,70,0,0,1,2497,1098,1096,0,0,0,0,0,0,0,109110,0,1200,100,0,0,3,0,0,0,0,0
8092,11,0,-1,70,0,0,1,2497,1102,0,0,0,0,0,0,0,0,109110,0,1200,100,0,0,3,0,0,0,0,0
8093,1,0,-1,0,0,0,0,2498,0,0,0,0,0,0,0,0,0,100213,0,1100,100,0,0,1,0,0,0,0,0
8094,10,1,-1,67,0,0,1,2498,0,0,0,0,0,0,0,0,0,109113,0,1200,100,0,0,3,0,0,0,0,0
8095,11,0,-1,67,0,0,1,2498,1098,1096,0,0,0,0,0,0,0,109113,0,1200,100,0,0,3,0,0,0,0,0
8096,11,0,-1,67,0,0,1,2498,1102,0,0,0,0,0,0,0,0,109113,0,1200,100,0,0,3,0,0,0,0,0
8097,1,0,-1,0,0,0,0,2499,0,0,0,0,0,0,0,0,0,100214,0,1100,100,0,0,1,0,0,0,0,0
8098,10,1,-1,63,0,0,1,2499,0,0,0,0,0,0,0,0,0,109114,0,1200,100,0,0,3,0,0,0,0,0
8099,11,0,-1,63,0,0,1,2499,1098,1096,0,0,0,0,0,0,0,109114,0,1200,100,0,0,3,0,0,0,0,0
8100,11,0,-1,63,0,0,1,2499,1102,0,0,0,0,0,0,0,0,109114,0,1200,100,0,0,3,0,0,0,0,0
8101,1,0,-1,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,170002,0,1100,100,0,0,1,0,0,0,0,0
8102,10,1,-1,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,170022,0,1200,100,0,0,3,0,0,0,0,0
8103,11,0,-1,0,0,0,0,2500,1098,1096,0,0,0,0,0,0,0,170022,0,1200,100,0,0,3,0,0,0,0,0
8104,11,0,-1,0,0,0,0,2500,1102,0,0,0,0,0,0,0,0,170022,0,1200,100,0,0,3,0,0,0,0,0
8105,1,0,-1,0,0,0,0,2501,0,0,0,0,0,0,0,0,0,100209,0,1100,100,0,0,1,0,0,0,0,0
8106,10,1,-1,77,0,0,1,2501,0,0,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0,0
8107,11,0,-1,77,0,0,1,2501,1098,1096,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0,0
8108,11,0,-1,77,0,0,1,2501,1102,0,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0,0
8109,1,0,-1,0,0,0,0,2502,0,0,0,0,0,0,0,0,0,100222,0,1100,100,0,0,1,0,0,0,0,0
8110,10,1,-1,66,0,0,1,2502,0,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8111,11,0,-1,66,0,0,1,2502,1098,1096,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8112,11,0,-1,66,0,0,1,2502,1102,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8113,1,0,-1,0,0,0,0,2503,0,0,0,0,0,0,0,0,0,121006,0,1100,100,0,0,1,0,0,0,0,0
8114,10,1,-1,0,0,0,0,2503,0,0,0,0,0,0,0,0,0,123003,0,1200,100,0,0,3,0,0,0,0,0
8115,11,0,-1,0,0,0,0,2503,1098,1096,0,0,0,0,0,0,0,123003,0,1200,100,0,0,3,0,0,0,0,0
8116,11,0,-1,0,0,0,0,2503,1102,0,0,0,0,0,0,0,0,123003,0,1200,100,0,0,3,0,0,0,0,0
8117,10,1,-1,98,0,0,1,2504,2497,0,0,0,0,0,0,0,0,161078,0,10000,100,0,0,3,0,0,0,0,0
8118,11,0,-1,98,0,0,1,2504,2497,1098,0,0,0,0,0,0,0,161078,0,11000,100,0,0,3,0,0,0,0,0
8119,7,1,-1,77,0,0,1,2505,2498,2341,2342,244,1260,1098,2506,2339,0,161116,0,10000,100,0,0,3,0,0,0,0,0
8120,7,1,-1,77,0,0,1,2505,2498,2341,2342,243,1260,1098,2507,2345,0,161116,0,10000,100,0,0,3,0,0,0,0,0
8121,7,1,-1,77,0,0,1,2344,2498,2341,2342,244,1260,1098,2506,2339,0,161116,0,10000,100,0,0,3,0,0,0,0,0
8122,7,1,-1,77,0,0,1,2344,2498,2341,2342,243,1260,1098,2507,2345,0,161116,0,10000,100,0,0,3,0,0,0,0,0
8123,1,0,-1,0,0,0,0,1,2496,0,0,0,0,0,0,0,0,100004,0,1100,100,0,0,1,0,0,0,0,0
8124,1,0,-1,0,0,0,0,2,2496,0,0,0,0,0,0,0,0,100005,0,1100,100,0,0,1,0,0,0,0,0
8125,1,0,-1,0,0,0,0,3,2496,0,0,0,0,0,0,0,0,100006,0,1100,100,0,0,1,0,0,0,0,0
8126,1,0,-1,0,0,0,0,4,2496,0,0,0,0,0,0,0,0,100007,0,1100,100,0,0,1,0,0,0,0,0
8127,1,0,-1,0,0,0,0,2516,0,0,0,0,0,0,0,0,0,390001,0,1100,100,0,0,1,0,0,0,0,0
8128,10,1,-1,75,0,0,1,2516,0,0,0,0,0,0,0,0,0,390002,0,1300,100,0,0,3,0,0,0,0,0
8129,11,0,-1,75,0,0,1,2516,1098,1096,0,0,0,0,0,0,0,390002,0,1300,100,0,0,3,0,0,0,0,0
8130,11,0,-1,75,0,0,1,2516,1102,0,0,0,0,0,0,0,0,390002,0,1300,100,0,0,3,0,0,0,0,0
8131,1,0,-1,0,0,0,0,2525,0,0,0,0,0,0,0,0,0,380001,0,1100,100,0,0,1,0,0,0,0,0
8132,10,1,-1,75,0,0,1,2525,0,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8133,11,0,-1,75,0,0,1,2525,1098,1096,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8134,11,0,-1,75,0,0,1,2525,1102,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8135,1,0,-1,0,0,0,0,2530,0,0,0,0,0,0,0,0,0,380001,0,1100,100,0,0,1,0,0,0,0,0
8136,10,1,-1,75,0,0,1,2530,0,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8137,11,0,-1,75,0,0,1,2530,1098,1096,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8138,11,0,-1,75,0,0,1,2530,1102,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8139,1,0,-1,0,0,0,0,1,2531,0,0,0,0,0,0,0,0,100004,0,1100,100,0,0,1,0,0,0,0,0
8140,1,0,-1,0,0,0,0,2,2531,0,0,0,0,0,0,0,0,100005,0,1100,100,0,0,1,0,0,0,0,0
8141,1,0,-1,0,0,0,0,3,2531,0,0,0,0,0,0,0,0,100006,0,1100,100,0,0,1,0,0,0,0,0
8142,1,0,-1,0,0,0,0,4,2531,0,0,0,0,0,0,0,0,100007,0,1100,100,0,0,1,0,0,0,0,0
8143,1,0,-1,0,0,0,0,2532,0,0,0,0,0,0,0,0,0,100203,0,1100,100,0,0,1,0,0,0,0,0
8144,10,1,-1,0,0,0,0,2532,0,0,0,0,0,0,0,0,0,109103,0,1200,100,0,0,3,0,0,0,0,0
8145,11,0,-1,0,0,0,0,2532,1098,1096,0,0,0,0,0,0,0,109103,0,1200,100,0,0,3,0,0,0,0,0
8146,11,0,-1,0,0,0,0,2532,1102,0,0,0,0,0,0,0,0,109103,0,1200,100,0,0,3,0,0,0,0,0
8147,1,0,-1,0,0,0,0,2533,0,0,0,0,0,0,0,0,0,100216,0,1100,100,0,0,1,0,0,0,0,0
8148,10,1,-1,0,0,0,0,2533,0,0,0,0,0,0,0,0,0,109116,0,1200,100,0,0,3,0,0,0,0,0
8149,11,0,-1,0,0,0,0,2533,1098,1096,0,0,0,0,0,0,0,109116,0,1200,100,0,0,3,0,0,0,0,0
8150,11,0,-1,0,0,0,0,2533,1102,0,0,0,0,0,0,0,0,109116,0,1200,100,0,0,3,0,0,0,0,0
8151,1,0,-1,0,0,0,0,2534,0,0,0,0,0,0,0,0,0,100222,0,1100,100,0,0,1,0,0,0,0,0
8152,10,1,-1,66,0,0,1,2534,0,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8153,11,0,-1,66,0,0,1,2534,1098,1096,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8154,11,0,-1,66,0,0,1,2534,1102,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8155,1,0,-1,0,0,0,0,2535,0,0,0,0,0,0,0,0,0,121005,0,1100,100,0,0,1,0,0,0,0,0
8156,10,1,-1,0,0,0,0,2535,0,0,0,0,0,0,0,0,0,123004,0,1200,100,0,0,3,0,0,0,0,0
8157,11,0,-1,0,0,0,0,2535,1098,1096,0,0,0,0,0,0,0,123004,0,1200,100,0,0,3,0,0,0,0,0
8158,11,0,-1,0,0,0,0,2535,1102,0,0,0,0,0,0,0,0,123004,0,1200,100,0,0,3,0,0,0,0,0
8159,10,1,-1,0,0,0,1,2539,2535,0,0,0,0,0,0,0,0,161098,0,10000,100,0,0,3,0,0,0,0,0
8160,11,0,-1,0,0,0,1,2539,2535,1098,0,0,0,0,0,0,0,161098,0,11000,100,0,0,3,0,0,0,0,0
8161,10,1,-1,78,0,0,1,2538,2533,0,0,0,0,0,0,0,0,161113,0,10000,100,0,0,3,0,0,0,0,0
8162,11,0,-1,78,0,0,1,2538,2533,1098,0,0,0,0,0,0,0,161113,0,11000,100,0,0,3,0,0,0,0,0
8163,1,0,-1,0,0,0,0,2541,0,0,0,0,0,0,0,0,0,380001,0,1100,100,0,0,1,0,0,0,0,0
8164,10,1,-1,75,0,0,1,2541,0,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8165,11,0,-1,75,0,0,1,2541,1098,1096,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8166,11,0,-1,75,0,0,1,2541,1102,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8167,1,0,-1,0,0,0,0,2544,0,0,0,0,0,0,0,0,0,400001,0,1100,100,0,0,1,0,0,0,0,0
8168,10,1,-1,75,0,0,1,2544,0,0,0,0,0,0,0,0,0,400002,0,1300,100,0,0,3,0,0,0,0,0
8169,11,0,-1,75,0,0,1,2544,1098,1096,0,0,0,0,0,0,0,400002,0,1300,100,0,0,3,0,0,0,0,0
8170,11,0,-1,75,0,0,1,2544,1102,0,0,0,0,0,0,0,0,400002,0,1300,100,0,0,3,0,0,0,0,0
8171,1,0,-1,0,0,0,0,2548,0,0,0,0,0,0,0,0,0,100212,0,1100,100,0,0,1,0,0,0,0,0
8172,10,1,-1,74,0,0,1,2548,0,0,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8173,11,0,-1,74,0,0,1,2548,1098,1096,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8174,11,0,-1,74,0,0,1,2548,1102,0,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8175,1,0,-1,0,0,0,0,2549,0,0,0,0,0,0,0,0,0,100217,0,1100,100,0,0,1,0,0,0,0,0
8176,10,1,-1,71,0,0,1,2549,0,0,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0,0
8177,11,0,-1,71,0,0,1,2549,1098,1096,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0,0
8178,11,0,-1,71,0,0,1,2549,1102,0,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0,0
8179,1,0,-1,0,0,0,0,2550,0,0,0,0,0,0,0,0,0,100209,0,1100,100,0,0,1,0,0,0,0,0
8180,10,1,-1,77,0,0,1,2550,0,0,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0,0
8181,11,0,-1,77,0,0,1,2550,1098,1096,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0,0
8182,11,0,-1,77,0,0,1,2550,1102,0,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0,0
8183,1,0,-1,0,0,0,0,2551,0,0,0,0,0,0,0,0,0,100215,0,1100,100,0,0,1,0,0,0,0,0
8184,10,1,-1,64,0,0,1,2551,0,0,0,0,0,0,0,0,0,109115,0,1200,100,0,0,3,0,0,0,0,0
8185,11,0,-1,64,0,0,1,2551,1098,1096,0,0,0,0,0,0,0,109115,0,1200,100,0,0,3,0,0,0,0,0
8186,11,0,-1,64,0,0,1,2551,1102,0,0,0,0,0,0,0,0,109115,0,1200,100,0,0,3,0,0,0,0,0
8187,1,0,-1,0,0,0,0,2552,0,0,0,0,0,0,0,0,0,100205,0,1100,100,0,0,1,0,0,0,0,0
8188,10,1,-1,69,0,0,1,2552,0,0,0,0,0,0,0,0,0,109105,0,1200,100,0,0,3,0,0,0,0,0
8189,11,0,-1,69,0,0,1,2552,1098,1096,0,0,0,0,0,0,0,109105,0,1200,100,0,0,3,0,0,0,0,0
8190,11,0,-1,69,0,0,1,2552,1102,0,0,0,0,0,0,0,0,109105,0,1200,100,0,0,3,0,0,0,0,0
8191,6,0,-1,91,0,0,1,2554,2550,1189,1185,1836,2555,0,0,0,0,161069,0,10000,100,0,0,3,106009,0,0,0,0
8192,7,0,-1,91,0,0,1,2554,2550,1189,1185,1836,2555,844,0,0,0,161069,0,10000,100,0,0,3,106009,0,0,0,0
8193,10,1,-1,64,0,0,1,2556,2551,0,0,0,0,0,0,0,0,161021,0,10000,100,0,0,3,0,0,0,0,0
8194,11,0,-1,64,0,0,1,2556,2551,1098,0,0,0,0,0,0,0,161021,0,11000,100,0,0,3,0,0,0,0,0
8195,1,0,-1,0,0,0,0,2553,0,0,0,0,0,0,0,0,0,100222,0,1100,100,0,0,1,0,0,0,0,0
8196,10,1,-1,66,0,0,1,2553,0,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8197,11,0,-1,66,0,0,1,2553,1098,1096,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8198,11,0,-1,66,0,0,1,2553,1102,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8199,10,0,2,66,0,0,1,2557,2553,1189,788,1099,0,0,0,0,0,161006,0,10000,100,0,0,3,0,0,0,0,0
8200,11,0,-1,66,0,0,1,2557,2553,1189,788,1098,0,0,0,0,0,161006,0,11000,100,0,0,3,0,0,0,0,0
8201,1,0,-1,0,0,0,0,2559,0,0,0,0,0,0,0,0,0,360001,0,1100,100,0,0,1,0,0,0,0,0
8202,10,1,-1,75,0,0,1,2559,0,0,0,0,0,0,0,0,0,360002,0,1300,100,0,0,3,0,0,0,0,0
8203,11,0,-1,75,0,0,1,2559,1098,1096,0,0,0,0,0,0,0,360002,0,1300,100,0,0,3,0,0,0,0,0
8204,11,0,-1,75,0,0,1,2559,1102,0,0,0,0,0,0,0,0,360002,0,1300,100,0,0,3,0,0,0,0,0
8205,1,0,-1,0,0,0,0,2585,0,0,0,0,0,0,0,0,0,390001,0,1100,100,0,0,1,0,0,0,0,0
8206,10,1,-1,75,0,0,1,2585,0,0,0,0,0,0,0,0,0,390002,0,1300,100,0,0,3,0,0,0,0,0
8207,11,0,-1,75,0,0,1,2585,1098,1096,0,0,0,0,0,0,0,390002,0,1300,100,0,0,3,0,0,0,0,0
8208,11,0,-1,75,0,0,1,2585,1102,0,0,0,0,0,0,0,0,390002,0,1300,100,0,0,3,0,0,0,0,0
8209,1,0,-1,0,0,0,0,2594,0,0,0,0,0,0,0,0,0,380001,0,1100,100,0,0,1,0,0,0,0,0
8210,10,1,-1,75,0,0,1,2594,0,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8211,11,0,-1,75,0,0,1,2594,1098,1096,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8212,11,0,-1,75,0,0,1,2594,1102,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
8213,1,0,-1,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,100212,0,1100,100,0,0,1,0,0,0,0,0
8214,10,1,-1,74,0,0,1,2600,0,0,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8215,11,0,-1,74,0,0,1,2600,1098,1096,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8216,11,0,-1,74,0,0,1,2600,1102,0,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0,0
8217,1,0,-1,0,0,0,0,2601,0,0,0,0,0,0,0,0,0,100217,0,1100,100,0,0,1,0,0,0,0,0
8218,10,1,-1,71,0,0,1,2601,0,0,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0,0
8219,11,0,-1,71,0,0,1,2601,1098,1096,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0,0
8220,11,0,-1,71,0,0,1,2601,1102,0,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0,0
8221,1,0,-1,0,0,0,0,2602,0,0,0,0,0,0,0,0,0,100218,0,1100,100,0,0,1,0,0,0,0,0
8222,10,1,-1,65,0,0,1,2602,0,0,0,0,0,0,0,0,0,109118,0,1200,100,0,0,3,0,0,0,0,0
8223,11,0,-1,65,0,0,1,2602,1098,1096,0,0,0,0,0,0,0,109118,0,1200,100,0,0,3,0,0,0,0,0
8224,11,0,-1,65,0,0,1,2602,1102,0,0,0,0,0,0,0,0,109118,0,1200,100,0,0,3,0,0,0,0,0
8225,1,0,-1,0,0,0,0,2603,0,0,0,0,0,0,0,0,0,100222,0,1100,100,0,0,1,0,0,0,0,0
8226,10,1,-1,66,0,0,1,2603,0,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8227,11,0,-1,66,0,0,1,2603,1098,1096,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8228,11,0,-1,66,0,0,1,2603,1102,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0,0
8229,1,0,-1,0,0,0,0,2604,0,0,0,0,0,0,0,0,0,170003,0,1100,100,0,0,1,0,0,0,0,0
8230,10,1,-1,0,0,0,0,2604,0,0,0,0,0,0,0,0,0,170023,0,1200,100,0,0,3,0,0,0,0,0
8231,11,0,-1,0,0,0,0,2604,1098,1096,0,0,0,0,0,0,0,170023,0,1200,100,0,0,3,0,0,0,0,0
8232,11,0,-1,0,0,0,0,2604,1102,0,0,0,0,0,0,0,0,170023,0,1200,100,0,0,3,0,0,0,0,0
8233,1,0,-1,0,0,0,0,2605,0,0,0,0,0,0,0,0,0,631312,0,7000,100,0,0,1,0,0,0,0,0
8234,10,1,-1,249,0,0,1,2605,0,0,0,0,0,0,0,0,0,631313,0,7000,100,0,0,3,0,0,0,0,0
8235,11,0,-1,249,0,0,1,2605,1098,1096,0,0,0,0,0,0,0,631313,0,7000,100,0,0,3,0,0,0,0,0
8236,11,0,-1,249,0,0,1,2605,1102,0,0,0,0,0,0,0,0,631313,0,7000,100,0,0,3,0,0,0,0,0
8237,7,1,-1,77,0,0,1,2606,2600,1152,2607,2333,0,0,0,0,0,161120,0,10000,100,0,0,3,0,0,0,0,0
8238,10,1,-1,66,0,0,1,2609,2603,0,0,0,0,0,0,0,0,161143,0,10000,100,0,0,3,0,0,0,0,0
8239,11,0,-1,66,0,0,1,2609,2603,1098,0,0,0,0,0,0,0,161143,0,11000,100,0,0,3,0,0,0,0,0
8240,1,0,-1,0,0,0,0,2613,0,0,0,0,0,0,0,0,0,370001,0,1100,100,0,0,1,0,0,0,0,0
8241,10,1,-1,75,0,0,1,2613,0,0,0,0,0,0,0,0,0,370002,0,1300,100,0,0,3,0,0,0,0,0
8242,11,0,-1,75,0,0,1,2613,1098,1096,0,0,0,0,0,0,0,370002,0,1300,100,0,0,3,0,0,0,0,0
8243,11,0,-1,75,0,0,1,2613,1102,0,0,0,0,0,0,0,0,370002,0,1300,100,0,0,3,0,0,0,0,0
8244,1,0,-1,0,0,0,0,2620,0,0,0,0,0,0,0,0,0,380001,0,1100,100,0,0,1,0,0,0,0,0
8245,10,1,-1,75,0,0,1,2620,0,0,0,0,0,0,0,0,0,380002,0,1300,100,0,0,3,0,0,0,0,0
