id,hint_id,support_card_id,hint_group,hint_gain_type,hint_value_1,hint_value_2,group_id,condition_set_id,priority
2505,9081009,30148,11,1,4,6,0,0,0
2506,9081087,30149,1,0,200432,1,0,0,0
2507,9081087,30149,2,0,200532,1,0,0,0
2508,9081087,30149,3,0,200652,1,0,0,0
2509,9081087,30149,4,0,200962,1,0,0,0
2510,9081087,30149,5,0,200972,1,0,0,0
2511,9081087,30149,6,0,201002,1,0,0,0
2512,9081087,30149,7,0,201522,1,0,0,0
2513,9081087,30149,8,1,5,6,0,0,0
2514,9081087,30149,8,1,30,5,0,0,0
2517,9081008,30150,1,0,200032,1,0,0,0
2518,9081008,30150,2,0,200382,1,0,0,0
2519,9081008,30150,3,0,200592,1,0,0,0
2520,9081008,30150,4,0,201062,1,0,0,0
2521,9081008,30150,5,0,202082,1,0,0,0
2522,9081008,30150,6,0,202152,1,0,0,0
2523,9081008,30150,7,1,2,6,0,0,0
2524,9081008,30150,7,1,4,2,0,0,0
2525,9081015,30152,1,0,200042,1,0,0,0
2526,9081015,30152,2,0,200362,1,0,0,0
2527,9081015,30152,3,0,200382,1,0,0,0
2528,9081015,30152,4,0,200752,1,0,0,0
2529,9081015,30152,5,0,201172,1,0,0,0
2530,9081015,30152,6,0,201182,1,0,0,0
2531,9081015,30152,7,0,202012,1,0,0,0
2532,9081015,30152,8,0,202482,1,0,0,0
2533,9081015,30152,9,0,202562,1,0,0,0
2534,9081015,30152,10,1,5,6,0,0,0
2540,9081002,20063,1,0,200022,1,0,0,0
2541,9081002,20063,2,0,200152,1,0,0,0
2542,9081002,20063,3,0,200212,1,0,0,0
2543,9081002,20063,4,0,200542,1,0,0,0
2544,9081002,20063,5,0,201242,1,0,0,0
2545,9081002,20063,6,0,201302,1,0,0,0
2546,9081002,20063,7,0,201621,1,0,0,0
2547,9081002,20063,8,0,202502,1,0,0,0
2548,9081002,20063,9,1,1,6,0,0,0
2549,9081002,20063,9,1,3,2,0,0,0
2550,9081024,30151,1,0,200462,1,0,0,0
2551,9081024,30151,2,0,200492,1,0,0,0
2552,9081024,30151,3,0,200572,1,0,0,0
2553,9081024,30151,4,0,201142,1,0,0,0
2554,9081024,30151,5,0,201312,1,0,0,0
2555,9081024,30151,6,0,201902,1,0,0,0
2556,9081024,30151,7,0,202432,1,0,0,0
2557,9081024,30151,8,1,2,2,0,0,0
2558,9081024,30151,8,1,3,6,0,0,0
2559,9081098,20064,1,0,200952,1,0,0,0
2560,9081098,20064,2,0,201532,1,0,0,0
2561,9081098,20064,3,0,201672,1,0,0,0
2562,9081098,20064,4,0,201682,1,0,0,0
2563,9081098,20064,5,0,202212,1,0,0,0
2564,9081098,20064,6,0,202222,1,0,0,0
2565,9081098,20064,7,0,202252,1,0,0,0
2566,9081098,20064,8,0,202302,1,0,0,0
2567,9081098,20064,9,1,1,1,0,0,0
2568,9081098,20064,9,1,3,1,0,0,0
2569,9081098,20064,9,1,4,6,0,0,0
2570,9081098,10092,1,0,200952,1,0,0,0
2571,9081098,10092,2,0,201532,1,0,0,0
2572,9081098,10092,3,0,201672,1,0,0,0
2573,9081098,10092,4,0,201682,1,0,0,0
2574,9081098,10092,5,0,202212,1,0,0,0
2575,9081098,10092,6,0,202222,1,0,0,0
2576,9081098,10092,7,0,202252,1,0,0,0
2577,9081098,10092,8,0,202302,1,0,0,0
2578,9081098,10092,9,1,1,1,0,0,0
2579,9081098,10092,9,1,3,1,0,0,0
2580,9081098,10092,9,1,4,6,0,0,0
2581,9081015,30152,10,1,30,5,0,0,0
2582,9081040,30153,1,0,201042,1,0,0,0
2583,9081040,30153,2,0,201072,1,0,0,0
2584,9081040,30153,3,0,201092,1,0,0,0
2585,9081040,30153,4,0,201611,1,0,0,0
2586,9081040,30153,5,0,202402,1,0,0,0
2587,9081040,30153,6,0,202502,1,0,0,0
2588,9081040,30153,7,0,202672,1,0,0,0
2589,9081040,30153,8,1,1,1,0,0,0
2590,9081040,30153,8,1,3,1,0,0,0
2591,9081040,30153,8,1,4,6,0,0,0
2592,9081064,30154,1,0,200332,1,0,0,0
2593,9081064,30154,2,0,200742,1,0,0,0
2594,9081064,30154,3,0,201172,1,0,0,0
2595,9081064,30154,4,0,201182,1,0,0,0
2596,9081064,30154,5,0,201242,1,0,0,0
2597,9081064,30154,6,0,201282,1,0,0,0
2598,9081064,30154,7,0,201601,1,0,0,0
2599,9081064,30154,8,0,201661,1,0,0,0
2600,9081064,30154,9,0,202392,1,0,0,0
2601,9081064,30154,10,0,202682,1,0,0,0
2602,9081064,30154,11,1,1,6,0,0,0
2603,9081064,30154,11,1,3,2,0,0,0
2604,9081065,30155,1,0,200152,1,0,0,0
2605,9081065,30155,2,0,200182,1,0,0,0
2606,9081065,30155,3,0,200212,1,0,0,0
2607,9081065,30155,4,0,200972,1,0,0,0
2608,9081065,30155,5,0,201042,1,0,0,0
2609,9081065,30155,6,0,201372,1,0,0,0
2610,9081065,30155,7,0,201651,1,0,0,0
2611,9081065,30155,8,0,202042,1,0,0,0
2612,9081065,30155,9,1,5,6,0,0,0
2613,9081065,30155,9,1,30,5,0,0,0
2614,9081100,30156,1,0,201072,1,0,0,0
2615,9081100,30156,2,0,201672,1,0,0,0
2616,9081100,30156,3,0,201682,1,0,0,0
2617,9081100,30156,4,0,202212,1,0,0,0
2618,9081100,30156,5,0,202232,1,0,0,0
2619,9081100,30156,6,0,202282,1,0,0,0
2620,9081100,30156,7,0,202302,1,0,0,0
2621,9081100,30156,8,0,202343,1,0,0,0
2622,9081100,30156,9,0,202362,1,0,0,0
2623,9081100,30156,10,1,2,2,0,0,0
2624,9081100,30156,10,1,3,6,0,0,0
2625,9081011,20065,1,0,200592,1,0,0,0
2626,9081011,20065,2,0,200612,1,0,0,0
2627,9081011,20065,3,0,201042,1,0,0,0
2628,9081011,20065,4,0,201072,1,0,0,0
2629,9081011,20065,5,0,201412,1,0,0,0
2630,9081011,20065,6,0,201442,1,0,0,0
2631,9081011,20065,7,1,2,2,0,0,0
2632,9081011,20065,7,1,3,6,0,0,0
2633,9081100,10093,1,0,201072,1,0,0,0
2635,9081100,10093,2,0,201672,1,0,0,0
2636,9081100,10093,3,0,201682,1,0,0,0
2637,9081100,10093,4,0,202212,1,0,0,0
2638,9081100,10093,5,0,202232,1,0,0,0
2639,9081100,10093,6,0,202282,1,0,0,0
2640,9081100,10093,7,0,202302,1,0,0,0
2641,9081100,10093,8,0,202343,1,0,0,0
2642,9081100,10093,9,0,202362,1,0,0,0
2643,9081100,10093,10,1,2,2,0,0,0
2644,9081100,10093,10,1,3,6,0,0,0
2645,9081025,30157,1,0,200742,1,0,0,0
2646,9081025,30157,2,0,201172,1,0,0,0
2647,9081025,30157,3,0,202072,1,0,0,0
2648,9081025,30157,4,0,202422,1,0,0,0
2649,9081025,30157,5,0,202522,1,0,0,0
2650,9081025,30157,6,0,202562,1,0,0,0
2651,9081025,30157,7,0,202592,1,0,0,0
2652,9081025,30157,8,1,5,6,0,0,0
2653,9081025,30157,8,1,30,5,0,0,0
2654,9081094,30158,1,0,200592,1,0,0,0
2655,9081094,30158,2,0,200602,1,0,0,0
2656,9081094,30158,3,0,201102,1,0,0,0
2657,9081094,30158,4,0,201392,1,0,0,0
2658,9081094,30158,5,0,201412,1,0,0,0
2659,9081094,30158,6,0,201542,1,0,0,0
2660,9081094,30158,7,0,202082,1,0,0,0
2661,9081094,30158,8,0,202612,1,0,0,0
2662,9081094,30158,9,0,202622,1,0,0,0
2663,9081094,30158,10,1,1,1,0,0,0
2664,9081094,30158,10,1,3,1,0,0,0
2665,9081094,30158,10,1,4,6,0,0,0
2666,9081018,30159,1,0,200562,1,0,0,0
2667,9081018,30159,2,0,201322,1,0,0,0
2668,9081018,30159,3,0,201342,1,0,0,0
2669,9081018,30159,4,0,201372,1,0,0,0
2670,9081018,30159,5,0,201532,1,0,0,0
2671,9081018,30159,6,0,201902,1,0,0,0
2672,9081018,30159,7,0,202372,1,0,0,0
2673,9081018,30159,8,1,1,6,0,0,0
2674,9081018,30159,8,1,3,2,0,0,0
2675,9081014,30161,1,0,200332,1,0,0,0
2676,9081014,30161,2,0,200352,1,0,0,0
2677,9081014,30161,3,0,201112,1,0,0,0
2678,9081014,30161,4,0,201322,1,0,0,0
2679,9081014,30161,5,0,202132,1,0,0,0
2680,9081014,30161,6,0,202172,1,0,0,0
2681,9081014,30161,7,0,202372,1,0,0,0
2682,9081014,30161,8,0,202712,1,0,0,0
2683,9081014,30161,9,1,1,6,0,0,0
2684,9081014,30161,9,1,3,2,0,0,0
2685,9081033,30162,1,0,200622,1,0,0,0
2686,9081033,30162,2,0,200632,1,0,0,0
2687,9081033,30162,3,0,201462,1,0,0,0
2689,9081033,30162,4,0,201502,1,0,0,0
2690,9081033,30162,5,0,202022,1,0,0,0
2691,9081033,30162,6,1,2,6,0,0,0
2692,9081033,30162,6,1,4,2,0,0,0
2693,9081049,30163,1,0,200462,1,0,0,0
2694,9081049,30163,2,0,200512,1,0,0,0
2695,9081049,30163,3,0,201641,1,0,0,0
2696,9081049,30163,4,0,202442,1,0,0,0
2697,9081049,30163,5,0,202652,1,0,0,0
2699,9081049,30163,6,0,202732,1,0,0,0
2700,9081049,30163,7,1,5,6,0,0,0
2701,9081049,30163,7,1,30,5,0,0,0
2702,9081068,20066,1,0,200332,1,0,0,0
2703,9081068,20066,2,0,200352,1,0,0,0
2704,9081068,20066,3,0,200382,1,0,0,0
2705,9081068,20066,4,0,200762,1,0,0,0
2706,9081068,20066,5,0,201192,1,0,0,0
2707,9081068,20066,6,0,201242,1,0,0,0
2708,9081068,20066,7,0,202462,1,0,0,0
2709,9081068,20066,8,1,2,6,0,0,0
2710,9081068,20066,8,1,4,2,0,0,0
2711,9081012,30164,1,0,200332,1,0,0,0
2712,9081012,30164,2,0,200492,1,0,0,0
2713,9081012,30164,3,0,200512,1,0,0,0
2714,9081012,30164,4,0,200622,1,0,0,0
2715,9081012,30164,5,0,200632,1,0,0,0
2716,9081012,30164,6,0,201452,1,0,0,0
2717,9081012,30164,7,1,2,2,0,0,0
2718,9081012,30164,7,1,3,6,0,0,0
2719,9081010,20067,1,0,200682,1,0,0,0
2720,9081010,20067,2,0,201042,1,0,0,0
2721,9081010,20067,3,0,201052,1,0,0,0
2722,9081010,20067,4,0,201062,1,0,0,0
2723,9081010,20067,5,0,201082,1,0,0,0
2724,9081010,20067,6,1,5,6,0,0,0
2725,9081010,20067,6,1,30,5,0,0,0
2726,9081084,30165,1,0,200032,1,0,0,0
2727,9081084,30165,2,0,200362,1,0,0,0
2728,9081084,30165,3,0,200492,1,0,0,0
2729,9081084,30165,4,0,200642,1,0,0,0
2730,9081084,30165,5,0,200732,1,0,0,0
2731,9081084,30165,6,0,201102,1,0,0,0
2732,9081084,30165,7,0,201452,1,0,0,0
2733,9081084,30165,8,0,202102,1,0,0,0
2734,9081084,30165,9,1,2,6,0,0,0
2735,9081084,30165,9,1,4,2,0,0,0
2736,9081107,30166,1,0,200252,1,0,0,0
2737,9081107,30166,2,0,200532,1,0,0,0
2738,9081107,30166,3,0,200542,1,0,0,0
2739,9081107,30166,4,0,200552,1,0,0,0
2740,9081107,30166,5,0,201252,1,0,0,0
2741,9081107,30166,6,1,1,1,0,0,0
2742,9081107,30166,6,1,3,1,0,0,0
2743,9081107,30166,6,1,4,6,0,0,0
2744,9081107,10095,1,0,200252,1,0,0,0
2745,9081107,10095,2,0,200532,1,0,0,0
2746,9081107,10095,3,0,200542,1,0,0,0
2747,9081107,10095,4,0,200552,1,0,0,0
2748,9081107,10095,5,0,201252,1,0,0,0
2749,9081107,10095,6,1,1,1,0,0,0
2750,9081107,10095,6,1,3,1,0,0,0
2751,9081107,10095,6,1,4,6,0,0,0
2752,9081022,30167,1,0,200012,1,0,0,0
2753,9081022,30167,2,0,200452,1,0,0,0
2754,9081022,30167,3,0,200562,1,0,0,0
2755,9081022,30167,4,0,200682,1,0,0,0
2756,9081022,30167,5,0,200722,1,0,0,0
2757,9081022,30167,6,0,202372,1,0,0,0
2758,9081022,30167,7,1,1,6,0,0,0
2759,9081022,30167,7,1,3,2,0,0,0
2760,9081007,30168,1,0,200012,1,0,0,0
2761,9081007,30168,2,0,200462,1,0,0,0
2762,9081007,30168,3,0,200512,1,0,0,0
2763,9081007,30168,4,0,200622,1,0,0,0
2764,9081007,30168,5,0,200642,1,0,0,0
2765,9081007,30168,6,0,201452,1,0,0,0
2766,9081007,30168,7,0,201462,1,0,0,0
2767,9081007,30168,8,0,201552,1,0,0,0
2768,9081007,30168,9,0,201591,1,0,0,0
2769,9081007,30168,10,1,1,6,0,0,0
2770,9081007,30168,10,1,3,2,0,0,0
2771,9081060,20068,1,0,200602,1,0,0,0
2772,9081060,20068,2,0,201162,1,0,0,0
2773,9081060,20068,3,0,201402,1,0,0,0
2774,9081060,20068,4,0,201422,1,0,0,0
2775,9081060,20068,5,0,201442,1,0,0,0
2776,9081060,20068,6,0,201692,1,0,0,0
2777,9081060,20068,7,1,2,6,0,0,0
2778,9081060,20068,7,1,4,2,0,0,0
2779,9081073,30169,1,0,200512,1,0,0,0
2780,9081073,30169,2,0,200582,1,0,0,0
2781,9081073,30169,3,0,200732,1,0,0,0
2782,9081073,30169,4,0,201102,1,0,0,0
2783,9081073,30169,5,0,202372,1,0,0,0
2784,9081073,30169,6,0,202472,1,0,0,0
2785,9081073,30169,7,1,2,2,0,0,0
2786,9081073,30169,7,1,3,6,0,0,0
2787,9081061,30170,1,0,200612,1,0,0,0
2788,9081061,30170,2,0,200652,1,0,0,0
2789,9081061,30170,3,0,200962,1,0,0,0
2790,9081061,30170,4,0,201002,1,0,0,0
2791,9081061,30170,5,0,202122,1,0,0,0
2792,9081061,30170,6,0,202542,1,0,0,0
2793,9081061,30170,7,0,202752,1,0,0,0
2794,9081061,30170,8,1,1,1,0,0,0
2795,9081061,30170,8,1,3,1,0,0,0
2796,9081061,30170,8,1,4,6,0,0,0
2797,9081052,30171,1,1,2,2,0,0,0
2798,9081052,30171,1,1,3,6,0,0,0
2799,9081013,30172,1,0,200582,1,0,0,0
2800,9081013,30172,2,0,201312,1,0,0,0
2801,9081013,30172,3,0,201352,1,0,0,0
2802,9081013,30172,4,0,201611,1,0,0,0
2803,9081013,30172,5,0,201902,1,0,0,0
2804,9081013,30172,6,0,202372,1,0,0,0
2805,9081013,30172,7,0,202762,1,0,0,0
2806,9081013,30172,8,0,202772,1,0,0,0
2807,9081013,30172,9,1,5,6,0,0,0
2808,9081013,30172,9,1,30,5,0,0,0
2809,9081062,20069,1,0,200482,1,0,0,0
2810,9081062,20069,2,0,200592,1,0,0,0
2811,9081062,20069,3,0,201212,1,0,0,0
2812,9081062,20069,4,0,201222,1,0,0,0
2813,9081062,20069,5,0,201382,1,0,0,0
2814,9081062,20069,6,0,201692,1,0,0,0
2815,9081062,20069,7,1,1,6,0,0,0
2816,9081062,20069,7,1,3,2,0,0,0
2817,9081102,30173,1,0,200382,1,0,0,0
2818,9081102,30173,2,0,200492,1,0,0,0
2819,9081102,30173,3,0,200512,1,0,0,0
2820,9081102,30173,4,0,201651,1,0,0,0
2821,9081102,30173,5,0,201661,1,0,0,0
2822,9081102,30173,8,1,2,6,0,0,0
2823,9081102,30173,8,1,4,2,0,0,0
2824,9081090,20070,1,0,200032,1,0,0,0
2825,9081090,20070,2,0,200132,1,0,0,0
2826,9081090,20070,3,0,200452,1,0,0,0
2827,9081090,20070,4,0,200542,1,0,0,0
2828,9081090,20070,5,0,201292,1,0,0,0
2829,9081090,20070,6,1,1,1,0,0,0
2830,9081090,20070,6,1,3,1,0,0,0
2831,9081090,20070,6,1,4,6,0,0,0
2832,9081090,10097,1,0,200032,1,0,0,0
2833,9081090,10097,2,0,200132,1,0,0,0
2834,9081090,10097,3,0,200452,1,0,0,0
2835,9081090,10097,4,0,200542,1,0,0,0
2836,9081090,10097,5,0,201292,1,0,0,0
2837,9081090,10097,6,1,1,1,0,0,0
2838,9081090,10097,6,1,3,1,0,0,0
2839,9081090,10097,6,1,4,6,0,0,0
2840,9081102,10098,1,0,200382,1,0,0,0
2841,9081102,10098,2,0,200492,1,0,0,0
2842,9081102,10098,3,0,200512,1,0,0,0
2843,9081102,10098,4,0,201651,1,0,0,0
2844,9081102,10098,5,0,201661,1,0,0,0
2845,9081102,10098,8,1,2,6,0,0,0
2846,9081102,10098,8,1,4,2,0,0,0
2847,9081059,30174,1,0,200462,1,0,0,0
2848,9081059,30174,2,0,200612,1,0,0,0
2849,9081059,30174,3,0,200702,1,0,0,0
2850,9081059,30174,4,0,201042,1,0,0,0
2851,9081059,30174,5,0,202112,1,0,0,0
2852,9081059,30174,6,0,202402,1,0,0,0
2853,9081059,30174,7,0,202612,1,0,0,0
2854,9081059,30174,8,1,1,6,0,0,0
2855,9081059,30174,8,1,3,2,0,0,0
2856,9081086,30175,1,0,200012,1,0,0,0
2857,9081086,30175,2,0,200722,1,0,0,0
2858,9081086,30175,3,0,201102,1,0,0,0
2859,9081086,30175,4,0,201581,1,0,0,0
2860,9081086,30175,5,0,201661,1,0,0,0
2861,9081086,30175,6,0,201702,1,0,0,0
2862,9081086,30175,7,0,202082,1,0,0,0
2863,9081086,30175,8,0,202432,1,0,0,0
2864,9081086,30175,9,0,202532,1,0,0,0
2865,9081086,30175,10,0,202712,1,0,0,0
2866,9081086,30175,11,0,202742,1,0,0,0
2867,9081086,30175,12,1,2,2,0,0,0
2868,9081027,30176,1,0,200142,1,0,0,0
2869,9081027,30176,2,0,200202,1,0,0,0
2870,9081027,30176,3,0,201212,1,0,0,0
2871,9081027,30176,4,0,201382,1,0,0,0
2872,9081027,30176,5,0,201402,1,0,0,0
2873,9081027,30176,6,0,202092,1,0,0,0
2874,9081027,30176,7,1,1,1,0,0,0
2875,9081027,30176,7,1,3,1,0,0,0
2876,9081027,30176,7,1,4,6,0,0,0
2877,9081102,30173,6,0,202792,1,0,0,0
2878,9081102,30173,7,0,202802,1,0,0,0
2879,9081102,10098,6,0,202792,1,0,0,0
2880,9081102,10098,7,0,202802,1,0,0,0
2881,9081086,30175,12,1,3,6,0,0,0
2882,9081091,30177,1,0,200592,1,0,0,0
2883,9081091,30177,2,0,200602,1,0,0,0
2884,9081091,30177,3,0,201102,1,0,0,0
2885,9081091,30177,4,0,201412,1,0,0,0
2886,9081091,30177,5,0,201692,1,0,0,0
2887,9081091,30177,6,0,202102,1,0,0,0
2888,9081091,30177,7,0,202652,1,0,0,0
2889,9081091,30177,8,1,1,1,0,0,0
2890,9081091,30177,8,1,3,1,0,0,0
2891,9081091,30177,8,1,4,6,0,0,0
2892,9081103,20071,1,0,200432,1,0,0,0
2893,9081103,20071,2,0,200442,1,0,0,0
2894,9081103,20071,3,0,200472,1,0,0,0
2895,9081103,20071,4,0,200482,1,0,0,0
2896,9081103,20071,5,0,200492,1,0,0,0
2897,9081103,20071,6,0,200722,1,0,0,0
2898,9081103,20071,7,0,201651,1,0,0,0
2899,9081103,20071,8,1,2,2,0,0,0
2900,9081103,20071,8,1,3,6,0,0,0
2901,9081091,10099,1,0,200592,1,0,0,0
2902,9081091,10099,2,0,200602,1,0,0,0
2903,9081091,10099,3,0,201102,1,0,0,0
2904,9081091,10099,4,0,201412,1,0,0,0
2905,9081091,10099,5,0,201692,1,0,0,0
2906,9081091,10099,6,0,202102,1,0,0,0
2907,9081091,10099,7,0,202652,1,0,0,0
2908,9081091,10099,8,1,1,1,0,0,0
2909,9081091,10099,8,1,3,1,0,0,0
2910,9081091,10099,8,1,4,6,0,0,0
2911,9081103,10100,1,0,200432,1,0,0,0
2912,9081103,10100,2,0,200442,1,0,0,0
2913,9081103,10100,3,0,200472,1,0,0,0
2914,9081103,10100,4,0,200482,1,0,0,0
2915,9081103,10100,5,0,200492,1,0,0,0
2916,9081103,10100,6,0,200722,1,0,0,0
2917,9081103,10100,7,0,201651,1,0,0,0
2918,9081103,10100,8,1,2,2,0,0,0
2919,9081103,10100,8,1,3,6,0,0,0
2920,9081108,30178,1,0,200382,1,0,0,0
2921,9081108,30178,2,0,201102,1,0,0,0
2922,9081108,30178,3,0,201452,1,0,0,0
2923,9081108,30178,4,0,201651,1,0,0,0
2924,9081108,30178,5,0,202552,1,0,0,0
2925,9081108,30178,6,0,202662,1,0,0,0
2926,9081108,30178,7,0,202722,1,0,0,0
2927,9081108,30178,8,1,1,6,0,0,0
2928,9081108,30178,8,1,3,2,0,0,0
2929,9081067,30179,1,0,200342,1,0,0,0
2930,9081067,30179,2,0,200452,1,0,0,0
2931,9081067,30179,3,0,200602,1,0,0,0
2932,9081067,30179,4,0,202092,1,0,0,0
2933,9081067,30179,5,0,201392,1,0,0,0
2934,9081067,30179,6,0,202152,1,0,0,0
2935,9081067,30179,7,0,202612,1,0,0,0
2936,9081067,30179,8,0,202622,1,0,0,0
2937,9081067,30179,9,1,5,6,0,0,0
2938,9081067,30179,9,1,30,5,0,0,0
2939,9081066,30181,1,0,200282,1,0,0,0
2940,9081066,30181,2,0,200462,1,0,0,0
2941,9081066,30181,3,0,200532,1,0,0,0
2942,9081066,30181,4,0,200552,1,0,0,0
2943,9081066,30181,5,0,200732,1,0,0,0
2944,9081066,30181,6,0,201192,1,0,0,0
2945,9081066,30181,7,0,201282,1,0,0,0
2946,9081066,30181,8,0,202032,1,0,0,0
2947,9081066,30181,9,0,202392,1,0,0,0
2948,9081066,30181,10,0,202652,1,0,0,0
2949,9081066,30181,11,1,2,6,0,0,0
2950,9081066,30181,11,1,4,2,0,0,0
2951,9081108,10101,1,0,200382,1,0,0,0
2952,9081108,10101,2,0,201102,1,0,0,0
2953,9081108,10101,3,0,201452,1,0,0,0
2954,9081108,10101,4,0,201651,1,0,0,0
2955,9081108,10101,5,0,202552,1,0,0,0
2956,9081108,10101,6,0,202662,1,0,0,0
2957,9081108,10101,7,0,202722,1,0,0,0
2958,9081108,10101,8,1,1,6,0,0,0
2959,9081108,10101,8,1,3,2,0,0,0
2963,9081099,30182,1,0,201682,1,0,0,0
2964,9081099,30182,2,0,202262,1,0,0,0
2965,9081099,30182,3,0,202282,1,0,0,0
2966,9081099,30182,4,0,202312,1,0,0,0
2967,9081099,30182,5,0,202832,1,0,0,0
2968,9081099,30182,6,0,202842,1,0,0,0
2969,9081099,30182,7,1,2,6,0,0,0
2970,9081099,30182,7,1,4,2,0,0,0
2971,9081068,30189,1,0,200062,1,0,0,0
2972,9081068,30189,2,0,200432,1,0,0,0
2973,9081068,30189,3,0,200722,1,0,0,0
2974,9081068,30189,4,0,200762,1,0,0,0
2975,9081068,30189,5,0,201282,1,0,0,0
2976,9081068,30189,6,0,201522,1,0,0,0
2977,9081068,30189,7,1,1,1,0,0,0
2978,9081068,30189,7,1,3,1,0,0,0
2979,9081068,30189,7,1,4,6,0,0,0
2980,9081084,20072,1,0,200362,1,0,0,0
2981,9081084,20072,2,0,200502,1,0,0,0
2982,9081084,20072,3,0,200632,1,0,0,0
2983,9081084,20072,4,0,200642,1,0,0,0
2984,9081084,20072,5,0,201102,1,0,0,0
2985,9081084,20072,6,0,201452,1,0,0,0
2986,9081084,20072,7,0,201472,1,0,0,0
2987,9081084,20072,8,1,5,6,0,0,0
2988,9081084,20072,8,1,30,5,0,0,0
2992,9081099,10090,1,0,201682,1,0,0,0
2993,9081099,10090,2,0,202262,1,0,0,0
2994,9081099,10090,3,0,202282,1,0,0,0
2995,9081099,10090,4,0,202312,1,0,0,0
2996,9081099,10090,5,0,202832,1,0,0,0
2997,9081099,10090,6,0,202842,1,0,0,0
2998,9081099,10090,7,1,2,6,0,0,0
2999,9081099,10090,7,1,4,2,0,0,0
3000,9081035,30183,1,0,200022,1,0,0,0
3001,9081035,30183,2,0,200492,1,0,0,0
3003,9081035,30183,3,0,200592,1,0,0,0
3004,9081035,30183,4,0,200602,1,0,0,0
3005,9081035,30183,5,0,202612,1,0,0,0
3006,9081035,30183,6,0,202622,1,0,0,0
3008,9081035,30183,7,1,2,2,0,0,0
3009,9081035,30183,7,1,3,6,0,0,0
3011,9081041,30184,1,0,200972,1,0,0,0
3012,9081041,30184,2,0,200992,1,0,0,0
3013,9081041,30184,3,0,201601,1,0,0,0
3014,9081041,30184,4,0,202042,1,0,0,0
3015,9081041,30184,5,0,202752,1,0,0,0
3016,9081041,30184,6,0,202802,1,0,0,0
3017,9081041,30184,7,0,202862,1,0,0,0
3018,9081041,30184,8,1,1,6,0,0,0
3019,9081041,30184,8,1,3,2,0,0,0
3020,9081082,30185,1,0,200132,1,0,0,0
3021,9081082,30185,2,0,200432,1,0,0,0
3022,9081082,30185,3,0,200502,1,0,0,0
3023,9081082,30185,4,0,200582,1,0,0,0
3024,9081082,30185,5,0,200682,1,0,0,0
3025,9081082,30185,6,0,200702,1,0,0,0
3026,9081082,30185,7,0,201042,1,0,0,0
3027,9081082,30185,8,0,201062,1,0,0,0
3028,9081082,30185,9,1,5,6,0,0,0
3029,9081082,30185,9,1,30,5,0,0,0
3030,9081082,10102,1,0,200132,1,0,0,0
3031,9081082,10102,2,0,200432,1,0,0,0
3032,9081082,10102,3,0,200502,1,0,0,0
3033,9081082,10102,4,0,200582,1,0,0,0
3034,9081082,10102,5,0,200682,1,0,0,0
3035,9081082,10102,6,0,200702,1,0,0,0
3036,9081082,10102,7,0,201042,1,0,0,0
3037,9081082,10102,8,0,201062,1,0,0,0
3038,9081082,10102,9,1,5,6,0,0,0
3039,9081082,10102,9,1,30,5,0,0,0
3040,9081108,30190,1,0,200472,1,0,0,0
3041,9081108,30190,2,0,200512,1,0,0,0
3042,9081108,30190,3,0,201102,1,0,0,0
3043,9081108,30190,4,0,202102,1,0,0,0
3044,9081108,30190,5,1,2,6,0,0,0
3045,9081108,30190,5,1,4,2,0,0,0
3046,9081115,30187,1,0,200332,1,0,0,0
3047,9081115,30187,2,0,200492,1,0,0,0
3048,9081115,30187,3,0,201611,1,0,0,0
3049,9081115,30187,4,0,201661,1,0,0,0
3050,9081115,30187,5,0,202552,1,0,0,0
3051,9081115,30187,6,0,202662,1,0,0,0
3052,9081115,30187,7,0,202872,1,0,0,0
3053,9081115,30187,8,1,1,1,0,0,0
3054,9081115,30187,8,1,3,1,0,0,0
3055,9081115,30187,8,1,4,6,0,0,0
3056,9081115,10103,1,0,200332,1,0,0,0
3057,9081115,10103,2,0,200492,1,0,0,0
3058,9081115,10103,3,0,201611,1,0,0,0
3059,9081115,10103,4,0,201661,1,0,0,0
3060,9081115,10103,5,0,202552,1,0,0,0
3061,9081115,10103,6,0,202662,1,0,0,0
3062,9081115,10103,7,0,202872,1,0,0,0
3063,9081115,10103,8,1,1,1,0,0,0
3064,9081115,10103,8,1,3,1,0,0,0
3065,9081115,10103,8,1,4,6,0,0,0
3066,9081116,30186,1,0,200152,1,0,0,0
3067,9081116,30186,2,0,200362,1,0,0,0
3068,9081116,30186,3,0,200512,1,0,0,0
3069,9081116,30186,4,0,200562,1,0,0,0
3070,9081116,30186,5,0,201402,1,0,0,0
3071,9081116,30186,6,0,201591,1,0,0,0
3072,9081116,30186,7,0,202532,1,0,0,0
3073,9081116,30186,8,1,1,6,0,0,0
3074,9081116,30186,8,1,3,2,0,0,0
3075,9081116,10113,1,0,200152,1,0,0,0
3076,9081116,10113,2,0,200362,1,0,0,0
3077,9081116,10113,3,0,200512,1,0,0,0
3078,9081116,10113,4,0,200562,1,0,0,0
3079,9081116,10113,5,0,201402,1,0,0,0
3080,9081116,10113,6,0,201591,1,0,0,0
3081,9081116,10113,7,0,202532,1,0,0,0
3082,9081116,10113,8,1,1,6,0,0,0
3083,9081116,10113,8,1,3,2,0,0,0
3084,9081048,20073,1,0,200302,1,0,0,0
3085,9081048,20073,2,0,200502,1,0,0,0
3086,9081048,20073,3,0,200582,1,0,0,0
