id,story_id,short_story_id,card_id,card_chara_id,support_card_id,support_chara_id,show_progress_1,show_progress_2,show_progress_3,show_clear,show_succession,event_title_style,event_title_dress_icon,event_title_chara_icon,se_change,ending_type,race_event_flag,mini_game_result,gallery_main_scenario,gallery_flag,gallery_list_id,gallery_gruop_id,gallery_sort,gallery_condition,gallery_suggest_event,available_gallery_key,past_race_id,past_race_id_2,past_race_id_3,past_race_id_4,force_use_race_dress,event_category
10318,501066304,501066419,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29030,0,0,0,1,1,0,0,0,0,0,2
10319,501066305,501066420,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,0,0,0,0,1,0,0,0,0,0,3
10320,501066306,501066421,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,0,0,0,0,1,0,0,0,0,0,3
10321,501066307,501066422,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,0,0,0,0,1,0,0,0,0,0,3
10322,501066308,501066423,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34030,106606,200,106606,0,1,0,0,0,0,0,2
10323,501066309,501066424,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34030,106606,0,106606,0,1,0,0,0,0,0,2
10324,501066310,501066425,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34030,106606,100,106606,0,1,0,0,0,0,0,2
10325,501066311,501066426,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34020,106603,100,0,1,1,0,0,0,0,0,2
10326,501066312,501066427,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,37030,0,0,0,1,1,0,0,0,0,0,2
10327,501066313,501066428,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,42030,0,0,0,1,1,0,0,0,0,0,2
10328,501066314,501066429,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,0,0,0,0,1,0,0,0,0,0,3
10329,501066315,501066430,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,48030,106607,0,106607,1,1,0,0,0,0,0,2
10330,501066316,501066431,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,48020,106604,0,0,0,1,0,0,0,0,0,2
10331,501066317,501066432,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57030,0,0,0,1,1,0,0,0,0,0,2
10332,501066318,501066433,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,61030,0,0,0,1,1,0,0,0,0,0,2
10333,501066319,501066434,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,66030,0,0,0,1,1,0,0,0,0,0,2
10334,501066320,501066435,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,72030,106605,0,0,0,1,0,0,0,0,0,2
10335,501066321,501066436,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,72030,106605,100,0,1,1,0,0,0,0,0,2
10336,501066118,0,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15001,0,0,0,0,1,3038,0,0,0,0,3
10337,501066524,0,0,1066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,0,0,0,0,1,0,0,0,0,0,3
10338,501057100,501057400,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1010,0,0,0,1,1,0,0,0,0,0,2
10339,501057900,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
10340,501057901,400003460,0,1057,0,0,0,0,0,9,0,3,0,0,0,0,0,0,3,4,30,0,0,0,0,1,0,0,0,0,0,1
10341,501057101,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25010,0,0,0,1,1,0,0,0,0,0,2
10342,501057102,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49010,0,0,0,1,1,0,0,0,0,0,2
10343,501057103,501057406,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37010,0,0,0,1,1,0,0,0,0,0,2
10344,501057104,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40010,0,0,0,1,1,0,0,0,0,0,2
10345,501057105,501057407,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,61010,0,0,0,1,1,0,0,0,0,0,2
10346,501057107,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,51010,0,0,0,1,1,0,0,0,0,0,2
10347,501057108,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55010,0,0,0,1,1,0,0,0,0,0,2
10348,501057109,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72010,0,0,0,1,1,0,0,0,0,0,2
10349,501057300,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40030,0,0,0,1,1,0,0,0,0,0,2
10350,501057301,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64030,0,0,0,1,1,0,0,0,0,0,2
10351,501057302,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49030,0,0,0,1,1,0,0,0,0,0,2
10352,501057110,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,90011,105701,0,0,0,1,0,0,0,0,0,2
10353,501057111,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,90012,105701,100,0,1,0,0,0,0,0,0,2
10354,501057112,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,90010,105700,0,105700,1,0,0,0,0,0,0,2
10355,501057500,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42001,0,0,0,0,1,0,0,0,0,0,3
10356,501057506,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42002,0,0,0,0,1,0,0,0,0,0,3
10357,501057507,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42003,0,0,0,0,1,0,0,0,0,0,3
10358,501057517,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42004,0,0,0,0,1,0,0,0,0,0,3
10359,501057518,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42005,0,0,0,0,1,0,0,0,0,0,3
10360,501057519,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42006,0,0,0,0,1,0,0,0,0,0,3
10361,501057510,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42007,0,0,0,0,1,0,0,0,0,0,3
10362,501057511,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42008,0,0,0,0,1,0,0,0,0,0,3
10363,501057520,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42009,0,0,0,0,1,0,0,0,0,0,3
10364,501057702,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43001,0,0,0,0,1,0,0,0,0,0,3
10365,501057703,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43002,0,0,0,0,1,0,0,0,0,0,3
10366,501057704,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43003,0,0,0,0,1,0,0,0,0,0,3
10367,501057705,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43004,0,0,0,0,1,0,0,0,0,0,3
10368,501057706,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43005,0,0,0,0,1,0,0,0,0,0,3
10369,501057523,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80001,0,0,0,0,1,0,0,0,0,0,3
10370,501057521,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80002,0,0,0,0,1,0,0,0,0,0,3
10371,501057522,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80003,0,0,0,0,1,0,0,0,0,0,3
10372,501057508,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81001,0,0,0,0,1,0,0,0,0,0,3
10373,501057509,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81002,0,0,0,0,1,0,0,0,0,0,3
10374,501057708,0,0,1057,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81003,0,0,0,0,1,0,0,0,0,0,3
10375,501057709,0,0,1057,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81004,0,0,0,0,1,0,0,0,0,0,3
10376,501057710,0,0,1057,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81005,0,0,0,0,1,0,0,0,0,0,3
10377,501057711,0,0,1057,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81006,0,0,0,0,1,0,0,0,0,0,3
10378,501057700,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82001,0,0,0,0,1,0,0,0,0,0,3
10379,501057718,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82002,0,0,0,0,1,0,0,0,0,0,3
10380,501057701,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82003,0,0,0,0,1,0,0,0,0,0,3
10381,501057707,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82004,0,0,0,0,1,0,0,0,0,0,3
10382,501057712,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82005,0,0,0,0,1,0,0,0,0,0,3
10383,501057713,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82006,0,0,0,0,1,0,0,0,0,0,3
10384,501057714,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82007,0,0,0,0,1,0,0,0,0,0,3
10385,501057717,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82008,0,0,0,0,1,0,0,0,0,0,3
10386,501057715,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82009,0,0,0,0,1,0,0,0,0,0,3
10387,501057716,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82010,0,0,0,0,1,0,0,0,0,0,3
10388,501057516,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82011,0,0,0,0,1,0,0,0,0,0,3
10389,501057720,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82012,0,0,0,0,1,0,0,0,0,0,3
10390,501057719,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82013,0,0,0,0,1,0,0,0,0,0,3
10391,501057722,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82014,0,0,0,0,1,0,0,0,0,0,3
10392,501057513,0,105701,1057,0,0,0,0,0,0,0,4,105701,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
10393,501057514,0,105701,1057,0,0,0,0,0,0,0,4,105701,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3
10394,501057515,0,105701,1057,0,0,0,0,0,0,0,4,105701,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3
10395,501057600,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40001,0,0,0,0,1,0,0,0,0,0,3
10396,501057601,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40002,0,0,0,0,1,0,0,0,0,0,3
10397,501057726,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,41001,0,0,0,0,1,0,0,0,0,0,3
10398,501057727,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41002,0,0,0,0,1,0,0,0,0,0,3
10399,501057728,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41003,0,0,0,0,1,0,0,0,0,0,3
10400,501057729,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,41004,0,0,0,0,1,0,0,0,0,0,3
10401,501057713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
10402,501057730,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41005,0,0,0,0,1,0,0,0,0,0,3
10403,501057731,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41006,0,0,0,0,1,0,0,0,0,0,3
10404,501057732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
10405,501057733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
10406,501057732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
10407,501057733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
10408,501057508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
10409,501057113,501057401,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16010,0,0,0,1,1,0,0,0,0,0,2
10410,501057114,501057402,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26010,0,0,0,1,1,0,0,0,0,0,2
10411,501057115,501057403,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,67010,0,0,0,1,1,0,0,0,0,0,2
10412,501057116,501057404,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,69010,0,0,0,1,1,0,0,0,0,0,2
10413,501057117,501057405,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,71010,0,0,0,1,1,0,0,0,0,0,2
10414,501057200,501057408,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12020,0,0,0,1,1,0,0,0,0,0,2
10415,501057201,501057409,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,27020,0,0,0,1,1,0,0,0,0,0,2
10416,501057202,501057410,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,31020,0,0,0,1,1,0,0,0,0,0,2
10417,501057203,501057411,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34020,105703,100,105703,1,1,0,0,0,0,0,2
10418,501057204,501057412,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34020,105703,0,105703,0,1,0,0,0,0,0,2
10419,501057205,501057413,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,44020,0,0,0,1,1,0,0,0,0,0,2
10420,501057206,501057414,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60020,0,0,0,1,1,0,0,0,0,0,2
10421,501057207,501057415,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,68020,0,0,0,1,1,0,0,0,0,0,2
10422,501057208,501057416,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,70020,0,0,0,1,1,0,0,0,0,0,2
10423,501057209,501057417,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,72020,0,0,0,1,1,0,0,0,0,0,2
10424,501057303,501057418,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12030,0,0,0,1,1,0,0,0,0,0,2
10425,501057304,501057419,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,27030,0,0,0,1,1,0,0,0,0,0,2
10426,501057305,501057420,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,31030,105702,200,0,1,1,0,0,0,0,0,2
10427,501057306,501057421,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,31030,105702,100,0,0,1,0,0,0,0,0,2
10428,501057307,501057422,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,31030,105702,0,0,0,1,0,0,0,0,0,2
10429,501057308,501057423,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34030,105704,200,0,1,1,0,0,0,0,0,2
10430,501057309,501057424,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34030,105704,0,0,0,1,0,0,0,0,0,2
10431,501057310,501057425,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34030,105704,100,0,0,1,0,0,0,0,0,2
10432,501057311,501057426,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,44030,105705,100,105705,1,1,0,0,0,0,0,2
10433,501057312,501057427,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,44030,105705,0,105705,0,1,0,0,0,0,0,2
10434,501057313,501057428,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60030,105706,100,0,0,1,0,0,0,0,0,2
10435,501057314,501057429,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60030,105706,200,0,1,1,0,0,0,0,0,2
10436,501057315,501057430,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60030,105706,0,0,0,1,0,0,0,0,0,2
10437,501057316,501057431,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,68030,105707,200,0,1,1,0,0,0,0,0,2
10438,501057317,501057432,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,68030,105707,0,0,0,1,0,0,0,0,0,2
10439,501057318,501057433,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,68030,105707,100,0,0,1,0,0,0,0,0,2
10440,501057319,501057434,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,70030,105708,100,0,0,1,0,0,0,0,0,2
10441,501057320,501057435,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,70030,105708,200,0,1,1,0,0,0,0,0,2
10442,501057321,501057436,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,70030,105708,0,0,0,1,0,0,0,0,0,2
10443,501057322,501057437,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,72030,0,0,0,1,1,0,0,0,0,0,2
10444,501057118,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15001,0,0,0,0,1,0,0,0,0,0,3
10445,501057524,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,0,0,0,0,1,0,0,0,0,0,3
10446,501057525,0,0,1057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,52002,0,0,0,0,1,0,0,0,0,0,3
10447,830137001,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,4
10448,830137002,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,4
10449,830137002,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
10450,830137003,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,4
10451,830137004,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,4
10452,830137005,0,0,0,30137,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,4
10453,830137006,0,0,0,30137,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,4
10454,830137007,0,0,0,30137,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,0,4
10455,830137020,0,0,0,30137,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,4
10456,830137021,0,0,0,30137,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0,0,0,0,4
10457,830137030,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,0,0,4
10458,830137031,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,11,0,0,0,0,1,0,0,0,0,0,4
10459,830137032,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,12,0,0,0,0,1,0,0,0,0,0,4
10460,800001001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
10461,809040001,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,13,0,0,0,0,1,0,0,0,0,0,4
10462,809040002,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,14,0,0,0,0,1,0,0,0,0,0,4
10463,809041001,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,15,0,0,0,0,1,0,0,0,0,0,4
10464,809041002,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0,0,0,0,4
10465,809042001,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,17,0,0,0,0,1,0,0,0,0,0,4
10466,809042002,0,0,0,30137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,18,0,0,0,0,1,0,0,0,0,0,4
10467,830134001,0,0,0,30134,0,1,3,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10468,830134002,0,0,0,30134,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10469,830134003,0,0,0,30134,0,3,3,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10470,801086001,0,0,0,0,1086,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10471,801086002,0,0,0,0,1086,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10472,801086003,0,0,0,0,1086,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
10473,820056001,0,0,0,20056,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10474,820056002,0,0,0,20056,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10475,801094001,0,0,0,0,1094,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10476,801094002,0,0,0,0,1094,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10477,801094003,0,0,0,0,1094,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
10478,820057001,0,0,0,20057,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10479,820057002,0,0,0,20057,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10480,820058001,0,0,0,20058,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10481,820058002,0,0,0,20058,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10482,820059001,0,0,0,20059,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10483,820059002,0,0,0,20059,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10484,830135001,0,0,0,30135,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10485,830135002,0,0,0,30135,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10486,830135003,0,0,0,30135,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10487,801104001,0,0,0,0,1104,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10488,801104002,0,0,0,0,1104,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10489,801104003,0,0,0,0,1104,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
10490,830136001,0,0,0,30136,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10491,830136002,0,0,0,30136,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10492,830136003,0,0,0,30136,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
10493,501085100,501085400,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1010,0,0,0,1,1,0,0,0,0,0,2
10494,501085900,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
10495,501085901,400003460,0,1085,0,0,0,0,0,9,0,3,0,0,0,0,0,0,3,4,30,0,0,0,0,1,0,0,0,0,0,1
10496,501085101,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25010,0,0,0,1,1,0,0,0,0,0,2
10497,501085102,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49010,0,0,0,1,1,0,0,0,0,0,2
10498,501085103,501085406,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37010,0,0,0,1,1,0,0,0,0,0,2
10499,501085104,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40010,0,0,0,1,1,0,0,0,0,0,2
10500,501085105,501085407,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,61010,0,0,0,1,1,0,0,0,0,0,2
10501,501085107,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,51010,0,0,0,1,1,0,0,0,0,0,2
10502,501085108,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55010,0,0,0,1,1,0,0,0,0,0,2
10503,501085109,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72010,0,0,0,1,1,0,0,0,0,0,2
10504,501085300,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40030,0,0,0,1,1,0,0,0,0,0,2
10505,501085301,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64030,0,0,0,1,1,0,0,0,0,0,2
10506,501085302,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49030,0,0,0,1,1,0,0,0,0,0,2
10507,501085110,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,90011,108501,0,0,0,1,0,0,0,0,0,2
10508,501085111,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,90012,108501,100,0,1,0,0,0,0,0,0,2
10509,501085112,0,0,1085,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,90010,108500,0,108500,1,0,0,0,0,0,0,2
