campaign_id,target_type,target_id,effect_type_1,effect_value_1,open_flag_id,user_show,disp_order,image_icon_id,transition_type,image_change,logo_type,start_time,end_time
915,4,0,0,0,0,0,859,0,0,0,1,1761534000,1762113599
916,4,0,0,0,0,0,860,0,0,0,1,1761595200,1762199999
917,4,0,0,0,0,0,861,0,0,0,1,1762718400,1763323199
918,4,0,0,0,0,0,862,0,0,0,1,1763323200,1763927999
919,4,0,0,0,0,0,863,0,0,0,1,1763928000,1764532799
920,4,0,0,0,0,0,864,0,0,0,1,1764558000,1765137599
921,4,0,0,0,0,0,865,0,0,0,1,1765137600,1765742399
922,4,0,0,0,0,0,866,0,0,0,1,1765396800,1766001599
923,4,0,0,0,0,0,867,0,0,0,1,1765742400,1766347199
924,4,0,0,0,0,0,868,0,0,0,1,1766260800,1766865599
925,4,0,0,0,0,0,869,0,0,0,1,1766347200,1766951999
926,4,0,0,0,0,0,870,0,0,0,1,1766433600,1767038399
927,1,0,9,90,0,1,0,10,10001,0,0,1758916800,1759089599
928,1,0,9,91,0,1,0,10,10001,0,0,1759780800,1759953599
929,1,0,9,119,0,1,0,10,10001,0,0,1760212800,1760385599
930,1,0,9,92,0,1,0,10,10001,0,0,1760731200,1760903999
931,1,0,9,93,0,1,0,10,10001,0,0,1761336000,1761508799
932,1,0,9,94,0,1,0,10,10001,0,0,1761940800,1762113599
933,1,0,9,120,0,1,0,10,10001,0,0,1762027200,1762199999
934,1,0,9,71,0,1,0,10,10001,0,0,1762027200,1762199999
935,1,0,9,72,0,1,0,10,10001,0,0,1762027200,1762199999
936,1,0,9,95,0,1,0,10,10001,0,0,1763150400,1763323199
937,1,0,9,96,0,1,0,10,10001,0,0,1763755200,1763927999
938,1,0,9,97,0,1,0,10,10001,0,0,1764360000,1764532799
939,1,0,9,98,0,1,0,10,10001,0,0,1764964800,1765137599
940,1,0,9,99,0,1,0,10,10001,0,0,1765569600,1765742399
941,1,0,9,78,0,1,0,10,10001,0,0,1765828800,1766001599
942,1,0,9,100,0,1,0,10,10001,0,0,1766174400,1766347199
943,1,0,9,102,0,1,0,10,10001,0,0,1766692800,1766865599
944,1,0,9,101,0,1,0,10,10001,0,0,1766779200,1766951999
945,1,0,9,103,0,1,0,10,10001,0,0,1766865600,1767038399
946,4,0,0,0,0,0,871,0,0,0,1,1761706800,1764273599
947,1,0,21,200,0,1,0,26,10001,0,0,1765483200,1766779199
948,5,0,0,0,0,0,0,0,0,0,0,1759114800,1760065199
949,1,0,17,1,0,1,0,18,10001,0,0,1760065200,1764273599
950,5,0,0,0,0,0,2,0,0,0,0,1760065200,1760929199
951,5,0,0,0,0,0,0,0,0,0,0,1760788800,1761706799
952,5,0,0,0,0,0,1,0,0,0,0,1760788800,1761706799
953,1,10001,7,1,0,1,0,9,10001,0,0,1761706800,1764298799
954,1,0,1,200,0,1,0,1,10001,0,0,1761706800,1764298799
955,1,0,4,15,0,1,0,5,10001,0,0,1761706800,1764298799
956,1,0,5,15,0,1,0,7,10001,0,0,1761706800,1764273599
957,1,0,13,50,0,1,0,14,10001,0,0,1761768000,1764273599
958,1,0,12,2,0,1,0,12,10001,0,0,1761768000,1764273599
959,5,0,0,0,0,0,1,0,0,0,0,1761706800,1763521199
960,5,0,0,0,0,0,0,0,0,0,0,1762743600,1763521199
961,5,0,0,0,0,0,0,0,0,0,0,1763521200,1764298799
962,5,0,0,0,0,0,0,0,0,0,0,1764298800,1765421999
963,2,0,2,3,0,1,0,2,20003,0,0,1765483200,1766779199
964,1,0,11,150,0,1,0,11,10001,0,0,1765422000,1766519999
965,7,0,11,150,0,1,0,11,20001,0,0,1765422000,1766519999
966,14,0,11,150,0,1,0,11,60120,0,0,1765422000,1766519999
967,1,0,11,300,0,1,0,20,10001,0,0,1766520000,1766779199
968,7,0,11,300,0,1,0,20,20001,0,0,1766520000,1766779199
969,14,0,11,300,0,1,0,20,60120,0,0,1766520000,1766779199
970,1,0,20,500,0,1,0,21,10001,0,0,1766520000,1766779199
971,5,0,0,0,0,0,130,0,0,0,0,1765422000,1767841199
972,5,0,0,0,0,0,120,0,0,0,0,1766322600,1768791599
973,5,0,0,0,0,0,110,0,0,0,0,1766718000,1767841199
974,5,0,0,0,0,0,100,0,0,0,0,1767841200,1768791599
975,4,0,0,0,0,0,872,0,0,0,1,1771210800,1771790399
976,1,0,9,107,0,1,0,10,10001,0,0,1771617600,1771790399
977,8,0,0,0,0,0,0,0,0,0,0,1771038000,1771876799
978,1,0,4,15,0,1,0,5,10001,0,0,1766718000,1767841199
979,1,10001,7,1,0,1,0,9,10001,0,0,1766718000,1767841199
980,1,0,17,1,0,1,0,18,10001,0,0,1766718000,1767815999
981,1,0,5,15,0,1,0,7,10001,0,0,1766718000,1767815999
982,1,0,13,50,0,1,0,14,10001,0,0,1766779200,1767815999
983,11,0,0,259200,0,0,0,0,0,0,0,1767211200,1769716799
984,1,0,1,300,983,1,0,1,10001,0,0,1767211200,2556043199
985,1,0,9,46,0,1,0,10,10001,0,0,1767384000,1767556799
986,1,0,9,83,0,1,0,10,10001,0,0,1767384000,1767556799
987,1,0,9,104,0,1,0,10,10001,0,0,1768075200,1768247999
988,1,0,9,105,0,1,0,10,10001,0,0,1768593600,1768766399
989,1,0,9,121,0,1,0,10,10001,0,0,1768593600,1768766399
990,1,0,9,106,0,1,0,10,10001,0,0,1769198400,1769371199
991,1,0,11,150,0,1,0,11,10001,0,0,1767841200,1769741999
992,7,0,11,150,0,1,0,11,20001,0,0,1767841200,1769741999
993,14,0,11,150,0,1,0,11,60120,0,0,1767841200,1769741999
994,7,0,8,0,0,1,0,8,20001,0,0,1767841200,1769741999
995,7,0,19,1,0,1,0,22,20001,0,0,1767902400,1769716799
996,2,0,2,3,0,1,0,2,20003,0,0,1767902400,1769716799
997,18,0,23,2,0,0,0,0,0,0,0,1771902000,2524593599
998,1,0,1,200,997,1,0,1,10001,0,0,1771902000,2524593599
999,1,0,22,5,997,1,0,7,10001,0,0,1771902000,2524593599
1000,1,0,12,2,997,1,0,12,10001,0,0,1771902000,2524593599
1001,1,0,21,200,997,1,0,26,10001,0,0,1771902000,2524593599
1002,4,0,0,0,1029,0,0,0,0,0,1,1771902000,2524593599
1003,5,0,0,0,0,0,105,0,0,0,0,1767236400,1768791599
1004,19,30411,0,0,0,1,0,30,40001,0,0,1769742000,1770321599
1005,5,0,0,0,0,0,100,0,0,0,0,1768791600,1769741999
1006,4,0,0,0,0,0,873,0,0,0,1,1771038000,1774900799
1007,4,0,0,0,0,0,874,0,0,0,1,1771902000,1774900799
1008,4,0,0,0,0,0,875,0,0,0,1,1773198000,1774900799
1009,5,0,0,0,0,0,100,0,0,0,0,1769742000,1771037999
1010,5,0,0,0,0,0,150,0,0,0,0,1771038000,1774839599
1011,5,0,0,0,0,0,220,0,0,0,0,1771038000,1774839599
1012,5,0,0,0,0,0,140,0,0,0,0,1771902000,1774839599
1013,5,0,0,0,0,0,210,0,0,0,0,1771902000,1774839599
1014,5,0,0,0,0,0,130,0,0,0,0,1773198000,1774839599
1015,5,0,0,0,0,0,200,0,0,0,0,1773198000,1774839599
1016,5,0,0,0,0,0,110,0,0,0,0,1773889200,1774839599
1017,5,0,0,0,0,0,100,0,0,0,0,1774839600,1775789999
1018,1,0,11,300,0,1,0,20,10001,0,0,1771038000,1771901999
1019,7,0,11,300,0,1,0,20,20001,0,0,1771038000,1771901999
1020,14,0,11,300,0,1,0,20,60120,0,0,1771038000,1771901999
1021,1,0,21,200,0,1,0,26,10001,0,0,1771099200,1771876799
1022,1,0,4,15,0,1,0,5,10001,0,0,1771038000,1774839599
1023,1,0,1,200,0,1,0,1,10001,0,0,1771038000,1774839599
1024,1,0,13,50,0,1,0,14,10001,0,0,1771099200,1774900799
1025,1,0,5,15,0,1,0,7,10001,0,0,1771038000,1774900799
1026,1,0,17,1,0,1,0,18,10001,0,0,1771038000,1774900799
1027,2,0,2,3,0,1,0,2,20003,0,0,1771099200,1774900799
1028,12,0,0,0,0,0,0,0,0,1,0,1771038000,1774900799
1029,18,0,23,1,0,0,0,0,0,0,0,1771902000,2524593599
1030,1,0,11,150,0,1,0,11,10001,0,0,1773457200,1774123199
1031,7,0,11,150,0,1,0,11,20001,0,0,1773457200,1774123199
1032,14,0,11,150,0,1,0,11,60120,0,0,1773457200,1774123199
1033,1,0,20,500,0,1,0,21,10001,0,0,1773518400,1774123199
1034,1,0,21,200,0,1,0,26,10001,0,0,1773518400,1774123199
1035,9,0,2,1,0,1,0,16,20011,0,0,1773950400,1774814399
1036,4,0,0,0,0,0,876,0,0,0,1,1774234800,1774814399
1037,4,0,0,0,0,0,877,0,0,0,1,1774814400,1775419199
1038,4,0,0,0,0,0,878,0,0,0,1,1775073600,1775678399
1039,4,0,0,0,0,0,879,0,0,0,1,1775419200,1776023999
1040,4,0,0,0,0,0,880,0,0,0,1,1776024000,1776628799
1041,4,0,0,0,0,0,881,0,0,0,1,1777258800,1777838399
1042,4,0,0,0,0,0,882,0,0,0,1,1777406400,1778011199
1043,4,0,0,0,0,0,883,0,0,0,1,1777838400,1778443199
1044,4,0,0,0,0,0,884,0,0,0,1,1778443200,1779047999
1045,4,0,0,0,0,0,885,0,0,0,1,1779048000,1779652799
1046,4,0,0,0,0,0,886,0,0,0,1,1779678000,1780257599
1047,4,0,0,0,0,0,887,0,0,0,1,1780257600,1780862399
1048,4,0,0,0,0,0,888,0,0,0,1,1780862400,1781467199
1049,4,0,0,0,0,0,889,0,0,0,1,1782331200,1782935999
1050,1,0,9,108,0,1,0,10,10001,0,0,1774641600,1774814399
1051,1,0,9,109,0,1,0,10,10001,0,0,1775246400,1775419199
1052,1,0,9,110,0,1,0,10,10001,0,0,1775505600,1775678399
1053,1,0,9,111,0,1,0,10,10001,0,0,1775851200,1776023999
1054,1,0,9,112,0,1,0,10,10001,0,0,1776456000,1776628799
1064,5,0,0,0,0,0,100,0,0,0,0,1775790000,1776653999
1065,5,0,0,0,0,0,100,0,0,0,0,1776654000,1777517999
1067,1,0,1,200,0,1,0,1,10001,0,0,1777518000,1779245999
1068,1,0,4,15,0,1,0,5,10001,0,0,1777518000,1779245999
1069,1,0,11,300,0,1,0,20,10001,0,0,1777518000,1779245999
1070,7,0,11,300,0,1,0,20,20001,0,0,1777518000,1779245999
1071,14,0,11,300,0,1,0,20,60120,0,0,1777518000,1779245999
1072,7,0,8,0,0,1,0,8,20001,0,0,1777518000,1779245999
1073,7,0,19,1,0,1,0,22,20001,0,0,1777579200,1779220799
1074,1,0,12,2,0,1,0,12,10001,0,0,1777579200,1779220799
1075,2,0,2,3,0,1,0,2,20003,0,0,1777579200,1779220799
1076,1,0,21,200,0,1,0,26,10001,0,0,1777579200,1779220799
1077,5,0,0,0,0,0,100,0,0,0,0,1777518000,1778468399
1078,5,0,0,0,0,0,200,0,0,0,0,1777518000,1778468399
1079,5,0,0,0,0,0,100,0,0,0,0,1778468400,1779245999
1080,5,0,0,0,0,0,100,0,0,0,0,1779246000,1780023599
1081,2,0,2,3,0,1,0,2,20003,0,0,1780084800,1781467199
1082,5,0,0,0,0,0,100,0,0,0,0,1780023600,1781492399
1083,5,0,0,0,0,0,200,0,0,0,0,1780023600,1781492399
1084,1,0,17,1,0,1,0,18,10001,0,0,1781492400,1785380399
1085,1,0,22,5,0,1,0,7,10001,0,0,1781492400,1785355199
1086,5,0,0,0,0,0,100,0,0,0,0,1781492400,1782701999
1087,4,0,0,0,0,0,890,0,0,0,1,1782702000,1785355199
1088,5,0,0,0,0,0,200,0,0,0,0,1782702000,1784602799
1089,1,0,1,200,0,1,0,1,10001,0,0,1782702000,1785380399
1090,1,0,4,15,0,1,0,5,10001,0,0,1782702000,1785380399
1091,1,10001,7,1,0,1,0,9,10001,0,0,1782702000,1785380399
1092,1,0,13,50,0,1,0,14,10001,0,0,1782763200,1785355199
1093,1,0,12,2,0,1,0,12,10001,0,0,1782763200,1785355199
