id,type,paid_gacha_button_type,card_type,force_exchange,daily_pay_cost,disp_order,only_once_flag,draw_limit,gacha_odds_id,rarity_odds_id,draw_guarantee_type,draw_guarantee_rarity,draw_guarantee_num,cost_type,cost_single,prize_odds_id,additional_piece_target_card_type_1,additional_piece_target_card_id_1,additional_piece_target_rarity_1,additional_piece_num_1,additional_piece_target_card_type_2,additional_piece_target_card_id_2,additional_piece_target_rarity_2,additional_piece_num_2,additional_piece_target_card_type_3,additional_piece_target_card_id_3,additional_piece_target_rarity_3,additional_piece_num_3,additional_piece_target_card_type_4,additional_piece_target_card_id_4,additional_piece_target_rarity_4,additional_piece_num_4,additional_piece_target_card_type_5,additional_piece_target_card_id_5,additional_piece_target_rarity_5,additional_piece_num_5,additional_piece_target_card_type_6,additional_piece_target_card_id_6,additional_piece_target_rarity_6,additional_piece_num_6,bonus_target_draw_num,bonus_item_category_1,bonus_item_id_1,bonus_item_num_1,bonus_item_category_2,bonus_item_id_2,bonus_item_num_2,start_date,end_date
30214,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,106003,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704769200,1705633199
30215,12,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704769200,1705633199
30216,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,109101,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705633200,1706669999
30217,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705633200,1706669999
30218,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,102902,0,90,1,102502,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1706670000,1707879599
30219,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706670000,1707879599
30220,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707879600,1708743599
30221,12,1,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707879600,1708743599
30222,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,110801,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708743600,1710989999
30223,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708743600,1710989999
30224,3,0,1,0,50,805,0,0,0,1001,0,2,1,90,150,0,1,108001,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710212400,1710989999
30225,12,1,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710212400,1710989999
30226,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,110901,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710990000,1711681199
30227,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710990000,1711681199
30228,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,108502,0,90,1,106502,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1711681200,1712631599
30229,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711681200,1712631599
30230,11,1,1,0,50,800,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711940400,1714532399
30232,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103503,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712631600,1713495599
30233,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712631600,1713495599
30234,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,110201,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713495600,1714445999
30235,12,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713495600,1714445999
30236,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,104503,0,90,1,107202,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1714446000,1715309999
30237,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714446000,1715309999
30238,3,0,1,0,50,801,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714446000,1715309999
30240,11,1,1,0,50,800,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714532400,1717383599
30242,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103203,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715310000,1716173999
30243,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715310000,1716173999
30244,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,108201,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716174000,1717037999
30245,12,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716174000,1717037999
30246,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,106103,0,90,1,104402,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1717038000,1718247599
30247,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717038000,1718247599
30248,11,1,1,0,50,801,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717383600,1719802799
30250,3,0,1,0,50,803,0,0,0,4001,0,2,1,90,150,0,1,109401,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718247600,1719370799
30251,12,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718247600,1719370799
30252,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,111901,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719370800,1721357999
30253,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719370800,1721357999
30254,11,1,1,0,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719802800,1722481199
30256,3,0,1,0,50,805,0,0,0,1001,0,2,1,90,150,0,1,103003,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720494000,1721357999
30257,3,0,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720494000,1721357999
30258,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,112001,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721358000,1722221999
30259,12,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721358000,1722221999
30260,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103703,0,90,1,109902,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1722222000,1723604399
30261,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722222000,1723604399
30262,11,1,1,0,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722481200,1725245999
30264,3,0,1,0,50,804,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723604400,1724468399
30265,3,0,2,0,50,803,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723604400,1724468399
30267,12,1,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723604400,1724468399
30268,3,0,1,0,50,803,0,0,0,4001,0,2,1,90,150,0,1,111601,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724468400,1725937199
30269,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724468400,1725937199
30270,3,0,1,0,50,805,0,0,0,1001,0,2,1,90,150,0,1,110502,0,90,1,104702,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1724986800,1725937199
30271,3,0,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724986800,1725937199
30272,11,1,1,0,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725246000,1727751599
30274,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,111001,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725937200,1727665199
30275,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725937200,1727665199
30276,3,0,1,0,50,805,0,0,0,1001,0,2,1,90,150,0,1,112101,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726801200,1727665199
30277,12,1,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726801200,1727665199
30278,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,104202,0,90,1,102403,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1727665200,1728615599
30279,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727665200,1728615599
30280,11,1,1,0,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727751600,1730429999
30282,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,112401,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728615600,1730170799
30283,12,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728615600,1730170799
30284,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,102303,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730170800,1731898799
30285,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730170800,1731898799
30286,11,1,1,1,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730430000,1733108399
30288,3,0,1,1,50,805,0,0,0,1001,0,2,1,90,150,0,1,105003,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731034800,1731898799
30289,3,0,2,1,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731034800,1731898799
30290,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,111101,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731898800,1732762799
30291,12,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731898800,1732762799
30292,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,107702,0,90,1,103302,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1732762800,1733799599
30293,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732762800,1733799599
30294,11,1,1,1,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733108400,1736132399
30296,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,111701,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733799600,1734577199
30297,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733799600,1734577199
30298,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,101103,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734577200,1735268399
30299,12,1,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734577200,1735268399
30300,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,110402,0,90,1,105702,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1735268400,1736477999
30301,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735268400,1736477999
30302,11,1,1,1,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736132400,1738551599
30304,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,100403,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736478000,1737341999
30305,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736478000,1737341999
30306,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,107901,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737342000,1738292399
30307,12,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737342000,1738292399
30308,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,108702,0,90,1,107802,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1738292400,1739501999
30309,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738292400,1739501999
30310,11,1,1,1,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738551600,1740970799
30312,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,0,0,0,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739502000,1740365999
30313,12,1,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739502000,1740365999
30314,3,0,1,1,50,951,0,0,0,4001,0,2,1,90,150,0,1,111501,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740366000,1742525999
30315,3,0,2,1,50,950,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740366000,1742525999
30316,11,1,1,1,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740970800,1743476399
30318,3,0,1,1,50,953,0,0,0,1001,0,2,1,90,150,0,1,113101,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741662000,1742525999
30319,3,0,2,1,50,952,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741662000,1742525999
30320,3,0,1,1,50,955,0,0,0,1001,0,2,1,90,150,0,1,109601,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742526000,1743389999
30321,12,1,2,1,50,954,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742526000,1743389999
30322,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,110702,0,90,1,108402,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1743390000,1744253999
30323,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743390000,1744253999
30324,11,1,1,1,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743476400,1746068399
30326,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,107002,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744254000,1745204399
30327,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744254000,1745204399
30328,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,112701,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745204400,1745981999
30329,12,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745204400,1745981999
30330,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,109802,0,90,1,104603,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1745982000,1747018799
30331,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745982000,1747018799
30332,3,0,1,1,50,799,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745982000,1747796399
30334,11,1,1,1,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746068400,1748833199
30336,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,109001,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747018800,1747796399
30337,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747018800,1747796399
30338,3,0,1,1,50,410,0,0,0,1001,0,2,1,90,150,0,1,109601,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744254000,1744858799
30339,12,1,2,1,50,409,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744254000,1744858799
30340,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,113201,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747796400,1748573999
30341,12,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747796400,1748573999
30342,3,0,1,1,50,803,0,0,0,1001,0,2,1,90,150,0,1,108602,0,90,1,111002,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1748574000,1749783599
30343,3,0,2,1,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748574000,1749783599
30344,11,1,1,1,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748833200,1751338799
30346,3,0,1,1,50,851,0,0,0,1001,0,2,1,90,150,0,1,113301,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749783600,1752202799
30347,12,0,2,1,50,850,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749783600,1750993199
30348,3,0,1,1,50,853,0,0,0,1001,0,2,1,90,150,0,1,104003,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750993200,1753153199
30349,3,0,2,1,50,852,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750993200,1753153199
30350,11,1,1,1,50,795,0,0,0,1001,0,2,1,90,150,0,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751338800,1754017199
30352,3,0,1,1,50,855,0,0,0,1001,0,2,1,90,150,0,1,103103,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752202800,1753153199
30353,3,0,2,1,50,854,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752202800,1753153199
30354,3,0,1,1,50,851,0,0,0,1001,0,2,1,90,150,0,1,111301,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753153200,1753930799
30355,12,0,2,1,50,850,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753153200,1753930799
30356,3,0,1,1,50,851,0,0,0,1001,0,2,1,90,150,0,1,108802,0,90,1,108902,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1753930800,1755140399
