id,rank,category,start_date,end_date,condition_type,condition_value,condition_value_2,step_group_id,step_order
110803,3,700,2024/3/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110804,4,700,2024/3/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110805,5,700,2024/3/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110901,1,700,2024/3/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110902,2,700,2024/3/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110903,3,700,2024/3/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110904,4,700,2024/3/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110905,5,700,2024/3/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111001,1,700,2024/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111002,2,700,2024/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111003,3,700,2024/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111004,4,700,2024/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111005,5,700,2024/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111101,1,700,2024/5/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111102,2,700,2024/5/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111103,3,700,2024/5/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111104,4,700,2024/5/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111105,5,700,2024/5/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111201,1,700,2024/6/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111202,2,700,2024/6/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111203,3,700,2024/6/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111204,4,700,2024/6/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111205,5,700,2024/6/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111301,1,700,2024/6/26 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111302,2,700,2024/6/26 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111303,3,700,2024/6/26 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111304,4,700,2024/6/26 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111305,5,700,2024/6/26 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111401,1,700,2024/7/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111402,2,700,2024/7/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111403,3,700,2024/7/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111404,4,700,2024/7/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111405,5,700,2024/7/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111501,1,700,2024/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111502,2,700,2024/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111503,3,700,2024/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111504,4,700,2024/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111505,5,700,2024/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111601,1,700,2024/9/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111602,2,700,2024/9/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111603,3,700,2024/9/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111604,4,700,2024/9/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111605,5,700,2024/9/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111701,1,700,2024/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111702,2,700,2024/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111703,3,700,2024/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111704,4,700,2024/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111705,5,700,2024/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111801,1,700,2024/10/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111802,2,700,2024/10/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111803,3,700,2024/10/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111804,4,700,2024/10/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111805,5,700,2024/10/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111901,1,700,2024/11/18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111902,2,700,2024/11/18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111903,3,700,2024/11/18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111904,4,700,2024/11/18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
111905,5,700,2024/11/18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112001,1,700,2024/12/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112002,2,700,2024/12/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112003,3,700,2024/12/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112004,4,700,2024/12/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112005,5,700,2024/12/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112101,1,700,2025/01/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112102,2,700,2025/01/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112103,3,700,2025/01/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112104,4,700,2025/01/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112105,5,700,2025/01/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112201,1,700,2025/02/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112202,2,700,2025/02/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112203,3,700,2025/02/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112204,4,700,2025/02/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112205,5,700,2025/02/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112301,1,700,2025/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112302,2,700,2025/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112303,3,700,2025/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112304,4,700,2025/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112305,5,700,2025/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112401,1,700,2025/03/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112402,2,700,2025/03/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112403,3,700,2025/03/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112404,4,700,2025/03/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112405,5,700,2025/03/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112501,1,700,2025/03/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112502,2,700,2025/03/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112503,3,700,2025/03/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112504,4,700,2025/03/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112505,5,700,2025/03/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112601,1,700,2025/04/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112602,2,700,2025/04/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112603,3,700,2025/04/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112604,4,700,2025/04/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112605,5,700,2025/04/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112701,1,700,2025/05/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112702,2,700,2025/05/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112703,3,700,2025/05/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112704,4,700,2025/05/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112705,5,700,2025/05/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112801,1,700,2025/05/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112802,2,700,2025/05/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112803,3,700,2025/05/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112804,4,700,2025/05/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112805,5,700,2025/05/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112901,1,700,2025/06/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112902,2,700,2025/06/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112903,3,700,2025/06/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112904,4,700,2025/06/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
112905,5,700,2025/06/13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113001,1,700,2025/07/22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113002,2,700,2025/07/22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113003,3,700,2025/07/22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113004,4,700,2025/07/22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113005,5,700,2025/07/22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113101,1,700,2025/08/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113102,2,700,2025/08/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113103,3,700,2025/08/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113104,4,700,2025/08/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113105,5,700,2025/08/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113201,1,700,2025/09/09 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113202,2,700,2025/09/09 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113203,3,700,2025/09/09 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113204,4,700,2025/09/09 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113205,5,700,2025/09/09 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113301,1,700,2025/09/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113302,2,700,2025/09/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113303,3,700,2025/09/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113304,4,700,2025/09/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113305,5,700,2025/09/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113401,1,700,2025/10/18 21:00:00,2050-01-01 00:00:00,0,0,0,0,0
113402,2,700,2025/10/18 21:00:00,2050-01-01 00:00:00,0,0,0,0,0
113403,3,700,2025/10/18 21:00:00,2050-01-01 00:00:00,0,0,0,0,0
113404,4,700,2025/10/18 21:00:00,2050-01-01 00:00:00,0,0,0,0,0
113405,5,700,2025/10/18 21:00:00,2050-01-01 00:00:00,0,0,0,0,0
113501,1,700,2025/11/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113502,2,700,2025/11/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113503,3,700,2025/11/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113504,4,700,2025/11/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113505,5,700,2025/11/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113601,1,700,2025/12/21 22:10:00,2050-01-01 00:00:00,0,0,0,0,0
113602,2,700,2025/12/21 22:10:00,2050-01-01 00:00:00,0,0,0,0,0
113603,3,700,2025/12/21 22:10:00,2050-01-01 00:00:00,0,0,0,0,0
113604,4,700,2025/12/21 22:10:00,2050-01-01 00:00:00,0,0,0,0,0
113605,5,700,2025/12/21 22:10:00,2050-01-01 00:00:00,0,0,0,0,0
113701,1,700,2026/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113702,2,700,2026/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113703,3,700,2026/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113704,4,700,2026/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113705,5,700,2026/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113801,1,700,2026/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113802,2,700,2026/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113803,3,700,2026/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113804,4,700,2026/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113805,5,700,2026/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113901,1,700,2026/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113902,2,700,2026/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113903,3,700,2026/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113904,4,700,2026/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
113905,5,700,2026/02/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114001,1,700,2026/03/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114002,2,700,2026/03/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114003,3,700,2026/03/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114004,4,700,2026/03/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114005,5,700,2026/03/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114101,1,700,2026/04/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114102,2,700,2026/04/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114103,3,700,2026/04/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114104,4,700,2026/04/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114105,5,700,2026/04/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114201,1,700,2026/04/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114202,2,700,2026/04/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114203,3,700,2026/04/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114204,4,700,2026/04/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114205,5,700,2026/04/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114301,1,700,2026/05/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114302,2,700,2026/05/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114303,3,700,2026/05/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114304,4,700,2026/05/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114305,5,700,2026/05/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114401,1,700,2026/05/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114402,2,700,2026/05/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114403,3,700,2026/05/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114404,4,700,2026/05/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114405,5,700,2026/05/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114501,1,700,2026/06/15 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114502,2,700,2026/06/15 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114503,3,700,2026/06/15 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114504,4,700,2026/06/15 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
114505,5,700,2026/06/15 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
310101,4,900,2021-03-02 12:00:00,2050-01-01 00:00:00,1,1001,0,0,0
310102,4,900,2021-03-30 12:00:00,2050-01-01 00:00:00,1,1002,0,0,0
310103,4,900,2021-05-28 12:00:00,2050-01-01 00:00:00,1,1003,0,0,0
310104,4,900,2021-06-29 12:00:00,2050-01-01 00:00:00,1,1004,0,0,0
310105,4,900,2021-07-29 12:00:00,2050-01-01 00:00:00,1,1005,0,0,0
310106,4,900,2021-09-29 12:00:00,2050-01-01 00:00:00,1,1006,0,0,0
310107,4,900,2021-10-28 12:00:00,2050-01-01 00:00:00,1,1007,0,0,0
310108,4,900,2021-11-29 12:00:00,2050-01-01 00:00:00,1,1008,0,0,0
310109,4,900,2021-12-31 12:00:00,2050-01-01 00:00:00,1,1009,0,0,0
310110,4,900,2022-01-28 12:00:00,2050-01-01 00:00:00,1,1010,0,0,0
310111,4,900,2022-02-24 12:00:00,2050-01-01 00:00:00,1,1011,0,0,0
310112,4,900,2022-03-29 12:00:00,2050-01-01 00:00:00,1,1012,0,0,0
310113,4,900,2022-04-28 12:00:00,2050-01-01 00:00:00,1,1013,0,0,0
310114,4,900,2022-05-30 12:00:00,2050-01-01 00:00:00,1,1014,0,0,0
310115,4,900,2022-06-30 12:00:00,2050-01-01 00:00:00,1,1015,0,0,0
310116,4,900,2022-07-29 12:00:00,2050-01-01 00:00:00,1,1016,0,0,0
310117,4,900,2022-08-29 12:00:00,2050-01-01 00:00:00,1,1017,0,0,0
310118,4,900,2022-09-29 12:00:00,2050-01-01 00:00:00,1,1018,0,0,0
310119,4,900,2022-10-28 12:00:00,2050-01-01 00:00:00,1,1019,0,0,0
310120,4,900,2022-11-28 12:00:00,2050-01-01 00:00:00,1,1020,0,0,0
310121,4,900,2022-12-29 12:00:00,2050-01-01 00:00:00,1,1021,0,0,0
310122,4,900,2023-01-30 12:00:00,2050-01-01 00:00:00,1,1022,0,0,0
310123,4,900,2023-02-24 12:00:00,2050-01-01 00:00:00,1,1023,0,0,0
310124,4,900,2023-03-29 12:00:00,2050-01-01 00:00:00,1,1024,0,0,0
310125,4,900,2023-04-28 12:00:00,2050-01-01 00:00:00,1,1025,0,0,0
310126,4,900,2023-05-29 12:00:00,2050-01-01 00:00:00,1,1026,0,0,0
310127,4,900,2023-06-29 12:00:00,2050-01-01 00:00:00,1,1027,0,0,0
310128,4,900,2023-07-31 12:00:00,2050-01-01 00:00:00,1,1028,0,0,0
310129,4,900,2023-09-29 12:00:00,2050-01-01 00:00:00,1,1029,0,0,0
310130,4,900,2023-10-30 12:00:00,2050-01-01 00:00:00,1,1030,0,0,0
310131,4,900,2023-11-30 12:00:00,2050-01-01 00:00:00,1,1031,0,0,0
310132,4,900,2023-12-28 12:00:00,2050-01-01 00:00:00,1,1032,0,0,0
310133,4,900,2024-1-31 12:00:00,2050-01-01 00:00:00,1,1033,0,0,0
310134,4,900,2024-3-29 12:00:00,2050-01-01 00:00:00,1,1034,0,0,0
310135,4,900,2024-4-30 12:00:00,2050-01-01 00:00:00,1,1035,0,0,0
310136,4,900,2024-5-30 12:00:00,2050-01-01 00:00:00,1,1036,0,0,0
310137,4,900,2024-7-29 12:00:00,2050-01-01 00:00:00,1,1037,0,0,0
310138,4,900,2024-8-30 12:00:00,2050-01-01 00:00:00,1,1038,0,0,0
310139,4,900,2024-9-30 12:00:00,2050-01-01 00:00:00,1,1039,0,0,0
310140,4,900,2024-11-28 12:00:00,2050-01-01 00:00:00,1,1040,0,0,0
310141,4,900,2024-12-27 12:00:00,2050-01-01 00:00:00,1,1041,0,0,0
310142,4,900,2025-1-31 12:00:00,2050-01-01 00:00:00,1,1042,0,0,0
310143,4,900,2025-3-31 12:00:00,2050-01-01 00:00:00,1,1043,0,0,0
310144,4,900,2025-4-30 12:00:00,2050-01-01 00:00:00,1,1044,0,0,0
310145,4,900,2025-5-30 12:00:00,2050-01-01 00:00:00,1,1045,0,0,0
310146,4,900,2025-7-31 12:00:00,2050-01-01 00:00:00,1,1046,0,0,0
310147,4,900,2025-8-29 12:00:00,2050-01-01 00:00:00,1,1047,0,0,0
310148,4,900,2025-9-29 12:00:00,2050-01-01 00:00:00,1,1048,0,0,0
310149,4,900,2025-11-28 12:00:00,2050-01-01 00:00:00,1,1049,0,0,0
310150,4,900,2025-12-26 12:00:00,2050-01-01 00:00:00,1,1050,0,0,0
310151,4,900,2026-1-30 12:00:00,2050-01-01 00:00:00,1,1051,0,0,0
310152,4,900,2025-3-30 12:00:00,2050-01-01 00:00:00,1,1052,0,0,0
310153,4,900,2026-4-30 12:00:00,2050-01-01 00:00:00,1,1053,0,0,0
310154,4,900,2026-5-29 12:00:00,2050-01-01 00:00:00,1,1054,0,0,0
320001,4,900,2021-12-14 12:00:00,2050-01-01 00:00:00,3,2001,0,0,0
320002,4,900,2022-3-24 12:00:00,2050-01-01 00:00:00,3,4001,0,0,0
320003,4,900,2022-9-20 12:00:00,2050-01-01 00:00:00,3,3001,0,0,0
320004,4,900,2023-4-19 12:00:00,2050-01-01 00:00:00,3,5001,0,0,0
320005,4,900,2023-8-31 12:00:00,2050-01-01 00:00:00,3,6001,0,0,0
320006,4,900,2024-2-24 12:00:00,2050-01-01 00:00:00,3,7001,0,0,0
320007,4,900,2024-6-26 12:00:00,2050-01-01 00:00:00,3,8001,0,0,0
320008,4,900,2024-10-29 12:00:00,2050-01-01 00:00:00,3,9001,0,0,0
320009,4,900,2025-2-24 12:00:00,2050-01-01 00:00:00,3,10001,0,0,0
320010,4,900,2025-6-27 12:00:00,2050-01-01 00:00:00,3,11001,0,0,0
320011,4,900,2025-10-29 12:00:00,2050-01-01 00:00:00,3,12001,0,0,0
320012,4,900,2026-2-24 12:00:00,2050-01-01 00:00:00,3,13001,0,0,0
320013,4,900,2026-6-29 12:00:00,2050-01-01 00:00:00,3,14001,0,0,0
330101,4,900,2022-04-01 12:00:00,2050-01-01 00:00:00,4,1001,0,0,0
330201,4,900,2022-04-28 12:00:00,2050-01-01 00:00:00,5,1002,0,0,0
401101,4,900,2022-01-18 12:00:00,2050-01-01 00:00:00,2,1,1,401101,1
401102,4,900,2023-01-10 12:00:00,2050-01-01 00:00:00,2,1,2,401101,2
401201,4,900,2022-01-18 12:00:00,2050-01-01 00:00:00,2,1,1,401201,1
401202,4,900,2023-01-10 12:00:00,2050-01-01 00:00:00,2,1,2,401201,2
401301,3,900,2022-01-18 12:00:00,2050-01-01 00:00:00,2,1,1,401301,1
401302,3,900,2023-01-10 12:00:00,2050-01-01 00:00:00,2,1,2,401301,2
401401,2,900,2022-01-18 12:00:00,2050-01-01 00:00:00,2,1,1,401401,1
401402,2,900,2023-01-10 12:00:00,2050-01-01 00:00:00,2,1,2,401401,2
402101,4,900,2022-02-14 12:00:00,2050-01-01 00:00:00,2,2,1,402101,1
402102,4,900,2023-02-13 12:00:00,2050-01-01 00:00:00,2,2,2,402101,2
402201,4,900,2022-02-14 12:00:00,2050-01-01 00:00:00,2,2,1,402201,1
402202,4,900,2023-02-13 12:00:00,2050-01-01 00:00:00,2,2,2,402201,2
402301,3,900,2022-02-14 12:00:00,2050-01-01 00:00:00,2,2,1,402301,1
402302,3,900,2023-02-13 12:00:00,2050-01-01 00:00:00,2,2,2,402301,2
402401,2,900,2022-02-14 12:00:00,2050-01-01 00:00:00,2,2,1,402401,1
402402,2,900,2023-02-13 12:00:00,2050-01-01 00:00:00,2,2,2,402401,2
403101,4,900,2022-03-18 12:00:00,2050-01-01 00:00:00,2,3,1,403101,1
403102,4,900,2023-03-10 12:00:00,2050-01-01 00:00:00,2,3,2,403101,2
403201,4,900,2022-03-18 12:00:00,2050-01-01 00:00:00,2,3,1,403201,1
403202,4,900,2023-03-10 12:00:00,2050-01-01 00:00:00,2,3,2,403201,2
403301,3,900,2022-03-18 12:00:00,2050-01-01 00:00:00,2,3,1,403301,1
403302,3,900,2023-03-10 12:00:00,2050-01-01 00:00:00,2,3,2,403301,2
403401,2,900,2022-03-18 12:00:00,2050-01-01 00:00:00,2,3,1,403401,1
403402,2,900,2023-03-10 12:00:00,2050-01-01 00:00:00,2,3,2,403401,2
404101,4,900,2022-04-19 12:00:00,2050-01-01 00:00:00,2,4,1,404101,1
404102,4,900,2023-04-10 12:00:00,2050-01-01 00:00:00,2,4,2,404101,2
404201,4,900,2022-04-19 12:00:00,2050-01-01 00:00:00,2,4,1,404201,1
404202,4,900,2023-04-10 12:00:00,2050-01-01 00:00:00,2,4,2,404201,2
404301,3,900,2022-04-19 12:00:00,2050-01-01 00:00:00,2,4,1,404301,1
404302,3,900,2023-04-10 12:00:00,2050-01-01 00:00:00,2,4,2,404301,2
404401,2,900,2022-04-19 12:00:00,2050-01-01 00:00:00,2,4,1,404401,1
404402,2,900,2023-04-10 12:00:00,2050-01-01 00:00:00,2,4,2,404401,2
405101,4,900,2021-05-10 12:00:00,2050-01-01 00:00:00,2,5,1,405101,1
405102,4,900,2022-05-20 12:00:00,2050-01-01 00:00:00,2,5,2,405101,2
405201,4,900,2021-05-10 12:00:00,2050-01-01 00:00:00,2,5,1,405201,1
405202,4,900,2022-05-20 12:00:00,2050-01-01 00:00:00,2,5,2,405201,2
405301,3,900,2021-05-10 12:00:00,2050-01-01 00:00:00,2,5,1,405301,1
405302,3,900,2022-05-20 12:00:00,2050-01-01 00:00:00,2,5,2,405301,2
405401,2,900,2021-05-10 12:00:00,2050-01-01 00:00:00,2,5,1,405401,1
405402,2,900,2022-05-20 12:00:00,2050-01-01 00:00:00,2,5,2,405401,2
406101,4,900,2021-06-10 12:00:00,2050-01-01 00:00:00,2,6,1,406101,1
406102,4,900,2022-06-10 12:00:00,2050-01-01 00:00:00,2,6,2,406101,2
406201,4,900,2021-06-10 12:00:00,2050-01-01 00:00:00,2,6,1,406201,1
406202,4,900,2022-06-10 12:00:00,2050-01-01 00:00:00,2,6,2,406201,2
406301,3,900,2021-06-10 12:00:00,2050-01-01 00:00:00,2,6,1,406301,1
406302,3,900,2022-06-10 12:00:00,2050-01-01 00:00:00,2,6,2,406301,2
406401,2,900,2021-06-10 12:00:00,2050-01-01 00:00:00,2,6,1,406401,1
406402,2,900,2022-06-10 12:00:00,2050-01-01 00:00:00,2,6,2,406401,2
407101,4,900,2021-07-20 12:00:00,2050-01-01 00:00:00,2,7,1,407101,1
407102,4,900,2022-07-11 12:00:00,2050-01-01 00:00:00,2,7,2,407101,2
407201,4,900,2021-07-20 12:00:00,2050-01-01 00:00:00,2,7,1,407201,1
407202,4,900,2022-07-11 12:00:00,2050-01-01 00:00:00,2,7,2,407201,2
407301,3,900,2021-07-20 12:00:00,2050-01-01 00:00:00,2,7,1,407301,1
407302,3,900,2022-07-11 12:00:00,2050-01-01 00:00:00,2,7,2,407301,2
407401,2,900,2021-07-20 12:00:00,2050-01-01 00:00:00,2,7,1,407401,1
407402,2,900,2022-07-11 12:00:00,2050-01-01 00:00:00,2,7,2,407401,2
408101,4,900,2021-08-20 12:00:00,2050-01-01 00:00:00,2,8,1,408101,1
408102,4,900,2022-08-10 12:00:00,2050-01-01 00:00:00,2,8,2,408101,2
408201,4,900,2021-08-20 12:00:00,2050-01-01 00:00:00,2,8,1,408201,1
408202,4,900,2022-08-10 12:00:00,2050-01-01 00:00:00,2,8,2,408201,2
408301,3,900,2021-08-20 12:00:00,2050-01-01 00:00:00,2,8,1,408301,1
408302,3,900,2022-08-10 12:00:00,2050-01-01 00:00:00,2,8,2,408301,2
408401,2,900,2021-08-20 12:00:00,2050-01-01 00:00:00,2,8,1,408401,1
408402,2,900,2022-08-10 12:00:00,2050-01-01 00:00:00,2,8,2,408401,2
