id,command_name,base_state_name,pose_blend,type,state_group,category,start_blend_time,end_blend_time
1061,tradition01,tradition01,1,0,2,0,2300,1600
1062,tradition02,tradition02,1,0,2,0,2300,1600
1063,tradition03,tradition03,1,0,2,0,2300,1600
1064,tradition04,tradition04,1,0,4,0,2300,1600
1065,book01_01,book01_01,1,0,2,0,2300,1600
1066,bow13,bow13,1,0,2,0,2300,1600
1067,laugh12,laugh12,1,0,2,0,2300,1600
1068,cointoss01_01,cointoss01_01,1,0,2,0,2300,1600
1069,cointoss01_02,cointoss01_02,1,0,2,0,2300,1600
1070,cointoss01_03,cointoss01_03,1,0,2,0,2300,1600
1071,cointoss01_04,cointoss01_04,1,0,0,0,2300,1600
1072,take06_01,take06_01,1,0,2,0,2300,1600
1073,take06_02,take06_02,1,0,2,0,2300,1600
1074,cellphone01_01,cellphone01_01,1,0,2,0,2300,1600
1075,cellphone01_02,cellphone01_02,1,0,2,0,2300,1600
1076,cellphone01_03,cellphone01_03,1,0,2,0,2300,1600
1077,drinkglassA01_01,drinkglassA01_01,1,0,2,0,2300,1600
1078,drinkglassA01_02,drinkglassA01_02,1,0,2,0,2300,1600
1079,hopeunique01,hopeunique01,1,0,2,0,2300,1600
1080,walkbook01,walkbook01,1,0,4,0,2300,1600
1081,walkbook02,walkbook02,1,0,4,0,2300,1600
1082,walkbook03,walkbook03,1,0,4,0,2300,1600
1083,bookwrite01_01,bookwrite01_01,1,0,2,0,2300,1600
1084,bookwrite01_02,bookwrite01_02,1,0,2,0,2300,1600
1085,lantern01_01,lantern01_01,1,0,2,0,2300,1600
1086,takerun01,takerun01,1,0,2,0,2300,1600
1087,tekagami04_01,tekagami04_01,1,0,2,0,2300,1600
1088,cracker01_01,cracker01_01,1,0,2,0,2300,1600
1089,cracker01_02,cracker01_02,1,0,2,0,2300,1600
1090,cracker01_03,cracker01_03,1,0,2,0,2300,1600
1091,present_up03,present_up03,1,0,2,0,2300,1600
1092,push04,push04,1,0,2,0,2300,1600
1093,laugh13,laugh13,1,0,2,0,2300,1600
1094,phonehope01,phonehope01,1,0,2,0,2300,1600
1095,dance_glu01,dance_glu01,1,0,2,0,2300,1600
1096,dance_glu02,dance_glu02,1,0,4,0,2300,1600
1097,book05_03,book05_03,1,0,2,0,2300,1600
1098,walk04,walk04,1,0,4,0,2300,1600
1099,sad04,sad04,1,0,2,0,2300,1600
1100,surprise15,surprise15,1,0,2,0,2300,1600
1101,shy10,shy10,1,0,2,0,2300,1600
1102,check13,check13,1,0,2,0,2300,1600
1103,bow14,bow14,1,0,2,0,2300,1600
1104,phonepicture01_01,phonepicture01_01,1,0,2,0,2300,1600
1105,phonepicture02_01,phonepicture02_01,1,0,2,0,2300,1600
1106,laugh14,laugh14,1,0,2,0,2300,1600
1107,sword01,sword01,1,0,2,0,2300,1600
1108,guard06,guard06,1,0,2,0,2300,1600
1109,takewalk01,takewalk01,1,0,4,0,2300,1600
1110,walk05,walk05,1,0,4,0,2300,1600
1111,card02_01,card02_01,1,0,2,0,2300,1600
1112,card02_02,card02_02,1,0,2,0,2300,1600
1113,fruits01_01,fruits01_01,1,0,2,0,2300,1600
1114,fruits01_02,fruits01_02,1,0,4,0,2300,1600
1115,dance21,dance21,1,0,2,0,2300,1600
1116,tired09,tired09,1,0,2,0,2300,1600
1117,cane01_01,cane01_01,1,0,4,0,2300,1600
1118,walkcane01_01,walkcane01_01,1,0,4,0,2300,1600
1119,walkcane01_02,walkcane01_02,1,0,0,0,2300,1600
1120,walkcane01_03,walkcane01_03,1,0,0,0,2300,1600
1121,tekagami04_02,tekagami04_02,1,0,2,0,2300,1600
1122,sing06,sing06,1,0,2,0,2300,1600
1123,sing07,sing07,1,0,2,0,2300,1600
1124,teacup01_01,teacup01_01,1,0,2,0,2300,1600
1125,teacup01_02,teacup01_02,1,0,2,0,2300,1600
1126,drinkmugB03_01,drinkmugB03_01,1,0,2,0,2300,1600
1127,serving01_01,serving01_01,1,0,2,0,2300,1600
1128,serving01_02,serving01_02,1,0,2,0,2300,1600
1129,serving02,serving02,1,0,2,0,2300,1600
1130,cook04_01,cook04_01,1,0,2,0,2300,1600
1131,phonelook05_01,phonelook05_01,1,0,4,0,2300,1600
1132,runcome01,runcome01,1,0,0,0,2300,1600
1133,pain08,pain08,1,0,2,0,2300,1600
1134,run09,run09,1,0,4,0,2300,1600
1135,puppet01_01,puppet01_01,1,0,2,0,2300,1600
1136,puppet01_02,puppet01_02,1,0,2,0,2300,1600
1137,joke08,joke08,1,0,2,0,2300,1600
1138,come06,come06,1,0,2,0,2300,1600
1139,throw01,throw01,1,0,2,0,2300,1600
1140,gameplay01_01,gameplay01_01,1,0,2,0,2300,1600
1141,gameplay01_02,gameplay01_02,1,0,2,0,2300,1600
1142,gameplay01_03,gameplay01_03,1,0,2,0,2300,1600
1143,gameplay01_04,gameplay01_04,1,0,2,0,2300,1600
1144,moonwalk01_01,moonwalk01_01,1,0,2,0,2300,1600
1145,moonwalk01_02,moonwalk01_02,1,0,0,0,2300,1600
1146,tired10,tired10,1,0,2,0,2300,1600
1147,think15,think15,1,0,2,0,2300,1600
1148,breath01,breath01,1,0,2,0,2300,1600
1149,ikaku06,ikaku06,1,0,2,0,2300,1600
1150,walk06,walk06,1,0,4,0,2300,1600
1151,training01,training01,1,0,2,0,2300,1600
1152,dance_wts01,dance_wts01,1,0,2,0,2300,1600
1153,teacup01_03,teacup01_03,1,0,2,0,2300,1600
1154,umbrella05_01,umbrella05_01,1,0,2,0,2300,1600
1155,umbrella05_02,umbrella05_02,1,0,2,0,2300,1600
1156,fan01_01,fan01_01,1,0,2,0,2300,1600
1157,fan01_02,fan01_02,1,0,2,0,2300,1600
1158,jumprope01_01,jumprope01_01,1,0,2,0,2300,1600
1159,jumprope01_02,jumprope01_02,1,0,2,0,2300,1600
1160,jumprope01_03,jumprope01_03,1,0,2,0,2300,1600
1161,muscle03_01,muscle03_01,1,0,2,0,2300,1600
1162,muscle03_02,muscle03_02,1,0,2,0,2300,1600
1163,binder02_03,binder02_03,1,0,2,0,2300,1600
1164,drinkglassB01_01,drinkglassB01_01,1,0,2,0,2300,1600
1165,drinkglassB01_02,drinkglassB01_02,1,0,2,0,2300,1600
1166,send11,send11,1,0,2,0,2300,1600
1167,dance_hold01_01,dance_hold01_01,1,0,2,0,2300,1600
1168,dance_hold01_02,dance_hold01_02,1,0,2,0,2300,1600
1169,dance_hold02_01,dance_hold02_01,1,0,2,0,2300,1600
1170,dance_hold02_02,dance_hold02_02,1,0,2,0,2300,1600
1171,dance_ballet01_01,dance_ballet01_01,1,0,2,0,2300,1600
1172,dance_ballet01_02,dance_ballet01_02,1,0,2,0,2300,1600
1173,walkunique04,walkunique04,1,0,4,0,2300,1600
1174,request03,request03,1,0,2,0,2300,1600
1175,pain09,pain09,1,0,2,0,2300,1600
1176,icing01_01,icing01_01,1,0,2,0,2300,1600
1177,icing01_02,icing01_02,1,0,2,0,2300,1600
1178,icing01_03,icing01_03,1,0,2,0,2300,1600
1179,check14,check14,1,0,2,0,2300,1600
1180,point18,point18,1,0,2,0,2300,1600
1181,eat14_01,eat14_01,1,0,2,0,2300,1600
1182,eat14_02,eat14_02,1,0,2,0,2300,1600
1183,ball01_01,ball01_01,1,0,2,0,2300,1600
1184,ball01_02,ball01_02,1,0,2,0,2300,1600
1185,ball01_03,ball01_03,1,0,2,0,2300,1600
1186,maracas01_01,maracas01_01,1,0,2,0,2300,1600
1187,maracas01_02,maracas01_02,1,0,2,0,2300,1600
1188,maracas01_03,maracas01_03,1,0,2,0,2300,1600
1189,topin02,topin02,1,0,2,0,2300,1600
1190,hello02_01,hello02_01,1,0,2,0,2300,1600
1191,pair_dance03,pair_dance03,0,0,2,2,2300,1600
1192,eatbase01_01,eatbase01_01,1,0,2,0,2300,1600
1193,advice05,advice05,1,0,2,0,2300,1600
1194,stretch02_01,stretch02_01,1,0,2,0,2300,1600
1195,stretch03_01,stretch03_01,1,0,2,0,2300,1600
1196,stretch05_01,stretch05_01,1,0,2,0,2300,1600
1197,sleep04_01,sleep04_01,1,0,2,0,2300,1600
1198,sleep05_01,sleep05_01,1,0,2,0,2300,1600
1199,run10,run10,0,0,4,0,2300,1600
1200,ball01_04,ball01_04,1,0,0,0,2300,1600
1201,ball01_05,ball01_05,1,0,2,0,2300,1600
1202,ball01_06,ball01_06,1,0,2,0,2300,1600
1203,laugh15,laugh15,1,0,2,0,2300,1600
1204,laugh16,laugh16,1,0,2,0,2300,1600
1205,wood01_01,wood01_01,1,0,2,0,2300,1600
1206,hammer01_01,hammer01_01,1,0,2,0,2300,1600
1207,drinkglassA02_01,drinkglassA02_01,1,0,2,0,2300,1600
1208,drinkglassA02_02,drinkglassA02_02,1,0,2,0,2300,1600
1209,drinkglassA02_03,drinkglassA02_03,1,0,2,0,2300,1600
1210,chuni01,chuni01,1,0,2,0,2300,1600
1211,chuni02,chuni02,1,0,2,0,2300,1600
1212,chuni03,chuni03,1,0,2,0,2300,1600
1213,chuni04,chuni04,1,0,2,0,2300,1600
1214,chuni05,chuni05,1,0,2,0,2300,1600
1215,chuni06,chuni06,1,0,2,0,2300,1600
1216,chuni07,chuni07,1,0,2,0,2300,1600
1217,shy11,shy11,1,0,2,0,2300,1600
1218,hello10,hello10,1,0,2,0,2300,1600
1219,tired11,tired11,1,0,2,0,2300,1600
1220,run11,run11,1,0,4,0,2300,1600
1221,walkunique05,walkunique05,1,0,4,0,2300,1600
1222,joy11,joy11,1,0,2,0,2300,1600
1223,tired12,tired12,1,0,2,0,2300,1600
1224,point19,point19,1,0,2,0,2300,1600
1225,sudachi07,sudachi07,1,0,2,0,2300,1600
1226,think16,think16,1,0,2,0,2300,1600
1227,camera01,camera01,1,0,2,0,2300,1600
1228,hope11,hope11,1,0,2,0,2300,1600
1229,cry15,cry15,1,0,2,0,2300,1600
1230,icecream01_01,icecream01_01,1,0,2,0,2300,1600
1231,icecream01_02,icecream01_02,1,0,0,0,2300,1600
1232,sorry05,sorry05,1,0,2,0,2300,1600
1233,point20,point20,1,0,2,0,2300,1600
1234,joy12,joy12,1,0,2,0,2300,1600
1235,billiards01_01,billiards01_01,1,0,2,0,2300,1600
1236,billiards01_02,billiards01_02,1,0,2,0,2300,1600
1237,billiards02_01,billiards02_01,1,0,2,0,2300,1600
1238,billiards02_02,billiards02_02,1,0,2,0,2300,1600
1239,supporter08,supporter08,1,0,2,0,2300,1600
1240,run12,run12,1,0,4,0,2300,1600
1241,take07_01,take07_01,1,0,2,0,2300,1600
1242,take07_02,take07_02,1,0,2,0,2300,1600
1243,trophy01_01,trophy01_01,1,0,2,0,2300,1600
1244,trophy01_02,trophy01_02,1,0,2,0,2300,1600
1245,gameplay02_01,gameplay02_01,1,0,2,0,2300,1600
1246,gameplay02_02,gameplay02_02,1,0,2,0,2300,1600
1247,gameplay02_03,gameplay02_03,1,0,2,0,2300,1600
1248,brush05,brush05,1,0,2,0,2300,1600
1249,diarywrite03_01,diarywrite03_01,1,0,2,0,2300,1600
1250,bookhand01,bookhand01,1,0,2,0,2300,1600
1251,see17,see17,1,0,2,0,2300,1600
1252,gun02_04,gun02_04,1,0,2,0,2300,1600
1253,walk07,walk07,1,0,2,0,2300,1600
1254,eat07_01,eat07_01,1,0,4,0,2300,1600
1255,sad05,sad05,1,0,2,0,2300,1600
1256,soccer01_01,soccer01_01,1,0,2,0,2300,1600
1257,soccer01_02,soccer01_02,1,0,2,0,2300,1600
1258,soccer02,soccer02,1,0,2,0,2300,1600
1259,piano01_01,piano01_01,1,0,2,0,2300,1600
1260,piano01_02,piano01_02,1,0,2,0,2300,1600
1261,piano01_03,piano01_03,1,0,2,0,2300,1600
1262,draw01_01,draw01_01,1,0,2,0,2300,1600
1263,draw01_02,draw01_02,1,0,2,0,2300,1600
1264,draw01_03,draw01_03,1,0,2,0,2300,1600
1265,joke09,joke09,1,0,2,0,2300,1600
1266,dance_tco01,dance_tco01,1,0,2,0,2300,1600
1267,dance_tco02,dance_tco02,1,0,2,0,2300,1600
1268,dance_tco03,dance_tco03,1,0,2,0,2300,1600
1269,near13,near13,1,0,2,0,2300,1600
1270,near14_01,near14_01,1,0,2,0,2300,1600
1271,near14_02,near14_02,1,0,2,0,2300,1600
1272,near15,near15,1,0,2,0,2300,1600
1273,take08_01,take08_01,1,0,2,0,2300,1600
1274,book06_01,book06_01,1,0,2,0,2300,1600
1275,book06_02,book06_02,1,0,2,0,2300,1600
1276,book06_03,book06_03,1,0,2,0,2300,1600
1277,diarywrite03_02,diarywrite03_02,1,0,2,0,2300,1600
1278,walkclap01,walkclap01,1,0,4,0,2300,1600
1279,walkclap02,walkclap02,1,0,4,0,2300,1600
1280,walkdiary01,walkdiary01,1,0,4,0,2300,1600
1281,pair_near02,pair_near02,0,0,2,2,2300,1600
1282,opera04,opera04,1,0,2,0,2300,1600
1283,opera05,opera05,1,0,2,0,2300,1600
1284,opera06,opera06,1,0,2,0,2300,1600
1285,sad06,sad06,1,0,2,0,2300,1600
1286,chuni08,chuni08,1,0,2,0,2300,1600
1287,snap02,snap02,1,0,2,0,2300,1600
1288,speech05,speech05,1,0,2,0,2300,1600
1289,angry15,angry15,1,0,2,0,2300,1600
1290,draw02_01,draw02_01,1,0,2,0,2300,1600
1291,draw02_02,draw02_02,1,0,2,0,2300,1600
1292,draw02_03,draw02_03,1,0,2,0,2300,1600
1293,tradition05,tradition05,1,0,2,0,2300,1600
1294,tradition06,tradition06,1,0,2,0,2300,1600
1295,tradition07_01,tradition07_01,1,0,2,0,2300,1600
1296,tradition07_02,tradition07_02,1,0,0,0,2300,1600
1297,tradition07_03,tradition07_03,1,0,4,0,2300,1600
1298,tradition08_01,tradition08_01,1,0,2,0,2300,1600
1299,tradition08_02,tradition08_02,1,0,2,0,2300,1600
1300,tradition08_03,tradition08_03,1,0,0,0,2300,1600
1301,tradition08_04,tradition08_04,1,0,2,0,2300,1600
1302,sword02,sword02,1,0,2,0,2300,1600
1303,sitdown04,sitdown04,1,0,2,0,2300,1600
1304,pain10,pain10,1,0,2,0,2300,1600
1305,gun01_03,gun01_03,1,0,2,0,2300,1600
1306,takewalk02,takewalk02,1,0,4,0,2300,1600
1307,takepoint01,takepoint01,1,0,2,0,2300,1600
1308,takerun02,takerun02,1,0,4,0,2300,1600
1309,crush01,crush01,1,0,2,0,2300,1600
1310,punch07,punch07,1,0,2,0,2300,1600
1311,akire08,akire08,1,0,2,0,2300,1600
1312,snap03,snap03,1,0,2,0,2300,1600
1313,ng09,ng09,1,0,2,0,2300,1600
1314,concertina01_01,concertina01_01,1,0,2,0,2300,1600
1315,concertina01_02,concertina01_02,1,0,2,0,2300,1600
1316,baseball01_01,baseball01_01,1,0,2,0,2300,1600
1317,baseball01_02,baseball01_02,1,0,2,0,2300,1600
1318,baseball01_03,baseball01_03,1,0,2,0,2300,1600
1319,tapdance02,tapdance02,1,0,2,0,2300,1600
1320,tapdance03,tapdance03,1,0,2,0,2300,1600
1321,tapdance04,tapdance04,1,0,0,0,2300,1600
1322,video01_01,video01_01,1,0,2,0,2300,1600
1323,video01_02,video01_02,1,0,2,0,2300,1600
1324,letterlook04_01,letterlook04_01,1,0,2,0,2300,1600
1325,takesnap01,takesnap01,1,0,2,0,2300,1600
1326,paper03_01,paper03_01,1,0,2,0,2300,1600
1327,paper03_02,paper03_02,1,0,2,0,2300,1600
1328,point21,point21,1,0,2,0,2300,1600
1329,shake07,shake07,1,0,2,0,2300,1600
1330,volleyball01_01,volleyball01_01,1,0,2,0,2300,1600
1331,arrow01_01,arrow01_01,1,0,2,0,2300,1600
1332,arrow01_02,arrow01_02,1,0,2,0,2300,1600
1333,arrow01_03,arrow01_03,1,0,2,0,2300,1600
1334,budo04,budo04,1,0,2,0,2300,1600
1335,fencing01_01,fencing01_01,1,0,2,0,2300,1600
1336,fencing01_02,fencing01_02,1,0,2,0,2300,1600
1337,point22,point22,1,0,2,0,2300,1600
1338,clap08,clap08,1,0,2,0,2300,1600
1339,sleep06,sleep06,1,0,2,0,2300,1600
1340,near16,near16,1,0,2,0,2300,1600
1341,stretch28,stretch28,1,0,2,0,2300,1600
1342,check15,check15,1,0,2,0,2300,1600
1344,gatts11,gatts11,1,0,2,0,2300,1600
1345,stretch29,stretch29,1,0,2,0,2300,1600
1346,sneeze02,sneeze02,1,0,2,0,2300,1600
1347,magic07_01,magic07_01,1,0,2,0,2300,1600
1348,magic07_02,magic07_02,1,0,2,0,2300,1600
1349,point23,point23,1,0,2,0,2300,1600
1350,concertina01_03,concertina01_03,1,0,2,0,2300,1600
1351,sign01_01,sign01_01,1,0,2,0,2300,1600
1352,sign01_02,sign01_02,1,0,2,0,2300,1600
1353,maracas01_04,maracas01_04,1,0,2,0,2300,1600
1354,maracas01_05,maracas01_05,1,0,2,0,2300,1600
1355,run13,run13,1,0,4,0,2300,1600
1356,peace06,peace06,1,0,2,0,2300,1600
1357,walkunique06,walkunique06,1,0,2,0,2300,1600
1358,walkunique07,walkunique07,1,0,2,0,2300,1600
1359,walkunique08,walkunique08,1,0,2,0,2300,1600
1360,run14,run14,1,0,0,0,2300,1600
1361,basketball01_01,basketball01_01,1,0,2,0,2300,1600
1362,basketball01_02,basketball01_02,1,0,2,0,2300,1600
1363,basketball01_03,basketball01_03,1,0,2,0,2300,1600
1364,basketball01_04,basketball01_04,1,0,2,0,2300,1600
1365,basketball01_05,basketball01_05,1,0,2,0,2300,1600
1366,basketball02,basketball02,1,0,2,0,2300,1600
1367,laugh17,laugh17,1,0,2,0,2300,1600
1368,shy12,shy12,1,0,2,0,2300,1600
1369,near17,near17,1,0,2,0,2300,1600
1370,banzai03,banzai03,1,0,2,0,2300,1600
1371,laugh18,laugh18,1,0,2,0,2300,1600
1372,walkunique09,walkunique09,1,0,4,0,2300,1600
1373,mask01_01,mask01_01,1,0,2,0,2300,1600
1374,mask01_02,mask01_02,1,0,2,0,2300,1600
1375,carrotman01,carrotman01,1,0,2,0,2300,1600
1376,carrotman02,carrotman02,1,0,2,0,2300,1600
1377,pair_oh01_01,pair_oh01_01,0,0,2,2,2300,1600
1378,pair_oh01_02,pair_oh01_02,0,0,2,2,2300,1600
1379,pair_oh02,pair_oh02,1,0,2,2,2300,1600
1380,rundown01,rundown01,1,0,0,0,2300,1600
1381,teacup02_01,teacup02_01,1,0,2,0,2300,1600
1382,teacup02_02,teacup02_02,1,0,2,0,2300,1600
1383,present07_01,present07_01,1,0,2,0,2300,1600
1384,present07_02,present07_02,1,0,2,0,2300,1600
1385,present07_03,present07_03,1,0,2,0,2300,1600
1386,mic02,mic02,1,0,2,0,2300,1600
1387,mic03,mic03,1,0,2,0,2300,1600
1388,mic04,mic04,1,0,2,0,2300,1600
1389,mic05,mic05,1,0,2,0,2300,1600
1390,walkunique10,walkunique10,1,0,4,0,2300,1600
1391,crush02_01,crush02_01,1,0,2,0,2300,1600
1392,crush02_02,crush02_02,1,0,2,0,2300,1600
1393,crush02_03,crush02_03,1,0,2,0,2300,1600
1394,crush02_04,crush02_04,1,0,2,0,2300,1600
1395,crush03,crush03,1,0,2,0,2300,1600
1396,guard07,guard07,1,0,2,0,2300,1600
1397,throw02,throw02,1,0,2,0,2300,1600
1398,acrobat01,acrobat01,1,0,0,0,2300,1600
1399,softball01_01,softball01_01,1,0,2,0,2300,1600
1400,softball01_02,softball01_02,1,0,2,0,2300,1600
1401,sumo01_01,sumo01_01,1,0,2,0,2300,1600
1402,sumo01_02,sumo01_02,1,0,0,0,2300,1600
1403,sumo01_03,sumo01_03,1,0,2,0,2300,1600
1404,eat16_03,eat16_03,1,0,2,0,2300,1600
1405,joy13,joy13,1,0,2,0,2300,1600
1406,icecream02_01,icecream02_01,1,0,2,0,2300,1600
1407,icecream02_02,icecream02_02,1,0,2,0,2300,1600
1408,camera02_01,camera02_01,1,0,2,0,2300,1600
1409,camera02_02,camera02_02,1,0,2,0,2300,1600
1410,tablet05_01,tablet05_01,1,0,2,0,2300,1600
1411,tablet05_02,tablet05_02,1,0,2,0,2300,1600
1412,shy13,shy13,1,0,2,0,2300,1600
1413,catch01,catch01,1,0,2,0,2300,1600
1414,send12,send12,1,0,2,0,2300,1600
1415,jivedance01_01,jivedance01_01,1,0,2,0,2300,1600
1416,jivedance01_02,jivedance01_02,1,0,2,0,2300,1600
1417,jivedance02_01,jivedance02_01,1,0,2,0,2300,1600
1418,jivedance02_02,jivedance02_02,1,0,2,0,2300,1600
1419,eat18_01,eat18_01,1,0,2,0,2300,1600
1420,eat18_02,eat18_02,1,0,2,0,2300,1600
1421,eat18_03,eat18_03,1,0,2,0,2300,1600
1422,farm01_01,farm01_01,1,0,2,0,2300,1600
1423,farm01_02,farm01_02,1,0,2,0,2300,1600
1424,farm02_01,farm02_01,1,0,2,0,2300,1600
1425,farm02_02,farm02_02,1,0,2,0,2300,1600
1426,pair_touch01,pair_touch01,0,0,2,2,2300,1600
1427,pair_touch02,pair_touch02,0,0,2,2,2300,1600
1428,think17_01,think17_01,1,0,2,0,2300,1600
1429,think17_02,think17_02,1,0,2,0,2300,1600
1430,hope12,hope12,1,0,2,0,2300,1600
1431,cry16,cry16,1,0,2,0,2300,1600
1432,shout01,shout01,1,0,2,0,2300,1600
1433,drink11_01,drink11_01,1,0,2,0,2300,1600
1434,drink11_02,drink11_02,1,0,2,0,2300,1600
1435,drink11_03,drink11_03,1,0,2,0,2300,1600
1436,runout09,runout09,1,0,0,0,2300,1600
1437,flower03,flower03,1,0,2,0,2300,1600
1438,typewrite05_01,typewrite05_01,1,0,2,0,2300,1600
1439,turn08,turn08,1,0,0,0,2300,1600
1440,send13,send13,1,0,2,0,2300,1600
1441,present06_01,present06_01,1,0,2,0,2300,1600
1442,violin01_04,violin01_04,1,0,2,0,2300,1600
1443,violin01_05,violin01_05,1,0,2,0,2300,1600
1444,sword03_01,sword03_01,1,0,2,0,2300,1600
1445,sword03_02,sword03_02,1,0,2,0,2300,1600
1446,sword03_03,sword03_03,1,0,2,0,2300,1600
1447,sword03_04,sword03_04,1,0,2,0,2300,1600
1448,sword03_05,sword03_05,1,0,2,0,2300,1600
1449,sword03_06,sword03_06,1,0,2,0,2300,1600
1450,sword03_07,sword03_07,1,0,2,0,2300,1600
1451,fruits02_01,fruits02_01,1,0,2,0,2300,1600
1452,fruits02_02,fruits02_02,1,0,2,0,2300,1600
1453,fruits02_03,fruits02_03,1,0,2,0,2300,1600
1454,knife01_01,knife01_01,1,0,2,0,2300,1600
1455,ninja01,ninja01,1,0,2,0,2300,1600
1456,ninja02,ninja02,1,0,2,0,2300,1600
1457,bow15,bow15,1,0,2,0,2300,1600
1458,fall04,fall04,1,0,0,0,2300,1600
1459,run15,run15,1,0,2,0,2300,1600
1460,sword04,sword04,1,0,2,0,2300,1600
1461,perfume01_01,perfume01_01,1,0,2,0,2300,1600
1462,perfume01_02,perfume01_02,1,0,2,0,2300,1600
1463,perfume01_03,perfume01_03,1,0,2,0,2300,1600
1464,cloth01_01,cloth01_01,1,0,2,0,2300,1600
1465,cloth01_02,cloth01_02,1,0,2,0,2300,1600
1469,experiment01,experiment01,1,0,2,0,2300,1600
1470,pain11,pain11,1,0,2,0,2300,1600
1471,scared01,scared01,1,0,4,0,2300,1600
1472,scared02,scared02,1,0,2,0,2300,1600
1473,card01_02,card01_02,1,0,2,0,2300,1600
1474,sori01,sori01,1,0,4,0,2300,1600
1475,sori02,sori02,1,0,4,0,2300,1600
1476,budo05,budo05,1,0,2,0,2300,1600
1477,perfume01_04,perfume01_04,1,0,2,0,2300,1600
1478,umbrella06_01,umbrella06_01,1,0,2,0,2300,1600
1479,umbrella06_02,umbrella06_02,1,0,2,0,2300,1600
1480,umbrella06_03,umbrella06_03,1,0,2,0,2300,1600
1481,bag08_01,bag08_01,1,0,2,0,2300,1600
1482,bag08_02,bag08_02,1,0,2,0,2300,1600
1483,send14,send14,1,0,2,0,2300,1600
1484,paper04,paper04,1,0,2,0,2300,1600
1485,laugh19,laugh19,1,0,2,0,2300,1600
1486,laugh20,laugh20,1,0,2,0,2300,1600
1487,sitdown05,sitdown05,1,0,2,0,2300,1600
1488,set03,set03,1,0,2,0,2300,1600
1489,point24,point24,1,0,2,0,2300,1600
1490,sword05_01,sword05_01,1,0,2,0,2300,1600
1491,sword05_02,sword05_02,1,0,2,0,2300,1600
1492,runin10,runin10,1,0,2,0,2300,1600
1493,pain12,pain12,1,0,2,0,2300,1600
1494,pain13,pain13,1,0,2,0,2300,1600
1495,sitdown06,sitdown06,1,0,2,0,2300,1600
1496,sitdown07,sitdown07,1,0,2,0,2300,1600
1497,step02,step02,1,0,2,0,2300,1600
1498,hello11,hello11,1,0,2,0,2300,1600
1499,tired13_01,tired13_01,1,0,2,0,2300,1600
1500,tired13_02,tired13_02,1,0,2,0,2300,1600
1501,eat19_01,eat19_01,1,0,2,0,2300,1600
1502,eat19_02,eat19_02,1,0,2,0,2300,1600
1503,see18_01,see18_01,1,0,2,0,2300,1600
1504,see18_02,see18_02,1,0,2,0,2300,1600
1505,joy14,joy14,1,0,2,0,2300,1600
1506,laugh21,laugh21,1,0,2,0,2300,1600
1507,gatts12,gatts12,1,0,2,0,2300,1600
1508,guard08,guard08,1,0,2,0,2300,1600
1509,surprise17,surprise17,1,0,2,0,2300,1600
1510,think18,think18,1,0,2,0,2300,1600
1511,runin11,runin11,1,0,0,0,2300,1600
1512,point25,point25,1,0,2,0,2300,1600
1513,cry17,cry17,1,0,2,0,2300,1600
1514,shovel01_01,shovel01_01,1,0,2,0,2300,1600
1515,shovel01_02,shovel01_02,1,0,2,0,2300,1600
1516,shovel01_03,shovel01_03,1,0,4,0,2300,1600
1517,flag01,flag01,1,0,2,0,2300,1600
1518,gatts13,gatts13,1,0,2,0,2300,1600
1519,magic08,magic08,1,0,2,0,2300,1600
1520,broom01_01,broom01_01,1,0,2,0,2300,1600
1521,broom01_02,broom01_02,1,0,2,0,2300,1600
1522,fish03,fish03,1,0,2,0,2300,1600
1524,take09_01,take09_01,1,0,2,0,2300,1600
1525,take10_01,take10_01,1,0,2,0,2300,1600
1526,take11_01,take11_01,1,0,2,0,2300,1600
1527,eat20_01,eat20_01,1,0,2,0,2300,1600
1528,eat20_02,eat20_02,1,0,2,0,2300,1600
1529,eat20_03,eat20_03,1,0,4,0,2300,1600
1530,stretch30,stretch30,1,0,2,0,2300,1600
1531,pain14,pain14,1,0,2,0,2300,1600
1532,point26,point26,1,0,2,0,2300,1600
1533,paper05_01,paper05_01,1,0,2,0,2300,1600
1534,paper05_02,paper05_02,1,0,2,0,2300,1600
1535,guard09,guard09,1,0,2,0,2300,1600
1536,dance_tiz01,dance_tiz01,1,0,0,0,2300,1600
1537,dance_tiz02,dance_tiz02,1,0,2,0,2300,1600
1538,eat21_01,eat21_01,1,0,2,0,2300,1600
1539,eat21_02,eat21_02,1,0,2,0,2300,1600
1540,eat21_03,eat21_03,1,0,2,0,2300,1600
1541,take09_02,take09_02,1,0,2,0,2300,1600
1542,take12_01,take12_01,1,0,2,0,2300,1600
1543,send15,send15,1,0,2,0,2300,1600
1544,tablet06,tablet06,1,0,2,0,2300,1600
1545,crush04_01,crush04_01,1,0,2,0,2300,1600
1546,crush04_02,crush04_02,1,0,2,0,2300,1600
1547,crush04_03,crush04_03,1,0,2,0,2300,1600
1548,ball02,ball02,1,0,0,0,2300,1600
1549,throw03,throw03,1,0,2,0,2300,1600
1550,expander01,expander01,1,0,2,0,2300,1600
1551,expander02,expander02,1,0,2,0,2300,1600
1552,expander03,expander03,1,0,2,0,2300,1600
1553,expander04,expander04,1,0,2,0,2300,1600
1554,drinkcupA04_01,drinkcupA04_01,1,0,2,0,2300,1600
1555,hammer01_03,hammer01_03,1,0,2,0,2300,1600
