campaign_id,chara_id,story_id
1013,1083,41083001
1013,1083,41083002
1013,1083,41083003
1013,1083,41083004
1013,1084,41084001
1013,1084,41084002
1013,1084,41084003
1013,1084,41084004
1013,1085,41085001
1013,1085,41085002
1013,1085,41085003
1013,1085,41085004
1013,1087,41087001
1013,1087,41087002
1013,1087,41087003
1013,1087,41087004
1013,1098,41098001
1013,1098,41098002
1013,1098,41098003
1013,1098,41098004
1013,1099,41099001
1013,1099,41099002
1013,1099,41099003
1013,1099,41099004
1013,1100,41100001
1013,1100,41100002
1013,1100,41100003
1013,1100,41100004
1013,1104,41104001
1013,1104,41104002
1013,1104,41104003
1013,1104,41104004
1013,1105,41105001
1013,1105,41105002
1013,1105,41105003
1013,1105,41105004
1013,1106,41106001
1013,1106,41106002
1013,1106,41106003
1013,1106,41106004
1014,1132,41132001
1014,1132,41132002
1014,1132,41132003
1014,1132,41132004
1015,1054,41054001
1015,1054,41054002
1015,1054,41054003
1015,1054,41054004
1015,1063,41063001
1015,1063,41063002
1015,1063,41063003
1015,1063,41063004
1015,1073,41073001
1015,1073,41073002
1015,1073,41073003
1015,1073,41073004
1015,1077,41077001
1015,1077,41077002
1015,1077,41077003
1015,1077,41077004
1015,1079,41079001
1015,1079,41079002
1015,1079,41079003
1015,1079,41079004
1015,1080,41080001
1015,1080,41080002
1015,1080,41080003
1015,1080,41080004
1015,1081,41081001
1015,1081,41081002
1015,1081,41081003
1015,1081,41081004
1015,1082,41082001
1015,1082,41082002
1015,1082,41082003
1015,1082,41082004
1015,1086,41086001
1015,1086,41086002
1015,1086,41086003
1015,1086,41086004
1015,1088,41088001
1015,1088,41088002
1015,1088,41088003
1015,1088,41088004
1015,1089,41089001
1015,1089,41089002
1015,1089,41089003
1015,1089,41089004
1015,1090,41090001
1015,1090,41090002
1015,1090,41090003
1015,1090,41090004
1015,1091,41091001
1015,1091,41091002
1015,1091,41091003
1015,1091,41091004
1015,1092,41092001
1015,1092,41092002
1015,1092,41092003
1015,1092,41092004
1015,1093,41093001
1015,1093,41093002
1015,1093,41093003
1015,1093,41093004
1015,1094,41094001
1015,1094,41094002
1015,1094,41094003
1015,1094,41094004
1015,1095,41095001
1015,1095,41095002
1015,1095,41095003
1015,1095,41095004
1015,1096,41096001
1015,1096,41096002
1015,1096,41096003
1015,1096,41096004
1015,1097,41097001
1015,1097,41097002
1015,1097,41097003
1015,1097,41097004
1015,1102,41102001
1015,1102,41102002
1015,1102,41102003
1015,1102,41102004
1015,1107,41107001
1015,1107,41107002
1015,1107,41107003
1015,1107,41107004
1015,1108,41108001
1015,1108,41108002
1015,1108,41108003
1015,1108,41108004
1015,1109,41109001
1015,1109,41109002
1015,1109,41109003
1015,1109,41109004
1015,1110,41110001
1015,1110,41110002
1015,1110,41110003
1015,1110,41110004
1015,1111,41111001
1015,1111,41111002
1015,1111,41111003
1015,1111,41111004
1015,1113,41113001
1015,1113,41113002
1015,1113,41113003
1015,1113,41113004
1015,1114,41114001
1015,1114,41114002
1015,1114,41114003
1015,1114,41114004
1015,1115,41115001
1015,1115,41115002
1015,1115,41115003
1015,1115,41115004
1015,1116,41116001
1015,1116,41116002
1015,1116,41116003
1015,1116,41116004
1015,1117,41117001
1015,1117,41117002
1015,1117,41117003
1015,1117,41117004
1015,1119,41119001
1015,1119,41119002
1015,1119,41119003
1015,1119,41119004
1015,1120,41120001
1015,1120,41120002
1015,1120,41120003
1015,1120,41120004
1015,1121,41121001
1015,1121,41121002
1015,1121,41121003
1015,1121,41121004
1015,1124,41124001
1015,1124,41124002
1015,1124,41124003
1015,1124,41124004
1015,1127,41127001
1015,1127,41127002
1015,1127,41127003
1015,1127,41127004
1015,1131,41131001
1015,1131,41131002
1015,1131,41131003
1015,1131,41131004
1015,1133,41133001
1015,1133,41133002
1015,1133,41133003
1015,1133,41133004
1015,1135,41135001
1015,1135,41135002
1015,1135,41135003
1015,1135,41135004
1015,1137,41137001
1015,1137,41137002
1015,1137,41137003
1015,1137,41137004
1016,1143,41143001
1016,1143,41143002
1016,1143,41143003
1016,1143,41143004
1017,1082,41082001
1017,1082,41082002
1017,1082,41082003
1017,1082,41082004
1064,1130,41130001
1064,1130,41130002
1064,1130,41130003
1064,1130,41130004
1065,1118,41118001
1065,1118,41118002
1065,1118,41118003
1065,1118,41118004
1077,1094,41094001
1077,1094,41094002
1077,1094,41094003
1077,1094,41094004
1077,1005,41005001
1077,1005,41005002
1077,1005,41005003
1077,1005,41005004
1078,1049,41049001
1078,1049,41049002
1078,1049,41049003
1078,1049,41049004
1078,1115,41115001
1078,1115,41115002
1078,1115,41115003
1078,1115,41115004
1078,1119,41119001
1078,1119,41119002
1078,1119,41119003
1078,1119,41119004
1078,1127,41127001
1078,1127,41127002
1078,1127,41127003
1078,1127,41127004
1078,1135,41135001
1078,1135,41135002
1078,1135,41135003
1078,1135,41135004
1079,1112,41112001
1079,1112,41112002
1079,1112,41112003
1079,1112,41112004
1080,1136,41136001
1080,1136,41136002
1080,1136,41136003
1080,1136,41136004
1082,1025,41025001
1082,1025,41025002
1082,1025,41025003
1082,1025,41025004
1082,1116,41116001
1082,1116,41116002
1082,1116,41116003
1082,1116,41116004
1083,1001,41001001
1083,1001,41001002
1083,1001,41001003
1083,1001,41001004
1083,1003,41003001
1083,1003,41003002
1083,1003,41003003
1083,1003,41003004
1086,1134,41134001
1086,1134,41134002
1086,1134,41134003
1086,1134,41134004
1088,1077,41077001
1088,1077,41077002
1088,1077,41077003
1088,1077,41077004
