id,card_id,rarity,race_dress_id,skill_set,speed,stamina,pow,guts,wiz,max_speed,max_stamina,max_pow,max_guts,max_wiz,proper_distance_short,proper_distance_mile,proper_distance_middle,proper_distance_long,proper_running_style_nige,proper_running_style_senko,proper_running_style_sashi,proper_running_style_oikomi,proper_ground_turf,proper_ground_dirt,get_dress_id_1,get_dress_id_2
10560104,105601,4,105601,10560104,97,101,110,101,91,1200,1200,1200,1200,1200,2,5,7,7,1,6,7,2,7,2,101,105601
10560105,105601,5,105601,10560105,106,111,121,111,101,1200,1200,1200,1200,1200,2,5,7,7,1,6,7,2,7,2,101,105601
10562303,105602,3,105623,11560103,87,100,94,94,75,1200,1200,1200,1200,1200,2,5,7,7,1,6,7,2,7,2,101,105623
10562304,105602,4,105623,11560104,96,111,104,104,85,1200,1200,1200,1200,1200,2,5,7,7,1,6,7,2,7,2,101,105623
10562305,105602,5,105623,11560105,106,122,115,115,92,1200,1200,1200,1200,1200,2,5,7,7,1,6,7,2,7,2,101,105623
10570103,105701,3,105701,10570103,101,86,92,83,88,1200,1200,1200,1200,1200,1,6,7,7,1,3,7,7,7,1,101,105701
10570104,105701,4,105701,10570104,112,95,103,92,98,1200,1200,1200,1200,1200,1,6,7,7,1,3,7,7,7,1,101,105701
10570105,105701,5,105701,10570105,123,105,113,102,107,1200,1200,1200,1200,1200,1,6,7,7,1,3,7,7,7,1,101,105701
10570203,105702,3,105710,11570103,91,92,98,80,89,1200,1200,1200,1200,1200,1,6,7,7,1,3,7,7,7,1,101,105710
10570204,105702,4,105710,11570104,101,103,109,89,98,1200,1200,1200,1200,1200,1,6,7,7,1,3,7,7,7,1,101,105710
10570205,105702,5,105710,11570105,111,113,120,98,108,1200,1200,1200,1200,1200,1,6,7,7,1,3,7,7,7,1,101,105710
10580103,105801,3,105801,10580103,93,95,85,96,81,1200,1200,1200,1200,1200,1,2,7,7,2,7,6,3,7,3,101,105801
10580104,105801,4,105801,10580104,103,105,95,107,90,1200,1200,1200,1200,1200,1,2,7,7,2,7,6,3,7,3,101,105801
10580105,105801,5,105801,10580105,113,116,104,118,99,1200,1200,1200,1200,1200,1,2,7,7,2,7,6,3,7,3,101,105801
10580203,105802,3,105840,11580103,89,89,75,103,94,1200,1200,1200,1200,1200,1,2,7,7,2,7,6,3,7,3,101,105840
10580204,105802,4,105840,11580104,99,99,83,115,104,1200,1200,1200,1200,1200,1,2,7,7,2,7,6,3,7,3,101,105840
10580205,105802,5,105840,11580105,109,109,92,126,114,1200,1200,1200,1200,1200,1,2,7,7,2,7,6,3,7,3,101,105840
10590103,105901,3,105901,10590103,96,85,97,75,97,1200,1200,1200,1200,1200,3,7,7,2,5,6,7,1,7,1,101,105901
10590104,105901,4,105901,10590104,107,95,108,83,107,1200,1200,1200,1200,1200,3,7,7,2,5,6,7,1,7,1,101,105901
10590105,105901,5,105901,10590105,117,104,119,92,118,1200,1200,1200,1200,1200,3,7,7,2,5,6,7,1,7,1,101,105901
10590203,105902,3,105923,11590103,94,78,92,86,100,1200,1200,1200,1200,1200,3,7,7,2,5,6,7,1,7,1,101,105923
10590204,105902,4,105923,11590104,104,86,103,96,111,1200,1200,1200,1200,1200,3,7,7,2,5,6,7,1,7,1,101,105923
10590205,105902,5,105923,11590105,115,95,113,105,122,1200,1200,1200,1200,1200,3,7,7,2,5,6,7,1,7,1,101,105923
10600101,106001,1,101,10600101,86,72,89,69,84,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,0
10600102,106001,2,101,10600102,91,76,95,74,89,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,0
10600103,106001,3,106001,10600103,97,81,100,78,94,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,106001
10600104,106001,4,106001,10600104,107,90,112,87,104,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,106001
10600105,106001,5,106001,10600105,118,99,123,96,114,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,106001
10600203,106002,3,106050,11600103,86,86,94,86,98,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,106050
10600204,106002,4,106050,11600104,95,95,105,95,110,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,106050
10600205,106002,5,106050,11600105,105,105,115,105,120,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,106050
10600303,106003,3,106010,12600103,94,83,91,83,99,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,106010
10600304,106003,4,106010,12600104,105,92,101,92,110,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,106010
10600305,106003,5,106010,12600105,115,101,111,101,122,1200,1200,1200,1200,1200,1,5,7,7,2,6,7,4,7,1,101,106010
10610101,106101,1,101,10610101,87,60,93,73,87,1200,1200,1200,1200,1200,7,6,6,5,1,6,7,4,7,1,101,0
10610102,106101,2,101,10610102,93,63,98,77,94,1200,1200,1200,1200,1200,7,6,6,5,1,6,7,4,7,1,101,0
10610103,106101,3,106101,10610103,98,67,104,82,99,1200,1200,1200,1200,1200,7,6,6,5,1,6,7,4,7,1,101,106101
10610104,106101,4,106101,10610104,109,74,116,91,110,1200,1200,1200,1200,1200,7,6,6,5,1,6,7,4,7,1,101,106101
10610105,106101,5,106101,10610105,120,82,127,100,121,1200,1200,1200,1200,1200,7,6,6,5,1,6,7,4,7,1,101,106101
10610203,106102,3,106150,11610103,100,62,110,89,89,1200,1200,1200,1200,1200,7,6,6,5,1,6,7,4,7,1,101,106150
10610204,106102,4,106150,11610104,111,69,122,99,99,1200,1200,1200,1200,1200,7,6,6,5,1,6,7,4,7,1,101,106150
10610205,106102,5,106150,11610105,122,76,134,108,110,1200,1200,1200,1200,1200,7,6,6,5,1,6,7,4,7,1,101,106150
10610303,106103,3,106126,12610103,100,69,110,85,86,1200,1200,1200,1200,1200,7,7,6,5,1,6,7,4,7,1,101,106126
10610304,106103,4,106126,12610104,111,77,122,94,96,1200,1200,1200,1200,1200,7,7,6,5,1,6,7,4,7,1,101,106126
10610305,106103,5,106126,12610105,122,85,134,104,105,1200,1200,1200,1200,1200,7,7,6,5,1,6,7,4,7,1,101,106126
10620102,106201,2,101,10620102,79,91,82,88,85,1200,1200,1200,1200,1200,1,4,7,7,2,7,7,3,7,1,101,0
10620103,106201,3,106201,10620103,84,96,87,93,90,1200,1200,1200,1200,1200,1,4,7,7,2,7,7,3,7,1,101,106201
10620104,106201,4,106201,10620104,93,107,97,103,100,1200,1200,1200,1200,1200,1,4,7,7,2,7,7,3,7,1,101,106201
10620105,106201,5,106201,10620105,103,117,106,114,110,1200,1200,1200,1200,1200,1,4,7,7,2,7,7,3,7,1,101,106201
10620203,106202,3,106250,11620103,93,85,103,82,87,1200,1200,1200,1200,1200,1,4,7,7,2,7,7,3,7,1,101,106250
10620204,106202,4,106250,11620104,103,94,114,92,97,1200,1200,1200,1200,1200,1,4,7,7,2,7,7,3,7,1,101,106250
10620205,106202,5,106250,11620105,113,104,126,101,106,1200,1200,1200,1200,1200,1,4,7,7,2,7,7,3,7,1,101,106250
10630102,106301,2,101,10630102,85,75,85,105,75,1200,1200,1200,1200,1200,4,7,7,4,4,7,7,4,7,1,101,0
10630103,106301,3,106301,10630103,90,80,90,110,80,1200,1200,1200,1200,1200,4,7,7,4,4,7,7,4,7,1,101,106301
10630104,106301,4,106301,10630104,100,90,100,120,90,1200,1200,1200,1200,1200,4,7,7,4,4,7,7,4,7,1,101,106301
10630105,106301,5,106301,10630105,110,100,110,130,100,1200,1200,1200,1200,1200,4,7,7,4,4,7,7,4,7,1,101,106301
10630203,106302,3,106310,11630103,90,80,80,100,100,1200,1200,1200,1200,1200,4,7,7,4,4,7,7,4,7,1,101,106310
10630204,106302,4,106310,11630104,100,90,90,110,110,1200,1200,1200,1200,1200,4,7,7,4,4,7,7,4,7,1,101,106310
10630205,106302,5,106310,11630105,110,100,100,120,120,1200,1200,1200,1200,1200,4,7,7,4,4,7,7,4,7,1,101,106310
10640103,106401,3,106401,10640103,92,103,76,91,88,1200,1200,1200,1200,1200,1,2,7,7,7,3,2,1,7,1,101,106401
10640104,106401,4,106401,10640104,102,115,84,101,98,1200,1200,1200,1200,1200,1,2,7,7,7,3,2,1,7,1,101,106401
10640105,106401,5,106401,10640105,112,126,93,111,108,1200,1200,1200,1200,1200,1,2,7,7,7,3,2,1,7,1,101,106401
10640203,106402,3,106446,11640103,100,103,70,101,76,1200,1200,1200,1200,1200,1,2,7,7,7,3,2,1,7,1,101,106446
10640204,106402,4,106446,11640104,111,115,78,112,84,1200,1200,1200,1200,1200,1,2,7,7,7,3,2,1,7,1,101,106446
10640205,106402,5,106446,11640105,122,126,85,123,94,1200,1200,1200,1200,1200,1,2,7,7,7,3,2,1,7,1,101,106446
10650103,106501,3,106501,10650103,100,89,97,87,77,1200,1200,1200,1200,1200,6,7,6,3,7,7,1,1,7,1,101,106501
10650104,106501,4,106501,10650104,111,99,108,97,85,1200,1200,1200,1200,1200,6,7,6,3,7,7,1,1,7,1,101,106501
10650105,106501,5,106501,10650105,122,108,119,106,95,1200,1200,1200,1200,1200,6,7,6,3,7,7,1,1,7,1,101,106501
10650203,106502,3,106520,11650103,100,83,92,98,77,1200,1200,1200,1200,1200,6,7,6,3,7,7,1,1,7,1,101,106520
10650204,106502,4,106520,11650104,111,93,102,108,86,1200,1200,1200,1200,1200,6,7,6,3,7,7,1,1,7,1,101,106520
10650205,106502,5,106520,11650105,122,102,112,119,95,1200,1200,1200,1200,1200,6,7,6,3,7,7,1,1,7,1,101,106520
10660101,106601,1,101,10660101,99,71,78,86,66,1200,1200,1200,1200,1200,1,7,7,3,7,1,1,1,7,2,101,0
10660102,106601,2,101,10660102,106,76,83,92,68,1200,1200,1200,1200,1200,1,7,7,3,7,1,1,1,7,2,101,0
10660103,106601,3,106601,10660103,112,80,88,97,73,1200,1200,1200,1200,1200,1,7,7,3,7,1,1,1,7,2,101,106601
10660104,106601,4,106601,10660104,124,89,97,108,82,1200,1200,1200,1200,1200,1,7,7,3,7,1,1,1,7,2,101,106601
10660105,106601,5,106601,10660105,137,98,107,119,89,1200,1200,1200,1200,1200,1,7,7,3,7,1,1,1,7,2,101,106601
10670103,106701,3,106701,10670103,91,88,93,83,95,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,4,7,1,101,106701
10670104,106701,4,106701,10670104,101,98,103,92,106,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,4,7,1,101,106701
10670105,106701,5,106701,10670105,111,108,113,101,117,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,4,7,1,101,106701
10670203,106702,3,106710,11670103,88,95,82,92,93,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,4,7,1,101,106710
10670204,106702,4,106710,11670104,98,106,91,102,103,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,4,7,1,101,106710
10670205,106702,5,106710,11670105,102,118,102,113,115,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,4,7,1,101,106710
10670303,106703,3,106702,12670103,91,99,83,91,86,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,4,7,1,101,106702
10670304,106703,4,106702,12670104,101,110,92,101,96,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,4,7,1,101,106702
10670305,106703,5,106702,12670105,111,121,102,111,105,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,4,7,1,101,106702
10680103,106801,3,106801,10680103,97,100,79,86,88,1200,1200,1200,1200,1200,3,5,7,7,7,6,5,1,7,1,101,106801
10680104,106801,4,106801,10680104,108,111,88,96,97,1200,1200,1200,1200,1200,3,5,7,7,7,6,5,1,7,1,101,106801
10680105,106801,5,106801,10680105,119,122,97,105,107,1200,1200,1200,1200,1200,3,5,7,7,7,6,5,1,7,1,101,106801
10680203,106802,3,106810,11680103,99,85,88,82,96,1200,1200,1200,1200,1200,3,5,7,7,7,6,5,1,7,1,101,106810
10680204,106802,4,106810,11680104,111,94,98,91,106,1200,1200,1200,1200,1200,3,5,7,7,7,6,5,1,7,1,101,106810
10680205,106802,5,106810,11680105,122,104,108,100,116,1200,1200,1200,1200,1200,3,5,7,7,7,6,5,1,7,1,101,106810
10680303,106803,3,106802,12680103,94,104,76,91,85,1200,1200,1200,1200,1200,3,5,7,7,7,6,5,1,7,1,101,106802
10680304,106803,4,106802,12680104,104,116,84,102,94,1200,1200,1200,1200,1200,3,5,7,7,7,6,5,1,7,1,101,106802
10680305,106803,5,106802,12680105,115,128,92,112,103,1200,1200,1200,1200,1200,3,5,7,7,7,6,5,1,7,1,101,106802
10690103,106901,3,106901,10690103,93,96,78,93,90,1200,1200,1200,1200,1200,3,7,7,3,6,7,2,1,7,1,101,106901
10690104,106901,4,106901,10690104,103,107,87,103,100,1200,1200,1200,1200,1200,3,7,7,3,6,7,2,1,7,1,101,106901
10690105,106901,5,106901,10690105,114,117,95,114,110,1200,1200,1200,1200,1200,3,7,7,3,6,7,2,1,7,1,101,106901
10690203,106902,3,106920,11690103,93,83,99,82,93,1200,1200,1200,1200,1200,3,7,7,3,6,7,2,1,7,1,101,106920
10690204,106902,4,106920,11690104,103,93,110,91,103,1200,1200,1200,1200,1200,3,7,7,3,6,7,2,1,7,1,101,106920
10690205,106902,5,106920,11690105,114,102,121,100,113,1200,1200,1200,1200,1200,3,7,7,3,6,7,2,1,7,1,101,106920
10700103,107001,3,107001,10700103,84,87,95,85,99,1200,1200,1200,1200,1200,1,6,7,5,3,7,5,3,7,1,101,107001
10700104,107001,4,107001,10700104,93,97,106,94,110,1200,1200,1200,1200,1200,1,6,7,5,3,7,5,3,7,1,101,107001
10700105,107001,5,107001,10700105,103,107,116,104,120,1200,1200,1200,1200,1200,1,6,7,5,3,7,5,3,7,1,101,107001
10700203,107002,3,107002,11700103,90,87,103,75,95,1200,1200,1200,1200,1200,1,6,7,5,3,7,7,3,7,1,101,107002
10700204,107002,4,107002,11700104,100,96,114,83,107,1200,1200,1200,1200,1200,1,6,7,5,3,7,7,3,7,1,101,107002
10700205,107002,5,107002,11700105,110,106,126,92,116,1200,1200,1200,1200,1200,1,6,7,5,3,7,7,3,7,1,101,107002
10710103,107101,3,107101,10710103,92,89,89,80,100,1200,1200,1200,1200,1200,3,6,7,4,5,7,4,1,7,2,101,107101
10710104,107101,4,107101,10710104,102,99,99,89,111,1200,1200,1200,1200,1200,3,6,7,4,5,7,4,1,7,2,101,107101
10710105,107101,5,107101,10710105,113,109,109,98,121,1200,1200,1200,1200,1200,3,6,7,4,5,7,4,1,7,2,101,107101
10710203,107102,3,107120,11710103,95,95,77,85,98,1200,1200,1200,1200,1200,3,6,7,4,5,7,4,1,7,2,101,107120
10710204,107102,4,107120,11710104,105,105,86,94,110,1200,1200,1200,1200,1200,3,6,7,4,5,7,4,1,7,2,101,107120
10710205,107102,5,107120,11710105,116,116,94,103,121,1200,1200,1200,1200,1200,3,6,7,4,5,7,4,1,7,2,101,107120
10720103,107201,3,107201,10720103,92,81,97,97,83,1200,1200,1200,1200,1200,1,6,7,3,2,7,7,1,7,3,101,107201
10720104,107201,4,107201,10720104,103,90,108,108,91,1200,1200,1200,1200,1200,1,6,7,3,2,7,7,1,7,3,101,107201
10720105,107201,5,107201,10720105,113,99,119,119,100,1200,1200,1200,1200,1200,1,6,7,3,2,7,7,1,7,3,101,107201
10720203,107202,3,107250,11720103,94,87,97,89,83,1200,1200,1200,1200,1200,1,6,7,3,2,7,7,1,7,3,101,107250
10720204,107202,4,107250,11720104,104,97,108,99,92,1200,1200,1200,1200,1200,1,6,7,3,2,7,7,1,7,3,101,107250
10720205,107202,5,107250,11720105,115,107,119,109,100,1200,1200,1200,1200,1200,1,6,7,3,2,7,7,1,7,3,101,107250
10730102,107301,2,101,10730102,90,89,70,97,79,1200,1200,1200,1200,1200,2,4,7,5,1,7,7,3,7,2,101,0
10730103,107301,3,107301,10730103,95,94,74,103,84,1200,1200,1200,1200,1200,2,4,7,5,1,7,7,3,7,2,101,107301
10730104,107301,4,107301,10730104,106,104,83,114,93,1200,1200,1200,1200,1200,2,4,7,5,1,7,7,3,7,2,101,107301
10730105,107301,5,107301,10730105,117,115,91,126,101,1200,1200,1200,1200,1200,2,4,7,5,1,7,7,3,7,2,101,107301
10740103,107401,3,107401,10740103,89,107,87,75,92,1200,1200,1200,1200,1200,2,5,7,7,1,4,7,7,7,1,101,107401
10740104,107401,4,107401,10740104,99,119,97,83,102,1200,1200,1200,1200,1200,2,5,7,7,1,4,7,7,7,1,101,107401
10740105,107401,5,107401,10740105,109,130,106,92,113,1200,1200,1200,1200,1200,2,5,7,7,1,4,7,7,7,1,101,107401
10740203,107402,3,107446,11740103,85,117,85,75,88,1200,1200,1200,1200,1200,2,5,7,7,1,4,7,7,7,1,101,107446
10740204,107402,4,107446,11740104,94,130,94,84,98,1200,1200,1200,1200,1200,2,5,7,7,1,4,7,7,7,1,101,107446
10740205,107402,5,107446,11740105,103,144,103,92,108,1200,1200,1200,1200,1200,2,5,7,7,1,4,7,7,7,1,101,107446
10760103,107601,3,107601,10760103,83,100,87,98,82,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,6,7,3,101,107601
10760104,107601,4,107601,10760104,92,112,96,109,91,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,6,7,3,101,107601
10760105,107601,5,107601,10760105,101,123,106,120,100,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,6,7,3,101,107601
10760203,107602,3,107610,11760103,84,104,83,87,92,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,6,7,3,101,107610
10760204,107602,4,107610,11760104,93,115,92,96,104,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,6,7,3,101,107610
10760205,107602,5,107610,11760105,102,127,101,106,114,1200,1200,1200,1200,1200,1,5,7,7,1,6,7,6,7,3,101,107610
10770103,107701,3,107701,10770103,92,101,83,91,83,1200,1200,1200,1200,1200,1,5,7,7,2,7,6,4,7,1,101,107701
10770104,107701,4,107701,10770104,102,113,92,102,91,1200,1200,1200,1200,1200,1,5,7,7,2,7,6,4,7,1,101,107701
10770105,107701,5,107701,10770105,112,124,101,112,101,1200,1200,1200,1200,1200,1,5,7,7,2,7,6,4,7,1,101,107701
10770203,107702,3,107746,11770103,96,94,88,83,89,1200,1200,1200,1200,1200,1,5,7,7,2,7,6,4,7,1,101,107746
10770204,107702,4,107746,11770104,106,105,97,92,100,1200,1200,1200,1200,1200,1,5,7,7,2,7,6,4,7,1,101,107746
10770205,107702,5,107746,11770105,117,115,107,101,110,1200,1200,1200,1200,1200,1,5,7,7,2,7,6,4,7,1,101,107746
10770303,107703,3,107702,12770103,84,107,75,92,92,1200,1200,1200,1200,1200,1,5,7,7,2,7,6,4,7,1,101,107702
10770304,107703,4,107702,12770104,93,119,84,102,102,1200,1200,1200,1200,1200,1,5,7,7,2,7,6,4,7,1,101,107702
10770305,107703,5,107702,12770105,102,130,92,112,114,1200,1200,1200,1200,1200,1,5,7,7,2,7,6,4,7,1,101,107702
10780103,107801,3,107801,10780103,97,83,81,97,92,1200,1200,1200,1200,1200,6,7,7,1,3,7,5,1,7,4,101,107801
10780104,107801,4,107801,10780104,108,92,90,107,103,1200,1200,1200,1200,1200,6,7,7,1,3,7,5,1,7,4,101,107801
10780105,107801,5,107801,10780105,119,101,99,118,113,1200,1200,1200,1200,1200,6,7,7,1,3,7,5,1,7,4,101,107801
10780203,107802,3,107813,11780103,101,84,86,90,89,1200,1200,1200,1200,1200,6,7,7,1,3,7,5,1,7,4,101,107813
10780204,107802,4,107813,11780104,112,94,95,100,99,1200,1200,1200,1200,1200,6,7,7,1,3,7,5,1,7,4,101,107813
10780205,107802,5,107813,11780105,124,103,105,110,108,1200,1200,1200,1200,1200,6,7,7,1,3,7,5,1,7,4,101,107813
10790103,107901,3,107901,10790103,94,86,88,99,83,1200,1200,1200,1200,1200,2,7,7,2,7,7,3,1,1,7,101,107901
10790104,107901,4,107901,10790104,104,95,98,110,93,1200,1200,1200,1200,1200,2,7,7,2,7,7,3,1,1,7,101,107901
10790105,107901,5,107901,10790105,115,105,108,121,101,1200,1200,1200,1200,1200,2,7,7,2,7,7,3,1,1,7,101,107901
10800103,108001,3,108001,10800103,96,86,83,87,98,1200,1200,1200,1200,1200,1,7,7,1,7,6,2,1,2,7,101,108001
10800104,108001,4,108001,10800104,107,95,92,97,109,1200,1200,1200,1200,1200,1,7,7,1,7,6,2,1,2,7,101,108001
10800105,108001,5,108001,10800105,117,105,101,106,121,1200,1200,1200,1200,1200,1,7,7,1,7,6,2,1,2,7,101,108001
10800203,108002,3,108002,11800103,92,81,92,89,96,1200,1200,1200,1200,1200,1,7,7,1,7,6,2,1,2,7,101,108002
10800204,108002,4,108002,11800104,102,91,102,99,106,1200,1200,1200,1200,1200,1,7,7,1,7,6,2,1,2,7,101,108002
10800205,108002,5,108002,11800105,112,100,113,108,117,1200,1200,1200,1200,1200,1,7,7,1,7,6,2,1,2,7,101,108002
10810103,108101,3,108101,10810103,93,79,94,95,89,1200,1200,1200,1200,1200,7,7,6,1,7,7,2,1,3,7,101,108101
10810104,108101,4,108101,10810104,104,88,105,106,97,1200,1200,1200,1200,1200,7,7,6,1,7,7,2,1,3,7,101,108101
10810105,108101,5,108101,10810105,114,97,115,116,108,1200,1200,1200,1200,1200,7,7,6,1,7,7,2,1,3,7,101,108101
10820103,108201,3,108201,10820103,97,76,93,94,90,1200,1200,1200,1200,1200,5,7,6,1,4,7,4,5,7,1,101,108201
10820104,108201,4,108201,10820104,108,84,103,105,100,1200,1200,1200,1200,1200,5,7,6,1,4,7,4,5,7,1,101,108201
10820105,108201,5,108201,10820105,119,93,113,115,110,1200,1200,1200,1200,1200,5,7,6,1,4,7,4,5,7,1,101,108201
10820203,108202,3,108220,11820103,93,81,97,83,96,1200,1200,1200,1200,1200,5,7,6,1,4,7,4,7,7,1,101,108220
10820204,108202,4,108220,11820104,103,90,107,92,108,1200,1200,1200,1200,1200,5,7,6,1,4,7,4,7,7,1,101,108220
10820205,108202,5,108220,11820105,113,99,118,101,119,1200,1200,1200,1200,1200,5,7,6,1,4,7,4,7,7,1,101,108220
10830103,108301,3,108301,10830103,85,95,102,84,84,1200,1200,1200,1200,1200,1,3,7,7,1,7,7,4,7,1,101,108301
10830104,108301,4,108301,10830104,94,106,114,93,93,1200,1200,1200,1200,1200,1,3,7,7,1,7,7,4,7,1,101,108301
10830105,108301,5,108301,10830105,104,117,125,102,102,1200,1200,1200,1200,1200,1,3,7,7,1,7,7,4,7,1,101,108301
10830203,108302,3,108340,11830103,95,81,102,86,86,1200,1200,1200,1200,1200,1,3,7,7,1,7,7,4,7,1,101,108340
10830204,108302,4,108340,11830104,106,90,114,96,94,1200,1200,1200,1200,1200,1,3,7,7,1,7,7,4,7,1,101,108340
10830205,108302,5,108340,11830105,116,99,125,105,105,1200,1200,1200,1200,1200,1,3,7,7,1,7,7,4,7,1,101,108340
10840103,108401,3,108401,10840103,99,83,102,82,84,1200,1200,1200,1200,1200,2,7,7,2,1,4,7,7,7,2,101,108401
10840104,108401,4,108401,10840104,110,92,114,91,93,1200,1200,1200,1200,1200,2,7,7,2,1,4,7,7,7,2,101,108401
10840105,108401,5,108401,10840105,121,101,125,100,103,1200,1200,1200,1200,1200,2,7,7,2,1,4,7,7,7,2,101,108401
10840203,108402,3,108420,11840103,98,78,103,94,77,1200,1200,1200,1200,1200,2,7,7,2,1,4,7,7,7,2,101,108420
10840204,108402,4,108420,11840104,109,87,114,105,85,1200,1200,1200,1200,1200,2,7,7,2,1,4,7,7,7,2,101,108420
10840205,108402,5,108420,11840105,120,95,126,115,94,1200,1200,1200,1200,1200,2,7,7,2,1,4,7,7,7,2,101,108420
10850103,108501,3,108501,10850103,99,67,108,83,93,1200,1200,1200,1200,1200,7,7,5,1,3,6,7,7,7,1,101,108501
10850104,108501,4,108501,10850104,110,75,120,92,103,1200,1200,1200,1200,1200,7,7,5,1,3,6,7,7,7,1,101,108501
10850105,108501,5,108501,10850105,121,82,132,101,114,1200,1200,1200,1200,1200,7,7,5,1,3,6,7,7,7,1,101,108501
10850203,108502,3,108520,11850103,100,80,95,83,92,1200,1200,1200,1200,1200,7,7,5,1,3,6,7,7,7,1,101,108520
10850204,108502,4,108520,11850104,111,89,106,92,102,1200,1200,1200,1200,1200,7,7,5,1,3,6,7,7,7,1,101,108520
10850205,108502,5,108520,11850105,122,98,116,101,113,1200,1200,1200,1200,1200,7,7,5,1,3,6,7,7,7,1,101,108520
10860103,108601,3,108601,10860103,97,88,89,83,93,1200,1200,1200,1200,1200,6,7,7,3,1,7,7,2,7,2,101,108601
10860104,108601,4,108601,10860104,108,97,99,93,103,1200,1200,1200,1200,1200,6,7,7,3,1,7,7,2,7,2,101,108601
10860105,108601,5,108601,10860105,119,107,109,102,113,1200,1200,1200,1200,1200,6,7,7,3,1,7,7,2,7,2,101,108601
10860203,108602,3,108626,11860103,91,79,99,94,87,1200,1200,1200,1200,1200,6,7,7,3,1,7,7,2,7,2,101,108626
10860204,108602,4,108626,11860104,101,87,110,104,98,1200,1200,1200,1200,1200,6,7,7,3,1,7,7,2,7,2,101,108626
10860205,108602,5,108626,11860105,112,96,121,115,106,1200,1200,1200,1200,1200,6,7,7,3,1,7,7,2,7,2,101,108626
10870103,108701,3,108701,10870103,99,73,97,98,83,1200,1200,1200,1200,1200,7,6,1,1,7,7,1,1,7,1,101,108701
10870104,108701,4,108701,10870104,110,81,108,109,92,1200,1200,1200,1200,1200,7,6,1,1,7,7,1,1,7,1,101,108701
10870105,108701,5,108701,10870105,121,89,118,120,102,1200,1200,1200,1200,1200,7,6,1,1,7,7,1,1,7,1,101,108701
10870203,108702,3,108713,11870103,111,59,90,101,89,1200,1200,1200,1200,1200,7,6,1,1,7,7,1,1,7,1,101,108713
10870204,108702,4,108713,11870104,123,66,100,112,99,1200,1200,1200,1200,1200,7,6,1,1,7,7,1,1,7,1,101,108713
10870205,108702,5,108713,11870105,135,72,110,124,109,1200,1200,1200,1200,1200,7,6,1,1,7,7,1,1,7,1,101,108713
10880103,108801,3,108801,10880103,94,84,106,83,83,1200,1200,1200,1200,1200,1,6,7,3,1,6,7,4,7,1,101,108801
10880104,108801,4,108801,10880104,105,93,118,92,92,1200,1200,1200,1200,1200,1,6,7,3,1,6,7,4,7,1,101,108801
10880105,108801,5,108801,10880105,115,103,129,101,102,1200,1200,1200,1200,1200,1,6,7,3,1,6,7,4,7,1,101,108801
10880203,108802,3,108830,11880103,95,98,94,84,79,1200,1200,1200,1200,1200,1,6,7,3,1,6,7,4,7,1,101,108830
10880204,108802,4,108830,11880104,106,109,105,93,87,1200,1200,1200,1200,1200,1,6,7,3,1,6,7,4,7,1,101,108830
10880205,108802,5,108830,11880105,117,120,115,102,96,1200,1200,1200,1200,1200,1,6,7,3,1,6,7,4,7,1,101,108830
10890103,108901,3,108901,10890103,87,104,81,90,88,1200,1200,1200,1200,1200,1,1,7,7,1,7,6,2,7,1,101,108901
10890104,108901,4,108901,10890104,97,116,90,100,97,1200,1200,1200,1200,1200,1,1,7,7,1,7,6,2,7,1,101,108901
10890105,108901,5,108901,10890105,107,127,99,110,107,1200,1200,1200,1200,1200,1,1,7,7,1,7,6,2,7,1,101,108901
10890203,108902,3,108930,11890103,79,107,76,97,91,1200,1200,1200,1200,1200,1,1,7,7,1,7,6,2,7,1,101,108930
10890204,108902,4,108930,11890104,87,119,84,108,102,1200,1200,1200,1200,1200,1,1,7,7,1,7,6,2,7,1,101,108930
10890205,108902,5,108930,11890105,96,131,93,119,111,1200,1200,1200,1200,1200,1,1,7,7,1,7,6,2,7,1,101,108930
