id,bg_id,bg_sub,cue_name,sheet_name,bus_param_set_name,pos_x,pos_y,width,height
402,131,110,snd_sfx_atmos_pool_d,snd_sfx_atmos_pool_d,Story_bg_0013_InddorPool,1020000,0,10000,10000
403,167,1,snd_sfx_atmos_kitchen_wide_mob,snd_sfx_atmos_kitchen_wide_mob,Story_bg_9001_General_Indoor,900000,0,10000,10000
404,169,131,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_0020_SchoolGym,5380000,0,10000,10000
405,90,13000,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,1670000,0,10000,10000
406,39,9110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-2240000,0,10000,10000
407,174,0,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_0050_UmaSpace,0,0,10000,10000
408,168,1,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d,Story_bg_9001_General_Indoor,-7665000,0,10009,10000
409,69,4311,snd_sfx_atmos_winter_pondpark_mob_d,snd_sfx_atmos_winter_pondpark_mob_d,Story_bg_9002_General_Outdoor,12880000,0,10000,10000
410,169,132,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_0020_SchoolGym,5380000,0,10000,10000
411,69,4321,snd_sfx_atmos_winter_pondpark_mob_e,snd_sfx_atmos_winter_pondpark_mob_e,Story_bg_9002_General_Outdoor,12880000,0,10000,10000
412,172,1,snd_sfx_atmos_billiard_mob,snd_sfx_atmos_billiard_mob,Story_bg_9001_General_Indoor,15685000,0,10000,10000
413,170,131,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_0020_SchoolGym,9770000,0,10000,10000
414,165,411,snd_sfx_atmos_paddock_c,snd_sfx_atmos_paddock_c,Story_bg_9002_General_Outdoor,-830000,0,10000,10000
415,171,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,3910000,0,10000,10000
416,178,0,,,Story_bg_9001_General_Indoor,0,0,10000,10000
417,179,0,,,Story_bg_9001_General_Indoor,0,0,10000,10000
418,20,10111,snd_sfx_atmos_gymnasium_d_mob,snd_sfx_atmos_gymnasium_d_mob,Story_bg_0020_SchoolGym,5380000,0,10000,10000
419,104,132,snd_sfx_atmos_theater_mob,snd_sfx_atmos_theater_mob,Story_bg_0020_SchoolGym,120000,0,10000,10000
420,173,111,snd_sfx_atmos_seiteikoumon_d,snd_sfx_atmos_seiteikoumon_d,Story_bg_9002_General_Outdoor,-14170000,0,10000,10000
421,180,0,,,Story_bg_9001_General_Indoor,0,0,10000,10000
422,175,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-2295000,0,10009,10000
423,176,110,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,-570000,0,10000,10000
424,177,111,snd_sfx_atmos_seiteirouka_d,snd_sfx_atmos_seiteirouka_d,Story_bg_9001_General_Indoor,3960000,0,10000,10000
425,70,10111,snd_sfx_atmos_training_stand_d_mob,snd_sfx_atmos_training_stand_d_mob,Story_bg_9002_General_Outdoor,0,0,10000,10000
426,178,1,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_0050_UmaSpace,-13670000,0,10000,10000
427,181,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,14430000,0,10000,10000
428,182,112,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d,Story_bg_9002_General_Outdoor,1910000,0,10000,10000
429,183,0,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,8700000,0,10000,10000
430,185,112,snd_sfx_atmos_training_stand_d_mob,snd_sfx_atmos_training_stand_d_mob,Story_bg_9002_General_Outdoor,4670000,0,10000,10000
431,184,0,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,3520000,0,10000,10000
432,187,0,,,,0,0,10000,10000
433,187,1,,,,0,0,10000,10000
434,187,2,,,,0,0,10000,10000
435,187,3,,,,0,0,10000,10000
436,182,412,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d,Story_bg_9002_General_Outdoor,1910000,0,10000,10000
437,186,0,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,-1160000,0,10000,10000
438,186,1,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,1490000,0,10000,10000
439,186,2,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,-1160000,0,10000,10000
440,186,3,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,1490000,0,10000,10000
441,190,111,snd_sfx_atmos_gassyuku_d,snd_sfx_atmos_gassyuku_d,Story_bg_9002_General_Outdoor,1290000,0,10000,10000
442,188,110,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d,Story_bg_9002_General_Outdoor,7690000,0,10000,10000
443,191,111,snd_sfx_atmos_shoppingmall,snd_sfx_atmos_shoppingmall,Story_bg_9002_General_Outdoor,10710000,0,10000,10000
444,189,111,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d,Story_bg_9002_General_Outdoor,-1240000,0,10000,10000
445,190,131,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n,Story_bg_9002_General_Outdoor,1290000,0,10000,10000
446,10,3110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,1760000,0,10000,10000
447,10,5110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,1760000,0,10000,10000
448,189,130,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n,Story_bg_9002_General_Outdoor,-1240000,0,10000,10000
449,10,4110,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,1760000,0,10000,10000
450,95,410,snd_sfx_atmos_namiki_c,snd_sfx_atmos_namiki_c,Story_bg_9002_General_Outdoor,520000,0,10000,10000
451,192,111,snd_sfx_atmos_beach_d,snd_sfx_atmos_beach_d,Story_bg_9002_General_Outdoor,-1240000,0,10000,10000
452,192,120,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e,Story_bg_9002_General_Outdoor,-1240000,0,10000,10000
453,194,0,snd_sfx_atmos_hikae_d,snd_sfx_atmos_hikae_d,Story_bg_9001_General_Indoor,2010000,0,10000,10000
454,193,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-730000,0,10000,10000
455,202,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,0,0,10000,10000
456,200,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,4180000,0,10000,10000
457,201,110,snd_sfx_atmos_stand_d_mob,snd_sfx_atmos_stand_d_mob,Story_bg_9002_General_Outdoor,0,0,10000,10000
458,196,111,snd_sfx_atmos_steampunk_city_d,snd_sfx_atmos_steampunk_city_d,Story_bg_9002_General_Outdoor,5070000,0,10000,10000
459,195,111,snd_sfx_atmos_steampunk_city_d,snd_sfx_atmos_steampunk_city_d,Story_bg_9002_General_Outdoor,-1950000,0,10000,10000
460,197,110,snd_sfx_atmos_gymnasium_r,snd_sfx_atmos_gymnasium_r,Story_bg_0013_InddorPool,-7680000,0,10000,10000
461,198,111,snd_sfx_atmos_restaurant_mob,snd_sfx_atmos_restaurant_mob,Story_bg_9001_General_Indoor,10170000,0,10000,10000
463,199,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,15170000,0,10000,10000
464,204,111,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,6370000,0,10000,10000
465,204,112,snd_sfx_atmos_stand_d_mob,snd_sfx_atmos_stand_d_mob,Story_bg_9002_General_Outdoor,6370000,0,10000,10000
466,203,110,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d,Story_bg_9001_General_Indoor,290000,0,10000,10000
467,6,8113,snd_sfx_atmos_kyousitu_d,snd_sfx_atmos_kyousitu_d,Story_bg_9001_General_Indoor,-4210000,0,10000,10000
468,204,411,snd_sfx_atmos_zawazawa_c,snd_sfx_atmos_zawazawa_c,Story_bg_9002_General_Outdoor,6370000,0,10000,10000
469,204,412,snd_sfx_atmos_stand_c_mob,snd_sfx_atmos_stand_c_mob,Story_bg_9002_General_Outdoor,6370000,0,10000,10000
470,10,8123,snd_sfx_atmos_campfire_e_mob,snd_sfx_atmos_campfire_e_mob,Story_bg_9002_General_Outdoor,1765000,0,10009,10000
471,206,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
472,207,0,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,3600000,0,10000,10000
473,110,120,snd_sfx_atmos_aozora_e,snd_sfx_atmos_aozora_e,Story_bg_9002_General_Outdoor,6020000,0,10000,10000
474,209,110,snd_sfx_atmos_street_d,snd_sfx_atmos_street_d,Story_bg_9002_General_Outdoor,4750000,0,10000,10000
475,206,130,snd_sfx_atmos_campfire_n_nomob,snd_sfx_atmos_campfire_n_nomob,Story_bg_9002_General_Outdoor,0,0,10000,10000
476,208,0,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,-10710000,0,10000,10000
477,110,130,snd_sfx_atmos_aozora_n,snd_sfx_atmos_aozora_n,Story_bg_9002_General_Outdoor,6080000,0,10000,10000
478,177,131,snd_sfx_atmos_rouka_n,snd_sfx_atmos_rouka_n,Story_bg_9001_General_Indoor,3960000,0,10000,10000
479,55,120,snd_sfx_atmos_paddock_d,snd_sfx_atmos_paddock_d,Story_bg_9002_General_Outdoor,3190000,0,10000,10000
480,210,111,snd_sfx_atmos_harbor_d,snd_sfx_atmos_harbor_d,Story_bg_9002_General_Outdoor,-1860000,0,10000,10000
481,211,6112,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,-1440000,0,10000,10000
482,55,130,snd_sfx_atmos_roof_n,snd_sfx_atmos_roof_n,Story_bg_9002_General_Outdoor,3190000,0,10000,10000
483,210,410,snd_sfx_atmos_harbor_c,snd_sfx_atmos_harbor_c,Story_bg_9002_General_Outdoor,-1860000,0,10000,10000
484,211,6132,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d,Story_bg_9002_General_Outdoor,-1440000,0,10000,10000
485,212,111,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
486,213,130,snd_sfx_atmos_planetarium,snd_sfx_atmos_planetarium,Story_bg_0020_SchoolGym,-4210000,0,10000,10000
487,215,112,snd_sfx_atmos_hatumoude_d,snd_sfx_atmos_hatumoude_d,Story_bg_9002_General_Outdoor,-820000,0,10000,10000
488,217,130,snd_sfx_atmos_training_stand_n,snd_sfx_atmos_training_stand_n,Story_bg_9002_General_Outdoor,-1800000,0,10000,10000
489,110,430,snd_sfx_atmos_race_track_c,snd_sfx_atmos_race_track_c,Story_bg_9002_General_Outdoor,6080000,0,10000,10000
491,216,133,snd_sfx_atmos_training_stand_n,snd_sfx_atmos_training_stand_n,Story_bg_9002_General_Outdoor,720000,0,10000,10000
492,217,132,snd_sfx_atmos_training_stand_n,snd_sfx_atmos_training_stand_n,Story_bg_9002_General_Outdoor,-1800000,0,10000,10000
493,214,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-820000,0,10000,10000
494,215,131,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n,Story_bg_9002_General_Outdoor,-820000,0,10000,10000
495,119,410,snd_sfx_atmos_race_track_c,snd_sfx_atmos_race_track_c,Story_bg_9002_General_Outdoor,11100000,0,10000,10000
496,219,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-3910000,0,10000,10000
497,220,111,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d,Story_bg_9001_General_Indoor,40000,0,10000,10000
498,225,0,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d,Story_bg_0020_SchoolGym,0,0,10000,10000
499,218,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,1470000,0,10000,10000
500,218,111,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d,Story_bg_9001_General_Indoor,1470000,0,10000,10000
501,226,0,snd_sfx_atmos_kuukan,snd_sfx_atmos_kuukan,Story_bg_9002_General_Outdoor,0,0,10000,10000
502,218,120,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,1470000,0,10000,10000
503,218,121,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d,Story_bg_9001_General_Indoor,1470000,0,10000,10000
504,223,110,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d,Story_bg_0011_Cafeteria,4100000,0,10000,10000
505,224,0,snd_sfx_atmos_gymnasium_r,snd_sfx_atmos_gymnasium_r,Story_bg_0103_LiveStage,0,0,10000,10000
506,222,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,0,0,10000,10000
507,56,121,snd_sfx_atmos_stand_d_mob,snd_sfx_atmos_stand_d_mob,Story_bg_9002_General_Outdoor,810000,0,10000,10000
508,122,120,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e,Story_bg_9002_General_Outdoor,-1000000,0,10000,10000
509,221,1,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9001_General_Indoor,30000,0,10000,10000
510,134,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,160000,0,10000,10000
511,166,130,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9002_General_Outdoor,-70000,0,10000,10000
512,2,3110,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d,Story_bg_9002_General_Outdoor,800000,0,10000,10000
513,2,5110,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d,Story_bg_9002_General_Outdoor,800000,0,10000,10000
514,229,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,2160000,0,10000,10000
515,229,111,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,2160000,0,10000,10000
516,2,4110,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d,Story_bg_9002_General_Outdoor,800000,0,10000,10000
517,227,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,1690000,0,10000,10000
518,229,121,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e,Story_bg_9002_General_Outdoor,2160000,0,10000,10000
519,235,0,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
520,228,111,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,-11400000,0,10000,10000
521,228,131,snd_sfx_atmos_zawazawa_n,snd_sfx_atmos_zawazawa_n,Story_bg_9002_General_Outdoor,-11400000,0,10000,10000
522,231,0,snd_sfx_atmos_fire_burning,snd_sfx_atmos_fire_burning,Story_bg_9001_General_Indoor,-790000,0,10000,10000
523,212,411,snd_sfx_atmos_zawazawa_c,snd_sfx_atmos_zawazawa_c,Story_bg_9002_General_Outdoor,0,0,10000,10000
524,230,110,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d,Story_bg_9002_General_Outdoor,14370000,0,10000,10000
525,234,0,snd_sfx_atmos_aozora_d,snd_sfx_atmos_aozora_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
526,232,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,-3335000,0,10000,10000
527,232,112,snd_sfx_atmos_shoppingmall,snd_sfx_atmos_shoppingmall,Story_bg_9001_General_Indoor,-3335000,0,10000,10000
528,232,410,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,-3335000,0,10000,10000
529,232,412,snd_sfx_atmos_shoppingmall,snd_sfx_atmos_shoppingmall,Story_bg_9001_General_Indoor,-3335000,0,10000,10000
530,230,10112,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,14370000,0,10000,10000
531,232,120,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,-3335000,0,10000,10000
534,236,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,2910000,0,10000,10000
535,237,111,snd_sfx_atmos_bar_diner,snd_sfx_atmos_bar_diner,Story_bg_9001_General_Indoor,12840000,0,10000,10000
536,239,111,snd_sfx_atmos_entrance_paris_d_mob,snd_sfx_atmos_entrance_paris_d_mob,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
537,239,112,snd_sfx_atmos_entrance_paris_d_mob,snd_sfx_atmos_entrance_paris_d_mob,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
538,239,411,snd_sfx_atmos_entrance_paris_c_mob,snd_sfx_atmos_entrance_paris_c_mob,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
539,239,412,snd_sfx_atmos_entrance_paris_c_mob,snd_sfx_atmos_entrance_paris_c_mob,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
540,236,120,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,2910000,0,10000,10000
541,236,130,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,2910000,0,10000,10000
542,236,140,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,2910000,0,10000,10000
543,240,110,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d,Story_bg_9002_General_Outdoor,6630000,0,10000,10000
544,243,2110,snd_sfx_atmos_street_paris_river_d,snd_sfx_atmos_street_paris_river_d,Story_bg_9002_General_Outdoor,-50000,0,10000,10000
545,244,112,snd_sfx_atmos_street_d,snd_sfx_atmos_street_d,Story_bg_9002_General_Outdoor,630000,0,10000,10000
546,240,120,snd_sfx_atmos_resort_pool_outdoor_n,snd_sfx_atmos_resort_pool_outdoor_n,Story_bg_9002_General_Outdoor,6630000,0,10000,10000
547,242,110,snd_sfx_atmos_stand_paris_d_mob,snd_sfx_atmos_stand_paris_d_mob,Story_bg_9002_General_Outdoor,-2090000,0,10000,10000
548,243,3110,snd_sfx_atmos_street_paris_river_d,snd_sfx_atmos_street_paris_river_d,Story_bg_9002_General_Outdoor,-50000,0,10000,10000
549,241,111,snd_sfx_atmos_resort_street_d,snd_sfx_atmos_resort_street_d,Story_bg_9002_General_Outdoor,1580000,0,10000,10000
550,245,110,snd_sfx_atmos_stand_paris_d_nomob,snd_sfx_atmos_stand_paris_d_nomob,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
551,245,111,snd_sfx_atmos_stand_paris_d,snd_sfx_atmos_stand_paris_d,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
552,245,112,snd_sfx_atmos_stand_paris_d_mob,snd_sfx_atmos_stand_paris_d_mob,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
553,246,110,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,100000,0,10000,10000
554,70,130,snd_sfx_atmos_roof_n,snd_sfx_atmos_roof_n,Story_bg_9002_General_Outdoor,14380000,0,10000,10000
555,157,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,5580000,0,10000,10000
556,247,2,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d,Story_bg_9001_General_Indoor,1730000,0,10000,10000
557,245,410,snd_sfx_atmos_stand_paris_c_nomob,snd_sfx_atmos_stand_paris_c_nomob,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
558,245,411,snd_sfx_atmos_stand_paris_c,snd_sfx_atmos_stand_paris_c,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
559,245,412,snd_sfx_atmos_stand_paris_c_mob,snd_sfx_atmos_stand_paris_c_mob,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
560,251,0,,,,0,0,10000,10000
561,251,1,,,,0,0,10000,10000
562,252,0,,,,0,0,10000,10000
563,253,0,,,,0,0,10000,10000
564,181,130,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n,Story_bg_9002_General_Outdoor,14430000,0,10000,10000
565,212,130,snd_sfx_atmos_training_stand_n,snd_sfx_atmos_training_stand_n,Story_bg_9002_General_Outdoor,0,0,10000,10000
566,249,0,snd_sfx_atmos_winter_wind_howling,snd_sfx_atmos_winter_wind_howling,Story_bg_9002_General_Outdoor,210000,0,10000,10000
567,250,0,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_0015_Gym,-9820000,0,10000,10000
568,123,130,snd_sfx_atmos_mori_n,snd_sfx_atmos_mori_n,Story_bg_9002_General_Outdoor,-720000,0,10000,10000
569,192,115,snd_sfx_atmos_beach_d,snd_sfx_atmos_beach_d,Story_bg_9002_General_Outdoor,-1240000,0,10000,10000
570,246,130,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,100000,0,10000,10000
571,248,130,snd_sfx_atmos_syoutengai_n,snd_sfx_atmos_syoutengai_n,Story_bg_9002_General_Outdoor,1340000,0,10000,10000
572,31,410,snd_sfx_atmos_namiki_c,snd_sfx_atmos_namiki_c,Story_bg_9002_General_Outdoor,1910000,0,10000,10000
573,242,410,snd_sfx_atmos_stand_paris_c_mob,snd_sfx_atmos_stand_paris_c_mob,Story_bg_9002_General_Outdoor,-2090000,0,10000,10000
574,121,140,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,6505000,0,10000,10000
575,259,111,snd_sfx_atmos_gymnasium_nomob_n,snd_sfx_atmos_gymnasium_nomob_n,Story_bg_0020_SchoolGym,5380000,0,10000,10000
576,212,110,snd_sfx_atmos_roof_d,snd_sfx_atmos_roof_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
577,212,410,snd_sfx_atmos_stand_cloudy_nomob,snd_sfx_atmos_stand_cloudy_nomob,Story_bg_9002_General_Outdoor,0,0,10000,10000
578,257,7410,snd_sfx_atmos_aozora_c,snd_sfx_atmos_aozora_c,Story_bg_9002_General_Outdoor,1330000,0,10000,10000
579,258,131,snd_sfx_atmos_street_n,snd_sfx_atmos_street_n,Story_bg_9002_General_Outdoor,-1900000,0,10000,10000
580,255,110,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d,Story_bg_9001_General_Indoor,15770000,0,10000,10000
581,256,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,-6910000,0,10000,10000
582,245,130,snd_sfx_atmos_stand_paris_n_nomob,snd_sfx_atmos_stand_paris_n_nomob,Story_bg_9002_General_Outdoor,9200000,0,10000,10000
583,257,7430,snd_sfx_atmos_campfire_n_nomob,snd_sfx_atmos_campfire_n_nomob,Story_bg_9002_General_Outdoor,1330000,0,10000,10000
584,114,431,snd_sfx_atmos_zawazawa_n,snd_sfx_atmos_zawazawa_n,Story_bg_9002_General_Outdoor,11100000,0,10000,10000
585,260,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,4140000,0,10000,10000
586,261,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,650000,0,10000,10000
587,262,0,snd_sfx_atmos_kaiken_d,snd_sfx_atmos_kaiken_d,Story_bg_0075_Press_Conference,1765000,0,10009,10000
588,261,136,snd_sfx_atmos_zawazawa_n,snd_sfx_atmos_zawazawa_n,Story_bg_9002_General_Outdoor,650000,0,10000,10000
589,104,112,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d,Story_bg_0020_SchoolGym,120000,0,10000,10000
590,260,133,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n,Story_bg_9002_General_Outdoor,4140000,0,10000,10000
591,185,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,4670000,0,10000,10000
592,34,6131,snd_sfx_atmos_yuuenti_n,snd_sfx_atmos_yuuenti_n,Story_bg_9002_General_Outdoor,4100000,0,10000,10000
593,146,6131,snd_sfx_atmos_zawazawa_n,snd_sfx_atmos_zawazawa_n,Story_bg_9002_General_Outdoor,-8160000,0,10000,10000
594,264,110,snd_sfx_atmos_training_stand_d,snd_sfx_atmos_training_stand_d,Story_bg_9002_General_Outdoor,970000,0,10000,10000
595,264,111,snd_sfx_atmos_training_stand_d_mob,snd_sfx_atmos_training_stand_d_mob,Story_bg_9002_General_Outdoor,970000,0,10000,10000
596,264,112,snd_sfx_atmos_training_stand_d_mob,snd_sfx_atmos_training_stand_d_mob,Story_bg_9002_General_Outdoor,970000,0,10000,10000
597,263,2111,snd_sfx_atmos_street_losangeles_d,snd_sfx_atmos_street_losangeles_d,Story_bg_9002_General_Outdoor,3430000,0,10000,10000
598,38,1,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,0,0,10000,10000
599,1,2111,snd_sfx_atmos_tokubetu_d,snd_sfx_atmos_tokubetu_d,Story_bg_9001_General_Indoor,0,0,10000,10000
600,1,4111,snd_sfx_atmos_tokubetu_d,snd_sfx_atmos_tokubetu_d,Story_bg_9001_General_Indoor,0,0,10000,10000
601,1,5111,snd_sfx_atmos_tokubetu_d,snd_sfx_atmos_tokubetu_d,Story_bg_9001_General_Indoor,0,0,10000,10000
602,1,12111,snd_sfx_atmos_tokubetu_d,snd_sfx_atmos_tokubetu_d,Story_bg_9001_General_Indoor,0,0,10000,10000
603,88,110,snd_sfx_atmos_roof_d,snd_sfx_atmos_roof_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
604,230,4110,snd_sfx_atmos_namiki_winter_d,snd_sfx_atmos_namiki_winter_d,Story_bg_9002_General_Outdoor,14370000,0,10000,10000
605,265,131,snd_sfx_atmos_dubai_creek_street_n,snd_sfx_atmos_dubai_creek_street_n,Story_bg_9002_General_Outdoor,4295000,0,10009,10000
606,266,112,snd_sfx_atmos_entrance_d,snd_sfx_atmos_entrance_d,Story_bg_9002_General_Outdoor,-10460000,0,10000,10000
607,267,111,snd_sfx_atmos_entrance_d,snd_sfx_atmos_entrance_d,Story_bg_9002_General_Outdoor,7010000,0,10000,10000
