id,npc_group_id,chara_id,mob_id,race_dress_id,speed,stamina,pow,guts,wiz,proper_distance_short,proper_distance_mile,proper_distance_middle,proper_distance_long,proper_running_style_nige,proper_running_style_senko,proper_running_style_sashi,proper_running_style_oikomi,proper_ground_turf,proper_ground_dirt,skill_set_id,motivation_min,motivation_max
1041001,0,1041,0,104101,348,126,338,311,274,7,6,1,1,6,7,2,1,7,1,1104101,4,5
1041002,0,1041,0,104101,348,126,338,311,274,7,6,1,1,6,7,2,1,7,1,1104101,4,5
1041003,0,1041,0,104101,372,135,361,332,293,7,6,1,1,6,7,2,1,7,1,1104101,4,5
1041004,0,1041,0,104101,449,164,436,401,354,7,6,1,1,6,7,2,1,7,1,1104101,4,5
1041005,0,1041,0,104101,371,126,368,338,296,7,6,1,1,6,7,2,1,7,1,1104101,4,5
1041006,0,1041,0,104101,446,152,441,405,356,7,6,1,1,6,7,2,1,7,1,1104101,4,5
1041007,0,1041,0,104101,401,136,397,365,320,7,6,1,1,6,7,2,1,7,1,1104101,4,5
1041008,0,1041,0,104101,404,137,400,367,322,7,6,1,1,6,7,2,1,7,7,1104101,4,5
1041009,0,1041,0,104101,425,141,420,386,339,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041010,0,1041,0,104101,401,136,397,365,320,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041011,0,1041,0,104101,356,121,353,324,284,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041012,0,1041,0,104101,511,173,506,462,405,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041013,0,1041,0,104101,431,146,426,392,344,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041014,0,1041,0,104101,431,146,426,392,344,7,7,1,1,7,7,2,1,7,7,1104101,4,5
1041015,0,1041,0,104101,549,187,544,500,438,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041016,0,1041,0,104101,505,172,500,459,403,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041017,0,1041,0,104101,446,152,441,405,356,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041018,0,1041,0,104101,401,136,397,365,320,7,7,1,1,7,7,2,1,7,7,1104101,4,5
1041019,0,1041,0,104101,549,187,544,500,438,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041020,0,1041,0,104101,745,254,738,678,595,7,6,1,1,7,7,2,1,7,7,1104101,4,5
1041021,0,1041,0,104101,416,141,412,378,332,7,7,1,1,7,7,2,1,7,7,1104101,4,5
1041022,0,1041,0,104101,460,157,456,419,367,7,6,1,1,7,6,2,1,7,7,1104101,4,5
1041100,0,1041,0,101,259,91,256,235,207,7,6,1,1,7,7,2,1,7,7,0,3,5
1041101,0,1041,0,104101,309,129,308,235,252,7,6,1,1,7,7,2,1,7,7,1104101,3,5
1041900,0,1041,0,104101,245,271,236,232,253,7,6,6,5,7,7,2,1,7,6,1104101,4,5
1042001,0,1042,0,104201,294,237,298,271,302,7,7,2,1,5,5,7,6,7,2,1104201,4,5
1042002,0,1042,0,104201,374,302,380,345,385,7,7,2,1,5,5,7,6,7,2,1104201,4,5
1042100,0,1042,0,101,294,217,238,201,292,7,7,2,1,5,5,7,6,7,2,0,3,5
1042101,0,1042,0,104201,324,217,328,201,332,7,7,2,1,7,5,6,6,7,2,9025,3,5
1042102,0,1042,0,104201,294,217,238,201,292,7,7,2,1,5,5,7,6,7,2,9108,3,5
1042900,0,1042,0,104201,253,204,257,233,260,7,7,2,1,5,5,7,6,7,2,1104201,4,5
1043001,0,1043,0,104301,370,284,399,303,325,5,7,6,1,1,7,6,2,2,7,1104301,4,5
1043002,0,1043,0,104301,383,294,413,314,336,5,7,6,1,1,7,6,2,2,7,1104301,4,5
1043100,0,1043,0,101,192,204,223,231,192,5,7,6,1,2,7,5,1,2,7,0,3,5
1043101,0,1043,0,101,265,204,256,305,182,5,7,6,1,2,7,5,1,2,7,9126,3,5
1043900,0,1043,0,104301,255,196,275,209,224,5,7,7,1,1,7,6,2,2,7,1104301,4,5
1044001,0,1044,0,104401,364,307,374,295,350,3,7,7,5,1,3,6,7,7,1,1104401,4,5
1044002,0,1044,0,104401,331,279,341,268,319,3,7,7,5,1,3,6,7,7,1,1104401,4,5
1044003,0,1044,0,104401,327,275,336,264,314,3,7,7,5,1,3,6,7,7,1,1104401,4,5
1044004,0,1044,0,104401,376,316,386,303,361,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044005,0,1044,0,104401,389,327,399,314,374,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044006,0,1044,0,104401,376,316,386,303,361,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044007,0,1044,0,104401,357,301,367,288,344,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044008,0,1044,0,104401,319,269,328,258,307,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044009,0,1044,0,104401,393,331,404,317,378,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044010,0,1044,0,104401,393,331,404,317,378,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044011,0,1044,0,104401,319,269,328,258,307,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044012,0,1044,0,104401,393,331,404,317,378,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044013,0,1044,0,104401,337,283,346,272,324,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044014,0,1044,0,104401,389,327,399,314,374,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044015,0,1044,0,104401,414,349,426,334,398,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044016,0,1044,0,104401,337,283,346,272,324,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044017,0,1044,0,104401,414,349,426,334,398,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044018,0,1044,0,104401,337,283,346,272,324,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044019,0,1044,0,104401,414,349,426,334,398,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044020,0,1044,0,104401,285,240,293,230,274,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044021,0,1044,0,104401,363,305,372,293,349,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044022,0,1044,0,104401,363,305,372,293,349,3,7,7,5,1,3,6,7,7,1,1104401,4,5
1044023,0,1044,0,104401,363,305,372,293,349,3,7,7,5,1,3,6,7,7,1,1104401,4,5
1044024,0,1044,0,104401,337,283,346,272,324,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1044100,0,1044,0,101,242,213,291,146,219,3,7,7,5,1,3,6,7,7,1,0,3,5
1044101,0,1044,0,104401,296,251,291,146,219,3,7,7,5,1,3,6,7,7,1,9092,3,5
1044900,0,1044,0,104401,259,218,266,209,249,3,7,7,5,1,3,7,7,7,1,1104401,4,5
1045001,0,1045,0,104501,310,333,289,275,310,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045002,0,1045,0,104501,309,331,286,274,309,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045003,0,1045,0,104501,308,330,285,273,308,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045004,0,1045,0,104501,302,325,279,266,302,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045005,0,1045,0,104501,253,324,282,337,344,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045006,0,1045,0,104501,331,356,309,294,331,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045007,0,1045,0,104501,352,378,329,313,352,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045008,0,1045,0,104501,331,356,309,294,331,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045009,0,1045,0,104501,342,368,318,357,364,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045010,0,1045,0,104501,228,319,254,306,312,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045011,0,1045,0,104501,361,343,318,357,364,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045012,0,1045,0,104501,285,319,297,357,364,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045013,0,1045,0,104501,266,343,297,357,364,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045014,0,1045,0,104501,295,380,329,395,403,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045015,0,1045,0,104501,247,319,276,332,338,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045016,0,1045,0,104501,266,343,297,357,364,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045017,0,1045,0,104501,304,392,326,393,400,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045018,0,1045,0,104501,266,343,297,357,364,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045019,0,1045,0,104501,304,387,329,395,403,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045020,0,1045,0,104501,304,392,329,395,403,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045021,0,1045,0,104501,285,363,314,377,385,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045022,0,1045,0,104501,279,360,312,375,382,1,1,7,7,4,7,6,1,7,1,1104501,4,5
1045023,0,1045,0,104501,190,245,212,255,260,1,6,7,7,4,7,6,1,7,1,1104501,4,5
1045100,0,1045,0,101,238,256,221,210,238,1,1,7,7,4,7,6,1,7,1,0,3,5
1045101,0,1045,0,104501,238,340,221,210,238,1,1,7,7,4,7,6,1,7,1,1104501,3,5
1045900,0,1045,0,104501,253,228,261,239,232,5,5,7,7,4,7,6,1,7,5,1104501,4,5
1046001,0,1046,0,104601,404,286,343,404,331,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046002,0,1046,0,104601,410,290,348,410,336,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046003,0,1046,0,104601,407,288,345,407,334,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046004,0,1046,0,104601,410,290,348,410,336,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046005,0,1046,0,104601,385,272,327,385,316,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046006,0,1046,0,104601,848,598,717,845,692,6,7,7,3,7,4,1,1,3,7,1104602,5,5
1046007,0,1046,0,104601,421,298,357,421,345,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046008,0,1046,0,104601,881,623,747,881,722,6,7,7,3,7,4,1,1,3,7,1104602,5,5
1046009,0,1046,0,104601,416,294,353,416,341,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046010,0,1046,0,104601,900,637,764,900,738,6,7,7,3,7,4,1,1,3,7,1104602,4,5
1046011,0,1046,0,104601,360,255,306,360,295,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046012,0,1046,0,104601,900,637,764,900,738,6,7,7,3,7,4,1,1,3,7,1104603,4,5
1046013,0,1046,0,104601,416,294,353,416,341,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046014,0,1046,0,104601,360,255,306,360,295,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046015,0,1046,0,104601,850,602,721,850,697,6,7,8,3,7,4,1,1,3,7,1104604,4,5
1046016,0,1046,0,104601,416,294,353,416,341,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046017,0,1046,0,104601,416,294,353,416,341,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046018,0,1046,0,104601,360,255,306,360,295,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046019,0,1046,0,104601,416,294,353,416,341,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046020,0,1046,0,104601,416,294,353,416,341,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046021,0,1046,0,104601,416,294,353,416,341,6,7,7,3,7,4,1,1,3,7,1104601,4,5
1046100,0,1046,0,101,277,196,235,277,227,3,7,7,1,7,6,2,2,3,7,0,3,5
1046101,0,1046,0,104601,299,196,235,277,227,3,7,7,1,7,6,2,2,3,7,9035,3,5
1046102,0,1046,0,104601,299,196,235,277,227,3,7,7,1,7,6,2,2,3,7,9076,3,5
1046103,0,1046,0,104601,299,196,235,277,227,3,7,7,1,7,6,2,2,3,7,9116,3,5
1046900,0,1046,0,104601,277,196,235,277,227,7,7,7,3,7,4,1,1,3,7,1104601,4,5
1047001,0,1047,0,104701,264,275,253,226,233,1,3,7,7,1,6,7,2,7,1,1104702,4,5
1047002,0,1047,0,104701,297,310,285,254,263,1,3,7,7,1,6,7,2,7,1,1104702,4,5
1047003,0,1047,0,104701,301,314,288,258,266,1,3,7,7,1,6,7,2,7,1,1104702,4,5
1047004,0,1047,0,104701,292,305,280,250,258,1,3,7,7,1,6,7,2,7,1,1104702,4,5
1047005,0,1047,0,104701,328,343,315,281,290,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047006,0,1047,0,104701,364,380,349,313,323,1,3,7,7,1,6,7,2,7,1,1104702,4,5
1047007,0,1047,0,104701,298,311,285,256,264,1,3,7,7,1,6,7,2,7,1,1104702,4,5
1047008,0,1047,0,104701,326,340,311,278,287,1,3,7,7,1,6,7,2,7,1,1104702,4,5
1047009,0,1047,0,104701,331,345,317,283,292,1,3,7,7,1,6,7,2,7,1,1104702,4,5
1047010,0,1047,0,104701,395,412,378,338,349,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047011,0,1047,0,104701,398,415,376,340,347,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047012,0,1047,0,104701,344,359,329,294,304,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047013,0,1047,0,104701,349,364,334,299,308,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047014,0,1047,0,104701,344,359,329,294,304,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047015,0,1047,0,104701,319,333,305,273,281,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047016,0,1047,0,104701,311,325,298,266,275,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047017,0,1047,0,104701,362,378,342,305,315,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047018,0,1047,0,104701,314,322,300,268,277,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047019,0,1047,0,104701,311,325,295,264,272,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047020,0,1047,0,104701,314,327,298,266,275,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047021,0,1047,0,104701,339,372,325,290,299,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047022,0,1047,0,104701,319,333,305,273,281,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047023,0,1047,0,104701,360,375,344,307,317,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047024,0,1047,0,104701,362,378,346,310,320,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047025,0,1047,0,104701,434,452,415,371,383,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047026,0,1047,0,104701,342,356,327,292,302,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047027,0,1047,0,104701,342,356,327,292,302,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047028,0,1047,0,104701,360,375,344,307,317,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047029,0,1047,0,104701,408,426,390,349,360,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047030,0,1047,0,104701,281,293,268,240,248,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047031,0,1047,0,104701,332,346,317,283,293,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047032,0,1047,0,104701,332,346,317,283,293,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047033,0,1047,0,104701,332,346,317,283,293,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047034,0,1047,0,104701,281,293,268,240,248,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047035,0,1047,0,104701,383,399,366,327,338,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047036,0,1047,0,104701,332,346,317,283,293,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047037,0,1047,0,104701,332,346,317,283,293,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047038,0,1047,0,104701,357,372,342,305,315,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047039,0,1047,0,104701,408,426,390,349,360,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047040,0,1047,0,104701,383,399,366,327,338,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1047100,0,1047,0,101,255,266,244,218,225,1,3,7,7,1,6,7,2,7,1,0,3,5
1047900,0,1047,0,104701,255,266,244,218,225,1,3,7,7,1,6,7,2,7,1,1104701,4,5
1048001,0,1048,0,104801,330,324,276,267,293,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048002,0,1048,0,104801,331,325,277,268,295,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048003,0,1048,0,104801,327,321,274,265,291,1,1,7,7,1,7,6,1,7,1,1104801,4,5
1048004,0,1048,0,104801,258,254,215,208,229,1,5,7,6,1,7,6,1,7,1,1104801,4,5
1048005,0,1048,0,104801,310,318,258,250,275,1,1,7,7,1,7,6,1,7,1,1104801,4,5
1048006,0,1048,0,104801,310,305,258,250,275,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048007,0,1048,0,104801,297,292,247,239,263,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048008,0,1048,0,104801,310,305,258,250,275,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048009,0,1048,0,104801,369,363,307,297,327,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048010,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048011,0,1048,0,104801,361,356,301,291,321,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048012,0,1048,0,104801,361,356,301,291,321,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048013,0,1048,0,104801,284,279,237,229,252,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048014,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048015,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048016,0,1048,0,104801,320,315,267,258,284,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048017,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048018,0,1048,0,104801,361,356,301,291,321,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048019,0,1048,0,104801,320,315,267,258,284,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048020,0,1048,0,104801,320,315,267,258,284,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048021,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048022,0,1048,0,104801,361,356,301,291,321,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048023,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048024,0,1048,0,104801,413,406,344,333,366,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048025,0,1048,0,104801,361,356,301,291,321,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048026,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048027,0,1048,0,104801,361,356,301,291,321,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048028,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048029,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048030,0,1048,0,104801,387,381,323,312,344,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048031,0,1048,0,104801,387,381,323,312,344,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048032,0,1048,0,104801,361,356,301,291,321,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048033,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048034,0,1048,0,104801,413,406,344,333,366,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048035,0,1048,0,104801,335,330,280,270,298,1,1,7,6,1,7,6,1,7,1,1104801,4,5
1048100,0,1048,0,101,280,284,236,167,193,1,1,7,6,1,7,6,1,7,1,0,3,5
1048101,0,1048,0,104801,280,284,236,207,208,1,1,7,6,1,6,7,1,7,1,9020,3,5
1048900,0,1048,0,104801,265,238,262,215,241,5,5,7,6,1,7,6,1,7,5,1104801,4,5
1049001,0,1049,0,104901,341,302,321,284,176,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1049002,0,1049,0,104901,373,331,351,310,193,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1049003,0,1049,0,104901,376,333,354,312,194,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1049004,0,1049,0,104901,376,333,354,312,194,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1049005,0,1049,0,104901,491,435,462,408,253,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1049006,0,1049,0,104901,434,384,408,360,224,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1049007,0,1049,0,104901,376,333,354,312,194,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1049008,0,1049,0,104901,376,333,354,312,194,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1049009,0,1049,0,104901,434,384,408,360,224,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1049100,0,1049,0,101,241,252,261,234,176,2,4,7,5,1,5,7,4,7,1,0,3,5
1049101,0,1049,0,104901,282,252,294,234,176,2,4,7,5,1,5,7,4,7,1,9019,3,5
1049102,0,1049,0,104901,282,252,294,234,176,2,4,7,5,1,5,7,4,7,1,9029,3,5
1049900,0,1049,0,104901,289,256,272,240,149,2,4,7,5,1,5,7,4,7,1,1104901,4,5
1050001,0,1050,0,105001,325,320,343,293,219,5,6,7,5,1,1,6,7,7,1,1105001,4,5
1050002,0,1050,0,105001,393,388,416,355,265,5,6,7,5,1,1,6,7,7,1,1105001,4,5
1050003,0,1050,0,105001,324,320,343,292,218,5,6,7,5,1,1,6,7,7,1,1105001,4,5
1050004,0,1050,0,105001,320,316,338,288,216,5,6,7,5,1,1,6,7,7,1,1105001,4,5
1050005,0,1050,0,105001,326,321,344,294,219,5,6,7,5,1,1,6,7,7,1,1105001,4,5
1050006,0,1050,0,105001,324,318,342,292,216,5,6,7,7,1,1,6,7,7,1,1105001,4,5
1050007,0,1050,0,105001,393,388,416,355,265,5,6,7,7,1,1,6,7,7,1,1105001,4,5
1050008,0,1050,0,105001,324,320,343,292,218,5,6,7,7,1,1,6,7,7,1,1105001,4,5
1050009,0,1050,0,105001,240,237,252,214,161,5,6,7,7,1,1,6,7,7,1,1105001,4,5
1050010,0,1050,0,105001,326,321,344,294,219,5,6,7,7,1,1,6,7,7,1,1105001,4,5
1050011,0,1050,0,105001,419,366,411,369,287,5,6,7,5,1,1,7,7,7,1,1105001,4,5
1050012,0,1050,0,105001,405,354,398,357,278,5,6,7,5,1,1,7,7,7,1,1105001,4,5
1050013,0,1050,0,105001,378,330,371,333,259,5,6,7,5,1,1,7,7,7,1,1105001,4,5
1050100,0,1050,0,101,256,252,214,207,228,5,6,7,5,1,1,7,7,7,1,0,3,5
1050101,0,1050,0,105001,256,252,328,207,228,5,6,7,5,1,1,7,7,7,1,1105001,3,5
1050900,0,1050,0,105001,264,241,271,212,216,5,6,7,5,1,1,7,7,7,5,1105001,4,5
1051001,0,1051,0,105101,369,218,365,355,311,7,7,4,1,5,7,5,1,7,1,1105101,4,5
1051002,0,1051,0,105101,342,204,339,329,289,7,7,4,1,5,7,5,1,7,1,1105101,4,5
1051003,0,1051,0,105101,336,198,333,325,283,7,7,4,1,5,7,5,1,7,1,1105101,4,5
1051004,0,1051,0,105101,369,218,365,355,311,7,7,4,1,5,7,5,1,7,1,1105101,4,5
1051005,0,1051,0,105101,405,210,369,359,312,7,7,4,1,5,7,5,1,7,7,1105101,4,5
1051006,0,1051,0,105101,389,224,384,377,327,7,7,4,1,5,7,5,1,7,7,1105101,4,5
1051007,0,1051,0,105101,378,218,374,364,316,7,7,6,1,5,7,5,1,7,7,1105101,4,5
1051008,0,1051,0,105101,274,159,272,265,230,7,7,6,1,5,7,5,1,7,7,1105101,4,5
1051009,0,1051,0,105101,342,197,338,329,286,7,7,4,1,5,7,5,1,7,7,1105101,4,5
1051010,0,1051,0,105101,397,228,392,382,331,7,7,4,1,5,7,5,1,7,7,1105101,4,5
1051011,0,1051,0,105101,373,215,369,359,312,7,7,4,1,5,7,5,1,7,7,1105101,4,5
1051100,0,1051,0,101,249,245,263,224,165,7,7,4,1,5,7,5,1,7,7,0,3,5
1051101,0,1051,0,105101,313,245,315,277,273,7,7,4,1,5,7,5,1,7,7,9090,3,5
1051102,0,1051,0,105101,277,245,305,224,165,7,7,4,1,5,7,5,1,7,7,9099,3,5
1051900,0,1051,0,105101,262,277,237,237,169,7,7,5,5,5,7,5,1,7,5,1105101,4,5
1052100,0,1052,0,101,259,151,256,249,217,7,6,1,1,1,1,7,5,1,7,0,3,5
1052101,0,1052,0,105201,259,151,256,249,217,7,6,1,1,1,1,7,5,1,7,1105201,3,5
1052900,0,1052,0,105201,259,240,259,232,202,7,6,6,5,1,1,7,5,5,7,1105201,4,5
1053001,0,1053,0,105301,360,316,382,338,331,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053002,0,1053,0,105301,307,270,326,288,282,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053003,0,1053,0,105301,307,270,326,288,282,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053004,0,1053,0,105301,330,290,350,309,303,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053005,0,1053,0,105301,302,265,320,283,277,7,7,7,1,1,3,7,5,7,4,1105301,4,5
1053006,0,1053,0,105301,343,301,363,321,315,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053007,0,1053,0,105301,302,265,320,283,277,7,7,7,1,1,3,7,5,7,4,1105301,4,5
1053008,0,1053,0,105301,335,294,355,314,308,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053009,0,1053,0,105301,318,279,336,298,291,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053010,0,1053,0,105301,305,268,323,286,280,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053011,0,1053,0,105301,302,265,320,283,277,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053012,0,1053,0,105301,343,301,363,321,315,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053013,0,1053,0,105301,318,279,336,298,291,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053014,0,1053,0,105301,318,279,336,298,291,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053015,0,1053,0,105301,318,279,336,298,291,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053016,0,1053,0,105301,330,290,350,309,303,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053017,0,1053,0,105301,343,301,363,321,315,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053018,0,1053,0,105301,330,290,350,309,303,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053019,0,1053,0,105301,343,301,363,321,315,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053020,0,1053,0,105301,318,279,336,298,291,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053021,0,1053,0,105301,335,294,355,314,308,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053022,0,1053,0,105301,310,272,328,290,284,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053023,0,1053,0,105301,356,312,377,333,326,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053024,0,1053,0,105301,325,285,344,305,298,7,7,6,1,1,3,7,5,7,4,1105301,4,5
1053025,0,1053,0,105301,338,297,358,317,310,7,7,6,1,1,3,7,5,7,4,1105301,4,5
