id,relation_type,chara_id
3326,8954,1091
3327,8954,1023
3328,8955,1091
3329,8955,1035
3330,8956,1091
3331,8956,1048
3332,8959,1091
3333,8959,1094
3334,8960,1091
3335,8960,1103
3336,8961,1091
3337,8961,1004
3338,8962,1091
3339,8962,1045
3340,8963,1091
3341,8963,1069
3342,8964,1091
3343,8964,1072
3344,8965,1091
3345,8965,1003
3346,8966,1091
3347,8966,1013
3348,8967,1091
3349,8967,1017
3350,8969,1091
3352,8970,1091
3353,8970,1014
3354,8971,1091
3355,8971,1019
3356,8972,1091
3357,8972,1028
3358,8973,1091
3359,8973,1037
3360,8974,1091
3361,8974,1042
3362,8975,1091
3363,8975,1044
3364,8976,1091
3365,8976,1093
3366,8977,1091
3367,8977,1099
3368,8978,1091
3369,8978,1039
3370,8979,1091
3371,8979,1052
3372,8980,1091
3373,8980,1061
3374,8981,1091
3375,8981,1070
3376,8982,1091
3377,8982,1066
3378,8984,1093
3379,8984,1007
3380,8985,1093
3381,8985,1009
3382,8986,1093
3383,8986,1046
3384,8987,1093
3385,8987,1049
3386,8988,1093
3387,8988,1067
3388,8989,1093
3389,8989,1068
3390,8994,1093
3391,8994,1098
3392,8995,1093
3393,8995,1102
3394,8996,1093
3395,8996,1022
3396,8997,1093
3397,8997,1054
3398,8998,1093
3399,8998,1004
3400,8999,1093
3401,8999,1045
3402,9000,1093
3403,9000,1069
3404,9001,1093
3405,9001,1072
3406,9002,1094
3407,9002,1007
3408,9003,1094
3409,9003,1009
3410,9004,1094
3411,9004,1046
3412,9005,1094
3413,9005,1049
3414,9006,1094
3415,9006,1067
3416,9007,1094
3417,9007,1068
3418,9012,1094
3419,9012,1098
3420,9013,1094
3421,9013,1102
3422,9014,1094
3423,9014,1004
3424,9015,1094
3425,9015,1045
3426,9016,1094
3427,9016,1069
3428,9017,1094
3429,9017,1072
3430,9018,1094
3431,9018,1003
3432,9019,1094
3433,9019,1013
3434,9020,1094
3435,9020,1017
3436,9022,1094
3438,9023,1094
3439,9023,1063
3440,9025,1094
3441,9025,1029
3442,9026,1094
3443,9026,1041
3444,9027,1094
3445,9027,1057
3446,9029,1095
3447,9029,1022
3448,9030,1095
3449,9030,1054
3450,9031,1095
3451,9031,1004
3452,9032,1095
3453,9032,1045
3454,9033,1095
3455,9033,1069
3456,9034,1095
3457,9034,1072
3458,9035,1095
3459,9035,1015
3460,9036,1095
3461,9036,1038
3462,9037,1095
3463,9037,1040
3464,9038,1095
3465,9038,1043
3466,9039,1095
3467,9039,1058
3468,9040,1095
3469,9040,1060
3470,9042,1095
3471,9042,1027
3472,9043,1095
3473,9043,1059
3474,9044,1095
3475,9044,1071
3476,9045,1095
3477,9045,1062
3478,9046,1095
3479,9046,1074
3480,9047,1095
3481,9047,1003
3482,9048,1095
3483,9048,1013
3484,9049,1095
3485,9049,1017
3486,9051,1095
3488,9052,1095
3489,9052,1056
3490,9054,1097
3491,9054,1022
3492,9055,1097
3493,9055,1054
3494,9056,1097
3495,9056,1004
3496,9057,1097
3497,9057,1045
3498,9058,1097
3499,9058,1069
3500,9059,1097
3501,9059,1072
3502,9060,1097
3503,9060,1015
3504,9061,1097
3505,9061,1038
3506,9062,1097
3507,9062,1040
3508,9063,1097
3509,9063,1043
3510,9064,1097
3511,9064,1058
3512,9065,1097
3513,9065,1060
3514,9067,1097
3515,9067,1027
3516,9068,1097
3517,9068,1059
3518,9069,1097
3519,9069,1071
3520,9070,1097
3521,9070,1062
3522,9071,1097
3523,9071,1074
3524,9072,1097
3525,9072,1003
3526,9073,1097
3527,9073,1013
3528,9074,1097
3529,9074,1017
3530,9076,1097
3532,9077,1097
3533,9077,1056
3534,9079,1098
3535,9079,1018
3536,9080,1098
3537,9080,1021
3538,9081,1098
3539,9081,1023
3540,9082,1098
3541,9082,1035
3542,9083,1098
3543,9083,1048
3544,9087,1098
3545,9087,1103
3546,9088,1098
3547,9088,1004
3548,9089,1098
3549,9089,1045
3550,9090,1098
3551,9090,1069
3552,9091,1098
3553,9091,1072
3554,9092,1098
3555,9092,1003
3556,9093,1098
3557,9093,1013
3558,9094,1098
3559,9094,1017
3560,9096,1098
3562,9097,1098
3563,9097,1014
3564,9098,1098
3565,9098,1019
3566,9099,1098
3567,9099,1028
3568,9100,1098
3569,9100,1037
3570,9101,1098
3571,9101,1042
3572,9102,1098
3573,9102,1044
3574,9104,1098
3575,9104,1099
3576,9105,1098
3577,9105,1039
3578,9106,1098
3579,9106,1052
3580,9107,1098
3581,9107,1061
3582,9108,1098
3583,9108,1070
3584,9109,1098
3585,9109,1066
3586,9111,1099
3587,9111,1007
3588,9112,1099
3589,9112,1009
3590,9113,1099
3591,9113,1046
3592,9114,1099
3593,9114,1049
3594,9115,1099
3595,9115,1067
3596,9116,1099
3597,9116,1068
3598,9122,1099
3599,9122,1102
3600,9123,1099
3601,9123,1022
3602,9124,1099
3603,9124,1054
3604,9125,1099
3605,9125,1004
3606,9126,1099
3607,9126,1045
3608,9127,1099
3609,9127,1069
3610,9128,1099
3611,9128,1072
3613,9129,1018
3615,9130,1021
3617,9131,1023
3619,9132,1035
3621,9133,1048
3623,9137,1103
3625,9138,1007
3627,9139,1009
3629,9140,1046
3631,9141,1049
3633,9142,1067
3635,9143,1068
3637,9149,1102
3639,9150,1050
3641,9151,1001
3643,9152,1002
3645,9153,1005
3647,9154,1010
3649,9155,1016
3651,9156,1025
3653,9157,1030
3655,9158,1032
3657,9159,1033
3659,9160,1036
3661,9161,1047
3663,9162,1055
3665,9165,1039
3667,9166,1052
3669,9167,1061
3671,9168,1070
3673,9169,1066
3674,9171,1102
3675,9171,1018
3676,9172,1102
3677,9172,1021
3678,9173,1102
3679,9173,1023
3680,9174,1102
3681,9174,1035
3682,9175,1102
3683,9175,1048
3684,9179,1102
3685,9179,1103
3686,9180,1102
3687,9180,1004
3688,9181,1102
3689,9181,1045
3690,9182,1102
3691,9182,1069
3692,9183,1102
3693,9183,1072
3694,9184,1102
3695,9184,1003
3696,9185,1102
3697,9185,1013
3698,9186,1102
3699,9186,1017
3700,9189,1102
3701,9189,1014
3702,9190,1102
3703,9190,1019
3704,9191,1102
3705,9191,1028
3706,9192,1102
3707,9192,1037
3708,9193,1102
3709,9193,1042
3710,9194,1102
3711,9194,1044
3712,9197,1102
3713,9197,1039
3714,9198,1102
3715,9198,1052
3716,9199,1102
3717,9199,1061
3718,9200,1102
3719,9200,1070
3720,9201,1102
3721,9201,1066
3722,9203,1103
3723,9203,1007
3724,9204,1103
3725,9204,1009
3726,9205,1103
3727,9205,1046
3728,9206,1103
3729,9206,1049
3730,9207,1103
3731,9207,1067
3732,9208,1103
3733,9208,1068
3734,9215,1103
3735,9215,1004
3736,9216,1103
3737,9216,1045
3738,9217,1103
3739,9217,1069
3740,9218,1103
3741,9218,1072
3742,9219,1103
3743,9219,1003
3744,9220,1103
3745,9220,1013
3746,9221,1103
3747,9221,1017
3748,9224,1103
3749,9224,1063
3750,9226,1103
3751,9226,1029
3752,9227,1103
3753,9227,1041
3754,9228,1103
3755,9228,1057
3756,2404,1093
3757,2406,1042
3758,2406,1043
3759,2406,1073
3760,2407,1092
3761,2407,1094
3762,2408,1047
3763,2408,1083
3764,2408,1084
3765,2409,1087
3766,2410,1049
3767,2410,1100
3768,341,1098
3769,341,1081
3770,342,1078
3771,342,1134
3772,343,1100
3773,343,1080
3774,344,1099
3775,344,1090
3776,345,1083
3777,345,1086
3779,2411,1099
3780,2405,1029
3781,2532,1019
3782,2532,1098
3783,2533,1098
3784,2533,1099
3785,2533,1100
3787,2901,1107
3788,2901,1120
3789,2901,1090
3790,2901,1137
3792,2902,1093
3793,2902,1095
3794,2903,1097
3795,2902,1099
3796,2902,1103
3797,2902,1100
3798,2902,1065
3799,2902,1109
3801,2902,1112
3802,2902,1113
3803,2902,1116
3804,2903,1055
3805,2903,1085
3806,2903,1088
3807,2903,1089
3808,2903,1091
3809,2903,1096
3810,2903,1105
3811,2903,1102
3812,2903,1106
3813,2903,1111
3816,3101,1078
3817,3101,1104
3818,3101,1105
3819,2516,1078
3820,2511,1078
3821,2404,1078
3822,2604,1005
3823,2604,1016
3824,2604,1019
3825,2604,1021
3826,2604,1022
3827,2604,1026
3828,2604,1034
3829,2604,1039
3830,202,1100
3831,202,1104
3832,202,1105
3833,202,1106
3834,202,1107
3837,346,1092
3838,346,1106
3839,347,1043
3840,347,1103
3841,348,1105
3842,348,1097
3843,349,1088
3844,349,1108
3845,350,1109
3846,350,1110
3847,351,1091
3848,351,1111
3849,352,1112
3850,352,1113
3851,353,1114
3852,353,1116
3853,354,1115
3854,354,1119
3855,2603,1099
3856,2603,1043
3857,2603,1057
3858,2603,1012
3859,2603,1015
3860,2603,1020
3861,2603,1023
3862,2603,1025
3863,2603,1028
3864,2603,1033
3865,2603,1037
3866,2603,1038
3867,3203,1047
3868,3203,1033
3869,3203,1038
3870,2701,1047
3871,2530,1099
3872,2520,1099
3873,3205,1055
3874,3205,1034
3875,3205,1044
3876,401,1073
3877,402,1022
3878,402,1059
3879,402,1074
3880,403,1066
3881,403,1087
3882,404,1018
3883,404,1033
3884,404,1043
3885,404,1077
3886,405,1006
3887,405,1021
3888,405,1034
3889,405,1045
3890,405,1071
3891,406,1004
3892,406,1017
3893,406,1057
3894,406,1070
3895,406,1086
3896,406,1104
3897,407,1007
3898,407,1005
3899,407,1012
3900,407,1016
3901,407,1037
3902,407,1046
3903,407,1076
3904,408,1027
3905,408,1031
3906,408,1064
3907,408,1065
3908,408,1093
3909,409,1053
3910,409,1072
3911,409,1083
3912,409,1084
3913,409,1096
3914,409,1106
3915,410,1025
3916,410,1032
3917,410,1036
3918,410,1092
3919,410,1094
3920,410,1105
3921,410,1107
3922,411,1026
3923,411,1030
3924,411,1041
3925,411,1069
3926,412,1040
3927,412,1048
3928,412,1049
3929,412,1085
3930,412,1100
3931,413,1028
3932,413,1039
3933,413,1090
3934,413,1098
3935,413,1099
3936,413,1108
3937,414,1015
3938,414,1052
3939,414,1058
3940,415,1060
3941,415,1062
3942,415,1063
3943,415,1103
3944,416,1029
3945,416,1038
3946,416,1078
3947,417,1019
3948,417,1047
3949,417,1055
3950,417,1097
3951,417,1102
3953,418,1088
3954,418,1091
3955,419,1024
3956,419,1044
3957,419,1051
3958,419,1054
3959,420,1067
3960,420,1068
3961,420,1089
3962,504,1085
3963,504,1067
3964,504,1088
3965,504,1071
3966,504,1086
3967,518,1031
3968,518,1026
3969,518,1004
3970,519,1067
3971,519,1068
3972,520,1046
3973,520,1098
3974,520,1099
3975,520,1100
3976,521,1065
3977,521,1085
3978,521,1093
3979,521,1078
3980,522,1067
3981,522,1088
3982,523,1001
3983,523,1002
3984,523,1006
3985,523,1007
3986,523,1013
3987,523,1016
3988,523,1030
3989,523,1035
3990,524,1017
3991,524,1018
3992,524,1016
3993,524,1012
3994,524,1004
3995,524,1005
3996,524,1010
3997,524,1015
3998,524,1011
3999,524,1014
4001,525,1007
4002,525,1008
4003,525,1009
4004,525,1002
4005,525,1001
4006,525,1003
4007,525,1013
4008,526,1002
4009,526,1064
4010,526,1065
4011,526,1066
4012,527,1052
4013,527,1019
4014,528,1052
4015,528,1007
4016,529,1052
4017,529,1036
4018,530,1052
4019,530,1046
4020,531,1052
4021,531,1024
4022,532,1052
4023,532,1059
4024,533,1052
4025,533,1060
4026,534,1052
4027,534,1010
4028,535,1052
4029,535,1020
4030,536,1052
4031,536,1011
4032,537,1052
4033,537,1015
4034,538,1052
4035,538,1033
4036,539,1052
4037,539,1056
4038,540,1052
4039,540,1058
4040,541,1052
4041,541,1061
4042,542,1052
4043,542,1022
4044,543,1052
4045,543,1038
4046,544,1052
4047,544,1063
4048,545,1052
4049,545,1006
4050,546,1052
4051,546,1039
4052,547,1052
4053,547,1100
4054,548,1052
4055,548,1104
4056,549,1052
4057,549,1106
4058,550,1052
4059,550,1047
4060,551,1052
4061,551,1021
4062,2707,1028
4063,2707,1052
4064,2708,1100
4065,2708,1089
4066,2709,1107
4067,2709,1093
4068,2710,1064
4069,2710,1035
4070,2711,1024
4071,2711,1098
4072,2712,1070
4073,2712,1012
4074,2713,1106
4075,2713,1038
4076,2714,1018
4077,2714,1073
4078,2715,1086
4079,2715,1091
4080,2716,1031
4081,2716,1065
4082,2717,1072
4083,2717,1027
4084,2718,1082
4085,2718,1102
4086,2719,1066
4087,2719,1032
4088,2720,1041
4090,2720,1043
4091,2721,1085
4092,2721,1005
4094,2722,1051
4095,2722,1074
4096,2722,1092
4097,2723,1020
4098,2723,1095
4099,2724,1079
4100,2724,1002
4101,2725,1001
4102,2725,1097
4103,2726,1034
4104,2726,1062
4105,2726,1094
4106,2727,1045
4107,2727,1078
4109,2813,1107
4110,2825,1057
4111,2825,1104
4112,2822,1022
4113,2822,1083
4114,2822,1084
4115,2822,1106
4116,2822,1096
4117,2823,1047
4118,2823,1097
4119,2823,1105
4120,2826,1046
4121,2826,1081
4122,2827,1007
4123,2827,1099
4124,2827,1090
4125,2828,1068
4126,2828,1089
4127,2828,1088
4128,2828,1108
4129,2512,1104
4130,2512,1106
4131,2512,1107
4132,2510,1108
4133,2506,1106
4134,2515,1106
4135,2501,1080
4136,2501,1081
4137,2519,1104
4138,2519,1107
4139,2531,1079
4140,2532,1081
4141,2533,1079
4142,2520,1080
4143,2520,1081
4144,2526,1079
4145,2528,1081
4146,2534,1019
4147,2534,1079
4148,2503,1104
4149,2503,1072
4150,2503,1045
4151,2503,1003
4152,2503,1013
4153,2503,1055
4154,2503,1018
4155,2503,1105
4156,2503,1009
4157,2503,1068
4158,2524,1050
4159,2524,1074
4160,2524,1033
4161,2524,1032
4162,3301,1052
4163,3301,1060
4164,3301,1066
4165,3301,1062
4166,3301,1063
4167,3301,1071
4168,3301,1054
4169,3301,1029
4170,3301,1073
4171,3301,1093
4173,3301,1102
4174,3301,1103
4175,3401,1052
4176,3401,1007
4177,3401,1008
4178,3401,1019
4179,3401,1030
4180,3401,1034
4181,3401,1037
4182,3401,1044
4183,3401,1046
4184,3401,1048
4185,3401,1053
4186,3401,1054
4187,3401,1056
4188,3401,1060
4189,3401,1062
4190,3401,1063
4191,3401,1064
4192,3401,1066
4193,3401,1070
4194,3401,1074
4195,3401,1077
4196,3401,1079
4197,3401,1081
4198,3401,1088
4199,3401,1089
4200,3401,1091
4201,3401,1092
4202,3401,1098
4203,3401,1099
4204,3401,1100
4206,3401,1102
4207,3401,1103
4208,3401,1106
4209,3401,1107
4210,3501,1001
4211,3501,1003
4212,3501,1007
4213,3501,1015
4214,3501,1016
4215,3501,1017
4216,3501,1020
4217,3501,1023
4218,3501,1026
4219,3501,1027
4220,3501,1030
4221,3501,1031
4222,3501,1033
4223,3501,1035
4224,3501,1036
4225,3501,1037
4226,3501,1040
4227,3501,1047
4228,3501,1049
4229,3501,1050
4230,3501,1056
4231,3501,1057
4232,3501,1061
4233,3501,1062
4234,3501,1067
4235,3501,1068
4236,3501,1069
4237,3501,1072
4238,3501,1074
4239,3501,1077
4240,3501,1084
4241,3501,1088
4242,3501,1092
4243,3501,1094
4244,3501,1096
4246,3501,1102
4247,3501,1104
4248,3501,1105
4249,3501,1108
4250,3502,1008
4251,3502,1009
4252,3502,1018
4253,3502,1029
4254,3502,1039
4255,3502,1044
4256,3502,1051
4257,3502,1059
4258,3502,1063
4260,3502,1086
4261,3502,1090
4262,3502,1097
4263,3503,1001
4264,3503,1003
4265,3503,1007
4266,3503,1013
4267,3503,1015
4268,3503,1017
4269,3503,1018
4270,3503,1021
4271,3503,1023
4272,3503,1024
4273,3503,1027
4274,3503,1030
4275,3503,1034
4276,3503,1036
4277,3503,1037
4278,3503,1040
4279,3503,1045
4280,3503,1047
4281,3503,1048
4282,3503,1050
4283,3503,1055
4284,3503,1056
4285,3503,1057
4286,3503,1058
4287,3503,1059
4288,3503,1060
4289,3503,1062
4290,3503,1063
4291,3503,1064
4292,3503,1067
4293,3503,1068
4294,3503,1072
4295,3503,1074
4296,3503,1088
4297,3503,1089
4298,3503,1090
4299,3503,1092
4300,3503,1103
4301,3503,1104
4302,3503,1105
4303,3503,1106
4304,3504,1001
4305,3504,1003
4306,3504,1006
4307,3504,1007
4308,3504,1008
4309,3504,1009
4310,3504,1012
4311,3504,1013
4312,3504,1015
4313,3504,1016
4314,3504,1017
4315,3504,1018
4316,3504,1019
4317,3504,1020
4318,3504,1021
4319,3504,1023
4320,3504,1024
4321,3504,1030
4322,3504,1034
4323,3504,1035
4324,3504,1036
4325,3504,1037
4326,3504,1044
4327,3504,1045
4328,3504,1047
4329,3504,1048
4330,3504,1053
4331,3504,1055
4332,3504,1057
4333,3504,1058
4334,3504,1060
4335,3504,1061
4336,3504,1062
4337,3504,1063
4338,3504,1065
4339,3504,1066
4340,3504,1064
4341,3504,1067
4342,3504,1068
4343,3504,1071
4344,3504,1072
4345,3504,1074
4346,3504,1073
4347,3504,1076
4348,3504,1077
4349,3504,1083
4350,3504,1088
4351,3504,1089
4352,3504,1090
4353,3504,1094
4354,3504,1096
4355,3504,1102
4356,3504,1103
4357,3504,1104
4358,3504,1106
4359,3504,1107
4360,3505,1006
4361,3505,1019
4362,3505,1028
4363,3505,1029
4364,3505,1034
4365,3505,1043
4366,3505,1046
4367,3505,1052
4368,3505,1066
4369,3505,1079
4370,3505,1080
4371,3505,1081
4372,3505,1092
4373,3505,1098
4374,3505,1099
4375,3505,1100
4376,3506,1002
4377,3506,1007
4378,3506,1008
4379,3506,1010
4380,3506,1014
4381,3506,1017
4382,3506,1019
4383,3506,1025
4384,3506,1036
4385,3506,1037
4386,3506,1038
4387,3506,1042
4388,3506,1046
4389,3506,1047
4390,3506,1049
4391,3506,1067
4392,3506,1070
4394,3506,1076
4395,3506,1080
4396,3506,1081
4397,3506,1088
4398,3506,1089
4399,3506,1091
4400,3506,1095
4401,3506,1099
4402,3506,1102
4403,3506,1107
4404,3506,1108
4405,3507,1004
4406,3507,1005
4407,3507,1008
4408,3507,1011
4409,3507,1012
4410,3507,1016
4411,3507,1019
4412,3507,1026
4413,3507,1031
4414,3507,1032
4415,3507,1033
4416,3507,1040
4417,3507,1050
4418,3507,1051
4419,3507,1059
4420,3507,1069
4421,3507,1074
4422,3507,1079
4423,3508,1010
4424,3508,1028
4425,3508,1038
4426,3508,1041
4427,3508,1042
4428,3508,1046
4429,3508,1051
4430,3508,1052
4431,3508,1053
4432,3508,1054
4433,3508,1061
4434,3508,1065
4435,3508,1078
4436,3508,1085
4437,3508,1087
4438,3508,1093
4439,3508,1095
4440,3509,1002
4441,3509,1004
4442,3509,1005
4443,3509,1006
4444,3509,1008
4445,3509,1009
4446,3509,1010
4447,3509,1011
4448,3509,1012
4449,3509,1014
4450,3509,1016
4451,3509,1019
4452,3509,1022
4453,3509,1042
4454,3509,1043
4455,3509,1044
4456,3509,1046
4457,3509,1051
4458,3509,1053
4459,3509,1054
4460,3509,1057
4461,3509,1059
4462,3509,1061
4463,3509,1062
4464,3509,1063
4465,3509,1065
4466,3509,1069
4467,3509,1070
4468,3509,1078
4469,3509,1079
4470,3509,1080
4471,3509,1081
4472,3509,1082
4473,3509,1084
4474,3509,1085
4475,3509,1086
4476,3509,1090
4477,3509,1091
4478,3509,1092
4479,3509,1097
4480,3509,1098
4481,3509,1099
4482,3509,1100
4483,2402,1057
4484,2706,1040
4485,3203,1058
4486,3203,1106
4487,3204,1051
4488,3205,1053
4489,3205,1059
4490,3206,1039
4491,2403,1040
4492,2404,1026
4495,2405,1005
4496,2405,1012
4497,2405,1016
4498,2405,1023
4499,2405,1028
4500,2405,1050
4501,2406,1020
4502,2406,1059
4503,2407,1015
4504,2407,1019
4505,2407,1025
4506,2407,1033
4507,2407,1058
4508,2409,1039
4509,2409,1046
4510,2410,1037
4511,2410,1038
4512,2410,1048
4513,2411,1098
4514,2603,1050
4515,2603,1058
4516,2604,1046
4517,2604,1048
4518,2604,1059
4519,2603,1040
4520,2604,1085
4521,2604,1083
4522,2604,1106
4523,2604,1077
4524,2604,1093
4525,2604,1088
4531,2402,1104
4533,2403,1086
4546,2405,1076
4547,2405,1055
4548,2405,1054
4549,2405,1082
4550,2406,1124
4551,2406,1135
4556,2407,1107
4557,2407,1120
4558,2407,1095
4561,2408,1105
4562,2408,1106
4563,2408,1121
4564,2409,1119
4565,2409,1079
4566,2409,1081
4567,2603,1076
4568,2603,1105
4569,2603,1084
4570,2603,1055
4571,2603,1104
4572,104,1105
4573,105,1106
4574,106,1104
4575,2001,1105
4576,2011,1077
4577,2011,1106
4578,2209,1102
4579,2209,1105
4580,2601,1104
4581,2601,1105
4582,2601,1106
4583,3003,1104
4584,3003,1105
4585,3004,1106
4586,3101,1106
4587,3204,1104
4588,3205,1105
4589,9230,1104
4590,9230,1018
4591,9231,1104
4592,9231,1021
4593,9232,1104
4594,9232,1023
4595,9233,1104
4596,9233,1035
4597,9234,1104
4598,9234,1048
4599,9235,1104
4600,9235,1082
4601,9236,1104
4602,9236,1087
4603,9237,1104
4604,9237,1094
4605,9238,1104
4606,9238,1103
4607,9239,1104
4608,9239,1004
4609,9240,1104
4610,9240,1045
4611,9241,1104
4612,9241,1069
4613,9242,1104
4614,9242,1072
4615,9243,1104
4616,9243,1015
4617,9244,1104
4618,9244,1038
4619,9245,1104
4620,9245,1040
4621,9246,1104
4622,9246,1043
4623,9247,1104
4624,9247,1058
4625,9248,1104
4626,9248,1060
4627,9249,1104
4628,9249,1088
4629,9250,1104
4630,9250,1027
4631,9251,1104
4632,9251,1059
4633,9252,1104
4634,9252,1071
4635,9253,1104
4636,9253,1062
4637,9254,1104
4638,9254,1074
4639,9255,1104
4640,9255,1064
4641,9256,1104
4642,9256,1065
4643,9257,1105
4644,9257,1022
4645,9258,1105
4646,9258,1054
4647,9259,1105
4648,9259,1004
4649,9260,1105
4650,9260,1045
4651,9261,1105
4652,9261,1069
4653,9262,1105
4654,9262,1072
4655,9263,1105
4656,9263,1015
4657,9264,1105
4658,9264,1038
4659,9265,1105
4660,9265,1040
4661,9266,1105
4662,9266,1043
4663,9267,1105
4664,9267,1058
4665,9268,1105
4666,9268,1060
4667,9269,1105
4668,9269,1088
4669,9270,1105
4670,9270,1027
4671,9271,1105
4672,9271,1059
4673,9272,1105
4674,9272,1071
4675,9273,1105
4676,9273,1062
4677,9274,1105
4678,9274,1074
4679,9275,1105
4680,9275,1003
4681,9276,1105
4682,9276,1013
4683,9277,1105
4684,9277,1017
4685,9278,1105
4686,9278,1073
4687,9279,1105
4689,9280,1105
4690,9280,1056
4691,9281,1105
4692,9281,1076
4693,9282,1106
4694,9282,1018
4695,9283,1106
4696,9283,1021
4697,9284,1106
4698,9284,1023
4699,9285,1106
4700,9285,1035
4701,9286,1106
4702,9286,1048
4703,9287,1106
4704,9287,1082
4705,9288,1106
4706,9288,1087
4707,9289,1106
4708,9289,1094
4709,9290,1106
4710,9290,1103
4711,9291,1106
4712,9291,1050
4713,2210,1008
4714,2210,1084
4715,2211,1018
4716,2211,1108
4717,2212,1001
4718,2212,1110
4719,2601,1084
4720,2601,1107
4721,2601,1108
4723,2603,1086
4724,9292,1107
4725,9292,1022
4726,9293,1107
4727,9293,1054
4728,9294,1107
4729,9294,1004
4730,9295,1107
4731,9295,1045
4732,9296,1107
4733,9296,1069
4734,9297,1107
4735,9297,1072
4736,9298,1107
4737,9298,1006
4738,9299,1107
4739,9299,1050
4740,9300,1107
4741,9300,1015
4742,9301,1107
4743,9301,1038
4744,9302,1107
4745,9302,1040
4746,9303,1107
4747,9303,1043
4748,9304,1107
4749,9304,1058
4750,9305,1107
4751,9305,1060
4752,9306,1107
4753,9306,1088
4754,9307,1107
4755,9307,1027
4756,9308,1107
4757,9308,1059
4758,9309,1107
4759,9309,1071
4760,9310,1107
4761,9310,1062
4762,9311,1107
4763,9311,1074
4764,9312,1107
4765,9312,1064
4766,9313,1107
4767,9313,1001
4768,9314,1107
4769,9314,1002
4770,9315,1107
4771,9315,1005
4772,9316,1107
4773,9316,1010
4774,9317,1107
4775,9317,1016
4776,9318,1107
4777,9318,1025
4778,9319,1107
4779,9319,1030
4780,9320,1107
4781,9320,1032
4782,9321,1107
4783,9321,1033
4784,9322,1107
4785,9322,1036
4786,9323,1107
4787,9323,1047
4788,9324,1107
4789,9324,1055
4790,9325,1107
4791,9325,1095
4792,9326,1107
4793,9326,1097
4794,9327,1107
4795,9327,1105
4796,9328,1107
4797,9328,1014
4798,9329,1107
4799,9329,1019
4800,9330,1107
4801,9330,1028
4802,9331,1107
4803,9331,1037
4804,9332,1107
4805,9332,1042
4806,9333,1107
4807,9333,1044
4808,9334,1107
4809,9334,1093
4810,9335,1107
4811,104,1107
4812,3003,1107
4813,3101,1107
4814,9335,1099
4815,2603,1107
4816,3203,1107
4817,3003,1088
4818,3101,1088
4819,3203,1088
4820,2603,1089
4821,2412,1088
4822,2412,1089
4823,102,1114
4824,105,1115
4825,105,1116
4826,105,1117
4827,202,1109
4828,202,1110
4829,202,1111
4830,202,1112
4831,202,1113
4832,202,1114
4833,202,1115
4834,202,1116
4835,202,1117
4836,2601,1115
4837,2601,1117
4838,2602,1110
4839,2602,1111
4840,2602,1112
4841,2602,1113
4842,2602,1114
4843,2602,1116
4844,2705,1109
4845,2707,1113
4846,2708,1114
4847,2713,1110
4848,2716,1117
4849,2728,1048
4850,2728,1111
4851,2729,1080
4852,2729,1112
4853,2730,1053
4854,2730,1115
4855,2816,1114
4856,2827,1116
4857,2829,1109
4858,2829,1110
4859,2829,1111
4860,2829,1112
4861,2830,1113
4862,2831,1115
4863,2831,1117
4864,2904,1114
4867,3001,1109
4868,3002,1109
4870,3002,1112
4871,3002,1114
4872,3002,1116
4873,3003,1108
4874,3003,1110
4875,3003,1111
4876,3003,1113
4877,3003,1114
4878,3003,1115
4879,3003,1116
4881,3004,1115
4882,3004,1117
4883,3101,1108
4884,3101,1109
4885,3101,1110
4886,3101,1111
4887,3101,1112
4888,3101,1113
4889,3101,1114
4890,3101,1115
4891,3101,1116
4892,3101,1117
4893,2523,1115
4894,2523,1116
4895,2509,1110
4896,2509,1114
4897,2509,1116
4898,2512,1115
4899,2510,1115
4900,2516,1114
4901,2514,1111
4902,2514,1116
4903,2505,1108
4904,2505,1115
4905,2504,1109
4906,2504,1114
4907,2504,1116
4908,2521,1114
4909,2515,1115
4910,2519,1114
4911,2519,1116
4912,2517,1113
4913,2508,1114
4914,2507,1109
4915,2503,1115
4916,3202,1116
4917,3203,1108
4918,3203,1110
4919,3203,1112
4920,3203,1114
4921,3204,1109
4922,3204,1117
4923,3205,1115
4924,3301,1112
4925,3301,1117
4926,3401,1112
4927,3401,1117
4928,3501,1115
4929,3501,1117
4930,3502,1109
4931,3502,1110
4932,3502,1111
4933,3502,1112
4934,3502,1114
4935,3502,1116
4936,3503,1115
4937,3503,1117
4939,3504,1114
4940,3504,1115
4941,3504,1116
4942,3504,1117
4943,3505,1112
4944,3505,1113
4945,3506,1110
4946,3506,1114
4947,3506,1115
4948,3506,1116
4949,3507,1114
4950,3508,1109
4951,3509,1108
4952,3509,1109
4953,3509,1110
4954,3509,1112
4955,3509,1114
4956,3509,1115
4957,3509,1116
4958,2412,1108
4959,2409,1109
4960,2409,1110
4961,2409,1111
4962,2409,1112
4963,2409,1113
4964,2410,1114
4965,2411,1115
4966,2411,1117
4967,2411,1116
4968,2603,1110
4969,2603,1111
4970,2603,1114
4971,2603,1116
4972,2603,1117
4973,2604,1108
4974,2604,1109
4975,2604,1112
4976,2604,1113
4977,2604,1115
4978,2412,1067
4979,2412,1068
4980,2412,1102
4981,104,1120
4982,106,1119
4983,202,1119
4984,202,1120
4985,2601,1119
4986,2601,1120
4987,2602,1118
4988,2731,1118
4989,2732,1119
4990,2733,1120
4991,2814,1120
4992,2815,1119
