id,chara_id,campaign_id,dress_id,color_type,chara_no_change,trainer_gender_type,cut_id,cut_sub_id,motion_type,motion_rate
1130,1091,663,-1,0,0,0,8,3,1,10000
1131,1093,663,-1,0,0,0,8,3,2,10000
1132,1094,663,-1,0,0,0,8,3,4,10000
1133,1098,663,-1,0,0,0,8,3,4,10000
1134,1099,663,-1,0,0,0,8,3,1,10000
1135,1100,663,-1,0,0,0,8,3,5,10000
1136,1102,663,-1,0,0,0,8,3,2,10000
1137,1104,663,-1,0,0,0,8,3,7,10000
1138,1105,663,-1,0,0,0,8,3,2,10000
1139,1106,663,-1,0,0,0,8,3,1,10000
1140,1107,663,-1,0,0,0,8,3,3,10000
1141,1108,663,-1,0,0,0,8,3,7,10000
1142,1109,663,-1,0,0,0,8,3,1,10000
1143,1116,663,-1,0,0,0,8,3,6,10000
1144,1119,663,-1,0,0,0,8,3,2,10000
1145,1120,663,-1,0,0,0,8,3,7,10000
1146,1001,663,2,0,0,0,8,1,2,10000
1147,1002,663,2,0,0,0,8,1,3,10000
1148,1003,663,2,0,0,0,8,1,2,10000
1149,1004,663,2,0,0,0,8,1,3,10000
1150,1005,663,2,0,0,0,8,1,3,10000
1151,1006,663,2,0,0,0,8,1,4,10000
1152,1007,663,2,0,0,0,8,1,2,10000
1153,1008,663,2,0,0,0,8,1,2,10000
1154,1009,663,2,0,0,0,8,1,4,10000
1155,1010,663,2,0,0,0,8,1,2,10000
1156,1011,663,2,0,0,0,8,1,3,10000
1157,1012,663,2,0,0,0,8,1,2,10000
1158,1013,663,2,0,0,0,8,1,4,10000
1159,1014,663,2,0,0,0,8,1,2,10000
1160,1015,663,2,0,0,0,8,1,1,10000
1161,1016,663,2,0,0,0,8,1,6,10000
1162,1017,663,2,0,0,0,8,1,5,10000
1163,1018,663,2,0,0,0,8,1,5,10000
1164,1019,663,2,0,0,0,8,1,1,10000
1165,1020,663,2,0,0,0,8,1,1,10000
1166,1021,663,2,0,0,0,8,1,1,10000
1167,1022,663,2,0,0,0,8,1,3,10000
1168,1023,663,2,0,0,0,8,1,5,10000
1169,1024,663,2,0,0,0,8,1,1,10000
1170,1025,663,2,0,0,0,8,1,3,10000
1171,1026,663,2,0,0,0,8,1,5,10000
1172,1027,663,2,0,0,0,8,1,4,10000
1173,1028,663,2,0,0,0,8,1,2,10000
1174,1029,663,2,0,0,0,8,1,1,10000
1175,1030,663,2,0,0,0,8,1,4,10000
1176,1031,663,2,0,0,0,8,1,1,10000
1177,1032,663,2,0,0,0,8,1,5,10000
1178,1033,663,2,0,0,0,8,1,5,10000
1179,1034,663,2,0,0,0,8,1,6,10000
1180,1035,663,2,0,0,0,8,1,2,10000
1181,1036,663,2,0,0,0,8,1,5,10000
1182,1037,663,2,0,0,0,8,1,3,10000
1183,1038,663,2,0,0,0,8,1,3,10000
1184,1039,663,2,0,0,0,8,1,2,10000
1185,1040,663,2,0,0,0,8,1,5,10000
1186,1041,663,2,0,0,0,8,1,2,10000
1187,1042,663,2,0,0,0,8,1,6,10000
1188,1043,663,2,0,0,0,8,1,2,10000
1189,1044,663,2,0,0,0,8,1,1,10000
1190,1045,663,2,0,0,0,8,1,3,10000
1191,1046,663,2,0,0,0,8,1,4,10000
1192,1047,663,2,0,0,0,8,1,3,10000
1193,1048,663,2,0,0,0,8,1,2,10000
1194,1049,663,2,0,0,0,8,1,6,10000
1195,1050,663,2,0,0,0,8,1,5,10000
1196,1051,663,2,0,0,0,8,1,1,10000
1197,1052,663,2,0,0,0,8,1,2,10000
1198,1053,663,2,0,0,0,8,1,5,10000
1199,1054,663,2,0,0,0,8,1,1,10000
1200,1055,663,2,0,0,0,8,1,1,10000
1201,1056,663,2,0,0,0,8,1,2,10000
1202,1057,663,2,0,0,0,8,1,6,10000
1203,1058,663,2,0,0,0,8,1,4,10000
1204,1059,663,2,0,0,0,8,1,3,10000
1205,1060,663,2,0,0,0,8,1,3,10000
1206,1061,663,2,0,0,0,8,1,3,10000
1207,1062,663,2,0,0,0,8,1,2,10000
1208,1063,663,2,0,0,0,8,1,3,10000
1209,1064,663,2,0,0,0,8,1,4,10000
1210,1065,663,2,0,0,0,8,1,2,10000
1211,1066,663,2,0,0,0,8,1,2,10000
1212,1067,663,2,0,0,0,8,1,3,10000
1213,1068,663,2,0,0,0,8,1,2,10000
1214,1069,663,2,0,0,0,8,1,4,10000
1215,1070,663,2,0,0,0,8,1,6,10000
1216,1071,663,2,0,0,0,8,1,3,10000
1217,1072,663,2,0,0,0,8,1,5,10000
1218,1074,663,2,0,0,0,8,1,3,10000
1219,1076,663,2,0,0,0,8,1,3,10000
1220,1077,663,2,0,0,0,8,1,1,10000
1221,1078,663,2,0,0,0,8,1,3,10000
1222,1080,663,2,0,0,0,8,1,6,10000
1223,1082,663,2,0,0,0,8,1,3,10000
1224,1083,663,2,0,0,0,8,1,5,10000
1225,1084,663,2,0,0,0,8,1,6,10000
1226,1085,663,2,0,0,0,8,1,5,10000
1227,1086,663,2,0,0,0,8,1,3,10000
1228,1087,663,2,0,0,0,8,1,3,10000
1229,1088,663,2,0,0,0,8,1,3,10000
1230,1089,663,2,0,0,0,8,1,4,10000
1231,1091,663,2,0,0,0,8,1,1,10000
1232,1093,663,2,0,0,0,8,1,3,10000
1233,1094,663,2,0,0,0,8,1,2,10000
1234,1098,663,2,0,0,0,8,1,1,10000
1235,1099,663,2,0,0,0,8,1,4,10000
1236,1100,663,2,0,0,0,8,1,3,10000
1237,1102,663,2,0,0,0,8,1,3,10000
1238,1104,663,2,0,0,0,8,1,6,10000
1239,1105,663,2,0,0,0,8,1,3,10000
1240,1106,663,2,0,0,0,8,1,2,10000
1241,1107,663,2,0,0,0,8,1,2,10000
1242,1108,663,2,0,0,0,8,1,5,10000
1243,1109,663,2,0,0,0,8,1,1,10000
1244,1116,663,2,0,0,0,8,1,3,10000
1245,1119,663,2,0,0,0,8,1,3,10000
1246,1120,663,2,0,0,0,8,1,6,10000
1247,1043,279,-1,0,0,0,1,1,2,10000
1248,1054,279,-1,0,0,0,1,1,2,10000
1249,1055,279,-1,0,0,0,1,1,4,10000
1250,1057,279,-1,0,0,0,1,1,2,10000
1251,1063,279,-1,0,0,0,1,1,6,10000
1252,1066,279,-1,0,0,0,1,1,4,10000
1253,1070,279,-1,0,0,0,1,1,5,10000
1254,1073,279,-1,0,0,0,1,1,2,10000
1255,1076,279,-1,0,0,0,1,1,1,10000
1256,1077,279,-1,0,0,0,1,1,2,10000
1257,1079,279,-1,0,0,0,1,1,5,10000
1258,1080,279,-1,0,0,0,1,1,5,10000
1259,1081,279,-1,0,0,0,1,1,5,10000
1260,1082,279,-1,0,0,0,1,1,1,10000
1261,1083,279,-1,0,0,0,1,1,5,10000
1262,1084,279,-1,0,0,0,1,1,5,10000
1263,1085,279,-1,0,0,0,1,1,6,10000
1264,1086,279,-1,0,0,0,1,1,6,10000
1265,1088,279,-1,0,0,0,1,1,2,10000
1266,1089,279,-1,0,0,0,1,1,6,10000
1267,1090,279,-1,0,0,0,1,1,3,10000
1268,1091,279,-1,0,0,0,1,1,4,10000
1269,1093,279,-1,0,0,0,1,1,5,10000
1270,1094,279,-1,0,0,0,1,1,2,10000
1271,1096,279,-1,0,0,0,1,1,2,10000
1272,1097,279,-1,0,0,0,1,1,6,10000
1273,1102,279,-1,0,0,0,1,1,5,10000
1274,1104,279,-1,0,0,0,1,1,5,10000
1275,1105,279,-1,0,0,0,1,1,6,10000
1276,1106,279,-1,0,0,0,1,1,2,10000
1277,1107,279,-1,0,0,0,1,1,2,10000
1278,1108,279,-1,0,0,0,1,1,5,10000
1279,1109,279,-1,0,0,0,1,1,4,10000
1280,1110,279,-1,0,0,0,1,1,3,10000
1281,1111,279,-1,0,0,0,1,1,6,10000
1282,1113,279,-1,0,0,0,1,1,1,10000
1283,1115,279,-1,0,0,0,1,1,5,10000
1284,1116,279,-1,0,0,0,1,1,5,10000
1285,1117,279,-1,0,0,0,1,1,2,10000
1286,1119,279,-1,0,0,0,1,1,5,10000
1287,1120,279,-1,0,0,0,1,1,5,10000
1288,1121,279,-1,0,0,0,1,1,5,10000
1289,1124,279,-1,0,0,0,1,1,5,10000
1290,1127,279,-1,0,0,0,1,1,5,10000
1291,1131,279,-1,0,0,0,1,1,2,10000
1292,1132,279,-1,0,0,0,1,1,3,10000
1293,1133,279,-1,0,0,0,1,1,1,10000
1294,1043,279,-1,0,0,0,2,1,3,10000
1295,1054,279,-1,0,0,0,2,1,5,10000
1296,1055,279,-1,0,0,0,2,1,3,10000
1297,1057,279,-1,0,0,0,2,1,2,10000
1298,1063,279,-1,0,0,0,2,1,6,10000
1299,1066,279,-1,0,0,0,2,1,3,10000
1300,1070,279,-1,0,0,0,2,1,7,10000
1301,1073,279,-1,0,0,0,2,1,1,10000
1302,1076,279,-1,0,0,0,2,1,2,10000
1303,1077,279,-1,0,0,0,2,1,1,10000
1304,1079,279,-1,0,0,0,2,1,4,10000
1305,1080,279,-1,0,0,0,2,1,5,10000
1306,1081,279,-1,0,0,0,2,1,5,10000
1307,1082,279,-1,0,0,0,2,1,6,10000
1308,1083,279,-1,0,0,0,2,1,4,10000
1309,1084,279,-1,0,0,0,2,1,7,10000
1310,1085,279,-1,0,0,0,2,1,2,10000
1311,1086,279,-1,0,0,0,2,1,4,10000
1312,1088,279,-1,0,0,0,2,1,6,10000
1313,1089,279,-1,0,0,0,2,1,4,10000
1314,1090,279,-1,0,0,0,2,1,2,10000
1315,1091,279,-1,0,0,0,2,1,3,10000
1316,1093,279,-1,0,0,0,2,1,2,10000
1317,1094,279,-1,0,0,0,2,1,5,10000
1318,1096,279,-1,0,0,0,2,1,5,10000
1319,1097,279,-1,0,0,0,2,1,4,10000
1320,1102,279,-1,0,0,0,2,1,7,10000
1321,1104,279,-1,0,0,0,2,1,5,10000
1322,1105,279,-1,0,0,0,2,1,4,10000
1323,1106,279,-1,0,0,0,2,1,1,10000
1324,1107,279,-1,0,0,0,2,1,5,10000
1325,1108,279,-1,0,0,0,2,1,4,10000
1326,1109,279,-1,0,0,0,2,1,1,10000
1327,1110,279,-1,0,0,0,2,1,2,10000
1328,1111,279,-1,0,0,0,2,1,2,10000
1329,1113,279,-1,0,0,0,2,1,3,10000
1330,1115,279,-1,0,0,0,2,1,4,10000
1331,1116,279,-1,0,0,0,2,1,7,10000
1332,1117,279,-1,0,0,0,2,1,1,10000
1333,1119,279,-1,0,0,0,2,1,2,10000
1334,1120,279,-1,0,0,0,2,1,4,10000
1335,1121,279,-1,0,0,0,2,1,6,10000
1336,1124,279,-1,0,0,0,2,1,7,10000
1337,1127,279,-1,0,0,0,2,1,1,10000
1338,1131,279,-1,0,0,0,2,1,1,10000
1339,1132,279,-1,0,0,0,2,1,2,10000
1340,1133,279,-1,0,0,0,2,1,6,10000
1341,1043,279,-1,0,0,0,3,1,1,10000
1342,1054,279,-1,0,0,0,3,2,1,10000
1343,1055,279,-1,0,0,0,3,2,1,10000
1344,1057,279,-1,0,0,0,3,2,3,10000
1345,1063,279,-1,0,0,0,3,1,4,9000
1346,1063,279,-1,0,0,0,3,1,3,1000
1347,1066,279,-1,0,0,0,3,2,2,5000
1348,1070,279,-1,0,0,0,3,2,5,10000
1349,1073,279,-1,0,0,0,3,3,3,10000
1350,1076,279,-1,0,0,0,3,3,5,10000
1351,1077,279,-1,0,0,0,3,2,3,10000
1352,1079,279,-1,0,0,0,3,2,3,10000
1353,1080,279,-1,0,0,0,3,2,1,10000
1354,1081,279,-1,0,0,0,3,2,2,5000
1355,1082,279,-1,0,0,0,3,3,5,10000
1356,1083,279,-1,0,0,0,3,3,7,10000
1357,1084,279,-1,0,0,0,3,1,5,10000
1358,1085,279,-1,0,0,0,3,3,7,10000
1359,1086,279,-1,0,0,0,3,3,7,10000
1360,1088,279,-1,0,0,0,3,2,3,10000
1361,1089,279,-1,0,0,0,3,3,4,5000
1362,1090,279,-1,0,0,0,3,2,3,10000
1363,1091,279,-1,0,0,0,3,3,5,10000
1364,1093,279,-1,0,0,0,3,2,3,10000
1365,1094,279,-1,0,0,0,3,1,1,10000
1366,1096,279,-1,0,0,0,3,1,2,5000
1367,1097,279,-1,0,0,0,3,2,3,10000
1368,1102,279,-1,0,0,0,3,3,5,10000
1369,1104,279,-1,0,0,0,3,3,1,10000
1370,1105,279,-1,0,0,0,3,1,3,10000
1371,1106,279,-1,0,0,0,3,1,3,10000
1372,1107,279,-1,0,0,0,3,1,1,10000
1373,1108,279,-1,0,0,0,3,3,7,10000
1374,1109,279,-1,0,0,0,3,3,5,10000
1375,1110,279,-1,0,0,0,3,1,3,10000
1376,1111,279,-1,0,0,0,3,3,7,10000
1377,1113,279,-1,0,0,0,3,1,1,10000
1378,1115,279,-1,0,0,0,3,3,7,10000
1379,1116,279,-1,0,0,0,3,3,7,10000
1380,1117,279,-1,0,0,0,3,2,3,10000
1381,1119,279,-1,0,0,0,3,2,5,10000
1382,1120,279,-1,0,0,0,3,2,5,10000
1383,1121,279,-1,0,0,0,3,3,3,10000
1384,1124,279,-1,0,0,0,3,3,3,10000
1385,1127,279,-1,0,0,0,3,3,2,5000
1386,1131,279,-1,0,0,0,3,2,1,10000
1387,1132,279,-1,0,0,0,3,1,3,10000
1388,1133,279,-1,0,0,0,3,2,3,10000
1389,1054,333,-1,0,0,0,5,1,1,10000
1390,1055,333,-1,0,0,0,5,1,1,10000
1391,1070,333,-1,0,0,0,5,1,3,10000
1392,1073,333,-1,0,0,0,5,1,1,10000
1393,1077,333,-1,0,0,0,5,1,2,10000
1394,1079,333,-1,0,0,0,5,1,3,10000
1395,1080,333,-1,0,0,0,5,1,1,10000
1396,1081,333,-1,0,0,0,5,1,3,10000
1397,1082,333,-1,0,0,0,5,1,2,10000
1398,1084,333,-1,0,0,0,5,1,3,10000
1399,1086,333,-1,0,0,0,5,1,3,10000
1400,1088,333,-1,0,0,0,5,1,2,10000
1401,1089,333,-1,0,0,0,5,1,2,10000
1402,1090,333,-1,0,0,0,5,1,2,10000
1403,1091,333,-1,0,0,0,5,1,1,10000
1404,1093,333,-1,0,0,0,5,1,2,10000
1405,1094,333,-1,0,0,0,5,1,2,10000
1406,1096,333,-1,0,0,0,5,1,1,10000
1407,1097,333,-1,0,0,0,5,1,2,10000
1408,1102,333,-1,0,0,0,5,1,2,10000
1409,1104,333,-1,0,0,0,5,1,2,10000
1410,1106,333,-1,0,0,0,5,1,1,10000
1411,1107,333,-1,0,0,0,5,1,3,10000
1412,1108,333,-1,0,0,0,5,1,3,10000
1413,1109,333,-1,0,0,0,5,1,1,10000
1414,1110,333,-1,0,0,0,5,1,2,10000
1415,1111,333,-1,0,0,0,5,1,2,10000
1416,1113,333,-1,0,0,0,5,1,1,10000
1417,1115,333,-1,0,0,0,5,1,3,10000
1418,1116,333,-1,0,0,0,5,1,3,10000
1419,1117,333,-1,0,0,0,5,1,2,10000
1420,1119,333,-1,0,0,0,5,1,3,10000
1421,1120,333,-1,0,0,0,5,1,3,10000
1422,1121,333,-1,0,0,0,5,1,2,10000
1423,1124,333,-1,0,0,0,5,1,2,10000
1424,1127,333,-1,0,0,0,5,1,3,10000
1425,1131,333,-1,0,0,0,5,1,1,10000
1426,1132,333,-1,0,0,0,5,1,1,10000
1427,1133,333,-1,0,0,0,5,1,1,10000
1428,1054,333,-1,0,0,0,5,2,1,10000
1429,1055,333,-1,0,0,0,5,2,1,10000
1430,1070,333,-1,0,0,0,5,2,3,10000
1431,1073,333,-1,0,0,0,5,2,1,10000
1432,1077,333,-1,0,0,0,5,2,1,10000
1433,1079,333,-1,0,0,0,5,2,2,10000
1434,1080,333,-1,0,0,0,5,2,2,10000
1435,1081,333,-1,0,0,0,5,2,3,10000
1436,1082,333,-1,0,0,0,5,2,2,10000
1437,1084,333,-1,0,0,0,5,2,3,10000
1438,1086,333,-1,0,0,0,5,2,2,10000
1439,1088,333,-1,0,0,0,5,2,1,10000
1440,1089,333,-1,0,0,0,5,2,2,10000
1441,1090,333,-1,0,0,0,5,2,2,10000
1442,1091,333,-1,0,0,0,5,2,1,10000
1443,1093,333,-1,0,0,0,5,2,2,10000
1444,1094,333,-1,0,0,0,5,2,3,10000
1445,1096,333,-1,0,0,0,5,2,1,10000
1446,1097,333,-1,0,0,0,5,2,2,10000
1447,1102,333,-1,0,0,0,5,2,3,10000
1448,1104,333,-1,0,0,0,5,2,3,10000
1449,1106,333,-1,0,0,0,5,2,2,10000
1450,1107,333,-1,0,0,0,5,2,3,10000
1451,1108,333,-1,0,0,0,5,2,2,10000
1452,1109,333,-1,0,0,0,5,2,1,10000
1453,1110,333,-1,0,0,0,5,2,2,10000
1454,1111,333,-1,0,0,0,5,2,2,10000
1455,1113,333,-1,0,0,0,5,2,1,10000
1456,1115,333,-1,0,0,0,5,2,2,10000
1457,1116,333,-1,0,0,0,5,2,2,10000
1458,1117,333,-1,0,0,0,5,2,2,10000
1459,1119,333,-1,0,0,0,5,2,2,10000
1460,1120,333,-1,0,0,0,5,2,2,10000
1461,1121,333,-1,0,0,0,5,2,3,10000
1462,1124,333,-1,0,0,0,5,2,1,10000
1463,1127,333,-1,0,0,0,5,2,2,10000
1464,1131,333,-1,0,0,0,5,2,1,10000
1465,1132,333,-1,0,0,0,5,2,1,10000
1466,1133,333,-1,0,0,0,5,2,2,10000
1467,1054,333,5,0,0,0,5,3,2,10000
1468,1055,333,5,0,0,0,5,3,1,10000
1469,1070,333,5,0,0,0,5,3,3,10000
1470,1073,333,5,0,0,0,5,3,2,10000
1471,1077,333,5,0,0,0,5,3,2,10000
1472,1079,333,5,0,0,0,5,3,2,10000
1473,1080,333,5,0,0,0,5,3,1,10000
1474,1081,333,5,0,0,0,5,3,1,10000
1475,1082,333,5,0,0,0,5,3,3,10000
1476,1084,333,5,0,0,0,5,3,3,10000
1477,1086,333,5,0,0,0,5,3,3,10000
1478,1088,333,5,0,0,0,5,3,3,10000
1479,1089,333,5,0,0,0,5,3,2,10000
1480,1090,333,5,0,0,0,5,3,3,10000
1481,1091,333,5,0,0,0,5,3,1,10000
1482,1093,333,5,0,0,0,5,3,3,10000
1483,1094,333,5,0,0,0,5,3,1,10000
1484,1096,333,5,0,0,0,5,3,1,10000
1485,1097,333,5,0,0,0,5,3,3,10000
1486,1102,333,5,0,0,0,5,3,3,10000
1487,1104,333,5,0,0,0,5,3,1,10000
1488,1106,333,5,0,0,0,5,3,1,10000
1489,1107,333,5,0,0,0,5,3,1,10000
1490,1108,333,5,0,0,0,5,3,3,10000
1491,1109,333,5,0,0,0,5,3,1,10000
1492,1110,333,5,0,0,0,5,3,3,10000
1493,1111,333,5,0,0,0,5,3,3,10000
1494,1113,333,5,0,0,0,5,3,1,10000
1495,1115,333,5,0,0,0,5,3,3,10000
1496,1116,333,5,0,0,0,5,3,3,10000
1497,1117,333,5,0,0,0,5,3,2,10000
1498,1119,333,5,0,0,0,5,3,3,10000
1499,1120,333,5,0,0,0,5,3,3,10000
1500,1121,333,5,0,0,0,5,3,1,10000
1501,1124,333,5,0,0,0,5,3,3,10000
1502,1127,333,5,0,0,0,5,3,2,10000
1503,1131,333,5,0,0,0,5,3,1,10000
1504,1132,333,5,0,0,0,5,3,1,10000
1505,1133,333,5,0,0,0,5,3,3,10000
1506,1054,370,25,2,0,0,1,1,2,10000
1507,1063,370,25,3,0,0,1,1,6,10000
1508,1073,370,25,3,0,0,1,1,2,10000
1509,1077,370,25,2,0,0,1,1,2,10000
1510,1079,370,25,0,0,0,1,1,5,10000
1511,1080,370,25,0,0,0,1,1,5,10000
1512,1081,370,25,2,0,0,1,1,5,10000
1513,1082,370,25,2,0,0,1,1,1,10000
1514,1086,370,25,3,0,0,1,1,6,10000
1515,1088,370,25,3,0,0,1,1,2,10000
1516,1089,370,25,0,0,0,1,1,6,10000
1517,1090,370,25,0,0,0,1,1,3,10000
1518,1091,370,25,0,0,0,1,1,4,10000
1519,1093,370,25,1,0,0,1,1,5,10000
1520,1094,370,25,3,0,0,1,1,2,10000
1521,1096,370,25,1,0,0,1,1,2,10000
1522,1097,370,25,2,0,0,1,1,6,10000
1523,1102,370,25,1,0,0,1,1,5,10000
1524,1107,370,25,2,0,0,1,1,2,10000
1525,1108,370,25,1,0,0,1,1,5,10000
1526,1109,370,25,2,0,0,1,1,4,10000
1527,1110,370,25,0,0,0,1,1,3,10000
1528,1111,370,25,3,0,0,1,1,6,10000
1529,1113,370,25,2,0,0,1,1,1,10000
1530,1115,370,25,1,0,0,1,1,5,10000
1531,1116,370,25,2,0,0,1,1,5,10000
1532,1117,370,25,3,0,0,1,1,2,10000
1533,1119,370,25,1,0,0,1,1,5,10000
1534,1120,370,25,1,0,0,1,1,5,10000
1535,1121,370,25,2,0,0,1,1,5,10000
1536,1124,370,25,0,0,0,1,1,5,10000
1537,1127,370,25,1,0,0,1,1,5,10000
1538,1131,370,25,2,0,0,1,1,2,10000
1539,1132,370,25,2,0,0,1,1,3,10000
1540,1133,370,25,1,0,0,1,1,1,10000
1541,1054,370,25,2,0,0,6,1,3,5000
1542,1054,370,25,2,0,0,6,1,4,5000
1543,1063,370,25,3,0,0,6,1,2,10000
1544,1073,370,25,3,0,0,6,1,3,5000
1545,1073,370,25,3,0,0,6,1,4,5000
1546,1077,370,25,2,0,0,6,1,2,5000
1547,1077,370,25,2,0,0,6,1,4,5000
1548,1079,370,25,0,0,0,6,1,5,5000
1549,1079,370,25,0,0,0,6,1,4,5000
1550,1080,370,25,0,0,0,6,1,3,5000
1551,1080,370,25,0,0,0,6,1,4,5000
1552,1081,370,25,2,0,0,6,1,3,5000
1553,1081,370,25,2,0,0,6,1,4,5000
1554,1082,370,25,2,0,0,6,1,5,10000
1555,1086,370,25,3,0,0,6,1,2,10000
1556,1088,370,25,3,0,0,6,1,5,5000
1557,1088,370,25,3,0,0,6,1,4,5000
1558,1089,370,25,0,0,0,6,1,1,5000
1559,1089,370,25,0,0,0,6,1,4,5000
1560,1090,370,25,0,0,0,6,1,5,10000
1561,1091,370,25,0,0,0,6,1,3,5000
1562,1091,370,25,0,0,0,6,1,4,5000
1563,1093,370,25,1,0,0,6,1,5,10000
1564,1094,370,25,3,0,0,6,1,2,5000
1565,1094,370,25,3,0,0,6,1,4,5000
1566,1096,370,25,1,0,0,6,1,2,5000
1567,1096,370,25,1,0,0,6,1,4,5000
1568,1097,370,25,2,0,0,6,1,1,10000
1569,1102,370,25,1,0,0,6,1,2,10000
1570,1107,370,25,2,0,0,6,1,2,5000
1571,1107,370,25,2,0,0,6,1,4,5000
1572,1108,370,25,1,0,0,6,1,2,10000
1573,1109,370,25,2,0,0,6,1,1,5000
1574,1109,370,25,2,0,0,6,1,4,5000
1575,1110,370,25,0,0,0,6,1,2,10000
1576,1111,370,25,3,0,0,6,1,5,10000
1577,1113,370,25,2,0,0,6,1,3,5000
1578,1113,370,25,2,0,0,6,1,4,5000
1579,1115,370,25,1,0,0,6,1,2,10000
1580,1116,370,25,2,0,0,6,1,2,10000
1581,1117,370,25,3,0,0,6,1,3,10000
1583,1119,370,25,1,0,0,6,1,5,10000
1584,1120,370,25,1,0,0,6,1,2,5000
1585,1120,370,25,1,0,0,6,1,4,5000
1586,1121,370,25,2,0,0,6,1,2,5000
1587,1121,370,25,2,0,0,6,1,4,5000
1588,1124,370,25,0,0,0,6,1,2,10000
1589,1127,370,25,1,0,0,6,1,2,5000
1590,1127,370,25,1,0,0,6,1,4,5000
1591,1131,370,25,2,0,0,6,1,2,10000
1592,1132,370,25,2,0,0,6,1,1,10000
1593,1133,370,25,1,0,0,6,1,5,5000
1594,1133,370,25,1,0,0,6,1,4,5000
1595,1054,370,25,2,0,0,7,2,1,10000
1596,1063,370,25,3,0,0,7,1,5,10000
1597,1073,370,25,3,0,0,7,2,2,10000
1598,1077,370,25,2,0,0,7,1,1,10000
1599,1079,370,25,0,0,0,7,2,3,10000
1600,1080,370,25,0,0,0,7,3,2,10000
1601,1081,370,25,2,0,0,7,1,4,10000
1602,1082,370,25,2,0,0,7,3,1,10000
1603,1086,370,25,3,0,0,7,1,2,10000
1604,1088,370,25,3,0,0,7,3,1,10000
1605,1089,370,25,0,0,0,7,1,2,10000
1606,1090,370,25,0,0,0,7,2,3,10000
1607,1091,370,25,0,0,0,7,1,1,10000
1608,1093,370,25,1,0,0,7,3,1,10000
1609,1094,370,25,3,0,0,7,1,3,10000
1610,1096,370,25,1,0,0,7,1,4,10000
1611,1097,370,25,2,0,0,7,3,1,10000
1612,1102,370,25,1,0,0,7,2,3,10000
1613,1107,370,25,2,0,0,7,2,2,10000
1614,1108,370,25,1,0,0,7,2,3,10000
1615,1109,370,25,2,0,0,7,1,1,10000
1616,1110,370,25,0,0,0,7,1,5,10000
1617,1111,370,25,3,0,0,7,3,1,10000
1618,1113,370,25,2,0,0,7,3,2,10000
1619,1115,370,25,1,0,0,7,1,2,10000
1620,1116,370,25,2,0,0,7,1,2,10000
1621,1117,370,25,3,0,0,7,2,1,10000
1622,1119,370,25,1,0,0,7,1,2,10000
1623,1120,370,25,1,0,0,7,3,2,10000
1624,1121,370,25,2,0,0,7,2,3,10000
1625,1124,370,25,0,0,0,7,1,5,10000
1626,1127,370,25,1,0,0,7,2,1,10000
1627,1131,370,25,2,0,0,7,1,1,10000
1628,1132,370,25,2,0,0,7,1,5,10000
1629,1133,370,25,1,0,0,7,3,1,10000
1630,1073,663,3,0,0,0,8,2,1,10000
1631,1079,663,3,0,0,0,8,2,2,10000
1632,1081,663,3,0,0,0,8,2,5,10000
1633,1090,663,3,0,0,0,8,2,2,10000
1634,1096,663,3,0,0,0,8,2,4,10000
1635,1097,663,3,0,0,0,8,2,2,10000
1636,1110,663,3,0,0,0,8,2,2,10000
1637,1111,663,3,0,0,0,8,2,2,10000
1638,1113,663,3,0,0,0,8,2,3,10000
1639,1115,663,3,0,0,0,8,2,5,10000
1640,1117,663,3,0,0,0,8,2,2,10000
1641,1121,663,3,0,0,0,8,2,1,10000
1642,1124,663,3,0,0,0,8,2,1,10000
1643,1127,663,3,0,0,0,8,2,2,10000
1644,1131,663,3,0,0,0,8,2,1,10000
1645,1132,663,3,0,0,0,8,2,1,10000
1646,1133,663,3,0,0,0,8,2,2,10000
1647,1073,663,-1,0,0,0,8,3,3,10000
1648,1079,663,-1,0,0,0,8,3,2,10000
1649,1081,663,-1,0,0,0,8,3,3,10000
1650,1090,663,-1,0,0,0,8,3,6,10000
1651,1096,663,-1,0,0,0,8,3,3,10000
1652,1097,663,-1,0,0,0,8,3,5,10000
1653,1110,663,-1,0,0,0,8,3,1,10000
1654,1111,663,-1,0,0,0,8,3,2,10000
1655,1113,663,-1,0,0,0,8,3,4,10000
1656,1115,663,-1,0,0,0,8,3,7,10000
1657,1117,663,-1,0,0,0,8,3,1,10000
1658,1121,663,-1,0,0,0,8,3,1,10000
1659,1124,663,-1,0,0,0,8,3,7,10000
1660,1127,663,-1,0,0,0,8,3,2,10000
1661,1131,663,-1,0,0,0,8,3,4,10000
1662,1132,663,-1,0,0,0,8,3,1,10000
1663,1133,663,-1,0,0,0,8,3,5,10000
1664,1073,663,2,0,0,0,8,1,2,10000
1665,1079,663,2,0,0,0,8,1,1,10000
1666,1081,663,2,0,0,0,8,1,6,10000
1667,1090,663,2,0,0,0,8,1,3,10000
1668,1096,663,2,0,0,0,8,1,2,10000
1669,1097,663,2,0,0,0,8,1,3,10000
1670,1110,663,2,0,0,0,8,1,3,10000
1671,1111,663,2,0,0,0,8,1,3,10000
1672,1113,663,2,0,0,0,8,1,2,10000
1673,1115,663,2,0,0,0,8,1,6,10000
1674,1117,663,2,0,0,0,8,1,4,10000
1675,1121,663,2,0,0,0,8,1,4,10000
1676,1124,663,2,0,0,0,8,1,6,10000
1677,1127,663,2,0,0,0,8,1,1,10000
