id,body_motion,body_motion_type,body_motion_path_segment,body_motion_play_type,face_type,cheek,eye_default,ear_motion,tail_motion,tail_motion_type
1060828,sleep05_01,3,1,2,CloseA,0,0,EarC,,0
1060829,advice02,3,1,2,WaraiA,0,0,EarC,,0
1060830,think03,3,1,2,KomariA,0,1,EarC,,0
1060831,kuchiate04,3,1,2,KomariA,0,0,EarC,,0
1060832,surprise10,3,1,2,KomariC,1,0,EarC,,0
1060833,surprise05_mirror,3,1,2,OdorokiA,0,0,EarC,,0
1060834,stop01,3,1,2,CloseE,0,1,EarC,,0
1060835,akire05,3,1,2,WaraiA,0,0,EarC,,0
1060836,hot03,3,1,2,KomariC,0,1,EarC,,0
1060837,fight06,3,1,2,KomariC,0,0,EarC,,0
1060838,shake01,3,1,2,KomariA,0,1,EarC,,0
1060839,koshiate03,3,1,2,DoyaA,0,0,EarC,,0
1060840,koshiate03,3,1,2,KusyoEL,0,0,EarC,,0
1060841,mot02,2,1,2,KomariA,0,1,EarC,,0
1060842,surprise05,3,1,2,KomariA,1,0,EarC,,0
1060843,tired02,3,1,2,IkariA,0,1,EarC,,0
1060844,fight01,3,1,2,DoyaA,0,0,EarC,,0
1060845,shock01,3,1,2,KomariC,0,1,EarC,,0
1060846,kuchiate04,3,1,2,DereA,0,0,EarC,,0
1060847,shake05,3,1,2,KomariC,0,0,EarC,,0
1060848,advice02_mirror,3,1,2,WaraiA,0,0,EarC,,0
1060849,advice03_mirror,3,1,2,WaraiA,0,0,EarC,,0
1060850,gatts03,3,1,2,DoyaA,0,1,EarC,,0
1060851,mot02_mirror,2,1,2,KomariA,0,1,EarC,,0
1061000,hot02,3,1,2,DoyaA,0,0,EarC,,0
1061001,laugh08,3,1,2,WaraiC,0,1,EarC,,0
1061002,udekumi02,3,1,2,IkariA,0,0,EarC,,0
1061003,fight06,3,1,2,IkariC,0,0,EarC,,0
1061004,muneate01,3,1,2,IkariA,0,1,EarC,,0
1061005,koshiate05,3,1,2,FutuA,0,0,EarC,,0
1061006,koshiate02,3,1,2,DoyaA,0,0,EarC,,0
1061007,think05,3,1,2,IkariA,0,1,EarC,,0
1061008,think08,3,1,2,KomariA,0,0,EarC,,0
1061009,akire02,3,1,2,KomariA,0,1,EarC,,0
1061010,koshiate09,3,1,2,IkariA,0,1,EarC,,0
1061011,soppo10,3,1,2,IkariA,0,0,EarC,,0
1061012,neckup03,3,1,2,IkariA,0,1,EarC,,0
1061013,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1061014,guard02,3,1,2,KomariC,0,0,EarC,,0
1061015,fight11,3,1,2,WaraiA,0,0,EarC,,0
1061016,point04,3,1,2,IkariA,0,0,EarC,,0
1061017,udekumi01,3,1,2,FutuA,0,0,EarC,,0
1061018,koshiate01,3,1,2,JitomeA,0,0,EarC,,0
1061019,near05,3,1,2,IkariC,0,0,EarC,,0
1061020,advice02,3,1,2,FutuA,0,0,EarC,,0
1061021,muneate03,3,1,2,IkariA,0,0,EarC,,0
1061022,hope03,3,1,2,WaraiC,0,1,EarC,,0
1061023,hope03,3,1,2,WaraiC,0,1,EarC,,0
1061024,laugh08,3,1,2,WaraiC,0,1,EarC,,0
1061025,hot02,3,1,2,DoyaA,0,0,EarC,,0
1061026,udekumi02,3,1,2,IkariA,0,0,EarC,,0
1061027,koshiate01,3,1,2,IkariA,0,0,EarC,,0
1061028,muneate01,3,1,2,KomariA,0,1,EarC,,0
1061029,akire04,3,1,2,KanasiA,0,1,EarC,,0
1061030,koshiate05,3,1,2,DoyaA,0,0,EarC,,0
1061031,koshiate02,3,1,2,DoyaA,0,0,EarC,,0
1061032,udekumi01,3,1,2,FutuA,0,0,EarC,,0
1061033,think05,3,1,2,IkariA,0,1,EarC,,0
1061034,think04,3,1,2,KomariA,0,1,EarC,,0
1061035,fight04,3,1,2,KomariC,0,0,EarC,,0
1061036,akire03,3,1,2,IkariA,0,0,EarC,,0
1061037,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1061038,shock01,3,1,2,KomariC,0,1,EarC,,0
1061039,akire02,3,1,2,JitomeA,0,1,EarC,,0
1061800,soppo10,3,1,2,IkariA,1,1,EarC,,0
1061801,neckup03,3,1,2,IkariA,1,1,EarC,,0
1061802,neckup03,3,1,2,IkariA,1,1,EarC,,0
1061803,koshiate05,3,1,2,WaraiC,0,0,EarC,,0
1061804,point04,3,1,2,DoyaA,0,0,EarC,,0
1061805,sneeze01,3,1,1,KomariC,0,1,EarC,,0
1061806,advice02,3,1,2,DoyaA,0,0,EarC,,0
1061807,koshiate05,3,1,2,DereA,0,0,EarC,,0
1061808,hot02_mirror,3,1,2,WaraiA,0,0,EarC,,0
1061809,idle01,2,1,2,WaraiC,0,0,EarC,,0
1061810,udekumi01,3,1,2,WaraiC,0,0,EarC,,0
1061811,sudachi04,3,1,2,KanasiA,0,0,EarC,,0
1061812,soppo10_mirror,3,1,2,IkariA,0,0,EarC,,0
1061813,surprise05,3,1,2,KomariA,0,0,EarC,,0
1061814,muneate01,3,1,2,IkariA,0,0,EarC,,0
1061815,think05,3,1,2,IkariA,0,0,EarC,,0
1061816,neckup03,3,1,2,IkariA,0,0,EarC,,0
1061817,think05,3,1,2,IkariA,0,0,EarC,,0
1061818,soppo10,3,1,2,IkariA,1,0,EarC,,0
1061819,udekumi02,3,1,2,FutuA,0,0,EarC,,0
1061820,udekumi02,3,1,2,WaraiC,0,0,EarC,,0
1061821,tired04,3,1,2,KomariA,0,0,EarC,,0
1061822,fight06,3,1,2,KomariA,0,0,EarC,,0
1061823,hot02,3,1,2,KanasiA,0,0,EarC,,0
1061824,koshiate05,3,1,2,DoyaA,0,0,EarC,,0
1061825,near05,3,1,2,IkariC,1,0,EarC,,0
1061826,udekumi01,3,1,2,KusyoAL,0,0,EarC,,0
1061827,think05,3,1,2,WaraiC,0,0,EarC,,0
1061828,koshiate05,3,1,2,IkariA,0,0,EarC,,0
1061829,udekumi02,3,1,2,WaraiA,0,0,EarC,,0
1061830,point04,3,1,2,WaraiA,0,0,EarC,,0
1061831,fight05,3,1,2,WaraiC,0,0,EarC,,0
1061832,mot02_mirror,2,1,2,DoyaA,0,0,EarC,,0
1061833,udekumi02,3,1,2,KusyoEL,0,0,EarC,,0
1061834,muneate01,3,1,2,CloseE,0,0,EarC,,0
1061835,shake02,3,1,2,KomariA,0,0,EarC,,0
1061836,think05,3,1,2,CloseE,0,0,EarC,,0
1061837,udekumi01,3,1,2,CloseC,0,0,EarC,,0
1061838,think05,3,1,2,KomariA,0,0,EarC,,0
1061839,koshiate05_mirror,3,1,2,DoyaA,0,0,EarC,,0
1061840,fight06,3,1,2,IkariA,0,0,EarC,,0
1061841,koshiate01,3,1,2,WaraiA,0,0,EarC,,0
1061842,fight06,3,1,2,DoyaA,0,0,EarC,,0
1061843,udekumi01,3,1,2,WaraiA,0,0,EarC,,0
1061844,near05,3,1,2,WaraiA,0,0,EarC,,0
1061845,think04,3,1,2,KusyoEL,0,1,EarC,,0
1061846,koshiate05,3,1,2,WaraiA,0,0,EarC,,0
1061847,think06_mirror,3,1,2,IkariA,0,1,EarC,,0
1062000,fight01,3,1,2,DoyaA,0,0,EarC,,0
1062001,joy05,3,1,2,WaraiC,0,0,EarC,,0
1062002,fight14,3,1,2,IkariC,0,0,EarC,,0
1062003,guard03,3,1,2,KanasiA,0,0,EarC,,0
1062004,muneate10,3,1,2,KanasiC,0,1,EarC,,0
1062005,kuchiate04,3,1,2,WaraiA,0,0,EarC,,0
1062006,laugh04,3,1,2,WaraiC,0,0,EarC,,0
1062007,think03,3,1,2,KomariA,0,1,EarC,,0
1062008,think01,3,1,2,IkariA,0,1,EarC,,0
1062009,shy01,3,1,2,KusyoAL,0,1,EarC,,0
1062010,shy02,3,1,2,KusyoCL,0,1,EarC,,0
1062011,surprise08,3,1,2,KomariC,0,0,EarC,,0
1062012,surprise10,3,1,2,OdorokiA,0,0,EarC,,0
1062013,surprise06,3,1,2,KomariC,0,0,EarC,,0
1062014,pain05,3,1,2,KomariC,0,1,EarC,,0
1062015,cry04,3,1,2,KanasiC,0,1,EarC,,0
1062016,hello04,3,1,2,WaraiC,0,0,EarC,,0
1062017,come03,3,1,2,WaraiA,0,0,EarC,,0
1062018,hope02,3,1,2,KomariA,0,0,EarC,,0
1062019,hope03,3,1,2,WaraiC,0,1,EarC,,0
1062800,come03,3,1,2,KusyoAL,0,1,EarC,,0
1062801,fight04,3,1,2,OdorokiC,0,1,EarC,,0
1062802,joy09_mirror,3,1,2,WaraiC,0,1,EarC,,0
1062803,surprise11,3,1,2,OdorokiC,0,1,EarC,,0
1062804,near11,3,1,2,KomariC,0,1,EarC,,0
1062805,surprise12,3,1,2,KomariA,0,1,EarC,,0
1062806,near07,3,1,2,WaraiA,0,1,EarC,,0
1062807,come04,3,1,2,FutuA,0,1,EarC,,0
1062808,hope02,3,1,2,IkariA,0,1,EarC,,0
1062809,advice04,3,1,2,WaraiA,0,0,EarC,,0
1062810,joy10,3,1,2,WaraiC,0,0,EarC,,0
1062811,advice04,3,1,2,DoyaA,0,0,EarC,,0
1062812,idea02,3,1,2,WaraiA,0,0,EarC,,0
1062813,think03,3,1,2,WaraiA,0,0,EarC,,0
1062814,fight01,3,1,2,WaraiA,0,0,EarC,,0
1062815,think01,3,1,2,DoyaA,0,1,EarC,,0
1062816,hungry01,3,1,2,KusyoCL,0,1,EarC,,0
1062817,kuchiate04,3,1,2,FutuC,0,0,EarC,,0
1062818,kuchiate04,3,1,2,KusyoCL,0,1,EarC,,0
1062819,kuchiate04,3,1,2,KomariA,0,0,EarC,,0
1062820,muneate02,3,1,2,WaraiA,0,0,EarC,,0
1062821,think03,3,1,2,WaraiA,0,1,EarC,,0
1063000,gatts03,3,1,2,FutuA,0,1,EarC,,0
1063001,hope04,3,1,2,DoyaA,0,1,EarC,,0
1063002,muneate01,3,1,2,IkariC,0,1,EarC,,0
1063003,think12,3,1,2,KomariA,0,1,EarC,,0
1063004,tired02,3,1,2,KanasiC,0,1,EarC,,0
1063005,kuchiate04,3,1,2,WaraiA,0,0,EarC,,0
1063006,think06,3,1,2,WaraiC,0,1,EarC,,0
1063007,think05,3,1,2,KomariA,0,1,EarC,,0
1063008,pain06,3,1,2,KomariC,0,1,EarC,,0
1063009,think08,3,1,2,KomariA,0,0,EarC,,0
1063010,kuchiate04,3,1,2,DereA,0,0,EarC,,0
1063011,soppo12,3,1,2,KomariC,0,1,EarC,,0
1063012,surprise05,3,1,2,KomariC,0,0,EarC,,0
1063013,muneate02,3,1,2,FutuA,0,0,EarC,,0
1063014,udekumi02,3,1,2,KomariA,0,0,EarC,,0
1063015,udekumi02,3,1,2,IkariA,0,0,EarC,,0
1063016,bow05,3,1,2,IkariA,0,1,EarC,,0
1063017,hope03,3,1,2,FutuA,0,1,EarC,,0
1063018,udekumi02,3,1,2,FutuA,0,0,EarC,,0
1063800,muneate02,3,1,2,CloseA,0,0,EarC,,0
1063801,udekumi02,3,1,2,FutuC,0,0,EarC,,0
1063802,udekumi02,3,1,2,WaraiA,0,0,EarC,,0
1063803,kuchiate04,3,1,2,KomariA,0,0,EarC,,0
1063804,think05,3,1,2,FutuC,0,0,EarC,,0
1063805,think05,3,1,2,FutuA,0,1,EarC,,0
1063806,think05,3,1,2,WaraiC,0,1,EarC,,0
1063807,gatts10,3,1,2,FutuA,0,0,EarC,,0
1063808,think05,3,1,2,FutuA,0,0,EarC,,0
1063809,muneate02,3,1,2,DoyaA,0,0,EarC,,0
1063810,gatts10,3,1,2,DoyaA,0,0,EarC,,0
1063811,muneate02,3,1,2,IkariA,0,0,EarC,,0
1063812,oh05,3,1,2,IkariA,0,0,EarC,,0
1063813,think08,3,1,2,WaraiA,0,0,EarC,,0
1063814,mot02_mirror,2,1,2,FutuC,0,0,EarC,,0
1063815,talk02,3,1,2,FutuA,0,0,EarC,,0
1063816,advice03,3,1,2,FutuA,0,0,EarC,,0
1063817,advice03,3,1,2,WaraiA,0,0,EarC,,0
1063818,think05,3,1,2,FutuC,0,1,EarC,,0
1063819,talk02_mirror,3,1,2,FutuC,0,0,EarC,,0
1063820,talk02_mirror,3,1,2,WaraiA,0,0,EarC,,0
1063821,gatts10_mirror,3,1,2,FutuA,0,0,EarC,,0
1063822,think09,3,1,2,FutuA,0,1,EarC,,0
1063823,advice03,3,1,2,CloseA,0,0,EarC,,0
1063824,talk02,3,1,2,WaraiA,0,0,EarC,,0
1063825,kuchiate04,3,1,2,KusyoEL,0,0,EarC,,0
1063826,muneate11,3,1,2,WaraiA,0,0,EarC,,0
1063827,kuchiate04,3,1,2,FutuC,0,0,EarC,,0
1063828,muneate02,3,1,2,WaraiA,0,0,EarC,,0
1063829,muneate11,3,1,2,CloseC,0,0,EarC,,0
1063830,muneate11,3,1,2,FutuC,0,0,EarC,,0
1063831,kuchiate04,3,1,2,CloseA,0,0,EarC,,0
1063832,mot02,2,1,2,CloseC,0,1,EarC,,0
1064000,gatts04,3,1,2,WaraiA,0,0,EarC,,0
1064001,joy06,3,1,2,DoyaA,0,0,EarC,,0
1064002,udekumi01,3,1,2,IkariA,0,0,EarC,,0
1064003,fight06,3,1,2,IkariC,0,0,EarC,,0
1064004,shock06,3,1,2,KomariA,0,1,EarC,,0
1064005,think07,3,1,2,IkariC,0,1,EarC,,0
1064006,tekumi06,3,1,2,WaraiA,0,0,EarC,,0
1064007,laugh06,3,1,2,WaraiC,0,1,EarC,,0
1064008,think08,3,1,2,KomariA,0,0,EarC,,0
1064009,udekumi06,3,1,2,KomariC,0,1,EarC,,0
1064010,koshiate03,3,1,2,KusyoAL,0,0,EarC,,0
1064011,pose11,3,1,2,KusyoCL,0,0,EarC,,0
1064012,shy05,3,1,2,DereA,0,1,EarC,,0
1064013,shy02,3,1,2,KusyoAL,0,1,EarC,,0
1064014,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1064015,guard04,3,1,2,KomariC,0,0,EarC,,0
1064016,koshiate03,3,1,2,DereA,0,0,EarC,,0
1064017,good03,3,1,2,WaraiA,0,0,EarC,,0
1064018,koshiate05,3,1,2,FutuA,0,0,EarC,,0
1064019,udekumi02,3,1,2,WaraiA,0,0,EarC,,0
1064020,udekumi02,3,1,2,JitomeA,0,0,EarC,,0
1064021,good02,3,1,2,DoyaA,0,0,EarC,,0
1064022,hello06,3,1,2,WaraiC,0,0,EarC,,0
1064023,sorry01,3,1,2,DoyaA,0,0,EarC,,0
1064024,idea02,3,1,2,WaraiC,0,0,EarC,,0
1064800,shock10,3,1,2,KomariA,0,1,EarC,,0
1064801,gatts04,3,1,2,WaraiC,0,0,EarC,,0
1064802,koshiate03,3,1,2,WaraiA,0,0,EarC,,0
1064803,tekumi02,3,1,2,FutuA,0,0,EarC,,0
1064804,koshiate03,3,1,2,DoyaA,0,0,EarC,,0
1064805,near02,3,1,2,WaraiA,0,0,EarC,,0
1064806,think03,3,1,2,WaraiA,0,0,EarC,,0
1064807,good03,3,1,2,DoyaA,0,0,EarC,,0
1064808,see01,3,1,2,WaraiA,0,1,EarC,,0
1064809,gatts04,3,1,2,DoyaA,0,0,EarC,,0
1064810,think07,3,1,2,KomariC,0,1,EarC,,0
1064811,muneate01,3,1,2,DoyaA,0,1,EarC,,0
1064812,fight04,3,1,2,IkariA,0,0,EarC,,0
1064813,muneate01,3,1,2,IkariA,0,1,EarC,,0
1064814,think08,3,1,2,WaraiA,0,1,EarC,,0
1064815,think08,3,1,2,WaraiC,0,1,EarC,,0
1064816,sleep04,3,1,1,KomariC,0,1,EarC,,0
1064817,think09,3,1,2,WaraiA,0,1,EarC,,0
1064818,think09,3,1,2,DoyaA,0,0,EarC,,0
1064819,tired08,3,1,2,WaraiA,0,0,EarC,,0
1064820,think09,3,1,2,KomariA,0,1,EarC,,0
1064821,fight04,3,1,2,DoyaA,0,0,EarC,,0
1064822,koshiate03,3,1,2,WaraiC,0,0,EarC,,0
1064823,fight06,3,1,2,DoyaA,0,0,EarC,,0
1064824,surprise12,3,1,2,OdorokiC,0,0,EarC,,0
1064825,snap01,3,1,2,IkariA,0,0,EarC,,0
1064826,shock10,3,1,2,KomariC,0,0,EarC,,0
1064827,pose11,3,1,2,KusyoAL,0,0,EarC,,0
1064828,near02,3,1,2,DereA,0,0,EarC,,0
1064829,akire07,3,1,2,KomariA,0,0,EarC,,0
1064830,shock04,3,1,2,KanasiC,0,1,EarC,,0
1064831,hello06_mirror,3,1,2,WaraiC,0,0,EarC,,0
1064832,udekumi02,3,1,2,WaraiC,0,0,EarC,,0
1064833,think08,3,1,2,FutuC,0,1,EarC,,0
1064834,koshiate05,3,1,2,WaraiA,0,0,EarC,,0
1064835,good02,3,1,2,WaraiA,0,0,EarC,,0
1064836,idea02,3,1,2,WaraiA,0,0,EarC,,0
1064837,think08,3,1,2,KusyoEL,0,1,EarC,,0
1064838,koshiate03,3,1,2,OdorokiA,0,0,EarC,,0
1064839,think08,3,1,2,FutuC,0,0,EarC,,0
1064840,think08,3,1,2,WaraiA,0,0,EarC,,0
1064841,think06,3,1,2,DoyaA,0,1,EarC,,0
1064842,koshiate05,3,1,2,WaraiC,0,0,EarC,,0
1064843,koshiate05,3,1,2,DoyaA,0,0,EarC,,0
1064844,think03,3,1,2,WaraiA,0,-1,EarC,,0
1064845,stretch02_01,3,1,2,CloseA,0,0,EarC,,0
1065000,gatts05,3,1,2,DoyaA,0,0,EarC,,0
1065001,oh12,3,1,2,WaraiC,0,1,EarC,,0
1065002,udekumi02,3,1,2,IkariA,0,0,EarC,,0
1065003,angry03,3,1,2,IkariC,0,0,EarC,,0
1065004,shock02,3,1,2,KanasiA,0,1,EarC,,0
1065005,shock07,3,1,2,KomariC,0,1,EarC,,0
1065006,laugh06,3,1,2,WaraiC,0,1,EarC,,0
1065007,think09,3,1,2,KomariA,0,1,EarC,,0
1065008,shock01,3,1,2,KomariC,0,1,EarC,,0
1065009,pose11,3,1,2,KusyoAL,0,0,EarC,,0
1065010,shy06,3,1,2,KusyoCL,0,1,EarC,,0
1065011,near05,3,1,2,DereA,0,0,EarC,,0
1065012,shy02,3,1,2,KusyoCL,0,1,EarC,,0
1065013,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1065014,surprise06,3,1,2,KomariC,0,0,EarC,,0
1065015,salute02,3,1,2,WaraiA,0,0,EarC,,0
1065016,point04,3,1,2,WaraiA,0,0,EarC,,0
1065017,koshiate03,3,1,2,WaraiA,0,0,EarC,,0
1065018,udekumi02,3,1,2,JitomeA,0,0,EarC,,0
1065019,peace02,3,1,2,WaraiC,0,0,EarC,,0
1065020,fight06,3,1,2,WaraiA,0,0,EarC,,0
1065021,sorry01,3,1,2,WaraiC,0,0,EarC,,0
1065022,idea02,3,1,2,WaraiC,0,0,EarC,,0
1065800,fight06,3,1,2,WaraiC,0,0,EarC,,0
1065801,laugh06,3,1,2,KusyoAL,0,0,EarC,,0
1065802,near05_mirror,3,1,2,WaraiA,0,0,EarC,,0
1065803,pose14,3,1,2,WaraiC,0,0,EarC,,0
1065804,joke06,3,1,2,WaraiA,0,0,EarC,,0
1065805,fight01,3,1,2,DoyaA,0,0,EarC,,0
1065806,good02,3,1,2,DoyaA,0,0,EarC,,0
1065807,laugh07,3,1,2,OdorokiA,0,0,EarC,,0
1065808,fight01,3,1,2,WaraiA,0,0,EarC,,0
1065809,point17,3,1,2,WaraiA,0,0,EarC,,0
1065810,hello06,3,1,2,WaraiA,0,0,EarC,,0
1065811,koshiate02,3,1,2,WaraiA,0,0,EarC,,0
1065812,sleep03,3,1,2,DereA,0,1,EarC,,0
1065813,tired02,3,1,2,KomariC,0,1,EarC,,0
1065814,handsup01,3,1,2,WaraiC,0,0,EarC,,0
1065815,salute02_mirror,3,1,2,WaraiA,0,0,EarC,,0
1065816,surprise06,3,1,2,KomariC,0,0,EarC,,0
1065817,fight01,3,1,2,WaraiC,0,0,EarC,,0
1065818,shake03,3,1,2,WaraiC,0,0,EarC,,0
1065819,koshiate03,3,1,2,KomariA,0,0,EarC,,0
1065820,joke06,3,1,2,KomariA,0,0,EarC,,0
1065821,point04,3,1,2,WaraiC,0,0,EarC,,0
1065822,think01,3,1,2,DoyaA,0,0,EarC,,0
1065823,happy02,3,1,2,WaraiC,0,0,EarC,,0
1065824,fight06,3,1,2,KomariC,0,0,EarC,,0
1065825,hungry01,3,1,2,KomariC,0,1,EarC,,0
1065826,pose11,3,1,2,WaraiC,0,0,EarC,,0
1065827,koshiate02,3,1,2,WaraiC,0,0,EarC,,0
1065828,joke06,3,1,2,WaraiC,0,0,EarC,,0
1065829,laugh07,3,1,2,WaraiC,0,0,EarC,,0
1065830,think03_mirror,3,1,2,WaraiA,0,1,EarC,,0
1065831,oh06,3,1,2,DoyaA,0,0,EarC,,0
1065832,hello06,3,1,2,WaraiC,0,0,EarC,,0
1065833,happy01,3,1,2,WaraiC,0,0,EarC,,0
1065834,cry04,3,1,2,KomariC,0,0,EarC,,0
1065835,laugh07_mirror,3,1,2,WaraiC,0,0,EarC,,0
1065836,laugh14,3,1,2,KusyoAL,0,0,EarC,,0
1065837,surprise12_mirror,3,1,2,KomariC,0,0,EarC,,0
1065838,think03,3,1,2,CloseA,0,0,EarC,,0
1065839,joy05,3,1,2,WaraiC,0,0,EarC,,0
1065840,mot01_mirror,2,1,2,DoyaA,0,0,EarC,,0
1065841,laugh07,3,1,2,WaraiA,0,0,EarC,,0
1065842,mot01_mirror,2,1,2,WaraiA,0,0,EarC,,0
1065843,mot01_mirror,2,1,2,WaraiC,0,0,EarC,,0
1065844,tired03,3,1,2,CloseC,0,0,EarC,,0
1065845,gatts04,3,1,2,DoyaA,0,0,EarC,,0
1065846,sleep01,3,1,2,KusyoCL,0,0,EarC,,0
1065847,shock01,3,1,2,FutuA,0,0,EarC,,0
1065848,fight04,3,1,2,IkariC,0,0,EarC,,0
1065849,shake01,3,1,2,KomariC,0,0,EarC,,0
1065850,koshiate03,3,1,2,WaraiC,0,0,EarC,,0
1065851,stretch02_01,3,1,2,WaraiC,0,0,EarC,,0
1065852,see02_mirror,3,1,2,WaraiA,0,1,EarC,,0
1065853,send01,3,1,2,WaraiA,0,0,EarC,,0
1065854,point04,3,1,2,DoyaA,0,0,EarC,,0
1065855,koshiate03,3,1,2,KusyoCL,0,0,EarC,,0
1065856,hope01,3,1,2,DereA,0,0,EarC,,0
1065857,laugh06,3,1,2,KusyoAL,0,1,EarC,,0
1066000,ikaku01,3,1,2,DoyaA,0,0,EarC,,0
1066001,joy04,3,1,2,WaraiC,0,1,EarC,,0
1066002,near08,3,1,2,IkariA,0,0,EarC,,0
1066003,angry01,3,1,2,IkariC,0,0,EarC,,0
1066004,shake06,3,1,2,IkariA,0,1,EarC,,0
1066005,stomp01,3,1,2,KomariC,0,1,EarC,,0
1066006,koshiate08,3,1,2,DoyaA,0,0,EarC,,0
1066007,laugh06,3,1,2,WaraiC,0,1,EarC,,0
1066008,think09,3,1,2,JitomeA,0,1,EarC,,0
1066009,sleep03,3,1,2,KomariC,0,1,EarC,,0
1066010,shy05,3,1,2,KusyoAL,0,1,EarC,,0
1066011,pose11,3,1,2,KusyoCL,0,0,EarC,,0
1066012,shy01,3,1,2,KusyoAL,0,1,EarC,,0
1066013,shy02,3,1,2,KusyoCL,0,1,EarC,,0
1066014,surprise02,3,1,2,OdorokiA,0,0,EarC,,0
1066015,surprise06,3,1,2,KomariC,0,0,EarC,,0
1066016,oh10,3,1,2,DoyaA,0,1,EarC,,0
1066017,peace01,3,1,2,DoyaA,0,0,EarC,,0
1066018,koshiate02,3,1,2,DoyaA,0,0,EarC,,0
1066019,shock02,3,1,2,KomariC,0,1,EarC,,0
1066020,byebye07,3,1,2,WaraiC,0,0,EarC,,0
1066021,fight04,3,1,2,DoyaA,0,0,EarC,,0
1066022,request01,3,1,2,KomariC,0,0,EarC,,0
1066023,idea01,3,1,2,WaraiC,0,0,EarC,,0
1066800,fight04,3,1,2,WaraiA,0,0,EarC,,0
1066801,peace01,3,1,2,WaraiC,0,0,EarC,,0
1066802,fight01,3,1,2,WaraiA,0,0,EarC,,0
1066803,koshiate02,3,1,2,WaraiA,0,0,EarC,,0
1066804,fight04,3,1,2,WaraiC,0,0,EarC,,0
1066805,think09,3,1,2,WaraiA,0,1,EarC,,0
1066806,fight02,3,1,2,DoyaA,0,0,EarC,,0
1066807,think01,3,1,2,DoyaA,0,0,EarC,,0
1066808,koshiate08,3,1,2,WaraiC,0,0,EarC,,0
1066809,come04,3,1,2,DoyaA,0,0,EarC,,0
1066810,joy05,3,1,2,WaraiC,0,0,EarC,,0
1066811,fight02,3,1,2,WaraiA,0,0,EarC,,0
1066812,oh06,3,1,2,DoyaA,0,0,EarC,,0
1066813,sleep03,3,1,2,KusyoEL,0,1,EarC,,0
1066814,tired04,3,1,2,KomariC,0,1,EarC,,0
1066815,muneate01,3,1,2,IkariA,0,1,EarC,,0
1066816,tired04,3,1,2,KomariA,0,1,EarC,,0
1066817,fight04,3,1,2,KomariC,0,0,EarC,,0
1066818,shock02,3,1,2,JitomeA,0,1,EarC,,0
1066819,think01,3,1,2,JitomeA,0,1,EarC,,0
1066820,pose11,3,1,2,KomariA,0,0,EarC,,0
1066821,angry02,3,1,2,IkariC,0,0,EarC,,0
1066822,fight01,3,1,2,WaraiC,0,0,EarC,,0
1066823,udekumi06,3,1,2,KomariC,0,1,EarC,,0
1066824,fight04,3,1,2,IkariA,0,0,EarC,,0
1066825,hello03,3,1,2,FutuA,0,0,EarC,,0
1066826,koshiate02,3,1,2,WaraiC,0,0,EarC,,0
1066827,banzai02,3,1,2,WaraiC,0,0,EarC,,0
1066828,hot01,3,1,2,KomariC,0,1,EarC,,0
1066829,think09,3,1,2,KomariA,0,1,EarC,,0
1066830,pose11,3,1,2,KusyoAL,0,0,EarC,,0
1066831,oh12,3,1,2,WaraiC,0,0,EarC,,0
1066832,oh10,3,1,2,WaraiC,0,0,EarC,,0
1066833,fight06,3,1,2,WaraiA,0,0,EarC,,0
1066834,stomp02,3,1,2,KomariC,0,0,EarC,,0
1066835,udekumi05,3,1,2,FutuA,0,0,EarC,,0
1066836,fight02,3,1,2,WaraiC,0,0,EarC,,0
1066837,oh06,3,1,2,WaraiC,0,0,EarC,,0
1066838,mot02,2,1,2,KomariC,0,1,EarC,,0
1067000,fight05,3,1,2,WaraiA,0,0,EarC,,0
1067001,hope01,3,1,2,WaraiC,0,0,EarC,,0
1067002,tekumi03,3,1,2,KanasiA,0,1,EarC,,0
1067003,cry01,3,1,2,KanasiC,0,1,EarC,,0
1067004,laugh02,3,1,2,WaraiC,0,1,EarC,,0
1067005,laugh03,3,1,2,WaraiC,0,0,EarC,,0
1067006,think03,3,1,2,OdorokiA,0,1,EarC,,0
1067007,think09,3,1,2,KomariA,0,1,EarC,,0
1067008,tekumi01,3,1,2,KusyoAL,0,0,EarC,,0
1067009,kuchiate04,3,1,2,KusyoAL,0,0,EarC,,0
1067010,homestand14,3,1,2,DereA,0,0,EarC,,0
1067011,homestand07,3,1,2,KomariC,0,1,EarC,,0
1067012,surprise09,3,1,2,KomariC,0,0,EarC,,0
1067013,homestand14,3,1,2,WaraiA,0,0,EarC,,0
1067014,homestand03,3,1,2,FutuA,0,1,EarC,,0
1067015,yell01,3,1,2,FutuA,0,0,EarC,,0
1067016,hope08,3,1,2,IkariA,0,0,EarC,,0
1067017,hope03,3,1,2,FutuA,0,1,EarC,,0
1067801,kuchiate04,3,1,2,WaraiA,0,0,EarC,,0
1067802,near10,3,1,2,KanasiA,0,0,EarC,,0
1067803,homestand03,3,1,2,KanasiA,0,0,EarC,,0
1067804,surprise01,3,1,2,WaraiA,0,0,EarC,,0
1067805,fight14,3,1,2,DoyaA,0,0,EarC,,0
