id,npc_group_id,chara_id,mob_id,race_dress_id,cutin_flag,use_replacing,replace_npc_id,replace_midboss_id,replace_boss_id,speed,stamina,pow,guts,wiz,proper_distance_short,proper_distance_mile,proper_distance_middle,proper_distance_long,proper_running_style_nige,proper_running_style_senko,proper_running_style_sashi,proper_running_style_oikomi,proper_ground_turf,proper_ground_dirt,skill_set_id_1,skill_set_id_2,skill_set_id_3
1889,681921,1,8257,8,0,0,0,0,0,1300,1026,1143,1303,521,2,7,7,6,4,5,7,5,7,1,78202201,78202202,0
1890,681921,1,8439,11,0,0,0,0,0,1244,1249,1015,1254,587,5,7,5,2,4,5,7,5,7,1,78202203,78202204,0
1891,681921,1,8085,12,0,0,0,0,0,1226,1141,976,700,1314,5,7,5,2,4,5,7,5,7,1,78202205,78202206,0
1892,681921,1,8311,12,0,0,0,0,0,1295,1075,1191,888,953,2,7,7,6,3,4,5,7,7,1,78203201,78203202,0
1893,681921,1,8455,8,0,0,0,0,0,1140,792,1272,1231,958,5,7,5,2,3,4,5,7,7,1,78203203,78203204,0
1894,681921,1,8119,8,0,0,0,0,0,970,1139,1240,806,1251,6,7,6,2,3,4,5,7,7,1,78203205,78203206,0
1895,681921,1063,0,106301,1,1,0,0,0,1826,1030,1542,1288,1235,4,8,7,4,4,6,7,4,7,1,70520207,70520208,0
1896,681921,1,8067,8,0,1,0,0,0,1154,1208,916,1203,1004,5,7,5,2,5,7,5,4,7,1,78201207,78201208,0
1897,682001,1116,0,111601,1,0,1915,1898,1914,1511,993,1350,923,950,1,7,7,7,3,7,6,4,7,1,70530001,70530002,0
1898,682001,1090,0,109001,2,0,1915,0,0,1318,886,884,718,806,5,7,7,1,7,6,3,1,7,1,70530003,70530004,0
1899,682001,1,8136,12,0,0,0,0,0,944,627,651,1092,1183,2,5,7,5,7,5,4,3,7,1,78300001,78300002,0
1900,682001,1,8148,12,0,0,0,0,0,922,839,1039,922,776,2,5,7,5,7,5,4,3,7,1,78300003,78300004,0
1901,682001,1,8323,8,0,0,0,0,0,782,588,1073,1196,859,1,1,7,6,7,5,4,3,7,1,78300005,78300006,0
1902,682001,1,8182,11,0,0,0,0,0,986,1214,1095,560,629,2,6,7,6,5,7,5,4,7,1,78301001,78301002,0
1903,682001,1,8172,8,0,0,0,0,0,1233,1259,710,585,619,2,5,7,5,5,7,5,4,7,1,78301003,78301004,0
1904,682001,1,8155,12,0,0,0,0,0,972,773,1099,617,1036,2,6,7,6,5,7,5,4,7,1,78301005,78301006,0
1905,682001,1,8190,8,0,0,0,0,0,978,939,982,943,655,2,5,7,5,5,7,5,4,7,1,78301007,78301008,0
1906,682001,1,8212,12,0,0,0,0,0,1349,737,920,672,672,2,6,7,6,4,5,7,5,7,1,78302001,78302002,0
1907,682001,1,8232,11,0,0,0,0,0,1004,870,749,1028,846,2,5,7,5,4,5,7,5,7,1,78302003,78302004,0
1908,682001,1,8256,11,0,0,0,0,0,1027,735,1121,1069,546,2,5,7,5,4,5,7,5,7,1,78302005,78302006,0
1909,682001,1,8493,12,0,0,0,0,0,1039,904,1006,957,591,2,5,7,5,4,5,7,5,7,1,78302007,78302008,0
1910,682001,1,8110,8,0,0,0,0,0,972,768,921,847,988,6,7,7,2,4,5,7,5,7,1,78302009,78302010,0
1911,682001,1,8125,12,0,0,0,0,0,842,1193,1049,471,943,6,7,7,2,3,4,5,7,7,1,78303001,78303002,0
1912,682001,1,8122,8,0,0,0,0,0,1064,711,1078,483,1163,6,7,7,2,3,4,5,7,7,1,78303003,78303004,0
1913,682001,1,8506,12,0,0,0,0,0,886,1049,925,762,876,2,6,7,6,3,4,5,7,7,1,78303005,78303006,0
1914,682001,1090,0,109001,1,1,0,0,0,1526,990,1239,931,981,5,7,7,1,7,6,3,1,7,1,70530005,70530006,0
1915,682001,1,8059,11,0,1,0,0,0,761,546,1084,1008,1098,6,7,7,1,5,7,5,4,7,1,78301009,78301010,0
1916,682011,1116,0,111601,1,0,1934,1917,1933,1759,1050,1518,1124,1144,1,7,7,7,3,7,6,4,7,1,70530101,70530102,0
1917,682011,1090,0,109001,2,0,1934,0,0,1526,990,1239,931,981,5,7,7,1,7,6,3,1,7,1,70530103,70530104,0
1918,682011,1,8136,12,0,0,0,0,0,1048,697,724,1207,1257,2,5,7,5,7,5,4,3,7,1,78300101,78300102,0
1919,682011,1,8148,12,0,0,0,0,0,1025,932,1154,1025,862,2,5,7,5,7,5,4,3,7,1,78300103,78300104,0
1920,682011,1,8323,8,0,0,0,0,0,869,653,1193,1264,954,1,1,7,6,7,5,4,3,7,1,78300105,78300106,0
1921,682011,1,8182,11,0,0,0,0,0,1095,1282,1208,622,699,2,6,7,6,5,7,5,4,7,1,78301101,78301102,0
1922,682011,1,8172,8,0,0,0,0,0,1303,1332,789,650,688,2,5,7,5,5,7,5,4,7,1,78301103,78301104,0
1923,682011,1,8155,12,0,0,0,0,0,1081,859,1210,686,1151,2,6,7,6,5,7,5,4,7,1,78301105,78301106,0
1924,682011,1,8190,8,0,0,0,0,0,1087,1044,1091,1048,727,2,5,7,5,5,7,5,4,7,1,78301107,78301108,0
1925,682011,1,8212,12,0,0,0,0,0,1432,819,1022,747,747,2,6,7,6,4,5,7,5,7,1,78302101,78302102,0
1926,682011,1,8232,11,0,0,0,0,0,1116,967,832,1143,940,2,5,7,5,4,5,7,5,7,1,78302103,78302104,0
1927,682011,1,8256,11,0,0,0,0,0,1141,816,1223,1188,607,2,5,7,5,4,5,7,5,7,1,78302105,78302106,0
1928,682011,1,8493,12,0,0,0,0,0,1155,1004,1118,1063,657,2,5,7,5,4,5,7,5,7,1,78302107,78302108,0
1929,682011,1,8110,8,0,0,0,0,0,1081,854,1024,941,1098,6,7,7,2,4,5,7,5,7,1,78302109,78302110,0
1930,682011,1,8125,12,0,0,0,0,0,935,1263,1165,524,1048,6,7,7,2,3,4,5,7,7,1,78303101,78303102,0
1931,682011,1,8122,8,0,0,0,0,0,1182,790,1197,536,1246,6,7,7,2,3,4,5,7,7,1,78303103,78303104,0
1932,682011,1,8506,12,0,0,0,0,0,984,1166,1028,847,973,2,6,7,6,3,4,5,7,7,1,78303105,78303106,0
1933,682011,1090,0,109001,1,1,0,0,0,1734,1044,1436,1144,1203,5,7,7,1,7,6,3,1,7,1,70530105,70530106,0
1934,682011,1,8059,11,0,1,0,0,0,846,607,1205,1120,1220,6,7,7,1,5,7,5,4,7,1,78301109,78301110,0
1935,682021,1116,0,111601,1,0,1953,1936,1952,1853,1186,1596,1309,1275,1,7,8,7,3,7,6,4,7,1,70530201,70530202,0
1936,682021,1090,0,109001,2,0,1953,0,0,1734,1044,1436,1144,1203,5,7,7,1,7,6,3,1,7,1,70530203,70530204,0
1937,682021,1,8136,12,0,0,0,0,0,1153,767,796,1267,1323,2,5,7,5,7,5,4,3,7,1,78300201,78300202,0
1938,682021,1,8148,12,0,0,0,0,0,1127,1025,1235,1127,948,2,5,7,5,7,5,4,3,7,1,78300203,78300204,0
1939,682021,1,8323,8,0,0,0,0,0,956,718,1256,1331,1050,1,1,7,6,7,5,4,3,7,1,78300205,78300206,0
1940,682021,1,8182,11,0,0,0,0,0,1202,1351,1269,684,769,2,6,7,6,5,7,5,4,7,1,78301201,78301202,0
1941,682021,1,8172,8,0,0,0,0,0,1374,1405,868,715,756,2,5,7,5,5,7,5,4,7,1,78301203,78301204,0
1942,682021,1,8155,12,0,0,0,0,0,1189,945,1271,755,1233,2,6,7,6,5,7,5,4,7,1,78301205,78301206,0
1943,682021,1,8190,8,0,0,0,0,0,1196,1148,1200,1153,800,2,5,7,5,5,7,5,4,7,1,78301207,78301208,0
1944,682021,1,8212,12,0,0,0,0,0,1515,901,1124,821,821,2,6,7,6,4,5,7,5,7,1,78302201,78302202,0
1945,682021,1,8232,11,0,0,0,0,0,1213,1064,915,1228,1034,2,5,7,5,4,5,7,5,7,1,78302203,78302204,0
1946,682021,1,8256,11,0,0,0,0,0,1227,898,1285,1253,668,2,5,7,5,4,5,7,5,7,1,78302205,78302206,0
1947,682021,1,8493,12,0,0,0,0,0,1235,1105,1215,1170,723,2,5,7,5,4,5,7,5,7,1,78302207,78302208,0
1948,682021,1,8110,8,0,0,0,0,0,1189,939,1126,1035,1204,6,7,7,2,4,5,7,5,7,1,78302209,78302210,0
1949,682021,1,8125,12,0,0,0,0,0,1029,1329,1241,576,1152,6,7,7,2,3,4,5,7,7,1,78303201,78303202,0
1950,682021,1,8122,8,0,0,0,0,0,1250,869,1258,590,1310,6,7,7,2,3,4,5,7,7,1,78303203,78303204,0
1951,682021,1,8506,12,0,0,0,0,0,1083,1241,1131,931,1070,2,6,7,6,3,4,5,7,7,1,78303205,78303206,0
1952,682021,1090,0,109001,1,1,0,0,0,1850,1119,1606,1267,1305,5,7,8,1,7,6,3,1,7,1,70530205,70530206,0
1953,682021,1,8059,11,0,1,0,0,0,931,668,1325,1232,1342,6,7,7,1,5,7,5,4,7,1,78301209,78301210,0
1954,682101,1115,0,111501,1,0,1972,1955,1971,1540,1270,1050,934,1049,1,5,7,7,1,2,6,7,7,4,70540001,70540002,0
1955,682101,1117,0,111701,2,0,1972,0,0,1314,994,861,764,872,1,3,7,7,1,3,6,7,7,1,70540003,70540004,0
1956,682101,1,8128,11,0,0,0,0,0,813,1128,737,705,1114,2,6,7,7,7,5,4,3,7,1,78400001,78400002,0
1957,682101,1,8325,12,0,0,0,0,0,931,681,742,991,1152,1,1,5,7,7,5,4,3,7,1,78400003,78400004,0
1958,682101,1,8320,12,0,0,0,0,0,1004,954,675,729,1137,1,1,6,7,7,5,4,3,7,1,78400005,78400006,0
1959,682101,1,8322,8,0,0,0,0,0,757,1004,831,806,1099,1,1,5,7,7,5,4,3,7,1,78400007,78400008,0
1960,682101,1,8185,8,0,0,0,0,0,1109,633,821,962,973,2,6,7,7,5,7,5,4,7,1,78401001,78401002,0
1961,682101,1,8340,8,0,0,0,0,0,985,638,964,1010,900,1,1,5,7,5,7,5,4,7,1,78401003,78401004,0
1962,682101,1,8334,12,0,0,0,0,0,928,711,971,965,922,1,1,5,7,5,7,5,4,7,1,78401005,78401006,0
1963,682101,1,8346,11,0,0,0,0,0,1110,882,1087,617,802,1,1,5,7,5,7,5,4,7,1,78401007,78401008,0
1964,682101,1,8329,12,0,0,0,0,0,720,1139,562,868,1204,1,1,6,7,5,7,5,4,7,1,78401009,78401010,0
1965,682101,1,8352,8,0,0,0,0,0,807,1066,1132,732,760,1,1,5,7,4,5,7,5,7,1,78402001,78402002,0
1966,682101,1,8221,8,0,0,0,0,0,1024,818,987,750,919,2,6,7,7,4,5,7,5,7,1,78402003,78402004,0
1967,682101,1,8349,11,0,0,0,0,0,914,1214,1060,653,642,1,1,5,7,4,5,7,5,7,1,78402005,78402006,0
1968,682101,1,8236,12,0,0,0,0,0,722,1136,855,850,935,2,6,7,7,4,5,7,5,7,1,78402007,78402008,0
1969,682101,1,8359,12,0,0,0,0,0,930,783,907,912,965,1,1,6,7,4,5,7,5,7,1,78402009,78402010,0
1970,682101,1,8376,11,0,0,0,0,0,856,960,843,947,891,1,1,5,7,3,4,5,7,7,1,78403001,78403002,0
1971,682101,1117,0,111701,1,1,0,0,0,1522,1281,1027,1012,1054,1,3,7,7,1,3,6,7,7,1,70540005,70540006,0
1972,682101,1,8382,12,0,1,0,0,0,878,557,1085,1128,850,1,1,5,7,3,4,5,7,7,1,78403003,78403004,0
1973,682111,1115,0,111501,1,0,1991,1974,1990,1700,1412,1131,1134,1230,1,5,7,7,1,2,6,7,7,4,70540101,70540102,0
1974,682111,1117,0,111701,2,0,1991,0,0,1522,1281,1027,1012,1054,1,3,7,7,1,3,6,7,7,1,70540103,70540104,0
1975,682111,1,8128,11,0,0,0,0,0,904,1226,819,784,1219,2,6,7,7,7,5,4,3,7,1,78400101,78400102,0
1976,682111,1,8325,12,0,0,0,0,0,1034,757,825,1102,1240,1,1,5,7,7,5,4,3,7,1,78400103,78400104,0
1977,682111,1,8320,12,0,0,0,0,0,1115,1060,750,810,1231,1,1,6,7,7,5,4,3,7,1,78400105,78400106,0
1978,682111,1,8322,8,0,0,0,0,0,841,1116,924,896,1210,1,1,5,7,7,5,4,3,7,1,78400107,78400108,0
1979,682111,1,8185,8,0,0,0,0,0,1216,703,912,1069,1081,2,6,7,7,5,7,5,4,7,1,78401101,78401102,0
1980,682111,1,8340,8,0,0,0,0,0,1094,709,1071,1123,1000,1,1,5,7,5,7,5,4,7,1,78401103,78401104,0
1981,682111,1,8334,12,0,0,0,0,0,1032,790,1079,1072,1025,1,1,5,7,5,7,5,4,7,1,78401105,78401106,0
1982,682111,1,8346,11,0,0,0,0,0,1217,981,1203,685,891,1,1,5,7,5,7,5,4,7,1,78401107,78401108,0
1983,682111,1,8329,12,0,0,0,0,0,800,1233,625,964,1271,1,1,6,7,5,7,5,4,7,1,78401109,78401110,0
1984,682111,1,8352,8,0,0,0,0,0,897,1184,1228,814,845,1,1,5,7,4,5,7,5,7,1,78402101,78402102,0
1985,682111,1,8221,8,0,0,0,0,0,1137,909,1097,833,1021,2,6,7,7,4,5,7,5,7,1,78402103,78402104,0
1986,682111,1,8349,11,0,0,0,0,0,1016,1282,1178,725,714,1,1,5,7,4,5,7,5,7,1,78402105,78402106,0
1987,682111,1,8236,12,0,0,0,0,0,802,1231,950,944,1038,2,6,7,7,4,5,7,5,7,1,78402107,78402108,0
1988,682111,1,8359,12,0,0,0,0,0,1033,871,1008,1013,1072,1,1,6,7,4,5,7,5,7,1,78402109,78402110,0
1989,682111,1,8376,11,0,0,0,0,0,951,1067,937,1053,990,1,1,5,7,3,4,5,7,7,1,78403101,78403102,0
1990,682111,1117,0,111701,1,1,0,0,0,1730,1465,1193,1230,1218,1,3,7,7,1,3,6,7,7,1,70540105,70540106,0
1991,682111,1,8382,12,0,1,0,0,0,976,618,1202,1227,944,1,1,5,7,3,4,5,7,7,1,78403103,78403104,0
1992,682121,1115,0,111501,1,0,2010,1993,2009,1832,1559,1234,1310,1297,1,5,7,8,1,2,6,7,7,4,70540201,70540202,0
1993,682121,1117,0,111701,2,0,2010,0,0,1730,1465,1193,1230,1218,1,3,7,7,1,3,6,7,7,1,70540203,70540204,0
1994,682121,1,8128,11,0,0,0,0,0,994,1289,901,862,1281,2,6,7,7,7,5,4,3,7,1,78400201,78400202,0
1995,682121,1,8325,12,0,0,0,0,0,1137,833,907,1206,1304,1,1,5,7,7,5,4,3,7,1,78400203,78400204,0
1996,682121,1,8320,12,0,0,0,0,0,1213,1166,825,891,1295,1,1,6,7,7,5,4,3,7,1,78400205,78400206,0
1997,682121,1,8322,8,0,0,0,0,0,925,1213,1016,986,1271,1,1,5,7,7,5,4,3,7,1,78400207,78400208,0
1998,682121,1,8185,8,0,0,0,0,0,1277,773,1004,1176,1189,2,6,7,7,5,7,5,4,7,1,78401201,78401202,0
1999,682121,1,8340,8,0,0,0,0,0,1202,780,1178,1217,1101,1,1,5,7,5,7,5,4,7,1,78401203,78401204,0
2000,682121,1,8334,12,0,0,0,0,0,1135,869,1186,1179,1128,1,1,5,7,5,7,5,4,7,1,78401205,78401206,0
2001,682121,1,8346,11,0,0,0,0,0,1278,1079,1264,754,980,1,1,5,7,5,7,5,4,7,1,78401207,78401208,0
2002,682121,1,8329,12,0,0,0,0,0,880,1296,687,1061,1338,1,1,6,7,5,7,5,4,7,1,78401209,78401210,0
2003,682121,1,8352,8,0,0,0,0,0,987,1251,1291,895,930,1,1,5,7,4,5,7,5,7,1,78402201,78402202,0
2004,682121,1,8221,8,0,0,0,0,0,1225,1000,1203,916,1123,2,6,7,7,4,5,7,5,7,1,78402203,78402204,0
2005,682121,1,8349,11,0,0,0,0,0,1117,1350,1248,798,785,1,1,5,7,4,5,7,5,7,1,78402205,78402206,0
2006,682121,1,8236,12,0,0,0,0,0,883,1294,1045,1038,1142,2,6,7,7,4,5,7,5,7,1,78402207,78402208,0
2007,682121,1,8359,12,0,0,0,0,0,1136,958,1109,1115,1180,1,1,6,7,4,5,7,5,7,1,78402209,78402210,0
2008,682121,1,8376,11,0,0,0,0,0,1046,1174,1030,1158,1089,1,1,5,7,3,4,5,7,7,1,78403201,78403202,0
2009,682121,1117,0,111701,1,1,0,0,0,1858,1557,1296,1395,1303,1,3,7,8,1,3,6,7,7,1,70540205,70540206,0
2010,682121,1,8382,12,0,1,0,0,0,1074,680,1263,1289,1038,1,1,5,7,3,4,5,7,7,1,78403203,78403204,0
2011,682201,1079,0,107901,1,0,2024,2012,2023,1492,713,1208,969,1023,2,7,7,2,6,7,3,1,1,7,70550001,70550002,0
2012,682201,1081,0,108101,2,0,2024,0,0,1215,644,854,757,852,7,7,6,1,6,7,2,1,3,7,70550003,70550004,0
2013,682201,1,8510,12,0,0,0,0,0,744,874,1184,502,1193,7,7,1,1,7,5,4,3,1,7,78210001,78210002,0
2014,682201,1,8570,12,0,0,0,0,0,961,637,1250,538,1060,2,7,7,6,7,5,4,3,1,7,78210003,78210004,0
2015,682201,1,8543,11,0,0,0,0,0,830,920,1049,572,1127,6,7,6,1,7,5,4,3,1,7,78210005,78210006,0
2016,682201,1,8550,8,0,0,0,0,0,881,1013,793,837,973,5,7,5,2,5,7,5,4,1,7,78211001,78211002,0
2017,682201,1,8548,12,0,0,0,0,0,872,595,1246,651,1087,6,7,6,2,5,7,5,4,1,7,78211003,78211004,0
2018,682201,1,8589,11,0,0,0,0,0,696,1136,1095,579,992,2,7,7,6,4,5,7,5,1,7,78212001,78212002,0
2019,682201,1,8553,11,0,0,0,0,0,764,1129,1093,960,551,5,7,5,2,4,5,7,5,1,7,78212003,78212004,0
2020,682201,1,8562,12,0,0,0,0,0,1103,708,1311,621,644,5,7,5,2,4,5,7,5,1,7,78212005,78212006,0
2021,682201,1,8539,12,0,0,0,0,0,800,872,1008,556,1231,7,7,2,1,3,4,5,7,1,7,78213001,78213002,0
2022,682201,1,8536,11,0,0,0,0,0,937,808,1094,739,919,7,7,2,1,3,4,5,7,1,7,78213003,78213004,0
2023,682201,1081,0,108101,1,1,0,0,0,1450,749,1215,936,1066,7,7,6,1,6,7,2,1,3,7,70550005,70550006,0
2024,682201,1,8581,11,0,1,0,0,0,792,716,1199,711,1079,2,7,7,6,5,7,5,4,1,7,78211005,78211006,0
2025,682211,1079,0,107901,1,0,2038,2026,2037,1711,834,1341,1156,1217,2,7,7,2,6,7,3,1,1,7,70550101,70550102,0
2026,682211,1081,0,108101,2,0,2038,0,0,1450,749,1215,936,1066,7,7,6,1,6,7,2,1,3,7,70550103,70550104,0
2027,682211,1,8510,12,0,0,0,0,0,827,972,1257,558,1263,7,7,1,1,7,5,4,3,1,7,78210101,78210102,0
2028,682211,1,8570,12,0,0,0,0,0,1068,708,1322,598,1178,2,7,7,6,7,5,4,3,1,7,78210103,78210104,0
2029,682211,1,8543,11,0,0,0,0,0,922,1022,1165,635,1226,6,7,6,1,7,5,4,3,1,7,78210105,78210106,0
2030,682211,1,8550,8,0,0,0,0,0,979,1125,882,930,1081,5,7,5,2,5,7,5,4,1,7,78211101,78211102,0
2031,682211,1,8548,12,0,0,0,0,0,969,661,1318,724,1204,6,7,6,2,5,7,5,4,1,7,78211103,78211104,0
2032,682211,1,8589,11,0,0,0,0,0,773,1231,1208,643,1102,2,7,7,6,4,5,7,5,1,7,78212101,78212102,0
2033,682211,1,8553,11,0,0,0,0,0,849,1227,1207,1067,612,5,7,5,2,4,5,7,5,1,7,78212103,78212104,0
2034,682211,1,8562,12,0,0,0,0,0,1212,787,1390,690,716,5,7,5,2,4,5,7,5,1,7,78212105,78212106,0
2035,682211,1,8539,12,0,0,0,0,0,889,969,1120,617,1301,7,7,2,1,3,4,5,7,1,7,78213101,78213102,0
2036,682211,1,8536,11,0,0,0,0,0,1042,898,1208,821,1021,7,7,2,1,3,4,5,7,1,7,78213103,78213104,0
2037,682211,1081,0,108101,1,1,0,0,0,1685,854,1403,1115,1240,7,7,6,1,6,7,2,1,3,7,70550105,70550106,0
2038,682211,1,8581,11,0,1,0,0,0,881,796,1266,790,1199,2,7,7,6,5,7,5,4,1,7,78211105,78211106,0
2039,682221,1079,0,107901,1,0,2052,2040,2051,1848,974,1533,1305,1291,2,8,7,2,6,7,3,1,1,7,70550201,70550202,0
2040,682221,1081,0,108101,2,0,2052,0,0,1685,854,1403,1115,1240,7,7,6,1,6,7,2,1,3,7,70550203,70550204,0
2041,682221,1,8510,12,0,0,0,0,0,909,1069,1323,614,1329,7,7,1,1,7,5,4,3,1,7,78210201,78210202,0
2042,682221,1,8570,12,0,0,0,0,0,1175,779,1395,657,1248,2,7,7,6,7,5,4,3,1,7,78210203,78210204,0
2043,682221,1,8543,11,0,0,0,0,0,1014,1124,1241,699,1289,6,7,6,1,7,5,4,3,1,7,78210205,78210206,0
2044,682221,1,8550,8,0,0,0,0,0,1077,1219,970,1023,1190,5,7,5,2,5,7,5,4,1,7,78211201,78211202,0
2045,682221,1,8548,12,0,0,0,0,0,1066,727,1390,796,1264,6,7,6,2,5,7,5,4,1,7,78211203,78211204,0
2046,682221,1,8589,11,0,0,0,0,0,850,1294,1269,708,1206,2,7,7,6,4,5,7,5,1,7,78212201,78212202,0
2047,682221,1,8553,11,0,0,0,0,0,934,1290,1268,1173,673,5,7,5,2,4,5,7,5,1,7,78212203,78212204,0
2048,682221,1,8562,12,0,0,0,0,0,1274,865,1469,759,787,5,7,5,2,4,5,7,5,1,7,78212205,78212206,0
2049,682221,1,8539,12,0,0,0,0,0,978,1066,1216,679,1371,7,7,2,1,3,4,5,7,1,7,78213201,78213202,0
2050,682221,1,8536,11,0,0,0,0,0,1146,988,1269,903,1123,7,7,2,1,3,4,5,7,1,7,78213203,78213204,0
2051,682221,1081,0,108101,1,1,0,0,0,1854,976,1576,1256,1321,7,8,6,1,6,7,2,1,3,7,70550205,70550206,0
2052,682221,1,8581,11,0,1,0,0,0,969,875,1332,869,1259,2,7,7,6,5,7,5,4,1,7,78211205,78211206,0
2053,682301,9046,0,904601,1,0,0,0,0,1952,1531,1506,1318,1269,1,7,8,7,1,7,1,1,7,1,70560001,70560002,0
2054,682301,1,8143,12,0,0,0,0,0,1140,919,1180,919,1269,2,6,7,6,7,5,4,3,7,1,78300201,78300202,0
2055,682301,1,8056,12,0,0,0,0,0,1271,844,1340,606,1212,6,7,7,1,7,5,4,3,7,1,78300203,78300204,0
2056,682301,1,8145,11,0,0,0,0,0,1150,1121,1056,1128,1042,2,5,7,5,7,5,4,3,7,1,78300205,78300206,0
2057,682301,1,8160,11,0,0,0,0,0,1088,1105,1283,722,1208,2,5,7,5,5,7,5,4,7,1,78301201,78301202,0
2058,682301,1,8202,12,0,0,0,0,0,1218,819,1265,874,1218,2,5,7,5,5,7,5,4,7,1,78301203,78301204,0
2059,682301,1,8205,12,0,0,0,0,0,1146,1095,1311,1229,575,2,5,7,5,5,7,5,4,7,1,78301205,78301206,0
2060,682301,1,8469,11,0,0,0,0,0,1455,933,1288,742,736,2,5,7,5,5,7,5,4,7,1,78301207,78301208,0
2061,682301,1,8248,11,0,0,0,0,0,1327,879,1104,724,1268,2,6,7,6,4,5,7,5,7,1,78302201,78302202,0
2062,682301,1,8230,8,0,0,0,0,0,1289,1072,1225,776,1021,2,6,7,6,4,5,7,5,7,1,78302203,78302204,0
2063,682301,1,8247,11,0,0,0,0,0,1213,1059,1239,1241,650,2,5,7,5,4,5,7,5,7,1,78302205,78302206,0
2064,682301,1,8440,12,0,0,0,0,0,1351,1119,1312,837,616,6,7,7,2,4,5,7,5,7,1,78302207,78302208,0
2065,682301,1,8295,11,0,0,0,0,0,1150,1221,1393,606,912,2,5,7,5,3,4,5,7,7,1,78303201,78303202,0
2066,682301,1,8116,11,0,0,0,0,0,1299,936,1227,1139,769,6,7,7,2,3,4,5,7,7,1,78303203,78303204,0
2067,682301,1,8305,11,0,0,0,0,0,935,1200,1024,897,1321,2,6,7,6,3,4,5,7,7,1,78303205,78303206,0
2068,682401,9047,0,904701,1,0,0,0,0,1920,1626,1369,1329,1220,7,7,7,8,2,5,7,1,7,5,70570001,70570002,0
2069,682401,1,8319,12,0,0,0,0,0,1011,1310,730,1174,1162,1,1,5,7,7,5,4,3,7,1,78400201,78400202,0
2070,682401,1,8137,12,0,0,0,0,0,1096,1102,1134,1328,709,2,6,7,7,7,5,4,3,7,1,78400203,78400204,0
2071,682401,1,8337,11,0,0,0,0,0,1222,1211,1021,1065,945,1,1,5,7,5,7,5,4,7,1,78401201,78401202,0
2072,682401,1,8482,8,0,0,0,0,0,1219,1213,1232,975,793,2,6,7,7,5,7,5,4,7,1,78401203,78401204,0
2073,682401,1,8188,12,0,0,0,0,0,975,681,1320,994,1304,2,6,7,7,5,7,5,4,7,1,78401205,78401206,0
2074,682401,1,8245,12,0,0,0,0,0,1088,1000,1295,1069,950,2,6,7,7,4,5,7,5,7,1,78402201,78402202,0
2075,682401,1,8355,8,0,0,0,0,0,1239,1103,1086,821,1204,1,1,5,7,4,5,7,5,7,1,78402203,78402204,0
2076,682401,1,8308,12,0,0,0,0,0,1027,1215,1047,844,1275,2,6,7,7,3,4,5,7,7,1,78403201,78403202,0
2077,682401,1,8380,8,0,0,0,0,0,1061,1296,1247,915,834,1,1,6,7,3,4,5,7,7,1,78403203,78403204,0
2078,682501,9048,0,904801,1,0,0,0,0,1929,1473,1507,1325,1229,7,7,8,6,2,7,1,1,7,7,70580001,70580002,0
2079,682501,1,8540,12,0,0,0,0,0,1077,1198,867,1077,1239,6,7,7,1,7,5,4,3,1,7,78310201,78310202,0
2080,682501,1,8572,8,0,0,0,0,0,1078,615,1137,1212,1321,2,5,7,5,7,5,4,3,1,7,78310203,78310204,0
2081,682501,1,8573,8,0,0,0,0,0,1230,1266,1110,1149,647,2,6,7,6,7,5,4,3,1,7,78310205,78310206,0
2082,682501,1,8546,11,0,0,0,0,0,946,1175,1165,895,1258,6,7,7,2,5,7,5,4,1,7,78311201,78311202,0
2083,682501,1,8576,12,0,0,0,0,0,1207,647,1005,1219,1296,2,6,7,6,5,7,5,4,1,7,78311203,78311204,0
2084,682501,1,8577,12,0,0,0,0,0,985,1190,1157,928,1219,2,5,7,5,5,7,5,4,1,7,78311205,78311206,0
2085,682501,1,8580,12,0,0,0,0,0,1224,675,964,1256,1248,2,5,7,5,5,7,5,4,1,7,78311207,78311208,0
2086,682501,1,8554,8,0,0,0,0,0,988,1325,1379,773,728,6,7,7,2,4,5,7,5,1,7,78312201,78312202,0
2087,682501,1,8560,12,0,0,0,0,0,1011,1208,1213,703,1271,6,7,7,2,4,5,7,5,1,7,78312203,78312204,0
2088,682501,1,8586,12,0,0,0,0,0,1247,671,1118,1154,1230,2,6,7,6,4,5,7,5,1,7,78312205,78312206,0
2089,682501,1,8592,11,0,0,0,0,0,1122,1234,1074,974,1058,2,6,7,6,4,5,7,5,1,7,78312207,78312208,0
2090,682501,1,8566,8,0,0,0,0,0,1186,1168,1281,906,876,6,7,7,2,3,4,5,7,1,7,78313201,78313202,0
2091,682501,1,8596,8,0,0,0,0,0,1042,1136,1232,1028,1028,2,6,7,6,3,4,5,7,1,7,78313203,78313204,0
2092,682501,1,8599,8,0,0,0,0,0,1227,1224,1107,1025,863,2,6,7,6,3,4,5,7,1,7,78313205,78313206,0
2093,682601,1095,0,109501,1,0,2105,2094,2104,1586,684,1077,1200,956,7,4,1,1,4,7,4,1,7,1,70610001,70610002,0
2094,682601,1120,0,112001,2,0,2105,0,0,1424,562,686,954,638,7,4,1,1,7,5,1,1,7,1,70610003,70610004,0
2095,682601,1,8001,8,0,0,0,0,0,946,854,980,645,1072,7,5,1,1,7,5,4,3,7,1,78100001,78100002,0
2096,682601,1,8385,8,0,0,0,0,0,1057,705,987,1048,700,7,5,1,1,7,5,4,3,7,1,78100003,78100004,0
