id,story_event_id,min_episode_index,max_episode_index,ending_flag,character_id,dress_id,dress_color,chara_dress_color_set_id,menu_bg_id,menu_bg_sub_id,bgm_cue_name,bgm_cuesheet_name,env_cue_name,env_cuesheet_name
322,1027,1,2,0,1065,901065,0,0,241,111,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
323,1027,3,5,0,1053,105323,0,0,240,110,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
324,1027,3,5,0,1064,901064,0,0,240,110,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
325,1027,3,5,0,1048,104823,0,0,240,110,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
326,1027,6,7,0,1064,901064,0,0,42,2120,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
327,1027,6,7,0,1065,901065,0,0,42,2120,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
328,1027,6,7,0,1053,105323,0,0,42,2120,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
329,1027,8,8,0,1048,104823,0,0,241,111,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
330,1027,8,8,0,1040,901040,0,0,241,111,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
331,1027,8,8,0,1065,901065,0,0,241,111,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
332,1027,0,0,1,1053,105323,0,0,240,120,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_n,snd_sfx_atmos_resort_pool_outdoor_n
333,1028,1,2,0,1032,3,0,0,246,110,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet
334,1028,1,2,0,1018,3,0,0,246,110,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet
335,1028,1,2,0,1002,3,0,0,246,110,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet
336,1028,3,5,0,1094,3,0,0,60,110,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_mujin_d,snd_sfx_atmos_mujin_d
337,1028,3,5,0,1025,3,0,0,60,110,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_mujin_d,snd_sfx_atmos_mujin_d
338,1028,3,5,0,1002,3,0,0,60,110,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_mujin_d,snd_sfx_atmos_mujin_d
339,1028,6,7,0,1094,3,0,0,42,2120,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
340,1028,6,7,0,1025,3,0,0,42,2120,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
341,1028,6,7,0,1002,100230,0,0,42,2120,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
342,1028,8,8,0,1032,103230,0,0,192,120,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
343,1028,8,8,0,1002,100230,0,0,192,120,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
344,1028,8,8,0,1018,3,0,0,192,120,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
345,1028,0,0,1,1002,3,0,0,40,2130,snd_bgm_GM062_Pop_sys,snd_bgm_GM062_Pop,snd_sfx_atmos_gassyuku_n,snd_sfx_atmos_gassyuku_n
346,1029,1,2,0,1022,2,0,0,53,110,snd_bgm_GM314A_sys,snd_bgm_GM314A,snd_sfx_atmos_kousyaura_d,snd_sfx_atmos_kousyaura_d
347,1029,1,2,0,1084,2,0,0,53,110,snd_bgm_GM314A_sys,snd_bgm_GM314A,snd_sfx_atmos_kousyaura_d,snd_sfx_atmos_kousyaura_d
348,1029,1,2,0,1107,2,0,0,53,110,snd_bgm_GM314A_sys,snd_bgm_GM314A,snd_sfx_atmos_kousyaura_d,snd_sfx_atmos_kousyaura_d
349,1029,3,5,0,1107,3,0,0,6,8113,snd_bgm_GM314A_sys,snd_bgm_GM314A,snd_sfx_atmos_kyousitu_d,snd_sfx_atmos_kyousitu_d
350,1029,3,5,0,1036,3,0,0,6,8113,snd_bgm_GM314A_sys,snd_bgm_GM314A,snd_sfx_atmos_kyousitu_d,snd_sfx_atmos_kyousitu_d
351,1029,3,5,0,1022,2,0,0,6,8113,snd_bgm_GM314A_sys,snd_bgm_GM314A,snd_sfx_atmos_kyousitu_d,snd_sfx_atmos_kyousitu_d
352,1029,6,7,0,1036,103640,0,0,259,111,snd_bgm_GM314A_sys,snd_bgm_GM314A,snd_sfx_atmos_gymnasium_nomob_n,snd_sfx_atmos_gymnasium_nomob_n
353,1029,6,7,0,1083,108340,0,0,259,111,snd_bgm_GM314A_sys,snd_bgm_GM314A,snd_sfx_atmos_gymnasium_nomob_n,snd_sfx_atmos_gymnasium_nomob_n
354,1029,6,7,0,1084,2,0,0,259,111,snd_bgm_GM314A_sys,snd_bgm_GM314A,snd_sfx_atmos_gymnasium_nomob_n,snd_sfx_atmos_gymnasium_nomob_n
355,1029,8,8,0,1107,2,0,0,10,8123,snd_bgm_GM314C_sys,snd_bgm_GM314C,snd_sfx_atmos_campfire_e_mob,snd_sfx_atmos_campfire_e_mob
356,1029,8,8,0,1084,2,0,0,10,8123,snd_bgm_GM314C_sys,snd_bgm_GM314C,snd_sfx_atmos_campfire_e_mob,snd_sfx_atmos_campfire_e_mob
357,1029,8,8,0,1083,2,0,0,10,8123,snd_bgm_GM314C_sys,snd_bgm_GM314C,snd_sfx_atmos_campfire_e_mob,snd_sfx_atmos_campfire_e_mob
358,1029,0,0,1,1083,2,0,0,10,8123,snd_bgm_GM314C_sys,snd_bgm_GM314C,snd_sfx_atmos_campfire_e_mob,snd_sfx_atmos_campfire_e_mob
359,1030,1,2,0,1061,5,0,0,207,0,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet
360,1030,1,2,0,1039,5,0,0,207,0,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet
361,1030,1,2,0,1052,5,0,0,207,0,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet
362,1030,3,5,0,1061,5,0,0,260,110,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
363,1030,3,5,0,1003,5,0,0,260,110,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
364,1030,3,5,0,1073,5,0,0,260,110,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
365,1030,6,7,0,1039,6,0,0,261,136,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_zawazawa_n,snd_sfx_atmos_zawazawa_n
366,1030,6,7,0,1052,6,0,0,261,136,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_zawazawa_n,snd_sfx_atmos_zawazawa_n
367,1030,6,7,0,1073,6,0,0,261,136,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_zawazawa_n,snd_sfx_atmos_zawazawa_n
368,1030,8,8,0,1039,103943,0,0,260,133,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
369,1030,8,8,0,1003,100343,0,0,260,133,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
370,1030,8,8,0,1073,5,0,0,260,133,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
371,1030,0,0,1,1061,5,0,0,260,133,snd_bgm_GM318_sys,snd_bgm_GM318,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
372,1031,1,2,0,1064,901064,0,0,229,110,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
373,1031,1,2,0,1074,901074,0,0,229,110,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
374,1031,1,2,0,1059,901059,0,0,229,110,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
375,1031,3,5,0,1059,901059,0,0,154,110,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
376,1031,3,5,0,1027,901027,0,0,154,110,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
377,1031,3,5,0,1086,901086,0,0,154,110,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
378,1031,6,7,0,1064,106446,0,0,155,6000,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_room_winter_stove,snd_sfx_atmos_room_winter_stove
379,1031,6,7,0,1074,107446,0,0,155,6000,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_room_winter_stove,snd_sfx_atmos_room_winter_stove
380,1031,6,7,0,1086,108601,0,0,155,6000,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_room_winter_stove,snd_sfx_atmos_room_winter_stove
381,1031,8,8,0,1064,106446,0,0,34,6131,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_yuuenti_n,snd_sfx_atmos_yuuenti_n
382,1031,8,8,0,1074,107446,0,0,34,6131,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_yuuenti_n,snd_sfx_atmos_yuuenti_n
383,1031,8,8,0,1027,102701,0,0,34,6131,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_yuuenti_n,snd_sfx_atmos_yuuenti_n
384,1031,0,0,1,1086,901086,0,0,154,110,snd_bgm_GM322_sys,snd_bgm_GM322,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
385,1032,1,2,0,1108,6,0,0,166,110,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
386,1032,1,2,0,1103,5,0,0,166,110,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
387,1032,1,2,0,1091,5,0,0,166,110,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
388,1032,3,5,0,1102,6,0,0,18,1,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d
389,1032,3,5,0,1088,5,0,0,18,1,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d
390,1032,3,5,0,1090,5,0,0,18,1,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d
391,1032,6,7,0,1089,5,0,0,2,8111,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_hiroba_d_mob,snd_sfx_atmos_hiroba_d_mob
392,1032,6,7,0,1060,106010,0,0,2,8111,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_hiroba_d_mob,snd_sfx_atmos_hiroba_d_mob
393,1032,6,7,0,1103,26,0,0,2,8111,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_hiroba_d_mob,snd_sfx_atmos_hiroba_d_mob
394,1032,8,8,0,1108,110801,0,0,39,9111,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_hatumoude_d,snd_sfx_atmos_hatumoude_d
395,1032,8,8,0,1068,106802,0,0,39,9111,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_hatumoude_d,snd_sfx_atmos_hatumoude_d
396,1032,8,8,0,1089,108901,0,0,39,9111,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_hatumoude_d,snd_sfx_atmos_hatumoude_d
397,1032,0,0,1,1068,106802,0,0,3,9110,snd_bgm_GM332_sys,snd_bgm_GM332,snd_sfx_atmos_namiki_winter_d,snd_sfx_atmos_namiki_winter_d
398,1033,1,2,0,1029,5,0,0,11,111,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d
399,1033,1,2,0,1025,5,0,0,11,111,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d
400,1033,1,2,0,1082,5,0,0,11,111,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d
401,1033,3,5,0,1041,5,0,0,30,111,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_syoutengai_d,snd_sfx_atmos_syoutengai_d
402,1033,3,5,0,1082,5,0,0,30,111,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_syoutengai_d,snd_sfx_atmos_syoutengai_d
403,1033,3,5,0,1035,5,0,0,30,111,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_syoutengai_d,snd_sfx_atmos_syoutengai_d
404,1033,6,7,0,1029,102913,0,0,139,110,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
405,1033,6,7,0,1025,102513,0,0,139,110,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
406,1033,6,7,0,1082,5,0,0,139,110,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
407,1033,8,8,0,1029,5,0,0,18,1,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d
408,1033,8,8,0,1025,5,0,0,18,1,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d
409,1033,8,8,0,1041,5,0,0,18,1,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d
410,1033,0,0,1,1035,901035,0,0,30,121,snd_bgm_GM024_Feb_sys,snd_bgm_GM024_Feb,snd_sfx_atmos_syoutengai_e,snd_sfx_atmos_syoutengai_e
411,1034,1,2,0,1065,5,0,0,7,110,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d
412,1034,1,2,0,1078,5,0,0,7,110,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d
413,1034,1,2,0,1053,5,0,0,7,110,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d
414,1034,3,5,0,1085,5,0,0,20,110,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d
415,1034,3,5,0,1093,5,0,0,20,110,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d
416,1034,3,5,0,1078,5,0,0,20,110,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d
417,1034,6,7,0,1065,106520,0,0,279,30,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob
418,1034,6,7,0,1053,5,0,0,279,30,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob
419,1034,6,7,0,1093,5,0,0,279,30,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob
420,1034,8,8,0,1065,106520,0,0,169,132,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob
421,1034,8,8,0,1085,108520,0,0,169,132,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob
422,1034,8,8,0,1093,5,0,0,169,132,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob
423,1034,0,0,1,1078,5,0,0,2,110,snd_bgm_GM348_sys,snd_bgm_GM348,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
424,1035,1,2,0,1072,5,0,0,285,113,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
425,1035,1,2,0,1045,5,0,0,285,113,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
426,1035,1,2,0,1096,6,0,0,285,113,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
427,1035,3,5,0,1050,6,0,0,129,110,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_mori_d,snd_sfx_atmos_mori_d
428,1035,3,5,0,1045,104550,0,0,129,110,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_mori_d,snd_sfx_atmos_mori_d
429,1035,3,5,0,1106,6,0,0,129,110,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_mori_d,snd_sfx_atmos_mori_d
430,1035,6,7,0,1072,107250,0,0,285,110,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
431,1035,6,7,0,1045,104550,0,0,285,110,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
432,1035,6,7,0,1050,6,0,0,285,110,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
433,1035,8,8,0,1072,107250,0,0,10,8123,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_campfire_e_mob,snd_sfx_atmos_campfire_e_mob
434,1035,8,8,0,1096,5,0,0,10,8123,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_campfire_e_mob,snd_sfx_atmos_campfire_e_mob
435,1035,8,8,0,1106,5,0,0,10,8123,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_campfire_e_mob,snd_sfx_atmos_campfire_e_mob
436,1035,0,0,1,1050,5,0,0,17,110,snd_bgm_GM362_sys,snd_bgm_GM362,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
437,1036,1,2,0,1061,5,0,0,228,111,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
438,1036,1,2,0,1020,5,0,0,228,111,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
439,1036,1,2,0,1044,5,0,0,228,111,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
440,1036,3,5,0,1020,5,0,0,291,0,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_horror_indoor,snd_sfx_atmos_horror_indoor
441,1036,3,5,0,1090,5,0,0,291,0,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_horror_indoor,snd_sfx_atmos_horror_indoor
442,1036,3,5,0,1091,5,0,0,291,0,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_horror_indoor,snd_sfx_atmos_horror_indoor
443,1036,6,7,0,1061,5,0,0,290,0,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_horror_indoor,snd_sfx_atmos_horror_indoor
444,1036,6,7,0,1090,5,0,0,290,0,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_horror_indoor,snd_sfx_atmos_horror_indoor
445,1036,6,7,0,1044,5,0,0,290,0,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_horror_indoor,snd_sfx_atmos_horror_indoor
446,1036,8,8,0,1061,106126,0,0,126,110,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
447,1036,8,8,0,1020,5,0,0,126,110,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
448,1036,8,8,0,1091,5,0,0,126,110,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
449,1036,0,0,1,1044,104426,0,0,126,110,snd_bgm_GM365_sys,snd_bgm_GM365,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
450,1037,1,2,0,1099,2,0,0,42,2110,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_beach_nomob_d,snd_sfx_atmos_beach_nomob_d
451,1037,1,2,0,1046,2,0,0,42,2110,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_beach_nomob_d,snd_sfx_atmos_beach_nomob_d
452,1037,1,2,0,1100,2,0,0,42,2110,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_beach_nomob_d,snd_sfx_atmos_beach_nomob_d
453,1037,3,5,0,1100,3,0,0,241,111,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_resort_street_d,snd_sfx_atmos_resort_street_d
454,1037,3,5,0,1037,3,0,0,241,111,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_resort_street_d,snd_sfx_atmos_resort_street_d
455,1037,3,5,0,1098,3,0,0,241,111,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_resort_street_d,snd_sfx_atmos_resort_street_d
456,1037,6,7,0,1098,901098,0,0,240,110,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
457,1037,6,7,0,1099,109930,0,0,240,110,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
458,1037,6,7,0,1046,2,0,0,240,110,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
459,1037,8,8,0,1037,103730,0,0,60,110,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_mujin_d,snd_sfx_atmos_mujin_d
460,1037,8,8,0,1046,104602,0,0,60,110,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_mujin_d,snd_sfx_atmos_mujin_d
461,1037,8,8,0,1099,109930,0,0,60,110,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_mujin_d,snd_sfx_atmos_mujin_d
462,1037,0,0,1,1037,103730,0,0,301,120,snd_bgm_GM373_sys,snd_bgm_GM373,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
463,1038,1,2,0,1047,3,0,0,9,110,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
464,1038,1,2,0,1083,3,0,0,9,110,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
465,1038,1,2,0,1010,2,0,0,9,110,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
466,1038,3,5,0,1105,2,0,0,4,120,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e
467,1038,3,5,0,1005,901005,0,0,4,120,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e
468,1038,3,5,0,1010,3,0,0,4,120,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e
469,1038,6,7,0,1010,901010,0,0,306,131,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
470,1038,6,7,0,1083,901083,0,0,306,131,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
471,1038,6,7,0,1105,901105,0,0,306,131,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
472,1038,8,8,0,1105,110523,0,0,306,131,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
473,1038,8,8,0,1047,104723,0,0,306,131,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
474,1038,8,8,0,1005,901005,0,0,306,131,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
475,1038,0,0,1,1005,901005,0,0,308,0,snd_bgm_GM375_sys,snd_bgm_GM375,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
476,1039,1,2,0,1024,2,0,0,6,113,snd_bgm_GM391_sys,snd_bgm_GM391,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext
477,1039,1,2,0,1016,2,0,0,6,113,snd_bgm_GM391_sys,snd_bgm_GM391,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext
478,1039,1,2,0,1012,2,0,0,6,113,snd_bgm_GM391_sys,snd_bgm_GM391,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext
