id,race_type,race_instance_id,grade,single_mode_route_race_id,single_mode_program_id,difficulty,condition_type,paddock_bgm_cue_name,paddock_bgm_cuesheet_name,entrytable_bgm_cue_name,entrytable_bgm_cuesheet_name,first_bgm_pattern,second_bgm_pattern,result_cutin_bgm_cue_name_1,result_cutin_bgm_cuesheet_name_1,result_cutin_bgm_cue_name_2,result_cutin_bgm_cuesheet_name_2,result_cutin_bgm_cue_name_3,result_cutin_bgm_cuesheet_name_3,result_list_bgm_cue_name_1,result_list_bgm_cuesheet_name_1,result_list_bgm_cue_name_2,result_list_bgm_cuesheet_name_2,result_list_bgm_cue_name_3,result_list_bgm_cuesheet_name_3
302,6,-1,-1,-1,2844,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
303,6,-1,-1,-1,2845,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
304,6,-1,-1,-1,2846,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
305,6,-1,-1,-1,2847,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
306,6,-1,-1,-1,2848,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
307,6,-1,-1,-1,2849,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
308,6,-1,-1,-1,2850,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
309,6,-1,-1,-1,2851,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
310,6,-1,-1,-1,2852,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
311,6,-1,-1,-1,2853,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
312,6,-1,-1,-1,2854,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
313,6,-1,-1,-1,2855,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
314,6,-1,-1,-1,2856,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
315,6,-1,-1,-1,2857,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
316,6,-1,-1,-1,2858,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
317,6,-1,-1,-1,2859,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
318,6,-1,-1,-1,2860,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
319,6,-1,-1,-1,2861,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
320,6,-1,-1,-1,2862,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
321,6,-1,-1,-1,2863,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
322,6,-1,-1,-1,2864,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
323,6,-1,-1,-1,2865,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
324,6,-1,-1,-1,2866,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
325,6,-1,-1,-1,2867,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
326,6,-1,-1,-1,2868,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
327,6,-1,-1,-1,2869,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
328,6,-1,-1,-1,2870,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
329,6,-1,-1,-1,2871,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
330,6,-1,-1,-1,2872,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
331,6,-1,-1,-1,2873,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
332,6,-1,-1,-1,2874,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
333,6,-1,-1,-1,2875,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
334,6,-1,-1,-1,2876,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
335,6,-1,-1,-1,2877,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
336,6,-1,-1,-1,2878,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
337,6,-1,-1,-1,2879,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
338,6,-1,-1,-1,2880,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
339,6,-1,-1,-1,2881,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
340,6,-1,-1,-1,2882,-1,-1,snd_bgm_SH010_cb_paddock01_single,snd_bgm_SH010_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,41,42,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
341,6,-1,-1,-1,2901,-1,-1,snd_bgm_GM179_ver2_paddock_02_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,49,50,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
342,6,-1,-1,-1,2902,-1,-1,snd_bgm_GM179_ver2_paddock_02_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,49,50,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
343,6,-1,-1,-1,2903,-1,-1,snd_bgm_GM179_ver2_paddock_02_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,49,50,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
344,6,-1,-1,-1,2904,-1,-1,snd_bgm_GM179_ver2_paddock_02_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,49,50,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
345,6,-1,-1,-1,2905,-1,-1,snd_bgm_GM183_Ver3_paddock01,snd_bgm_GM183_Ver3_paddock01,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,49,50,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
346,6,-1,-1,-1,2906,-1,-1,snd_bgm_GM210_paddock01,snd_bgm_GM210,snd_bgm_GM211_entrytable_01,snd_bgm_GM211,51,52,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM017_Strings_result,snd_bgm_GM017_Strings,snd_bgm_GM017_Strings_result,snd_bgm_GM017_Strings
347,6,-1,-1,-1,2907,-1,-1,snd_bgm_GM183_Ver3_paddock01,snd_bgm_GM183_Ver3_paddock01,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,49,50,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
348,6,-1,-1,-1,2908,-1,-1,snd_bgm_GM210_paddock01,snd_bgm_GM210,snd_bgm_GM211_entrytable_01,snd_bgm_GM211,53,54,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM017_Strings_result,snd_bgm_GM017_Strings,snd_bgm_GM017_Strings_result,snd_bgm_GM017_Strings
349,6,-1,-1,-1,2909,-1,-1,snd_bgm_GM210_paddock01,snd_bgm_GM210,snd_bgm_GM211_entrytable_01,snd_bgm_GM211,51,52,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM017_Strings_result,snd_bgm_GM017_Strings,snd_bgm_GM017_Strings_result,snd_bgm_GM017_Strings
350,6,-1,-1,-1,2910,-1,-1,snd_bgm_GM409_Lp02_paddock_01_single,snd_bgm_GM409_Lp02,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,67,68,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
351,6,-1,-1,-1,2911,-1,-1,snd_bgm_GM409_Lp02_paddock_01_single,snd_bgm_GM409_Lp02,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,67,68,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
352,6,-1,-1,-1,2912,-1,-1,snd_bgm_GM409_Lp02_paddock_01_single,snd_bgm_GM409_Lp02,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,67,68,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
353,6,-1,-1,-1,2913,-1,-1,snd_bgm_GM409_Lp02_paddock_01_single,snd_bgm_GM409_Lp02,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,67,68,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
354,6,-1,-1,-1,2914,-1,-1,snd_bgm_GM409_Lp02_paddock_01_single,snd_bgm_GM409_Lp02,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,67,68,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
