id,skill_id1,skill_level1,skill_id2,skill_level2,skill_id3,skill_level3,skill_id4,skill_level4,skill_id5,skill_level5,skill_id6,skill_level6,skill_id7,skill_level7,skill_id8,skill_level8,skill_id9,skill_level9,skill_id10,skill_level10,skill_id11,skill_level11,skill_id12,skill_level12,skill_id13,skill_level13,skill_id14,skill_level14,skill_id15,skill_level15,skill_id16,skill_level16,skill_id17,skill_level17,skill_id18,skill_level18,skill_id19,skill_level19,skill_id20,skill_level20
70520001,110781,4,107802111,1,107802211,1,410021,1,202741,1,202671,1,201071,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520002,200022,1,200172,1,201042,1,201312,1,201322,1,201611,1,201591,1,203042,1,203162,1,203422,1,202982,1,201661,1,200682,1,202502,1,0,0,0,0,0,0,0,0,0,0,0,0
70520003,100631,4,106301111,1,106301211,1,410021,1,202621,1,202401,1,203351,1,410011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520004,200022,1,200172,1,201032,1,201042,1,201392,1,201611,1,201591,1,203042,1,201651,1,201072,1,203542,1,202672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520005,110511,4,105102111,4,105102221,4,410021,1,200331,1,202671,1,201071,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520006,200172,1,201312,1,201322,1,201611,1,201591,1,203042,1,203422,1,201661,1,200682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520007,100631,4,106301111,1,106301211,1,410021,1,202621,1,202401,1,203351,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520008,200022,1,200172,1,201032,1,201042,1,201392,1,201611,1,201591,1,203042,1,201651,1,202962,1,201072,1,200602,1,203542,1,202672,1,202452,1,0,0,0,0,0,0,0,0,0,0
70520101,110781,4,107802111,1,107802211,1,410021,1,200331,1,202741,1,202671,1,201071,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520102,200022,1,200172,1,201032,1,201042,1,201312,1,201322,1,201611,1,201591,1,203042,1,203162,1,203422,1,202982,1,201661,1,201651,1,201902,1,200682,1,202502,1,0,0,0,0,0,0
70520103,100631,4,106301111,1,106301211,1,410021,1,202621,1,202401,1,203351,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520104,200022,1,200172,1,201032,1,201042,1,201392,1,201611,1,201591,1,203042,1,201651,1,202962,1,201072,1,200602,1,203542,1,202672,1,202452,1,0,0,0,0,0,0,0,0,0,0
70520105,110511,4,105102111,4,105102221,4,410021,1,200331,1,202741,1,202671,1,201071,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520106,200022,1,200172,1,201312,1,201322,1,201611,1,201591,1,203042,1,203422,1,202982,1,201661,1,202502,1,200682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520107,100631,4,106301111,1,106301211,1,410021,1,200331,1,202621,1,202401,1,203351,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520108,200022,1,200172,1,201032,1,201042,1,201382,1,201392,1,201611,1,201591,1,203042,1,201651,1,202962,1,201072,1,200602,1,203542,1,200492,1,202672,1,202452,1,0,0,0,0,0,0
70520201,110781,4,107802111,1,107802211,1,410021,1,200331,1,203221,1,202741,1,202671,1,201071,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520202,200021,1,200171,1,201031,1,201041,1,201312,1,201322,1,201611,1,201591,1,203042,1,203162,1,203422,1,202982,1,201661,1,201651,1,201902,1,200682,1,202502,1,0,0,0,0,0,0
70520203,100631,4,106301111,1,106301211,1,410021,1,200331,1,202621,1,202401,1,203351,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520204,200022,1,200172,1,201032,1,201042,1,201382,1,201392,1,201611,1,201591,1,203042,1,201651,1,202962,1,201072,1,200602,1,203542,1,200492,1,202672,1,202452,1,0,0,0,0,0,0
70520205,110511,4,105102111,4,105102221,4,410021,1,200331,1,202741,1,202671,1,201071,1,410011,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520206,200021,1,200172,1,201032,1,201312,1,201322,1,201611,1,201591,1,203042,1,203162,1,203422,1,202982,1,201661,1,201651,1,202502,1,200682,1,0,0,0,0,0,0,0,0,0,0
70520207,100631,4,106301111,1,106301211,1,410021,1,200331,1,202621,1,202641,1,202401,1,203351,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70520208,200021,1,200172,1,201032,1,201041,1,201382,1,201392,1,201611,1,201591,1,203042,1,201651,1,201661,1,202962,1,201072,1,200602,1,203542,1,200492,1,202672,1,202452,1,0,0,0,0
70530001,101161,4,111601111,1,111601211,1,201103,1,202701,1,203141,1,201652,1,410011,1,410031,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530002,200012,1,200192,1,201112,1,201322,1,201591,1,203422,1,203132,1,201902,1,202372,1,202472,1,203472,1,201661,1,201702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530003,1400011,1,200361,1,410041,1,202741,1,203111,1,410011,1,210351,1,203141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530004,200012,1,200192,1,201102,1,201112,1,200452,1,201262,1,203402,1,203432,1,201601,1,202692,1,203462,1,203382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530005,1400011,1,200361,1,410041,1,202741,1,203111,1,410011,1,202791,1,210351,1,203141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530006,200012,1,200192,1,201102,1,201112,1,201242,1,201252,1,203052,1,200452,1,201262,1,203402,1,203432,1,201601,1,202692,1,203462,1,203382,1,203272,1,0,0,0,0,0,0,0,0
70530101,101161,4,111601111,1,111601211,1,201103,1,202701,1,203431,1,203141,1,202981,1,201652,1,410011,1,410031,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530102,200011,1,200191,1,201112,1,201312,1,201322,1,201611,1,201591,1,203422,1,203132,1,201902,1,202372,1,202472,1,203472,1,201661,1,201702,1,0,0,0,0,0,0,0,0,0,0
70530103,1400011,1,200361,1,410041,1,202741,1,203111,1,410011,1,202791,1,210351,1,203141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530104,200012,1,200192,1,201102,1,201112,1,201242,1,201252,1,203052,1,200452,1,201262,1,203402,1,203432,1,201601,1,202692,1,203462,1,203382,1,203272,1,0,0,0,0,0,0,0,0
70530105,1400011,1,200361,1,410041,1,202741,1,203111,1,201271,1,410011,1,202791,1,210351,1,203141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530106,200011,1,200191,1,201102,1,201111,1,201242,1,201252,1,201611,1,203052,1,200452,1,201262,1,203392,1,203402,1,203432,1,201601,1,202692,1,203462,1,203382,1,203272,1,0,0,0,0
70530201,101161,4,111601111,1,111601211,1,201103,1,202701,1,203431,1,203141,1,202741,1,202981,1,201652,1,410011,1,410031,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530202,200011,1,200191,1,201111,1,201311,1,201321,1,201611,1,201591,1,203052,1,201342,1,203422,1,203132,1,201902,1,203442,1,202372,1,202472,1,203472,1,201661,1,201702,1,0,0,0,0
70530203,1400011,1,200361,1,410041,1,202741,1,203111,1,201271,1,410011,1,202791,1,210351,1,203141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530204,200011,1,200191,1,201102,1,201111,1,201242,1,201252,1,201611,1,203052,1,200452,1,201262,1,203392,1,203402,1,203432,1,201601,1,202692,1,203462,1,203382,1,203272,1,0,0,0,0
70530205,1400011,1,200361,1,200331,1,410041,1,202741,1,203111,1,201271,1,410011,1,202801,1,202791,1,210351,1,203141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70530206,200011,1,200191,1,201101,1,201111,1,201241,1,201251,1,201611,1,203052,1,200452,1,201262,1,203392,1,203402,1,203432,1,201601,1,202692,1,203462,1,203382,1,203272,1,200542,1,0,0
70540001,101151,4,111501111,1,111501221,1,200361,1,200331,1,202931,1,203251,1,200381,1,410011,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540002,200012,1,200192,1,201172,1,201182,1,201452,1,201462,1,200061,1,201591,1,203532,1,201651,1,202382,1,203582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540003,101171,4,111701111,1,111701211,1,203241,1,200381,1,200641,1,410011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540004,200012,1,200192,1,201172,1,201182,1,200061,1,201591,1,202902,1,201651,1,203582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540005,101171,4,111701111,1,111701211,1,203151,1,203241,1,200381,1,200641,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540006,200012,1,200192,1,201172,1,201182,1,201452,1,201461,1,200061,1,201591,1,202382,1,202902,1,203252,1,201651,1,201661,1,203582,1,0,0,0,0,0,0,0,0,0,0,0,0
70540101,101151,4,111501111,1,111501221,1,200361,1,200331,1,202931,1,202881,1,203251,1,200381,1,410011,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540102,200011,1,200191,1,201171,1,201181,1,201451,1,201461,1,200061,1,201591,1,203532,1,201661,1,201651,1,202382,1,202852,1,203582,1,0,0,0,0,0,0,0,0,0,0,0,0
70540103,101171,4,111701111,1,111701211,1,203151,1,203241,1,200381,1,200641,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540104,200012,1,200192,1,201172,1,201182,1,201452,1,201461,1,200061,1,201591,1,202382,1,202902,1,203252,1,201651,1,201661,1,203582,1,0,0,0,0,0,0,0,0,0,0,0,0
70540105,101171,4,111701111,1,111701211,1,200331,1,203151,1,203241,1,200381,1,200641,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540106,200011,1,200191,1,201171,1,201181,1,201451,1,201461,1,200061,1,201591,1,201581,1,203532,1,202382,1,202852,1,202902,1,203252,1,201651,1,201661,1,203582,1,0,0,0,0,0,0
70540201,101151,4,111501111,1,111501221,1,200361,1,200331,1,202931,1,202881,1,203251,1,200381,1,200641,1,410011,1,202901,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0
70540202,200011,1,200191,1,201171,1,201181,1,201451,1,201461,1,200061,1,201591,1,201581,1,203532,1,202972,1,201661,1,201651,1,202382,1,202852,1,203582,1,0,0,0,0,0,0,0,0
70540203,101171,4,111701111,1,111701211,1,200331,1,203151,1,203241,1,200381,1,200641,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540204,200011,1,200191,1,201171,1,201181,1,201451,1,201461,1,200061,1,201591,1,201581,1,203532,1,202382,1,202852,1,202902,1,203252,1,201651,1,201661,1,203582,1,0,0,0,0,0,0
70540205,101171,4,111701111,1,111701211,1,200361,1,200331,1,203151,1,203241,1,200381,1,200641,1,410011,1,202801,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540206,200011,1,200191,1,201171,1,201181,1,201451,1,201461,1,200061,1,201591,1,201581,1,203532,1,202972,1,200492,1,202382,1,202852,1,202902,1,203252,1,201651,1,201661,1,203582,1,0,0
70550001,100791,4,107901111,1,107901211,1,410021,1,200331,1,202671,1,202951,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70550002,200022,1,200172,1,201312,1,203103,1,202252,1,202332,1,201611,1,201591,1,202262,1,203422,1,202982,1,201661,1,201902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70550003,1400011,1,410021,1,202671,1,202951,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70550004,200022,1,200172,1,201032,1,201042,1,203093,1,201611,1,201591,1,202262,1,203422,1,202982,1,200492,1,202302,1,200682,1,201601,1,0,0,0,0,0,0,0,0,0,0,0,0
70550005,1400011,1,410021,1,203221,1,202671,1,202951,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70550006,200022,1,200172,1,201032,1,201042,1,203093,1,203103,1,202332,1,201611,1,201591,1,202262,1,203422,1,202982,1,201661,1,201902,1,200492,1,202302,1,200682,1,201601,1,0,0,0,0
70550101,100791,4,107901111,1,107901211,1,410021,1,200331,1,203221,1,202671,1,202951,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70550102,200022,1,200172,1,201312,1,201322,1,203093,1,203103,1,202252,1,202332,1,201611,1,201591,1,203042,1,202262,1,203422,1,202982,1,201661,1,201902,1,203082,1,0,0,0,0,0,0
70550103,1400011,1,410021,1,203221,1,202671,1,202951,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70550104,200022,1,200172,1,201032,1,201042,1,203093,1,203103,1,202332,1,201611,1,201591,1,202262,1,203422,1,202982,1,201661,1,201902,1,200492,1,202302,1,200682,1,201601,1,0,0,0,0
70550105,1400011,1,410021,1,200331,1,203221,1,202671,1,202951,1,410011,1,202801,1,210351,1,201601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70550106,200022,1,200172,1,201032,1,201042,1,201312,1,203093,1,203103,1,202332,1,201611,1,201591,1,202262,1,203422,1,202982,1,201661,1,201651,1,201902,1,200492,1,202302,1,202502,1,200682,1
70550201,100791,4,107901111,1,107901211,1,410021,1,200331,1,203221,1,202741,1,202671,1,202951,1,410011,1,202801,1,210351,1,200492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70550202,200022,1,200172,1,201032,1,201042,1,201312,1,201322,1,203093,1,203103,1,202251,1,202332,1,201611,1,201591,1,203042,1,202262,1,203422,1,202982,1,201661,1,201651,1,201902,1,203082,1
70550203,1400011,1,410021,1,200331,1,203221,1,202671,1,202951,1,410011,1,202801,1,210351,1,201601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70550204,200022,1,200172,1,201032,1,201042,1,201312,1,203093,1,203103,1,202332,1,201611,1,201591,1,202262,1,203422,1,202982,1,201661,1,201651,1,201902,1,200492,1,202302,1,202502,1,200682,1
70550205,1400011,1,410021,1,200331,1,203221,1,202741,1,202671,1,202951,1,410011,1,202801,1,210351,1,200492,1,202302,1,202502,1,200682,1,201601,1,0,0,0,0,0,0,0,0,0,0
70550206,200022,1,200172,1,201032,1,201042,1,201312,1,201322,1,203093,1,203103,1,202251,1,202332,1,201611,1,201591,1,203042,1,202262,1,203422,1,202982,1,201661,1,201651,1,201902,1,203082,1
70560001,1400021,1,410011,1,410021,1,200024,1,200174,1,201103,1,201113,1,201313,1,201323,1,201592,1,201612,1,202551,1,202721,1,202741,1,203131,1,203121,1,203141,1,202761,1,203221,1,203431,1
70560002,202701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70570001,1400021,1,410011,1,410021,1,200014,1,200204,1,201383,1,201393,1,201173,1,201183,1,201592,1,201612,1,202551,1,202591,1,202621,1,202641,1,202721,1,203241,1,200591,1,202151,1,200511,1
70570002,202451,1,203511,1,201652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70580001,1400021,1,410011,1,410021,1,200014,1,200204,1,202701,1,202331,1,201103,1,201113,1,201313,1,201323,1,203091,1,203101,1,201592,1,201612,1,202741,1,203181,1,203221,1,203241,1,202951,1
70580002,203131,1,203431,1,202831,1,202761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70610001,1400011,1,410021,1,203421,1,203491,1,201652,1,410011,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70610002,200012,1,200182,1,201312,1,201322,1,201902,1,201611,1,201591,1,203042,1,203712,1,200432,1,200652,1,202982,1,201661,1,202472,1,202372,1,202552,1,201601,1,0,0,0,0,0,0
70610003,101201,4,112001111,1,112001211,1,200361,1,410041,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70610004,200182,1,200552,1,201611,1,201292,1,203042,1,200652,1,200452,1,201262,1,203061,1,203071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70610005,101201,4,112001111,1,112001211,1,200361,1,410041,1,200431,1,200541,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70610006,200012,1,200182,1,200972,1,200552,1,201611,1,201292,1,203042,1,202042,1,203462,1,200652,1,200452,1,201262,1,201601,1,203272,1,203061,1,203071,1,0,0,0,0,0,0,0,0
70610101,1400011,1,410021,1,200331,1,203421,1,203491,1,201652,1,410011,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70610102,200011,1,200181,1,200962,1,200971,1,201312,1,201321,1,201902,1,201611,1,201591,1,203042,1,203712,1,200432,1,200652,1,202982,1,201661,1,202472,1,203032,1,202372,1,202552,1,201601,1
70610103,101201,4,112001111,1,112001211,1,200361,1,410041,1,200431,1,200541,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70610104,200012,1,200182,1,200972,1,200552,1,201611,1,201292,1,203042,1,202042,1,203462,1,200652,1,200452,1,201262,1,201601,1,203272,1,203061,1,203071,1,0,0,0,0,0,0,0,0
70610105,101201,4,112001111,1,112001211,1,200361,1,410041,1,200431,1,200541,1,201271,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70610106,200011,1,200181,1,200972,1,201252,1,200552,1,201611,1,201292,1,203042,1,202042,1,203462,1,200652,1,200452,1,201262,1,201661,1,201601,1,203032,1,203272,1,203061,1,203071,1,0,0
70610201,1400011,1,200014,1,200184,1,410021,1,200331,1,203221,1,203421,1,203491,1,201652,1,410011,1,202801,1,202791,1,210351,1,201601,1,0,0,0,0,0,0,0,0,0,0,0,0
70610202,200961,1,200971,1,201311,1,201321,1,201902,1,201611,1,201591,1,203042,1,202042,1,203712,1,200432,1,200652,1,200492,1,202982,1,203472,1,201661,1,202472,1,203032,1,202372,1,202552,1
70610203,101201,4,112001111,1,112001211,1,200361,1,410041,1,200431,1,200541,1,201271,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70610204,200011,1,200181,1,200972,1,201252,1,200552,1,201611,1,201292,1,203042,1,202042,1,203462,1,200652,1,200452,1,201262,1,201661,1,201601,1,203032,1,203272,1,203061,1,203071,1,0,0
70610205,101201,4,112001111,1,112001211,1,200014,1,200184,1,200361,1,200331,1,410041,1,200431,1,200541,1,201271,1,410011,1,202801,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0
70610206,200971,1,201251,1,200552,1,203482,1,201611,1,201292,1,203042,1,202042,1,203462,1,202392,1,200652,1,202552,1,200452,1,201262,1,201661,1,201601,1,203032,1,203272,1,203061,1,203071,1
70620001,111091,4,110902111,1,110902211,1,410021,1,200331,1,203421,1,202501,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620002,200012,1,200172,1,201032,1,201042,1,201312,1,201322,1,201611,1,201591,1,202652,1,202982,1,200682,1,201072,1,202472,1,203032,1,201601,1,0,0,0,0,0,0,0,0,0,0
70620003,101101,4,410021,1,202551,1,202401,1,203591,1,200591,1,410011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620004,200012,1,200172,1,201032,1,201042,1,201392,1,201611,1,203042,1,202962,1,203542,1,202152,1,203322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620005,1400011,1,410021,1,200331,1,202671,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620006,200012,1,200172,1,201042,1,201322,1,201611,1,202982,1,202472,1,203032,1,203472,1,203222,1,201342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620007,101111,4,111101211,4,410021,1,202401,1,203591,1,200591,1,410011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620008,201032,1,201042,1,201382,1,201392,1,201591,1,203042,1,201651,1,203542,1,203322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620009,101101,4,410021,1,202551,1,203361,1,202401,1,203591,1,200591,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620010,200012,1,200172,1,201032,1,201042,1,201382,1,201392,1,200332,1,201611,1,203042,1,202962,1,200602,1,203542,1,202152,1,203322,1,0,0,0,0,0,0,0,0,0,0,0,0
70620101,111091,4,110902111,1,110902211,1,410021,1,200331,1,202741,1,203421,1,202501,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620102,200011,1,200172,1,201032,1,201041,1,201312,1,201321,1,201611,1,201591,1,202652,1,202982,1,201661,1,200682,1,201072,1,201052,1,202472,1,203032,1,201601,1,0,0,0,0,0,0
70620103,101101,4,410021,1,202551,1,203361,1,202401,1,203591,1,200591,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620104,200012,1,200172,1,201032,1,201042,1,201382,1,201392,1,200332,1,201611,1,203042,1,202962,1,200602,1,203542,1,202152,1,203322,1,0,0,0,0,0,0,0,0,0,0,0,0
70620105,1400011,1,410021,1,200331,1,202671,1,201071,1,410011,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620106,200012,1,200172,1,201032,1,201042,1,201322,1,201611,1,203042,1,200582,1,202982,1,201661,1,200682,1,202472,1,203032,1,203472,1,203222,1,201342,1,0,0,0,0,0,0,0,0
70620107,101111,4,111101211,4,410021,1,203361,1,202401,1,203591,1,200591,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620108,200012,1,200172,1,201032,1,201042,1,201382,1,201392,1,201591,1,203042,1,201651,1,203542,1,203322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620109,101101,4,410021,1,200331,1,202621,1,202551,1,203361,1,202401,1,203591,1,200591,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620110,200011,1,200171,1,201032,1,201041,1,201382,1,201391,1,201611,1,201591,1,203042,1,202962,1,201072,1,200602,1,203542,1,202152,1,203322,1,0,0,0,0,0,0,0,0,0,0
70620201,111091,4,110902111,1,110902211,1,200014,1,200174,1,410021,1,200331,1,203221,1,202741,1,203421,1,202501,1,410011,1,202801,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0
70620202,201031,1,201041,1,201311,1,201321,1,201611,1,201591,1,203042,1,203162,1,202652,1,202982,1,201661,1,201651,1,200682,1,201072,1,201052,1,202472,1,203032,1,202372,1,201601,1,0,0
70620203,101101,4,410021,1,200331,1,202621,1,202551,1,203361,1,202401,1,203591,1,200591,1,410011,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620204,200011,1,200171,1,201032,1,201041,1,201382,1,201391,1,201611,1,201591,1,203042,1,202962,1,201072,1,200602,1,203542,1,202152,1,203322,1,0,0,0,0,0,0,0,0,0,0
70620205,1400011,1,410021,1,200331,1,201051,1,202671,1,201071,1,410011,1,202801,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620206,200011,1,200172,1,201032,1,201042,1,201312,1,201321,1,201611,1,201591,1,203042,1,200582,1,202982,1,201661,1,201651,1,200682,1,202472,1,203032,1,203472,1,203222,1,201342,1,0,0
70620207,101111,4,111101211,4,410021,1,200331,1,202621,1,203361,1,202401,1,203591,1,200591,1,410011,1,202801,1,210351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620208,200011,1,200172,1,201032,1,201041,1,201382,1,201391,1,201591,1,203042,1,201651,1,201072,1,200602,1,203542,1,203322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620209,101101,4,200014,1,200174,1,410021,1,200331,1,202621,1,202551,1,203361,1,202401,1,203591,1,200591,1,410011,1,202801,1,202791,1,210351,1,0,0,0,0,0,0,0,0,0,0
70620210,201031,1,201041,1,201381,1,201391,1,201611,1,201591,1,203042,1,201661,1,202962,1,201072,1,200602,1,203542,1,200492,1,202152,1,203352,1,203322,1,203672,1,0,0,0,0,0,0
70630001,101131,4,111301111,1,111301211,1,202701,1,203431,1,411021,1,203421,1,201652,1,411011,1,210361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70630002,200012,1,200192,1,201312,1,201322,1,201591,1,203052,1,203132,1,200362,1,202602,1,201661,1,203642,1,203122,1,203112,1,203502,1,202982,1,203032,1,0,0,0,0,0,0,0,0
70630003,110441,4,104402111,1,104402211,1,200361,1,411021,1,202901,1,411011,1,201612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70630004,200012,1,201102,1,201452,1,203572,1,203582,1,203522,1,200492,1,203432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70630005,110391,4,103902111,1,103902211,1,203681,1,411021,1,200591,1,411011,1,201612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70630006,200012,1,200192,1,201102,1,201382,1,201591,1,201661,1,202602,1,202662,1,203322,1,203432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70630007,110441,4,104402111,1,104402211,1,200361,1,411021,1,202551,1,202021,1,202901,1,411011,1,201612,1,200511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70630008,200012,1,200192,1,201102,1,201112,1,201452,1,201651,1,203572,1,203582,1,203522,1,200492,1,203502,1,203112,1,203432,1,202742,1,0,0,0,0,0,0,0,0,0,0,0,0
70630101,101131,4,111301111,1,111301211,1,202701,1,203431,1,411021,1,202551,1,203421,1,201652,1,411011,1,201612,1,210361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
