id,story_event_id,mission_type,condition_type,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_num,step_group_id,step_order,disp_order,item_category,item_id,item_num,transition_type,date_check_flg,start_date
714,1017,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
715,1017,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
716,1017,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
717,1017,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
718,1017,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
719,1017,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
720,1017,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
721,1017,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
722,1017,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
723,1017,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
724,1017,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
725,1017,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
726,1017,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
727,1017,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
728,1017,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
729,1017,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
730,1017,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
731,1017,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
732,1017,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
733,1017,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
734,1017,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
735,1017,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
736,1017,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
737,1017,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
738,1017,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
739,1017,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
740,1017,4,100025,100501,3,0,0,1,31,1,31,100,58,8000,10001,0,
741,1017,4,100025,101001,3,0,0,1,32,1,32,94,45,20,10001,0,
742,1017,4,100025,101501,3,0,0,1,33,1,33,94,45,20,10001,0,
743,1017,4,100025,101901,3,0,0,1,34,1,34,100,58,8000,10001,0,
744,1017,4,100025,102401,3,0,0,1,35,1,35,94,45,20,10001,0,
745,1017,4,100025,100301,3,0,0,1,36,1,36,94,45,20,10001,0,
746,1017,4,100025,100601,3,0,0,1,37,1,37,100,58,8000,10001,0,
747,1017,6,900001,4,0,0,0,37,1,1,1,55,310117,1,0,0,
748,1018,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
749,1018,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
750,1018,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
751,1018,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
752,1018,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
753,1018,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
754,1018,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
755,1018,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
756,1018,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
757,1018,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
758,1018,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
759,1018,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
760,1018,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
761,1018,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
762,1018,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
763,1018,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
764,1018,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
765,1018,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
766,1018,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
767,1018,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
768,1018,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
769,1018,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
770,1018,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
771,1018,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
772,1018,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
773,1018,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
774,1018,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
775,1018,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
776,1018,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
777,1018,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
778,1018,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
779,1018,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
780,1018,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
781,1018,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
782,1018,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
783,1018,4,100025,100601,3,0,0,1,31,1,31,100,58,8000,10001,0,
784,1018,4,100025,101601,3,0,0,1,32,1,32,94,45,20,10001,0,
785,1018,4,100025,101201,3,0,0,1,33,1,33,94,45,20,10001,0,
786,1018,4,100025,101101,3,0,0,1,34,1,34,100,58,8000,10001,0,
787,1018,4,100025,101801,3,0,0,1,35,1,35,94,45,20,10001,0,
788,1018,4,100025,101901,3,0,0,1,36,1,36,94,45,20,10001,0,
789,1018,4,100025,102301,3,0,0,1,37,1,37,100,58,8000,10001,0,
790,1018,6,900001,4,0,0,0,37,1,1,1,55,310118,1,0,0,
791,1019,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
792,1019,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
793,1019,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
794,1019,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
795,1019,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
796,1019,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
797,1019,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
798,1019,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
799,1019,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
800,1019,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
801,1019,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
802,1019,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
803,1019,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
804,1019,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
805,1019,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
806,1019,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
807,1019,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
808,1019,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
809,1019,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
810,1019,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
811,1019,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
812,1019,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
813,1019,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
814,1019,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
815,1019,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
816,1019,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
817,1019,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
818,1019,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
819,1019,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
820,1019,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
821,1019,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
822,1019,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
823,1019,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
824,1019,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
825,1019,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
826,1019,4,100025,101601,3,0,0,1,31,1,31,100,58,8000,10001,0,
827,1019,4,100025,101901,3,0,0,1,32,1,32,94,45,20,10001,0,
828,1019,4,100025,102301,3,0,0,1,33,1,33,94,45,20,10001,0,
829,1019,4,100025,101201,3,0,0,1,34,1,34,100,58,8000,10001,0,
830,1019,4,100025,100601,3,0,0,1,35,1,35,94,45,20,10001,0,
831,1019,4,100025,100501,3,0,0,1,36,1,36,94,45,20,10001,0,
832,1019,4,100025,101001,3,0,0,1,37,1,37,100,58,8000,10001,0,
833,1019,6,900001,4,0,0,0,37,1,1,1,55,310119,1,0,0,
834,1020,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
835,1020,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
836,1020,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
837,1020,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
838,1020,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
839,1020,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
840,1020,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
841,1020,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
842,1020,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
843,1020,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
844,1020,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
845,1020,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
846,1020,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
847,1020,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
848,1020,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
849,1020,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
850,1020,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
851,1020,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
852,1020,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
853,1020,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
854,1020,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
855,1020,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
856,1020,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
857,1020,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
858,1020,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
859,1020,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
860,1020,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
861,1020,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
862,1020,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
863,1020,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
864,1020,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
865,1020,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
866,1020,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
867,1020,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
868,1020,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
869,1020,4,100025,100401,3,0,0,1,31,1,31,100,58,8000,10001,0,
870,1020,4,100025,100901,3,0,0,1,32,1,32,94,45,20,10001,0,
871,1020,4,100025,101001,3,0,0,1,33,1,33,94,45,20,10001,0,
872,1020,4,100025,101401,3,0,0,1,34,1,34,100,58,8000,10001,0,
873,1020,4,100025,101701,3,0,0,1,35,1,35,94,45,20,10001,0,
874,1020,4,100025,102301,3,0,0,1,36,1,36,94,45,20,10001,0,
875,1020,4,100025,101601,3,0,0,1,37,1,37,100,58,8000,10001,0,
876,1020,6,900001,4,0,0,0,37,1,1,1,55,310120,1,0,0,
877,1021,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
878,1021,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
879,1021,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
880,1021,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
881,1021,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
882,1021,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
883,1021,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
884,1021,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
885,1021,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
886,1021,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
887,1021,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
888,1021,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
889,1021,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
890,1021,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
891,1021,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
892,1021,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
893,1021,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
894,1021,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
895,1021,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
896,1021,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
897,1021,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
898,1021,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
899,1021,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
900,1021,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
901,1021,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
902,1021,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
903,1021,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
904,1021,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
905,1021,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
906,1021,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
907,1021,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
908,1021,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
909,1021,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
910,1021,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
911,1021,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
912,1021,4,100025,101501,3,0,0,1,31,1,31,100,58,8000,10001,0,
913,1021,4,100025,100301,3,0,0,1,32,1,32,94,45,20,10001,0,
914,1021,4,100025,100601,3,0,0,1,33,1,33,94,45,20,10001,0,
915,1021,4,100025,101201,3,0,0,1,34,1,34,100,58,8000,10001,0,
916,1021,4,100025,101601,3,0,0,1,35,1,35,94,45,20,10001,0,
917,1021,4,100025,101901,3,0,0,1,36,1,36,94,45,20,10001,0,
918,1021,4,100025,102301,3,0,0,1,37,1,37,100,58,8000,10001,0,
919,1021,6,900001,4,0,0,0,37,1,1,1,55,310121,1,0,0,
920,1022,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
921,1022,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
922,1022,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
923,1022,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
924,1022,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
925,1022,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
926,1022,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
927,1022,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
928,1022,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
929,1022,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
930,1022,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
931,1022,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
932,1022,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
933,1022,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
934,1022,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
935,1022,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
936,1022,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
937,1022,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
938,1022,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
939,1022,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
940,1022,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
941,1022,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
942,1022,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
943,1022,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
944,1022,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
945,1022,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
946,1022,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
947,1022,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
948,1022,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
949,1022,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
950,1022,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
951,1022,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
952,1022,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
953,1022,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
954,1022,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
955,1022,4,100025,100301,3,0,0,1,31,1,31,100,58,8000,10001,0,
956,1022,4,100025,100501,3,0,0,1,32,1,32,94,45,20,10001,0,
957,1022,4,100025,101001,3,0,0,1,33,1,33,94,45,20,10001,0,
958,1022,4,100025,101201,3,0,0,1,34,1,34,100,58,8000,10001,0,
959,1022,4,100025,101501,3,0,0,1,35,1,35,94,45,20,10001,0,
960,1022,4,100025,101601,3,0,0,1,36,1,36,94,45,20,10001,0,
961,1022,4,100025,102201,3,0,0,1,37,1,37,100,58,8000,10001,0,
962,1022,6,900001,4,0,0,0,37,1,1,1,55,310122,1,0,0,
963,1023,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
964,1023,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
965,1023,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
966,1023,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
967,1023,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
968,1023,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
969,1023,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
970,1023,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
971,1023,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
972,1023,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
973,1023,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
974,1023,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
975,1023,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
976,1023,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
977,1023,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
978,1023,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
979,1023,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
980,1023,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
981,1023,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
982,1023,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
983,1023,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
984,1023,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
985,1023,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
986,1023,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
987,1023,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
988,1023,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
989,1023,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
990,1023,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
991,1023,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
992,1023,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
993,1023,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
994,1023,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
995,1023,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
996,1023,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
997,1023,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
998,1023,4,100025,100501,3,0,0,1,31,1,31,100,58,8000,10001,0,
999,1023,4,100025,101001,3,0,0,1,32,1,32,94,45,20,10001,0,
1000,1023,4,100025,101501,3,0,0,1,33,1,33,94,45,20,10001,0,
1001,1023,4,100025,101601,3,0,0,1,34,1,34,100,58,8000,10001,0,
1002,1023,4,100025,202501,3,0,0,1,35,1,35,94,45,20,10001,0,
1003,1023,4,100025,202301,3,0,0,1,36,1,36,94,45,20,10001,0,
1004,1023,4,100025,102301,3,0,0,1,37,1,37,100,58,8000,10001,0,
1005,1023,6,900001,4,0,0,0,37,1,1,1,55,310123,1,0,0,
1006,1024,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
1007,1024,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
1008,1024,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
1009,1024,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
1010,1024,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
1011,1024,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
1012,1024,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
1013,1024,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
1014,1024,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
1015,1024,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
1016,1024,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
1017,1024,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
1018,1024,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
1019,1024,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
1020,1024,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
1021,1024,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
1022,1024,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
1023,1024,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
1024,1024,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
1025,1024,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
1026,1024,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
1027,1024,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
1028,1024,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
1029,1024,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
1030,1024,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
1031,1024,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
1032,1024,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
1033,1024,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
1034,1024,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
1035,1024,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
1036,1024,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
1037,1024,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
1038,1024,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
1039,1024,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
1040,1024,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
1041,1024,4,100025,100301,3,0,0,1,31,1,31,100,58,8000,10001,0,
1042,1024,4,100025,100501,3,0,0,1,32,1,32,94,45,20,10001,0,
1043,1024,4,100025,101001,3,0,0,1,33,1,33,94,45,20,10001,0,
1044,1024,4,100025,101101,3,0,0,1,34,1,34,100,58,8000,10001,0,
1045,1024,4,100025,101601,3,0,0,1,35,1,35,94,45,20,10001,0,
1046,1024,4,100025,101901,3,0,0,1,36,1,36,94,45,20,10001,0,
1047,1024,4,100025,102201,3,0,0,1,37,1,37,100,58,8000,10001,0,
1048,1024,6,900001,4,0,0,0,37,1,1,1,55,310124,1,0,0,
1049,1025,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
1050,1025,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
1051,1025,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
1052,1025,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
1053,1025,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
1054,1025,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
1055,1025,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
1056,1025,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
1057,1025,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
1058,1025,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
1059,1025,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
1060,1025,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
1061,1025,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
1062,1025,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
1063,1025,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
1064,1025,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
1065,1025,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
1066,1025,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
1067,1025,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
1068,1025,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
1069,1025,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
