id,support_card_id,pattern,pos_index,pos_x,pos_y,scale_x,scale_y,rot_z
4158,20060,2,2,100000,-8420000,10642,10642,0
4159,20060,3,1,495000,2390000,10448,10448,0
4160,20060,3,2,495000,-3950000,10611,10611,0
4161,20060,3,3,415000,-9010000,10761,10761,0
4162,20060,4,1,-2490000,1200000,10183,10178,0
4163,20060,4,2,3020000,1320000,10000,10000,0
4164,20060,4,3,-2490000,-8340000,10000,10000,0
4165,20060,4,4,3020000,-7760000,9817,9817,0
4166,20060,5,1,-2770000,2375000,10000,10005,0
4167,20060,5,2,3150000,1590000,10000,10000,0
4168,20060,5,3,0,-3310000,10230,10234,0
4169,20060,5,4,-2500000,-8840000,10000,10000,0
4170,20060,5,5,2780000,-8925000,10000,10005,0
4171,30137,1,1,-365000,-890000,10512,10512,0
4172,30137,2,1,-2170000,-3090000,20000,20000,0
4173,30137,2,2,-2170000,-11700000,20000,20000,0
4174,30137,3,1,-1890000,-560000,20000,20000,0
4175,30137,3,2,-1890000,-6810000,20000,20000,0
4176,30137,3,3,-1890000,-12020000,20000,20000,0
4177,30137,4,1,-4860000,-1090000,17000,16992,0
4178,30137,4,2,1030000,-1080000,17000,17000,0
4179,30137,4,3,-4830000,-10230000,17000,17000,0
4180,30137,4,4,810000,-10230000,17000,17000,0
4181,30137,5,1,-4840000,370000,16000,16007,0
4182,30137,5,2,1150000,-70000,16000,16000,0
4183,30137,5,3,-2500000,-6105000,19000,19009,0
4184,30137,5,4,-4690000,-10770000,16000,16000,0
4185,30137,5,5,1150000,-10775000,16000,16007,0
4186,30138,1,1,-2100000,-3380000,12251,12251,0
4187,30138,2,1,-1865000,-500000,11780,11780,0
4188,30138,2,2,-1685000,-10350000,12039,12039,0
4189,30138,3,1,-1705000,220000,12000,12000,0
4190,30138,3,2,-1635000,-6410000,12000,12000,0
4191,30138,3,3,-2195000,-11610000,12000,12000,0
4192,30138,4,1,-6060000,-815000,12000,11994,0
4193,30138,4,2,-510000,-820000,12000,12000,0
4194,30138,4,3,-6055000,-11010000,12000,12000,0
4195,30138,4,4,-670000,-10370000,12000,12000,0
4196,30138,5,1,-6185000,440000,11000,11005,0
4197,30138,5,2,-655000,265000,11000,11000,0
4198,30138,5,3,-2285000,-5595000,12000,12006,0
4199,30138,5,4,-5760000,-10945000,11000,11000,0
4200,30138,5,5,-310000,-10940000,11000,11005,0
4201,30139,1,1,-5290000,-8130000,17000,17000,0
4202,30139,2,1,-5290000,-6150000,18000,18000,0
4203,30139,2,2,-5295000,-15300000,18000,18000,0
4204,30139,3,1,-5760000,-5880000,19000,19000,0
4205,30139,3,2,-5290000,-12020000,19000,19000,0
4206,30139,3,3,-5765000,-17625000,19000,19000,0
4207,30139,4,1,-8710000,-6845000,19000,18991,0
4208,30139,4,2,-3105000,-6855000,19000,19000,0
4209,30139,4,3,-8400000,-16725000,19000,19000,0
4210,30139,4,4,-3180000,-16725000,19000,19000,0
4211,30139,5,1,-8915000,-5705000,19000,19009,0
4212,30139,5,2,-3330000,-6060000,19000,19000,0
4213,30139,5,3,-5820000,-11700000,19000,19009,0
4214,30139,5,4,-8500000,-17490000,19000,19000,0
4215,30139,5,5,-3020000,-17565000,19000,19009,0
4216,30140,1,1,15000,-5765000,15042,15042,0
4217,30140,2,1,5000,330000,12000,12000,0
4218,30140,2,2,355000,-8940000,12000,12000,0
4219,30140,3,1,105000,1890000,11000,11000,0
4220,30140,3,2,355000,-4475000,11000,11000,0
4221,30140,3,3,210000,-9945000,11000,11000,0
4222,30140,4,1,-2365000,-255000,12000,11994,0
4223,30140,4,2,3450000,-260000,12000,12000,0
4224,30140,4,3,-2050000,-9600000,12000,12000,0
4225,30140,4,4,3445000,-9600000,12000,12000,0
4226,30140,5,1,-2460000,1435000,11000,11005,0
4227,30140,5,2,3585000,1115000,11000,11000,0
4228,30140,5,3,0,-4125000,11000,11005,0
4229,30140,5,4,-2070000,-9930000,11000,11000,0
4230,30140,5,5,3420000,-9960000,11000,11005,0
4231,20061,1,1,-1480000,-2260000,11461,11461,0
4232,20061,2,1,-1595000,-800000,12000,12000,0
4233,20061,2,2,-1595000,-9600000,12000,12000,0
4234,20061,3,1,-490000,3000000,10000,10000,0
4235,20061,3,2,-490000,-3400000,10000,10000,0
4236,20061,3,3,-490000,-8860000,10000,10000,0
4237,20061,4,1,-4980000,-815000,12000,11994,0
4238,20061,4,2,495000,-810000,12000,12000,0
4239,20061,4,3,-4950000,-9420000,12000,12000,0
4240,20061,4,4,265000,-9360000,12000,12000,0
4241,20061,5,1,-4710000,1735000,11000,11005,0
4242,20061,5,2,375000,1410000,11000,11000,0
4243,20061,5,3,-960000,-3620000,11000,11005,0
4244,20061,5,4,-4715000,-9300000,11000,11000,0
4245,20061,5,5,665000,-9300000,11000,11005,0
4246,30037,1,1,-2275000,2600000,12000,12000,0
4247,30037,2,1,-2910000,7020000,13000,13000,0
4248,30037,2,2,-2910000,-960000,13000,13000,0
4249,30037,3,1,-2105000,10020000,12000,12000,0
4250,30037,3,2,-2105000,3310000,12000,12000,0
4251,30037,3,3,-2105000,-1725000,12000,12000,0
4252,30037,4,1,-6875000,6245000,11000,10995,0
4253,30037,4,2,-1190000,6545000,11000,11000,0
4254,30037,4,3,-6525000,-1950000,11000,11000,0
4255,30037,4,4,-1185000,-1945000,11000,11000,0
4256,30037,5,1,-6380000,8875000,10000,10005,0
4257,30037,5,2,-700000,8180000,10000,10000,0
4258,30037,5,3,-1400000,3855000,11000,11005,0
4259,30037,5,4,-6060000,-2370000,10000,10000,0
4260,30037,5,5,-700000,-2425000,10000,10005,0
4261,30141,1,1,-630000,-3245000,12701,12701,0
4262,30141,2,1,-660000,-1610000,13000,13000,0
4263,30141,2,2,-660000,-9870000,13000,13000,0
4264,30141,3,1,-600000,0,13000,13000,0
4265,30141,3,2,0,-6300000,13000,13000,0
4266,30141,3,3,-600000,-11080000,13000,13000,0
4267,30141,4,1,-3105000,-635000,12000,11994,0
4268,30141,4,2,3020000,-815000,12000,12000,0
4269,30141,4,3,-3105000,-9990000,12000,12000,0
4270,30141,4,4,3025000,-9990000,12000,12000,0
4271,30141,5,1,-2500000,110000,12000,12006,0
4272,30141,5,2,2690000,-70000,12000,12000,0
4273,30141,5,3,-1465000,-5385000,12000,12006,0
4274,30141,5,4,-2505000,-11010000,12000,12000,0
4275,30141,5,5,2695000,-11020000,12000,12006,0
4276,30142,1,1,-2670000,-3570000,13000,13000,0
4277,30142,2,1,-2910000,-1500000,13000,13000,0
4278,30142,2,2,-2910000,-9600000,13000,13000,0
4279,30142,3,1,-2910000,390000,13000,13000,0
4280,30142,3,2,-2910000,-5730000,13000,13000,0
4281,30142,3,3,-2910000,-12020000,13000,13000,0
4282,30142,4,1,-7880000,-1495000,13000,12994,0
4283,30142,4,2,-2050000,-1500000,13000,13000,0
4284,30142,4,3,-7880000,-10720000,13000,13000,0
4285,30142,4,4,-2050000,-10720000,13000,13000,0
4286,30142,5,1,-7730000,-5000,13000,13006,0
4287,30142,5,2,-2270000,-170000,13000,13000,0
4288,30142,5,3,-3020000,-5775000,13000,13006,0
4289,30142,5,4,-7800000,-11490000,13000,13000,0
4290,30142,5,5,-2270000,-11700000,13000,13006,0
4291,30143,1,1,15000,-3570000,13000,13000,0
4292,30143,2,1,-300000,-1190000,12500,12500,0
4293,30143,2,2,-295000,-9930000,12500,12500,0
4294,30143,3,1,-870000,0,12500,12500,0
4295,30143,3,2,0,-6290000,12500,12500,0
4296,30143,3,3,-870000,-11100000,12500,12500,0
4297,30143,4,1,-3290000,-1615000,13000,12994,0
4298,30143,4,2,2420000,-1620000,13000,13000,0
4299,30143,4,3,-3105000,-10470000,13000,13000,0
4300,30143,4,4,2420000,-10470000,13000,13000,0
4301,30143,5,1,-3020000,-170000,13000,13006,0
4302,30143,5,2,2280000,-510000,13000,13000,0
4303,30143,5,3,-420000,-5775000,13000,13006,0
4304,30143,5,4,-3020000,-11490000,13000,13000,0
4305,30143,5,5,2280000,-11615000,13000,13006,0
4306,20062,1,1,-1890000,-2490000,12000,12000,0
4307,20062,2,1,-1920000,-350000,12000,12000,0
4308,20062,2,2,-1925000,-8910000,12000,12000,0
4309,20062,3,1,-1095000,2905000,11000,11000,0
4310,20062,3,2,-1095000,-3400000,11000,11000,0
4311,20062,3,3,-735000,-9145000,11000,11000,0
4312,20062,4,1,-4800000,105000,12000,11994,0
4313,20062,4,2,1030000,110000,12000,12000,0
4314,20062,4,3,-4795000,-8370000,12000,12000,0
4315,20062,4,4,1025000,-8370000,12000,12000,0
4316,20062,5,1,-4680000,1855000,12000,12006,0
4317,20062,5,2,900000,1560000,12000,12000,0
4318,20062,5,3,-1950000,-3705000,12000,12006,0
4319,20062,5,4,-4675000,-9430000,12000,12000,0
4320,20062,5,5,580000,-9440000,12000,12006,0
4321,30147,1,1,0,-1680000,11000,11000,0
4322,30147,2,1,0,540000,11000,11000,0
4323,30147,2,2,-5000,-8995000,10998,10999,0
4324,30147,3,1,0,1410000,11000,11000,0
4325,30147,3,2,-120000,-4230000,11000,11000,0
4326,30147,3,3,-115000,-9630000,11000,11000,0
4327,30147,4,1,-2050000,550000,11000,10995,0
4328,30147,4,2,3330000,545000,11000,11000,0
4329,30147,4,3,-2055000,-8880000,11000,11000,0
4330,30147,4,4,3335000,-8875000,11000,11000,0
4331,30147,5,1,-2220000,1705000,11000,11005,0
4332,30147,5,2,3270000,1410000,11000,11000,0
4333,30147,5,3,-310000,-4335000,11000,11005,0
4334,30147,5,4,-2225000,-9690000,11000,11000,0
4335,30147,5,5,3605000,-9690000,11000,11005,0
4336,30148,1,1,-1140000,-1800000,11000,11000,0
4337,30148,2,1,-1170000,135000,11000,11000,0
4338,30148,2,2,-1165000,-8940000,11000,11000,0
4339,30148,3,1,-1095000,1075000,11000,11000,0
4340,30148,3,2,-1005000,-5160000,11000,11000,0
4341,30148,3,3,-1095000,-10765000,11000,11000,0
4342,30148,4,1,-5820000,-815000,12000,11994,0
4343,30148,4,2,-270000,-820000,12000,12000,0
4344,30148,4,3,-5820000,-9990000,12000,12000,0
4345,30148,4,4,-275000,-9990000,12000,12000,0
4346,30148,5,1,-5670000,1050000,11000,11005,0
4347,30148,5,2,40000,720000,11000,11000,0
4348,30148,5,3,-1010000,-4905000,11000,11005,0
4349,30148,5,4,-5290000,-10360000,11000,11000,0
4350,30148,5,5,45000,-10360000,11000,11005,0
4351,30149,1,1,-360000,-1835000,11000,11000,0
4352,30149,2,1,-420000,380000,11000,11000,0
4353,30149,2,2,-415000,-8400000,11000,11000,0
4354,30149,3,1,-290000,2910000,10000,10000,0
4355,30149,3,2,-290000,-3400000,10000,10000,0
4356,30149,3,3,-490000,-8460000,10000,10000,0
4357,30149,4,1,-3285000,550000,11000,10995,0
4358,30149,4,2,2320000,545000,11000,11000,0
4359,30149,4,3,-3285000,-8030000,11000,11000,0
4360,30149,4,4,2345000,-8025000,11000,11000,0
4361,30149,5,1,-3510000,2785000,10000,10005,0
4362,30149,5,2,1950000,2790000,10000,10000,0
4363,30149,5,3,-320000,-2525000,10000,10005,0
4364,30149,5,4,-3510000,-8520000,10000,10000,0
4365,30149,5,5,2280000,-8555000,10000,10005,0
4366,30150,1,1,-420000,-7290000,18000,18000,0
4367,30150,2,1,0,-7080000,18000,18000,0
4368,30150,2,2,0,-16740000,18000,18000,0
4369,30150,3,1,355000,-5010000,17000,17000,0
4370,30150,3,2,840000,-10930000,17000,17000,0
4371,30150,3,3,350000,-16360000,17000,17000,0
4372,30150,4,1,-1560000,-6090000,17000,16992,0
4373,30150,4,2,4110000,-6080000,17000,17000,0
4374,30150,4,3,-1560000,-15870000,17000,17000,0
4375,30150,4,4,4440000,-15540000,17000,17000,0
4376,30150,5,1,-1530000,-4955000,17000,17008,0
4377,30150,5,2,3900000,-4970000,17000,17000,0
4378,30150,5,3,355000,-10720000,17000,17008,0
4379,30150,5,4,-1530000,-16440000,17000,17000,0
4380,30150,5,5,4290000,-16430000,17000,17008,0
4381,20063,1,1,-1205000,-3960000,13000,13000,0
4382,20063,2,1,-1615000,-830000,12000,12000,0
4383,20063,2,2,-1505000,-9900000,12000,12000,0
4384,20063,3,1,-935000,270000,12000,12000,0
4385,20063,3,2,-930000,-5700000,12000,12000,0
4386,20063,3,3,-925000,-11340000,12000,12000,0
4387,20063,4,1,-4950000,-815000,12000,11994,0
4388,20063,4,2,810000,-820000,12000,12000,0
4389,20063,4,3,-4945000,-11040000,12000,12000,0
4390,20063,4,4,950000,-11040000,12000,12000,0
4391,20063,5,1,-4800000,595000,11000,11005,0
4392,20063,5,2,805000,435000,11000,11000,0
4393,20063,5,3,-1010000,-5115000,11000,11005,0
4394,20063,5,4,-4805000,-10785000,11000,11000,0
4395,20063,5,5,805000,-10920000,11000,11005,0
4396,30152,1,1,0,-2820000,12000,12000,0
4397,30152,2,1,0,-830000,12000,12000,0
4398,30152,2,2,5000,-9180000,12000,12000,0
4399,30152,3,1,355000,1470000,11000,11000,0
4400,30152,3,2,355000,-4475000,11000,11000,0
4401,30152,3,3,355000,-10370000,11000,11000,0
4402,30152,4,1,-2820000,340000,11000,10995,0
4403,30152,4,2,2670000,335000,11000,11000,0
4404,30152,4,3,-2815000,-8880000,11000,11000,0
4405,30152,4,4,3020000,-8875000,11000,11000,0
4406,30152,5,1,-2770000,1525000,10000,10005,0
4407,30152,5,2,2400000,1530000,10000,10000,0
4408,30152,5,3,-140000,-4035000,10000,10005,0
4409,30152,5,4,-2770000,-9710000,10000,10000,0
4410,30152,5,5,2690000,-9715000,10000,10005,0
4411,10092,1,1,0,-960000,11000,11000,0
4412,10092,2,1,0,1680000,11000,11000,0
4413,10092,2,2,5000,-6315000,11000,11000,0
4414,10092,3,1,0,4770000,10000,10000,0
4415,10092,3,2,0,-1560000,10000,10000,0
4416,10092,3,3,0,-6410000,10000,10000,0
4417,10092,4,1,-2770000,2165000,10000,9995,0
4418,10092,4,2,3020000,2170000,10000,10000,0
4419,10092,4,3,-2770000,-6090000,10000,10000,0
4420,10092,4,4,3020000,-6090000,10000,10000,0
4421,10092,5,1,-2500000,4375000,10000,10005,0
4422,10092,5,2,2780000,3900000,10000,10000,0
4423,10092,5,3,0,-1165000,10000,10005,0
4424,10092,5,4,-2160000,-7140000,10000,10000,0
4425,10092,5,5,2780000,-7135000,10000,10005,0
4426,20064,1,1,-420000,-2850000,12000,12000,0
4427,20064,2,1,-805000,825000,11000,11000,0
4428,20064,2,2,-805000,-7440000,11000,11000,0
4429,20064,3,1,-5000,3390000,11000,11000,0
4430,20064,3,2,0,-2970000,11000,11000,0
4431,20064,3,3,-735000,-8445000,11000,11000,0
4432,20064,4,1,-3575000,550000,11000,10995,0
4433,20064,4,2,1950000,545000,11000,11000,0
4434,20064,4,3,-3575000,-8220000,11000,11000,0
4435,20064,4,4,1955000,-8270000,11000,11000,0
4436,20064,5,1,-3575000,2935000,11000,11005,0
4437,20064,5,2,1950000,2380000,11000,11000,0
4438,20064,5,3,0,-2580000,11000,11005,0
4439,20064,5,4,-3020000,-8355000,11000,11000,0
4440,20064,5,5,1955000,-8320000,11000,11005,0
4441,30151,1,1,-305000,-2490000,12000,12000,0
4442,30151,2,1,-695000,195000,11000,11000,0
4443,30151,2,2,-695000,-8400000,11000,11000,0
4444,30151,3,1,-315000,2325000,11000,11000,0
4445,30151,3,2,105000,-3595000,11000,11000,0
4446,30151,3,3,-735000,-9225000,11000,11000,0
4447,30151,4,1,-3720000,1485000,10000,9995,0
4448,30151,4,2,1670000,1490000,10000,10000,0
4449,30151,4,3,-3720000,-7760000,10000,10000,0
4450,30151,4,4,1670000,-7760000,10000,10000,0
4451,30151,5,1,-4000000,2375000,10000,10005,0
4452,30151,5,2,1690000,2160000,10000,10000,0
4453,30151,5,3,-390000,-3075000,10000,10005,0
4454,30151,5,4,-3720000,-8600000,10000,10000,0
4455,30151,5,5,2070000,-8605000,10000,10005,0
4456,30153,1,1,-300000,-380000,11000,11004,0
4457,30153,2,1,-310000,2000000,11000,11000,0
4458,30153,2,2,-305000,-8030000,11000,11000,0
4459,30153,3,1,0,2730000,11000,11000,0
4460,30153,3,2,-5000,-3100000,11000,11000,0
4461,30153,3,3,-5000,-8565000,11000,11000,0
4462,30153,4,1,-2940000,1425000,10000,9995,0
4463,30153,4,2,3185000,1620000,10500,10500,0
4464,30153,4,3,-2535000,-8385000,10500,10500,0
4465,30153,4,4,3185000,-8390000,10500,10500,0
4466,30153,5,1,-3020000,2845000,10000,10005,0
4467,30153,5,2,2690000,2160000,10000,10000,0
4468,30153,5,3,-420000,-3025000,10500,10505,0
4469,30153,5,4,-3020000,-8340000,10000,10000,0
4470,30153,5,5,2780000,-8265000,10000,10005,0
4471,30154,1,1,715000,-2490000,12000,12000,0
4472,30154,2,1,840000,240000,11400,11400,0
4473,30154,2,2,840000,-7860000,11400,11400,0
4474,30154,3,1,825000,3830000,10400,10400,0
4475,30154,3,2,985000,-2845000,10600,10600,0
4476,30154,3,3,985000,-7790000,10500,10500,0
4477,30154,4,1,-3105000,345000,11200,11195,0
4478,30154,4,2,3020000,905000,11200,11200,0
4479,30154,4,3,-3110000,-7760000,11200,11200,0
4480,30154,4,4,3020000,-7760000,11200,11200,0
4481,30154,5,1,-2670000,3245000,10000,10005,0
4482,30154,5,2,3090000,2500000,10000,10000,0
4483,30154,5,3,0,-2090000,10292,10297,0
4484,30154,5,4,-2500000,-7700000,10196,10196,0
4485,30154,5,5,3090000,-7705000,10000,10005,0
4486,30155,1,1,-5000,-2560000,13700,13700,0
4487,30155,2,1,5000,-2225000,14000,14000,0
4488,30155,2,2,5000,-10980000,15000,15000,0
4489,30155,3,1,-490000,1620000,10000,10000,0
4490,30155,3,2,355000,-4480000,10800,10800,0
4491,30155,3,3,0,-9930000,11000,11000,0
4492,30155,4,1,-1655000,-725000,12000,11994,0
4493,30155,4,2,4110000,-255000,12000,12000,0
4494,30155,4,3,-2050000,-9990000,12000,12000,0
4495,30155,4,4,4105000,-9990000,12000,12000,0
4496,30155,5,1,-1545000,1295000,10800,10805,0
4497,30155,5,2,3820000,975000,11100,11100,0
4498,30155,5,3,0,-4335000,11000,11005,0
4499,30155,5,4,-2170000,-9815000,11000,11000,0
4500,30155,5,5,4100000,-9690000,11200,11205,0
4501,30156,1,1,-3630000,-5325000,14633,14633,0
4502,30156,2,1,-3040000,-2935000,14000,14000,0
4503,30156,2,2,-3040000,-11700000,14000,14000,0
4504,30156,3,1,-3720000,-2145000,14000,14000,0
4505,30156,3,2,-3720000,-7705000,14000,14000,0
4506,30156,3,3,-3520000,-13940000,14000,14000,0
4507,30156,4,1,-8280000,-3415000,14500,14493,0
4508,30156,4,2,-3050000,-3420000,14500,14500,0
4509,30156,4,3,-8280000,-12645000,14000,14000,0
4510,30156,4,4,-2650000,-11700000,14000,14000,0
4511,30156,5,1,-7470000,-2065000,13000,13006,0
4512,30156,5,2,-1990000,-2070000,13000,13000,0
4513,30156,5,3,-3020000,-7685000,13467,13473,0
4514,30156,5,4,-7400000,-13240000,13000,13000,0
4515,30156,5,5,-1990000,-12810000,13000,13006,0
4516,10093,1,1,-5000,-2490000,12000,12000,0
4517,10093,2,1,0,675000,11500,11500,0
4518,10093,2,2,-405000,-7170000,11000,11000,0
4519,10093,3,1,-290000,3990000,10000,10000,0
4520,10093,3,2,0,-1930000,10000,10000,0
4521,10093,3,3,0,-7380000,10000,10000,0
4522,10093,4,1,-2050000,1425000,10000,9995,0
4523,10093,4,2,3020000,1160000,10000,10000,0
4524,10093,4,3,-2050000,-7170000,10000,10000,0
4525,10093,4,4,2780000,-7170000,10500,10500,0
4526,10093,5,1,-2500000,3575000,10000,10005,0
4527,10093,5,2,2660000,2970000,10000,10000,0
4528,10093,5,3,-430000,-1705000,10000,10005,0
4529,10093,5,4,-2500000,-7280000,10000,10000,0
4530,10093,5,5,3200000,-7135000,10000,10005,0
4531,20065,1,1,1770000,-965000,12000,12000,0
4532,20065,2,1,600000,2000000,10000,10000,0
4533,20065,2,2,600000,-5700000,10000,10000,0
4534,20065,3,1,-515000,5225000,10000,10000,-57251
4535,20065,3,2,360000,-940000,10000,10000,0
4536,20065,3,3,360000,-5960000,10000,10000,0
4537,20065,4,1,-1630000,1535000,10000,9995,0
4538,20065,4,2,3840000,2510000,10000,10000,0
4539,20065,4,3,-2050000,-5700000,10000,10000,0
4540,20065,4,4,3840000,-5700000,10000,10000,0
4541,20065,5,1,-1770000,5065000,10000,10005,0
4542,20065,5,2,3940000,4370000,10000,10000,0
4543,20065,5,3,0,-345000,10000,10005,0
4544,20065,5,4,-1770000,-5810000,10000,10000,0
4545,20065,5,5,3940000,-5825000,10000,10005,0
4546,30157,1,1,355000,-2290000,13000,13000,0
4547,30157,2,1,1075000,220000,12000,12000,0
4548,30157,2,2,1075000,-8010000,12000,12000,0
4549,30157,3,1,355000,2150000,12000,12000,0
4550,30157,3,2,355000,-3840000,12000,12000,0
4551,30157,3,3,355000,-9430000,12000,12000,0
4552,30157,4,1,-2050000,-255000,12000,11994,0
4553,30157,4,2,3420000,545000,12000,12000,0
4554,30157,4,3,-2045000,-9130000,12000,12000,0
4555,30157,4,4,3425000,-7760000,12000,12000,0
4556,30157,5,1,-2070000,2495000,10000,10005,0
4557,30157,5,2,3240000,2150000,10000,10000,0
4558,30157,5,3,500000,-3105000,10000,10005,0
4559,30157,5,4,-2070000,-8610000,10000,10000,0
4560,30157,5,5,3240000,-8615000,10000,10005,0
4561,30158,1,1,955000,-2850000,15000,15000,0
4562,30158,2,1,630000,825000,13000,13000,0
4563,30158,2,2,630000,-7985000,13000,13000,0
4564,30158,3,1,355000,2760000,12000,12000,0
4565,30158,3,2,355000,-3310000,12000,12000,0
4566,30158,3,3,355000,-9130000,12000,12000,0
4567,30158,4,1,-1655000,765000,12000,11994,0
4568,30158,4,2,4110000,2190000,12000,12000,0
4569,30158,4,3,-1280000,-8590000,12000,12000,0
4570,30158,4,4,3845000,-7000000,12000,12000,0
4571,30158,5,1,-2130000,3035000,10000,10005,0
4572,30158,5,2,3610000,3030000,10000,10000,0
4573,30158,5,3,150000,-2525000,10000,10005,0
4574,30158,5,4,-2130000,-8170000,10000,10000,0
4575,30158,5,5,3610000,-7985000,10000,10005,0
4576,30159,1,1,-1175000,-4520000,13500,13500,0
4577,30159,2,1,-1740000,-1270000,12500,12500,0
4578,30159,2,2,-1740000,-9510000,12500,12500,0
4579,30159,3,1,-1295000,2235000,11000,11000,0
4580,30159,3,2,-1295000,-4125000,11000,11000,0
4581,30159,3,3,-1295000,-9275000,11000,11000,0
4582,30159,4,1,-4220000,1625000,10000,9995,0
4583,30159,4,2,1120000,1420000,10000,10000,0
4584,30159,4,3,-4220000,-8890000,10000,10000,0
4585,30159,4,4,1120000,-8340000,10000,10000,0
4586,30159,5,1,-4460000,2155000,10000,10005,0
4587,30159,5,2,1150000,1630000,10000,10000,0
4588,30159,5,3,-420000,-3215000,10000,10005,0
4589,30159,5,4,-4460000,-8920000,10000,10000,0
4590,30159,5,5,1480000,-8915000,10000,10005,0
4591,10094,1,1,0,0,10000,10000,0
4592,10094,2,1,0,2000000,11000,11000,0
4593,10094,2,2,5000,-7260000,11000,11000,0
4594,10094,3,1,-5000,3840000,11000,11000,0
4595,10094,3,2,0,-2220000,11000,11000,0
4596,10094,3,3,-5000,-7915000,10998,10999,0
4597,10094,4,1,-2400000,1110000,11000,10995,0
4598,10094,4,2,3375000,1115000,11000,11000,0
4599,10094,4,3,-2275000,-7200000,11000,11000,0
4600,10094,4,4,3375000,-6930000,11000,11000,0
4601,10094,5,1,-2460000,3520000,11000,11005,0
4602,10094,5,2,3210000,3485000,11000,11000,0
4603,10094,5,3,0,-1815000,11000,11005,0
4604,10094,5,4,-2455000,-7590000,11000,11000,0
4605,10094,5,5,3210000,-7710000,11000,11005,0
4606,30160,1,1,-1620000,-3690000,13000,13000,0
4607,30160,2,1,-1680000,-2495000,13500,13500,0
4608,30160,2,2,-1685000,-11700000,13500,13500,0
4609,30160,3,1,-1230000,-330000,13000,13000,0
4610,30160,3,2,-1260000,-6630000,13000,13000,0
4611,30160,3,3,-1260000,-11700000,13000,13000,0
4612,30160,4,1,-3290000,-2280000,13000,12994,0
4613,30160,4,2,2100000,-2080000,13000,13000,0
4614,30160,4,3,-3290000,-11570000,13000,13000,0
4615,30160,4,4,2100000,-11640000,13000,13000,0
4616,30160,5,1,-3290000,-605000,13000,13006,0
4617,30160,5,2,1990000,-610000,13000,13000,0
4618,30160,5,3,-1410000,-5955000,13000,13006,0
4619,30160,5,4,-3020000,-11850000,13000,13000,0
4620,30160,5,5,1990000,-11915000,13000,13006,0
4621,30161,1,1,3620000,1440000,14000,14000,0
4622,30161,2,1,3230000,5465000,14000,14000,0
4623,30161,2,2,3230000,-3185000,14000,14000,0
4624,30161,3,1,1920000,6690000,11500,11500,0
4625,30161,3,2,1920000,1305000,11500,11500,0
4626,30161,3,3,1920000,-4020000,12000,12000,0
4627,30161,4,1,2850000,5515000,14000,13993,0
4628,30161,4,2,8890000,5915000,14000,14000,0
4629,30161,4,3,3230000,-3365000,14000,14000,0
4630,30161,4,4,8890000,-3365000,14000,14000,0
4631,30161,5,1,2800000,7705000,14000,14007,0
4632,30161,5,2,8220000,7715000,14000,14000,0
4633,30161,5,3,3570000,2260000,14000,14007,0
4634,30161,5,4,3230000,-3390000,14000,14000,0
4635,30161,5,5,8280000,-3610000,14000,14007,0
4636,30162,1,1,9750000,5490000,22000,22000,0
4637,30162,2,1,9685000,10760000,22000,22000,0
4638,30162,2,2,9685000,2300000,22000,22000,0
4639,30162,3,1,9745000,13445000,21000,21000,0
4640,30162,3,2,9930000,7510000,22000,22000,0
4641,30162,3,3,9745000,2100000,22000,22000,0
4642,30162,4,1,4560000,9600000,18000,17992,0
4643,30162,4,2,9960000,9770000,18000,18000,0
4644,30162,4,3,4565000,1320000,18000,18000,0
4645,30162,4,4,9960000,1320000,18000,18000,0
4646,30162,5,1,4760000,11930000,18000,18008,0
4647,30162,5,2,9965000,11370000,18000,18000,0
4648,30162,5,3,2330000,1280000,12000,12006,0
4649,30162,5,4,5010000,840000,18000,18000,0
4650,30162,5,5,9965000,785000,18000,18008,0
4651,20066,1,1,2070000,-255000,12000,12000,0
4652,20066,2,1,2215000,3310000,12000,12000,0
4653,20066,2,2,2215000,-4440000,12000,12000,0
4654,20066,3,1,1305000,6450000,11000,11000,0
4655,20066,3,2,2075000,675000,11800,11800,0
4656,20066,3,3,1485000,-4620000,11000,11000,0
4657,20066,4,1,270000,2725000,10000,9995,0
4658,20066,4,2,6020000,4020000,10000,10000,0
4659,20066,4,3,190000,-4760000,10000,10000,0
4660,20066,4,4,6020000,-4760000,10000,10000,0
4661,20066,5,1,150000,6085000,10000,10005,0
4662,20066,5,2,5850000,5400000,10000,10000,0
4663,20066,5,3,1145000,780000,11000,11005,0
4664,20066,5,4,340000,-4770000,10000,10000,0
4665,20066,5,5,5850000,-4805000,10000,10005,0
4666,30163,1,1,0,-340000,10000,10000,0
4667,30163,2,1,-330000,1420000,10000,10000,0
4668,30163,2,2,0,-7590000,10000,10000,0
4669,30163,3,1,0,3810000,10000,10000,0
4670,30163,3,2,210000,-2520000,10000,10000,0
4671,30163,3,3,360000,-7770000,10000,10000,0
4672,30163,4,1,-1675000,620000,11000,10995,0
4673,30163,4,2,3645000,1405000,10700,10700,0
4674,30163,4,3,-1820000,-7350000,10000,10000,0
4675,30163,4,4,3650000,-7350000,10000,10000,0
4676,30163,5,1,-1655000,3555000,8000,8004,0
4677,30163,5,2,3265000,2915000,9000,9000,0
4678,30163,5,3,55000,-1785000,9500,9504,0
4679,30163,5,4,-1655000,-7345000,8000,8000,0
4680,30163,5,5,3665000,-7345000,9500,9504,0
