id,turn_set_id,turn,year,month,half,period,unique_command,training_set_id,outing_set_id,top_cloth_id,top_bg_id,bgm_cue_name,bgm_cuesheet_name,bgm_unique_cue_name,bgm_unique_cuesheet_name,rest_type,health_room_type,race_entry_type,story_cloth_id,story_bg_id,story_bg_sub_id
6035,6,35,2,6,1,0,1,1,1,0,0,snd_bgm_GM304_single,snd_bgm_GM304,,,1,1,1,3,9,120
6036,6,36,2,6,2,0,1,1,1,0,0,snd_bgm_GM304_single,snd_bgm_GM304,,,1,1,1,3,9,120
6037,6,37,2,7,1,4,1,3,3,0,102,snd_bgm_GM304_single,snd_bgm_GM304,snd_bgm_GM306_short_single,snd_bgm_GM306,0,0,1,3,243,2110
6038,6,38,2,7,2,4,1,3,3,0,102,snd_bgm_GM304_single,snd_bgm_GM304,snd_bgm_GM306_short_single,snd_bgm_GM306,0,0,1,3,243,2110
6039,6,39,2,8,1,4,1,3,3,0,102,snd_bgm_GM304_single,snd_bgm_GM304,snd_bgm_GM306_short_single,snd_bgm_GM306,0,0,1,3,243,2110
6040,6,40,2,8,2,4,1,3,3,0,102,snd_bgm_GM304_single,snd_bgm_GM304,snd_bgm_GM306_short_single,snd_bgm_GM306,0,0,1,3,243,2110
6041,6,41,2,9,1,4,1,3,3,0,102,snd_bgm_GM304_single,snd_bgm_GM304,snd_bgm_GM306_short_single,snd_bgm_GM306,0,0,1,3,243,2110
6042,6,42,2,9,2,4,1,3,3,0,102,snd_bgm_GM304_single,snd_bgm_GM304,snd_bgm_GM306_short_single,snd_bgm_GM306,0,0,1,3,243,2110
6043,6,43,2,10,1,4,1,3,3,0,102,snd_bgm_GM304_single,snd_bgm_GM304,snd_bgm_GM306_short_single,snd_bgm_GM306,0,0,1,6,243,2110
6044,6,44,2,10,2,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6045,6,45,2,11,1,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6046,6,46,2,11,2,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6047,6,47,2,12,1,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6048,6,48,2,12,2,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6049,6,49,3,1,1,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6050,6,50,3,1,2,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6051,6,51,3,2,1,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6052,6,52,3,2,2,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6053,6,53,3,3,1,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6054,6,54,3,3,2,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6055,6,55,3,4,1,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6056,6,56,3,4,2,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6057,6,57,3,5,1,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6058,6,58,3,5,2,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,6,9,120
6059,6,59,3,6,1,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,3,9,120
6060,6,60,3,6,2,0,1,1,1,0,0,snd_bgm_GM305_single,snd_bgm_GM305,,,1,1,1,3,9,120
6061,6,61,3,7,1,4,1,3,3,0,102,snd_bgm_GM305_single,snd_bgm_GM305,snd_bgm_GM306_full_single,snd_bgm_GM306,0,0,1,3,243,2110
6062,6,62,3,7,2,4,1,3,3,0,102,snd_bgm_GM305_single,snd_bgm_GM305,snd_bgm_GM306_full_single,snd_bgm_GM306,0,0,1,3,243,2110
6063,6,63,3,8,1,4,1,3,3,0,102,snd_bgm_GM305_single,snd_bgm_GM305,snd_bgm_GM306_full_single,snd_bgm_GM306,0,0,1,3,243,2110
6064,6,64,3,8,2,4,1,3,3,0,102,snd_bgm_GM305_single,snd_bgm_GM305,snd_bgm_GM306_full_single,snd_bgm_GM306,0,0,1,3,243,2110
6065,6,65,3,9,1,4,1,3,3,0,102,snd_bgm_GM305_single,snd_bgm_GM305,snd_bgm_GM306_full_single,snd_bgm_GM306,0,0,1,3,243,2110
6066,6,66,3,9,2,4,1,3,3,0,102,snd_bgm_GM305_single,snd_bgm_GM305,snd_bgm_GM306_full_single,snd_bgm_GM306,0,0,1,3,243,2110
6067,6,67,3,10,1,4,1,3,3,0,102,snd_bgm_GM305_single,snd_bgm_GM305,snd_bgm_GM306_full_single,snd_bgm_GM306,0,0,1,6,243,2110
7001,7,1,1,4,1,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,6,9,120
7002,7,2,1,4,1,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,6,9,120
7003,7,3,1,4,2,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,6,9,120
7004,7,4,1,4,2,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,6,9,120
7005,7,5,1,5,1,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,6,9,120
7006,7,6,1,5,1,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,6,9,120
7007,7,7,1,5,2,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,6,9,120
7008,7,8,1,5,2,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,6,9,120
7009,7,9,1,6,1,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,3,9,120
7010,7,10,1,6,1,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,3,9,120
7011,7,11,1,6,2,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,0,3,9,120
7012,7,12,1,6,2,1,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7013,7,13,1,7,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7014,7,14,1,7,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7015,7,15,1,8,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7016,7,16,1,8,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7017,7,17,1,9,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7018,7,18,1,9,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7019,7,19,1,10,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7020,7,20,1,10,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7021,7,21,1,11,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7022,7,22,1,11,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7023,7,23,1,12,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7024,7,24,1,12,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7025,7,25,2,1,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7026,7,26,2,1,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7027,7,27,2,2,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7028,7,28,2,2,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7029,7,29,2,3,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7030,7,30,2,3,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7031,7,31,2,4,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7032,7,32,2,4,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7033,7,33,2,5,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7034,7,34,2,5,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7035,7,35,2,6,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7036,7,36,2,6,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7037,7,37,2,7,1,2,1,1,2,0,124,snd_bgm_GM326_single,snd_bgm_GM326,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
7038,7,38,2,7,2,2,1,1,2,0,124,snd_bgm_GM326_single,snd_bgm_GM326,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
7039,7,39,2,8,1,2,1,1,2,0,124,snd_bgm_GM326_single,snd_bgm_GM326,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
7040,7,40,2,8,2,2,1,1,2,0,124,snd_bgm_GM326_single,snd_bgm_GM326,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
7041,7,41,2,9,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7042,7,42,2,9,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,3,9,120
7043,7,43,2,10,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7044,7,44,2,10,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7045,7,45,2,11,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7046,7,46,2,11,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7047,7,47,2,12,1,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7048,7,48,2,12,2,0,1,1,1,0,0,snd_bgm_GM326_single,snd_bgm_GM326,,,1,1,1,6,9,120
7049,7,49,3,1,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7050,7,50,3,1,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7051,7,51,3,2,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7052,7,52,3,2,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7053,7,53,3,3,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7054,7,54,3,3,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7055,7,55,3,4,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7056,7,56,3,4,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7057,7,57,3,5,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7058,7,58,3,5,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7059,7,59,3,6,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,3,9,120
7060,7,60,3,6,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,3,9,120
7061,7,61,3,7,1,2,1,1,2,0,124,snd_bgm_GM327_single,snd_bgm_GM327,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
7062,7,62,3,7,2,2,1,1,2,0,124,snd_bgm_GM327_single,snd_bgm_GM327,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
7063,7,63,3,8,1,2,1,1,2,0,124,snd_bgm_GM327_single,snd_bgm_GM327,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
7064,7,64,3,8,2,2,1,1,2,0,124,snd_bgm_GM327_single,snd_bgm_GM327,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
7065,7,65,3,9,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,3,9,120
7066,7,66,3,9,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,3,9,120
7067,7,67,3,10,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7068,7,68,3,10,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7069,7,69,3,11,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7070,7,70,3,11,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7071,7,71,3,12,1,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7072,7,72,3,12,2,0,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7073,7,73,4,1,1,3,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,0,6,9,120
7074,7,74,4,1,2,3,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7075,7,75,4,1,2,3,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,0,6,9,120
7076,7,76,4,1,2,3,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
7077,7,77,4,1,2,3,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,0,6,9,120
7078,7,78,4,1,2,3,1,1,1,0,0,snd_bgm_GM327_single,snd_bgm_GM327,,,1,1,1,6,9,120
8001,8,1,1,4,1,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,6,9,120
8002,8,2,1,4,1,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,6,9,120
8003,8,3,1,4,2,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,6,9,120
8004,8,4,1,4,2,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,6,9,120
8005,8,5,1,5,1,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,6,9,120
8006,8,6,1,5,1,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,6,9,120
8007,8,7,1,5,2,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,6,9,120
8008,8,8,1,5,2,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,6,9,120
8009,8,9,1,6,1,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,3,9,120
8010,8,10,1,6,1,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,3,9,120
8011,8,11,1,6,2,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,0,3,9,120
8012,8,12,1,6,2,1,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8013,8,13,1,7,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8014,8,14,1,7,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8015,8,15,1,8,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8016,8,16,1,8,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8017,8,17,1,9,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8018,8,18,1,9,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8019,8,19,1,10,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8020,8,20,1,10,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8021,8,21,1,11,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8022,8,22,1,11,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8023,8,23,1,12,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8024,8,24,1,12,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8025,8,25,2,1,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8026,8,26,2,1,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8027,8,27,2,2,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8028,8,28,2,2,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8029,8,29,2,3,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8030,8,30,2,3,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8031,8,31,2,4,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8032,8,32,2,4,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8033,8,33,2,5,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8034,8,34,2,5,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8035,8,35,2,6,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8036,8,36,2,6,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8037,8,37,2,7,1,2,1,2,2,4,13,snd_bgm_GM367_single,snd_bgm_GM367,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
8038,8,38,2,7,2,2,1,2,2,4,13,snd_bgm_GM367_single,snd_bgm_GM367,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
8039,8,39,2,8,1,2,1,2,2,4,13,snd_bgm_GM367_single,snd_bgm_GM367,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
8040,8,40,2,8,2,2,1,2,2,4,13,snd_bgm_GM367_single,snd_bgm_GM367,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
8041,8,41,2,9,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8042,8,42,2,9,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,3,9,120
8043,8,43,2,10,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8044,8,44,2,10,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8045,8,45,2,11,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8046,8,46,2,11,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8047,8,47,2,12,1,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8048,8,48,2,12,2,0,1,1,1,0,0,snd_bgm_GM367_single,snd_bgm_GM367,,,1,1,1,6,9,120
8049,8,49,3,1,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8050,8,50,3,1,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8051,8,51,3,2,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8052,8,52,3,2,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8053,8,53,3,3,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8054,8,54,3,3,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8055,8,55,3,4,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8056,8,56,3,4,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8057,8,57,3,5,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8058,8,58,3,5,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8059,8,59,3,6,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,3,9,120
8060,8,60,3,6,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,3,9,120
8061,8,61,3,7,1,2,1,2,2,4,13,snd_bgm_GM368_single,snd_bgm_GM368,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
8062,8,62,3,7,2,2,1,2,2,4,13,snd_bgm_GM368_single,snd_bgm_GM368,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
8063,8,63,3,8,1,2,1,2,2,4,13,snd_bgm_GM368_single,snd_bgm_GM368,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
8064,8,64,3,8,2,2,1,2,2,4,13,snd_bgm_GM368_single,snd_bgm_GM368,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
8065,8,65,3,9,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,3,9,120
8066,8,66,3,9,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,3,9,120
8067,8,67,3,10,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8068,8,68,3,10,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8069,8,69,3,11,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8070,8,70,3,11,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8071,8,71,3,12,1,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8072,8,72,3,12,2,0,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8073,8,73,4,1,1,3,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,0,6,9,120
8074,8,74,4,1,2,3,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8075,8,75,4,1,2,3,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,0,6,9,120
8076,8,76,4,1,2,3,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
8077,8,77,4,1,2,3,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,0,6,9,120
8078,8,78,4,1,2,3,1,1,1,0,0,snd_bgm_GM368_single,snd_bgm_GM368,,,1,1,1,6,9,120
9001,9,1,1,4,1,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,6,9,120
9002,9,2,1,4,1,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,6,9,120
9003,9,3,1,4,2,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,6,9,120
9004,9,4,1,4,2,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,6,9,120
9005,9,5,1,5,1,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,6,9,120
9006,9,6,1,5,1,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,6,9,120
9007,9,7,1,5,2,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,6,9,120
9008,9,8,1,5,2,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,6,9,120
9009,9,9,1,6,1,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,3,9,120
9010,9,10,1,6,1,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,3,9,120
9011,9,11,1,6,2,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,0,3,9,120
9012,9,12,1,6,2,1,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9013,9,13,1,7,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9014,9,14,1,7,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9015,9,15,1,8,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9016,9,16,1,8,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9017,9,17,1,9,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9018,9,18,1,9,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9019,9,19,1,10,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
