id,condition_type,have_mini,general_purpose,costume_type,chara_id,use_gender,body_shape,body_type,body_type_sub,body_setting,use_race,use_live,use_live_theater,use_home,use_dress_change,is_wet,is_dirt,head_sub_id,use_season,dress_color_main,dress_color_sub,color_num,disp_order,tail_model_id,tail_model_sub_id,mini_mayu_shader_type,start_time,end_time
901010,6,0,0,0,1010,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901011,6,0,0,0,1011,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901012,6,0,0,0,1012,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901013,6,0,0,0,1013,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901014,6,0,0,0,1014,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901015,6,0,0,0,1015,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901016,6,0,0,0,1016,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901017,6,0,0,0,1017,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901018,6,0,0,0,1018,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901019,6,0,0,0,1019,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901020,6,0,0,0,1020,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901021,6,0,0,0,1021,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901022,6,0,0,0,1022,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901023,6,0,0,0,1023,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901024,6,0,0,0,1024,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901025,6,0,0,0,1025,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901026,6,0,0,0,1026,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901027,6,0,0,0,1027,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901028,6,0,0,0,1028,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901029,6,0,0,0,1029,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901030,6,0,0,0,1030,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901031,6,0,0,0,1031,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901032,6,0,0,0,1032,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901033,6,0,0,0,1033,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901034,6,0,0,0,1034,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901035,6,0,0,0,1035,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901036,6,0,0,0,1036,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901037,6,0,0,0,1037,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901038,6,0,0,0,1038,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901039,6,0,0,0,1039,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901040,6,0,0,0,1040,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901041,6,0,0,0,1041,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901042,6,0,0,0,1042,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901043,6,0,0,0,1043,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901044,6,0,0,0,1044,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901045,6,0,0,0,1045,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901046,6,0,0,0,1046,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901047,6,0,0,0,1047,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901048,6,0,0,0,1048,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901049,6,0,0,0,1049,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901050,6,0,0,0,1050,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901051,6,0,0,0,1051,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901052,6,0,0,0,1052,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901053,6,0,0,0,1053,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901054,6,0,0,0,1054,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901055,6,0,0,0,1055,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901056,6,0,0,0,1056,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901057,6,0,0,0,1057,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901058,6,0,0,0,1058,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901059,6,0,0,0,1059,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901060,6,0,0,0,1060,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901061,6,0,0,0,1061,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901062,6,0,0,0,1062,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901063,6,0,0,0,1063,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901064,6,0,0,0,1064,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901065,6,0,0,0,1065,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901066,6,0,0,0,1066,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901067,6,0,0,0,1067,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901068,6,0,0,0,1068,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901069,6,0,0,0,1069,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901070,6,0,0,0,1070,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901071,6,0,0,0,1071,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901072,6,0,0,0,1072,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901073,6,0,0,0,1073,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901074,6,0,0,0,1074,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901076,6,0,0,0,1076,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901077,6,0,0,0,1077,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901078,6,0,0,0,1078,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901079,6,0,0,0,1079,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901080,6,0,0,0,1080,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901081,6,0,0,0,1081,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901082,6,0,0,0,1082,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901083,6,0,0,0,1083,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901084,6,0,0,0,1084,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901085,6,0,0,0,1085,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901086,6,0,0,0,1086,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901087,6,0,0,0,1087,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901088,6,0,0,0,1088,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901089,6,0,0,0,1089,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901090,6,0,0,0,1090,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901091,6,0,0,0,1091,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1705633200,2524661999
901092,6,0,0,0,1092,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901093,6,0,0,0,1093,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901094,6,0,0,0,1094,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901095,6,0,0,0,1095,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901096,6,0,0,0,1096,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901097,6,0,0,0,1097,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901098,6,0,0,0,1098,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901099,6,0,0,0,1099,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901100,6,0,0,0,1100,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901102,6,0,0,0,1102,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901103,6,0,0,0,1103,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901104,6,0,0,0,1104,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901105,6,0,0,0,1105,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901106,6,0,0,0,1106,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901107,6,0,0,0,1107,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901108,6,0,0,0,1108,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901109,6,0,0,0,1109,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901110,6,0,0,0,1110,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901111,6,0,0,0,1111,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901112,6,0,0,0,1112,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901113,6,0,0,0,1113,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901114,6,0,0,0,1114,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901115,6,0,0,0,1115,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901116,6,0,0,0,1116,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901117,6,0,0,0,1117,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901118,6,0,0,0,1118,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901119,6,0,0,0,1119,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901120,6,0,0,0,1120,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901121,6,0,0,0,1121,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901124,6,0,0,0,1124,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901127,6,0,0,0,1127,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901129,6,0,0,0,1129,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901130,6,0,0,0,1130,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901131,6,0,0,0,1131,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901132,6,0,0,0,1132,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901133,6,0,0,0,1133,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901134,6,0,0,0,1134,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901135,6,0,0,0,1135,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901136,6,0,0,0,1136,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901137,6,0,0,0,1137,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901143,6,0,0,0,1143,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
904001,5,0,0,0,9040,0,0,100,0,0,1,1,1,1,0,1,1,0,0,d84556,ddaa4d,0,151,-1,0,-1,1614135600,2524661999
904101,5,0,0,0,9041,0,0,100,0,0,1,1,1,1,0,1,1,0,0,3381d8,20c8cf,0,151,-1,0,-1,1614135600,2524661999
904201,5,0,0,0,9042,0,0,100,0,0,1,1,1,1,0,1,1,0,0,bba61d,7874c9,0,151,-1,0,-1,1614135600,2524661999
904301,5,0,0,0,9043,0,0,100,0,0,1,1,1,1,0,0,0,0,0,FFFFFF,FFFFFF,0,151,-1,0,-1,1614135600,2524661999
904401,5,0,0,0,9044,0,0,100,0,0,1,1,1,1,0,0,0,0,0,b26fbd,ffad93,0,151,-1,0,-1,1614135600,2524661999
904501,5,0,0,0,9045,0,0,100,0,0,1,1,1,1,0,0,0,0,0,5cc0ad,c85382,0,151,-1,0,-1,1614135600,2524661999
904601,5,0,0,0,9046,0,0,100,0,0,1,1,1,1,0,1,1,0,0,5bb1de,ebc6ac,0,151,-1,0,-1,1614135600,2524661999
904701,5,0,0,0,9047,0,0,100,0,0,1,1,1,1,0,1,1,0,0,10a546,e3e3e3,0,151,-1,0,-1,1614135600,2524661999
904801,5,0,0,0,9048,0,0,100,0,0,1,1,1,1,0,1,1,0,0,c23c94,e3f5ff,0,151,-1,0,-1,1614135600,2524661999
904901,5,0,0,0,9049,0,0,100,0,0,1,1,1,1,0,0,0,0,0,c4b076,00857d,0,151,-1,0,-1,1614135600,2524661999
905001,5,0,0,0,9050,0,0,100,0,0,1,1,1,1,0,0,0,0,0,316757,343f3e,0,151,-1,0,-1,1614135600,2524661999
905101,5,0,0,0,9051,0,0,100,0,0,1,1,1,1,0,0,0,0,0,FFFFFF,FFFFFF,0,151,-1,0,-1,1614135600,2524661999
